Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,26.34,0.41,75.38%,254.09M,8.43%,4.36B,22.11,0.48,0.00%,62.55M,3.09%,5.39B,1.28,-,23.99%,5.34%,26.42%,103.34M,2.10,22.80%,0.96%,4.46,24.07%,2.08B,2.61,12.91%,3.34%,3.34M,29.18%,4.09,16.20,20.57%,10.58%,10.80 -1.16%,33.88%,0.66,23.60,- -,5.45%,6.05 76.36%,-7.22%,0.14 (1.32%),12.08,11.29% -,55.55%,2.95%,3.03%,-,0.14 (1.33%),2.59,-5.94%,8.97%,0.33,-,"Jul 07, 2025",0.79,-1.88%,4.97%,61.83,1.82,15.87% -,1.42,-54950.00%,5.92%,0.75,11.28,42.68%,1.17,-,7.24%,0.50,10.71,7395,0.82,Sep 05 BMO,23.07%,747.71K,10.67,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","376,113",-0.37%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.36%,49.63M,10.11%,17.90B,32.95,2.20,-0.55%,47.53M,5.05%,16.88B,-,0.40,17.80%,2.92%,-11.21%,-32.00M,7.21,19.89%,7.52%,2.06,9.34%,2.48B,3.51,32.70%,-0.54%,1.39M,2.12%,20.63,12.84,28.83%,-0.66%,90.22 -19.81%,-11.10%,5.63,64.17,39.04% 20.21%,-0.63%,56.63 27.76%,112.29%,-,84.38,1.60% -4.00%,74.87%,2.84%,3.22%,-36.22%,-,6.80,75.90%,-3.62%,2.20,173.53%,-,3.63,15.17%,-1.29%,56.00,2.03,- -,3.63,145.35%,3.70%,2.06,87.73,-,0.07,16.35%,1.09%,0.49,72.52,6856,0.02,Oct 30 AMC,0.49%,671.87K,72.35,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","332,432",-0.23%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,18.05%,214.16M,11.96%,4.39B,18.70,0.98,0.00%,197.15M,2.82%,4.20B,-,0.24,75.92%,10.83%,-7.08%,-22.81M,3.59,13.24%,10.70%,2.75,38.89%,1.22B,6.30,47.11%,-2.26%,21.34M,1.45%,2.90,11.40,27.56%,-3.92%,27.79 -34.33%,-14.20%,1.60,27.51,33.87% -5.22%,-2.57%,10.69 70.72%,119.09%,-,54.70,29.95% 26.86%,55.19%,4.89%,6.62%,-,-,3.43,85.20%,0.63%,1.15,-,-,3.01,35.87%,-1.86%,49.88,1.43,- -,3.01,82.38%,-0.13%,1.28,29.67,-,0.29,25.67%,-3.78%,0.30,18.17,2191,0.29,Nov 04 AMC,10.67%,7.75M,18.25,"Jun 10, 2021",Yes / Yes,9.85% 2.77%,"

","2,357,450",0.44%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,13.29,2.47,3.24%,39.99M,11.10%,1.30B,4.44,7.39,0.11%,38.08M,-2.67%,1.66B,2.61,2.70,113.15%,11.39%,-14.11%,111.07M,0.89,3.56%,-0.36%,7.19,1.17%,1.46B,0.73,7.79%,3.22%,4.34M,-39.60%,44.98,2.58,5.10%,6.26%,60.62 -45.86%,-43.42%,12.74,4.96,-48.50% -20.26%,4.17%,28.55 14.96%,-62.79%,-,3.89,-0.35% 0.43%,70.30%,4.79%,4.35%,-55.51%,-,1.14,97.88%,13.43%,1.40,-53.22%,"May 17, 2019",1.61,5.70%,7.62%,49.64,2.14,- -,1.61,91.98%,2.89%,1.47,43.43,0.00%,0.48,2.87%,-6.38%,0.47,33.15,3800,0.48,Nov 06 AMC,-7.08%,602.96K,32.82,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","284,814",-1.00%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,25.48,9.92,0.85%,50.74M,10.66%,12.80B,14.25,17.74,-0.02%,50.23M,-6.66%,14.11B,1.85,4.33,96.60%,1.89%,-20.29%,512.00M,2.43,17.04%,1.86%,1.47,-12.78%,5.27B,3.42,12.11%,6.50%,0.95M,-34.56%,73.85,12.16,13.80%,14.29%,427.76 -40.91%,-36.96%,20.79,16.17,-13.14% 0.42%,8.53%,205.73 22.86%,-3.18%,-,14.24,-4.07% 2.27%,46.70%,2.85%,3.32%,-28.80%,-,2.68,34.73%,15.61%,8.92,234.68%,-,1.19,13.35%,9.71%,46.02,1.80,- -,1.61,-25.20%,1.17%,1.68,360.50,0.00%,0.63,6.60%,-9.24%,0.32,250.50,9900,0.60,Oct 28 BMO,-13.27%,644.67K,252.75,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","206,356",0.90%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.53,75.39%,42.21M,11.45%,2.08B,-,-4.23,2.49%,13.21M,38.63%,1.79B,-,-0.59,31.10%,34.88%,142.69%,-189.90M,138.96,65.99%,2.21%,11.20,307.88%,15.00M,8.34,-4.51%,-52.35%,4.61M,374.11%,4.65,7.17,32.18%,-68.33%,41.00 -5.29%,243.93%,5.42,-,-9.85% -,-96.59%,5.83 566.04%,-,-,-,- -,99.47%,7.54%,8.01%,-,-,119.62,-,-1304.64%,2.79,-,-,5.66,-,-1265.99%,64.80,1.00,- -,5.66,-32.20%,10.85%,-1.66,45.00,-,0.00,-,36.62%,0.40,40.53,130,0.00,Nov 12 BMO,146.38%,411.26K,38.83,"Sep 13, 2024",Yes / Yes,-17.57% -100.00%,"

","166,011",-4.19%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,24.13,4.04,0.14%,198.20M,9.49%,19.33B,11.45,8.51,-2.12%,197.90M,-2.20%,26.16B,5.40,2.40,99.71%,3.81%,-8.09%,805.10M,2.41,2.17%,0.77%,4.45,5.80%,8.01B,1.52,4.15%,3.56%,7.55M,-7.68%,64.36,14.95,4.47%,6.41%,114.44 -14.79%,-12.11%,6.52,16.02,32.42% -4.13%,3.97%,85.33 14.29%,-15.44%,0.91 (0.93%),10.27,3.99% -0.77%,62.61%,2.33%,2.86%,-31.12%,0.96 (0.98%),3.27,-23.03%,18.39%,2.56,-3.41%,"Sep 30, 2025",1.39,5.47%,10.05%,58.37,2.58,0.00% 0.00%,2.43,-5.35%,5.43%,0.62,101.88,21.66%,0.64,9.71%,0.66%,0.52,97.55,17000,0.59,Nov 05 BMO,-1.62%,1.70M,97.52,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","889,972",-0.03%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,30.93%,186.18M,11.00%,17.90B,34.12,2.18,-1.44%,167.17M,4.00%,16.88B,-,0.40,72.90%,8.48%,-11.78%,-32.00M,7.21,19.86%,7.75%,4.93,10.83%,2.48B,3.61,31.79%,-0.54%,14.18M,0.45%,20.63,12.84,28.53%,-0.66%,93.88 -20.77%,-11.81%,5.79,64.17,39.04% 20.21%,-0.63%,57.51 29.33%,115.91%,-,84.38,1.60% -4.00%,74.87%,2.90%,3.25%,-33.33%,-,6.80,75.90%,-3.62%,2.29,194.81%,-,3.63,15.17%,-1.29%,55.32,2.06,- -,3.63,145.35%,3.58%,2.10,87.24,-,0.07,16.35%,0.42%,0.42,74.44,6856,0.02,Oct 30 AMC,0.28%,2.88M,74.38,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","1,198,248",-0.08%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,19.95,2.41,3.66%,364.00M,1.63%,17.40B,16.88,2.85,-0.14%,348.20M,9.81%,18.22B,1.88,0.28,74.06%,1.57%,7.65%,904.00M,1.50,6.75%,-7.53%,3.59,10.29%,11.57B,3.08,14.17%,7.92%,5.47M,-0.06%,15.64,8.12,10.61%,15.44%,53.99 -10.84%,1.18%,5.93,18.36,-0.14% 4.31%,12.05%,41.00 17.41%,-7.81%,0.92 (1.90%),9.73,4.68% 5.19%,17.17%,2.67%,2.26%,-19.91%,0.88 (1.83%),1.57,6.72%,12.26%,1.09,-,"Dec 02, 2025",1.15,3.29%,7.81%,66.38,1.31,10.06% 5.92%,1.32,-0.93%,4.51%,0.12,56.50,27.40%,0.40,4.40%,8.13%,0.59,48.28,350000,0.32,Nov 04 BMO,5.03%,1.52M,48.14,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","894,923",-0.29%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.83,5.14,0.15%,278.00M,2.68%,42.54B,22.95,6.68,-15.52%,277.22M,10.07%,53.84B,2.62,1.77,85.19%,2.44%,4.25%,1.45B,5.28,12.77%,-0.42%,3.43,6.44%,8.06B,-,9.84%,21.20%,6.78M,14.20%,-27.00,36.14,11.40%,-,163.30 -6.18%,11.79%,4.24,27.20,-0.01% 4.75%,29.37%,122.13 25.45%,22.63%,2.85 (1.86%),20.23,4.66% 6.17%,46.17%,1.59%,1.81%,45.93%,2.80 (1.83%),6.68,-4.33%,30.62%,2.65,197.25%,"Dec 02, 2025",1.69,11.60%,17.95%,60.74,2.27,10.25% 9.79%,1.69,5.40%,2.83%,0.66,166.46,51.40%,-,8.38%,3.84%,0.47,153.80,40000,-,Nov 04 BMO,3.49%,1.98M,153.21,"Sep 12, 1997",Yes / Yes,6.31% -1.13%,"

","923,323",-0.38%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-1.21,0.04%,393.26M,-0.51%,14.48B,9.58,3.84,0.00%,393.12M,5.29%,24.94B,-,0.45,6.71%,2.52%,20.84%,-467.41M,0.77,-87.59%,-4.62%,3.20,4.07%,18.78B,1.25,416.79%,-1.60%,9.92M,-13.39%,29.53,14.22,-3.42%,-4.00%,47.43 -22.37%,-6.21%,2.59,-,843.02% -,-2.37%,22.82 61.35%,392.25%,-,5.46,14.06% 7.05%,25.24%,3.56%,4.23%,673.53%,-,1.33,56.81%,6.51%,1.70,80.67%,"Jul 09, 2019",0.54,-2.76%,-2.49%,59.44,1.40,- -,0.75,-113.07%,-0.50%,1.44,47.14,0.00%,0.98,-11.72%,19.24%,0.31,36.06,-,0.72,Nov 07 AMC,13.22%,3.10M,36.82,"Jun 29, 1993",Yes / Yes,-172.59% 0.27%,"

","964,861",2.11%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,18.61,1.91,9.30%,97.19M,4.47%,4.73B,27.66,1.28,-0.60%,88.69M,13.78%,4.33B,-,0.28,98.84%,19.18%,-2.23%,181.69M,5.46,-39.26%,-0.72%,10.31,43.43%,866.30M,23.31,17.38%,18.31%,17.01M,34.68%,1.52,8.91,-0.81%,130.93%,39.00 -8.97%,32.49%,3.98,16.32,- -,70.77%,21.44 65.56%,19.81%,-,22.27,44.77% 32.00%,60.38%,4.44%,4.81%,-,0.50 (1.41%),5.00,118.70%,19.24%,1.45,-,"Dec 10, 2025",0.93,17.83%,20.97%,55.88,2.25,- -,0.93,16.63%,2.11%,1.21,38.38,26.62%,0.77,15.51%,5.79%,0.41,35.52,4022,0.73,Nov 06 BMO,20.78%,1.65M,35.50,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","672,643",-0.06%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,22.02,0.52,6.67%,931.89M,11.17%,10.58B,16.05,0.71,0.00%,869.75M,-10.77%,8.57B,0.77,0.14,71.24%,2.70%,-13.03%,539.48M,6.27,50.17%,2.05%,3.13,-2.41%,1.69B,2.14,13.33%,9.01%,23.49M,4.90%,5.31,4.84,28.68%,10.09%,14.07 -19.33%,19.60%,2.34,-,- -,9.79%,9.45 20.11%,84.85%,0.18 (1.55%),15.84,28.73% 33.90%,60.58%,3.03%,3.40%,-,0.19 (1.69%),5.08,24.56%,31.54%,0.46,-,"Oct 10, 2025",6.26,13.00%,31.96%,43.56,1.36,- -,6.26,-19.84%,-4.07%,0.22,14.30,40.54%,0.00,8.46%,-9.12%,0.92,11.18,7185,0.00,Nov 17 BMO,-6.92%,7.49M,11.35,"Jun 22, 2021",Yes / Yes,6.02% -2.64%,"

","6,918,826",1.52%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.23%,123.13M,1.94%,1.04B,14.77,0.57,-0.17%,99.74M,1.45%,1.03B,-,0.13,64.79%,3.41%,-7.37%,7.45M,2.31,72.86%,-0.30%,3.74,25.48%,449.66M,6.80,-5.79%,1.37%,3.40M,32.39%,1.24,5.30,-,4.72%,9.20 -8.48%,-0.82%,1.59,15.82,32.91% 27.34%,2.33%,5.51 52.81%,60.99%,-,18.73,2.53% 7.09%,75.72%,2.29%,2.09%,-53.99%,-,2.28,226.76%,4.30%,0.17,-,-,0.99,13.51%,1.66%,48.72,1.00,- -,0.99,179.75%,-0.28%,0.91,9.75,-,1.21,15.54%,-0.61%,0.64,8.43,1150,1.09,Sep 08 AMC,9.57%,907.39K,8.42,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","576,445",-0.12%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,21.59,1.92,0.95%,78.07M,15.38%,3.23B,14.58,2.85,0.00%,77.07M,19.95%,3.29B,3.45,0.88,115.87%,12.73%,17.97%,160.31M,1.76,-10.26%,6.76%,5.53,35.73%,1.83B,4.61,16.16%,12.66%,9.81M,7.71%,9.00,19.62,6.26%,21.77%,45.25 -8.33%,2.37%,2.11,12.17,-5.11% 28.53%,17.75%,26.61 55.88%,0.92%,0.61 (1.48%),12.03,9.05% 14.90%,57.79%,4.34%,3.95%,-32.86%,-,1.79,-17.21%,12.04%,1.42,-,-,1.16,1.56%,8.75%,71.42,2.41,- -,2.16,-26.50%,12.05%,1.77,40.47,0.00%,0.32,1.95%,17.25%,0.37,41.50,1340,0.29,Nov 06 BMO,23.55%,1.78M,41.48,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","659,103",-0.05%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,12.75,2.27,3.03%,62.14M,0.21%,1.78B,10.87,2.66,-7.13%,59.67M,-9.57%,1.46B,0.79,0.53,101.60%,7.92%,-8.57%,150.02M,1.21,15.72%,-0.19%,5.26,-24.26%,1.47B,2.45,22.25%,15.23%,4.72M,-25.30%,11.80,5.17,16.11%,20.37%,41.72 -30.70%,-22.89%,5.59,5.71,55.06% 29.12%,19.95%,27.29 5.93%,-0.86%,-,5.79,11.02% 6.84%,87.14%,1.78%,3.55%,-10.27%,-,1.00,33.74%,13.01%,0.89,3.03%,-,2.99,5.35%,10.23%,41.70,2.90,- -,2.99,10.18%,-2.71%,0.56,33.50,0.00%,0.04,4.36%,-7.32%,0.40,29.04,5116,0.03,Nov 06 AMC,-14.85%,897.34K,28.91,"Mar 02, 2012",Yes / Yes,16.12% 2.08%,"

","361,035",-0.45%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,8.74,0.81,-,133.34M,2.60%,945.38M,8.06,0.88,-,131.47M,-3.01%,198.42M,-,-,15.29%,1.22%,-9.45%,147.56M,2.71,11.49%,4.41%,3.99,2.75%,348.90M,1.43,6.67%,18.06%,1.61M,74.63%,4.97,1.28,-,20.19%,9.29 -23.68%,70.43%,5.55,-,10.08% 27.89%,18.79%,3.83 85.36%,88.06%,-,-,7.54% 39.86%,66.58%,3.02%,3.66%,-26.15%,-,0.57,12.20%,36.04%,0.25,-,-,8.87,5.80%,42.29%,48.47,1.67,- -,8.87,5.47%,-0.84%,0.24,9.60,0.00%,0.00,0.80%,-2.21%,0.20,7.06,815,0.00,Nov 10 AMC,4.12%,402.85K,7.09,"Sep 30, 2020",Yes / Yes,- 3.87%,"

","78,724",0.42%,YALA
