Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,26.04,0.41,75.38%,254.09M,3.23%,4.32B,21.90,0.48,0.00%,62.55M,2.53%,5.34B,1.26,-,23.99%,5.34%,27.72%,103.34M,2.07,23.21%,0.96%,4.48,23.97%,2.08B,2.58,12.28%,3.34%,3.34M,27.72%,4.09,16.02,20.61%,10.58%,10.80 -2.31%,34.91%,0.66,23.34,- -,5.45%,6.05 74.38%,-6.55%,0.14 (1.33%),11.97,11.29% -,55.55%,2.39%,2.99%,-,0.14 (1.35%),2.57,-5.94%,8.97%,0.32,-,"Jul 07, 2025",0.79,-1.88%,4.97%,58.89,1.82,15.87% -,1.42,-54950.00%,4.55%,0.75,11.35,42.68%,1.17,-,5.81%,1.10,10.67,7395,0.82,Sep 05 BMO,21.58%,745.75K,10.55,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","821,113",-1.12%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.36%,49.63M,2.29%,17.71B,32.60,2.20,-0.55%,47.53M,4.12%,16.69B,-,0.40,17.80%,2.92%,-9.38%,-32.00M,7.13,19.89%,7.52%,2.06,6.28%,2.48B,3.47,32.70%,-0.54%,1.39M,1.03%,20.63,12.71,28.83%,-0.66%,90.22 -20.66%,-12.57%,5.63,63.49,39.04% 20.21%,-0.63%,56.63 26.40%,104.28%,-,83.43,1.60% -4.00%,74.87%,2.06%,3.16%,-38.47%,-,6.72,75.90%,-3.62%,2.15,170.32%,-,3.63,15.17%,-1.29%,53.27,2.03,- -,3.63,145.35%,2.59%,2.07,87.73,-,0.07,16.35%,0.36%,0.55,72.35,6856,0.02,Oct 30 AMC,-0.55%,674.31K,71.58,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","372,931",-1.06%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,18.05%,214.16M,3.88%,4.32B,18.39,0.98,0.00%,197.15M,5.47%,4.13B,-,0.24,75.92%,10.83%,-3.18%,-22.81M,3.52,13.24%,10.70%,2.77,38.75%,1.22B,6.19,47.11%,-2.26%,21.34M,-0.28%,2.90,11.21,27.56%,-3.92%,27.79 -35.44%,-10.48%,1.60,27.04,33.87% -5.22%,-2.57%,10.69 67.82%,111.06%,-,53.73,29.95% 26.86%,55.19%,3.79%,6.59%,-,-,3.37,85.20%,0.63%,1.12,-,-,3.01,35.87%,-1.86%,47.83,1.43,- -,3.01,82.38%,-1.81%,1.28,29.67,-,0.29,25.67%,-5.06%,0.58,18.25,2191,0.29,Nov 04 AMC,8.97%,7.70M,17.94,"Jun 10, 2021",Yes / Yes,9.85% 2.77%,"

","4,435,535",-1.70%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,13.37,2.47,3.60%,39.99M,3.80%,1.30B,4.47,7.39,0.11%,38.08M,-2.54%,1.67B,2.62,2.70,113.15%,11.39%,-13.01%,111.07M,0.90,3.56%,-0.36%,7.15,5.94%,1.46B,0.73,7.79%,3.22%,4.34M,-39.23%,44.98,2.59,5.10%,6.26%,60.62 -45.53%,-42.95%,12.74,4.99,-48.50% -20.26%,4.17%,28.55 15.66%,-63.25%,-,3.91,-0.35% 0.43%,70.30%,3.87%,4.32%,-56.87%,-,1.14,97.88%,13.43%,1.37,-53.28%,"May 17, 2019",1.61,5.70%,7.62%,50.80,2.14,- -,1.61,91.98%,3.66%,1.47,43.43,0.00%,0.48,2.87%,-5.52%,1.15,32.82,3800,0.48,Nov 06 AMC,-6.24%,607.11K,33.02,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","696,356",0.61%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,25.34,9.92,0.85%,50.74M,4.29%,12.73B,14.16,17.74,-0.02%,50.23M,-3.86%,14.04B,1.84,4.33,96.60%,1.89%,-18.17%,512.00M,2.41,17.04%,1.86%,1.46,-12.12%,5.27B,3.40,12.11%,6.50%,0.95M,-34.94%,73.85,12.09,13.80%,14.29%,427.76 -41.25%,-37.56%,20.79,16.07,-13.14% 0.42%,8.53%,205.73 22.15%,-7.16%,-,14.16,-4.07% 2.27%,46.70%,2.18%,3.29%,-30.71%,-,2.66,34.73%,15.61%,8.70,235.55%,-,1.19,13.35%,9.71%,45.03,1.80,- -,1.61,-25.20%,0.94%,1.67,360.50,0.00%,0.63,6.60%,-9.32%,0.73,252.75,9900,0.60,Oct 28 BMO,-13.67%,647.70K,251.29,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","475,690",-0.58%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.53,75.39%,42.21M,3.55%,1.99B,-,-4.23,2.49%,13.21M,24.06%,1.70B,-,-0.59,31.10%,34.88%,111.59%,-189.90M,132.66,65.99%,2.21%,11.06,268.49%,15.00M,7.97,-4.51%,-52.35%,4.61M,352.63%,4.65,6.84,32.18%,-68.33%,41.00 -9.59%,224.32%,5.42,-,-9.85% -,-96.59%,5.83 535.85%,-,-,-,- -,99.47%,7.24%,7.83%,-,-,113.32,-,-1304.64%,2.76,-,-,5.66,-,-1265.99%,58.90,1.00,- -,5.66,-32.20%,4.95%,-1.57,45.00,-,0.00,-,28.79%,0.65,38.83,130,0.00,Nov 12 BMO,133.00%,416.68K,37.07,"Sep 13, 2024",Yes / Yes,-17.57% -100.00%,"

","271,155",-4.53%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,23.45,4.04,0.14%,198.20M,2.80%,18.78B,11.13,8.51,-2.12%,197.90M,-4.82%,25.61B,5.25,2.40,99.71%,3.81%,-9.76%,805.10M,2.34,2.16%,0.77%,4.42,4.01%,8.01B,1.47,4.15%,3.56%,7.55M,-10.29%,64.36,14.53,4.47%,6.41%,114.44 -17.20%,-14.35%,6.52,15.56,32.42% -4.13%,3.97%,85.33 11.05%,-19.70%,0.91 (0.96%),10.06,3.99% -0.77%,62.61%,2.19%,2.96%,-33.21%,0.96 (1.01%),3.20,-23.03%,18.39%,2.60,-5.84%,"Sep 30, 2025",1.39,5.47%,10.05%,50.64,2.63,0.00% 0.00%,2.43,-5.35%,2.77%,0.62,101.88,21.66%,0.64,9.71%,-2.08%,1.52,97.52,17000,0.59,Nov 05 BMO,-4.38%,1.71M,94.76,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","2,594,197",-2.83%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,30.93%,186.18M,3.32%,17.70B,33.73,2.18,-1.44%,167.17M,2.52%,16.67B,-,0.40,72.90%,8.48%,-10.12%,-32.00M,7.13,19.86%,7.75%,4.90,7.56%,2.48B,3.57,31.79%,-0.54%,14.18M,-0.70%,20.63,12.70,28.53%,-0.66%,93.88 -21.68%,-13.34%,5.79,63.44,39.04% 20.21%,-0.63%,57.51 27.86%,107.24%,-,83.36,1.60% -4.00%,74.87%,2.25%,3.20%,-35.57%,-,6.71,75.90%,-3.62%,2.26,190.75%,-,3.63,15.17%,-1.29%,52.58,2.06,- -,3.63,145.35%,2.50%,2.10,87.24,-,0.07,16.35%,-0.37%,0.40,74.38,6856,0.02,Oct 30 AMC,-0.83%,2.89M,73.53,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","1,158,683",-1.14%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,20.02,2.41,3.66%,364.00M,0.58%,17.46B,16.92,2.85,-0.14%,348.20M,10.53%,18.28B,1.88,0.28,74.06%,1.57%,10.65%,904.00M,1.51,6.92%,-7.53%,3.62,9.82%,11.57B,3.09,14.11%,7.92%,5.47M,0.27%,15.64,8.15,10.66%,15.44%,53.99 -10.54%,6.20%,5.93,18.42,-0.14% 4.31%,12.05%,41.00 17.80%,-7.56%,0.90 (1.85%),9.76,4.68% 5.19%,17.17%,2.23%,2.27%,-19.28%,0.88 (1.82%),1.58,6.72%,12.26%,1.10,-,"Dec 02, 2025",1.15,3.29%,7.81%,67.22,1.31,10.06% 5.92%,1.32,-0.93%,4.29%,0.13,56.50,27.40%,0.40,4.40%,8.27%,1.02,48.14,350000,0.32,Nov 04 BMO,5.38%,1.51M,48.30,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","1,535,080",0.33%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.33,5.14,0.15%,278.00M,-1.53%,41.83B,22.56,6.68,-15.57%,277.22M,8.33%,53.13B,2.57,1.77,85.19%,2.44%,3.58%,1.45B,5.19,12.77%,-0.42%,3.44,4.16%,8.06B,-,9.84%,21.20%,6.78M,12.28%,-27.00,35.54,11.40%,-,163.30 -7.75%,8.66%,4.24,26.74,-0.01% 4.75%,29.37%,122.13 23.34%,19.62%,2.85 (1.89%),19.96,4.66% 6.17%,46.17%,1.57%,1.82%,43.47%,2.80 (1.86%),6.59,-4.33%,30.62%,2.70,187.93%,"Dec 02, 2025",1.69,11.60%,17.95%,53.75,2.27,10.25% 9.79%,1.69,5.40%,0.69%,0.67,166.46,51.40%,-,8.38%,2.03%,1.80,153.21,40000,-,Nov 04 BMO,1.75%,1.97M,150.64,"Sep 12, 1997",Yes / Yes,6.31% -1.13%,"

","3,536,281",-1.68%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-1.21,0.04%,393.26M,2.04%,14.33B,9.48,3.84,0.00%,393.12M,5.32%,24.79B,-,0.45,6.71%,2.52%,19.91%,-467.41M,0.76,-87.59%,-4.62%,3.21,5.23%,18.78B,1.23,416.79%,-1.60%,9.92M,-14.30%,29.53,14.07,-3.42%,-4.00%,47.43 -23.19%,-8.99%,2.59,-,843.02% -,-2.37%,22.82 59.64%,375.59%,-,5.43,14.06% 7.05%,25.24%,3.28%,4.22%,628.60%,-,1.32,56.81%,6.51%,1.66,77.45%,"Jul 09, 2019",0.54,-2.76%,-2.49%,57.18,1.40,- -,0.75,-113.07%,-1.55%,1.43,47.14,0.00%,0.98,-11.72%,17.03%,0.37,36.82,-,0.72,Nov 07 AMC,12.04%,3.09M,36.43,"Jun 29, 1993",Yes / Yes,-172.59% 0.27%,"

","1,149,761",-1.06%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,18.10,1.91,9.30%,97.19M,-3.68%,4.60B,26.91,1.28,-0.60%,88.69M,10.67%,4.20B,-,0.28,98.84%,19.18%,-3.63%,181.69M,5.31,-39.26%,-0.72%,10.38,37.73%,866.30M,22.67,17.38%,18.31%,17.01M,31.00%,1.52,8.67,-0.81%,130.93%,39.00 -11.46%,30.60%,3.98,15.88,- -,70.77%,21.44 61.04%,16.65%,-,21.60,44.77% 32.00%,60.38%,3.67%,4.91%,-,0.50 (1.45%),4.85,118.70%,19.24%,1.45,-,"Dec 10, 2025",0.93,17.83%,20.97%,49.99,2.25,- -,0.93,16.63%,-1.25%,1.21,38.38,26.62%,0.77,15.51%,3.11%,0.69,35.50,4022,0.73,Nov 06 BMO,17.27%,1.64M,34.53,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","1,127,929",-2.73%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,21.96,0.52,6.67%,931.89M,9.16%,10.55B,15.99,0.71,0.00%,869.75M,-10.37%,8.54B,0.76,0.14,71.24%,2.70%,-14.24%,539.48M,6.25,50.21%,2.05%,3.19,-4.07%,1.69B,2.13,13.40%,9.01%,23.49M,4.62%,5.31,4.83,28.72%,10.09%,14.07 -19.55%,13.77%,2.34,-,- -,9.79%,9.45 19.79%,62.88%,0.18 (1.56%),15.79,28.73% 33.90%,60.58%,2.67%,3.37%,-,0.19 (1.70%),5.06,22.24%,31.54%,0.44,-,"Oct 10, 2025",6.26,13.00%,31.96%,43.20,1.36,- -,6.26,-19.84%,-3.64%,0.21,14.31,40.54%,0.00,8.46%,-9.03%,0.84,11.35,7185,0.00,Nov 17 BMO,-7.12%,7.37M,11.32,"Jun 22, 2021",Yes / Yes,6.02% -2.64%,"

","6,219,297",-0.26%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.07%,123.13M,0.36%,1.04B,14.86,0.57,-0.17%,99.74M,0.47%,1.03B,-,0.13,64.79%,3.41%,-5.57%,7.45M,2.32,72.86%,-0.30%,3.78,26.61%,449.66M,6.84,-5.79%,1.37%,3.40M,33.18%,1.24,5.33,-,4.72%,9.20 -7.93%,1.68%,1.59,15.92,32.91% 27.34%,2.33%,5.51 53.72%,54.84%,-,18.84,2.53% 7.09%,75.72%,1.99%,2.08%,-55.14%,-,2.30,226.76%,4.30%,0.17,-,-,0.99,13.51%,1.66%,51.66,1.00,- -,0.99,179.75%,0.31%,0.91,9.75,-,1.21,15.54%,0.06%,0.84,8.42,1150,1.09,Sep 08 AMC,10.10%,899.66K,8.47,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","753,583",0.59%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,22.13,1.92,0.95%,78.07M,10.47%,3.31B,14.94,2.85,0.00%,77.07M,24.00%,3.37B,3.53,0.88,115.87%,12.73%,22.71%,160.31M,1.81,-10.26%,6.76%,5.56,38.91%,1.83B,4.72,16.16%,12.66%,9.81M,10.41%,9.00,20.11,6.26%,21.77%,45.25 -6.03%,6.78%,2.11,12.48,-5.11% 28.53%,17.75%,26.61 59.79%,3.61%,0.61 (1.45%),12.33,9.05% 14.90%,57.79%,3.81%,4.07%,-31.01%,-,1.84,-17.21%,12.04%,1.47,-,-,1.16,1.56%,8.75%,74.10,2.41,- -,2.16,-26.50%,13.55%,1.79,40.47,0.00%,0.32,1.95%,19.65%,1.09,41.48,1340,0.29,Nov 06 BMO,26.56%,1.76M,42.52,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","1,921,080",2.51%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,12.63,2.27,2.96%,62.14M,-0.62%,1.76B,10.76,2.66,-7.19%,59.67M,-11.09%,1.44B,0.78,0.53,101.60%,7.92%,-8.82%,150.02M,1.20,15.72%,-0.19%,5.27,-22.96%,1.47B,2.43,22.25%,15.23%,4.72M,-26.05%,11.80,5.12,16.11%,20.37%,41.72 -31.40%,-23.19%,5.59,5.65,55.06% 29.12%,19.95%,27.29 4.86%,-3.21%,-,5.72,11.02% 6.84%,87.14%,1.80%,3.49%,-10.37%,-,0.98,33.74%,13.01%,0.87,-8.30%,-,2.99,5.35%,10.23%,39.94,2.90,- -,2.99,10.18%,-2.98%,0.56,33.50,0.00%,0.04,4.36%,-8.06%,1.39,28.91,5116,0.03,Nov 06 AMC,-15.56%,895.94K,28.62,"Mar 02, 2012",Yes / Yes,16.12% 2.08%,"

","1,246,273",-1.00%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,8.65,0.81,-,133.34M,1.01%,936.05M,7.98,0.88,-,131.47M,-4.10%,189.09M,-,-,15.29%,1.22%,-7.27%,147.56M,2.68,11.49%,4.41%,4.04,5.09%,348.90M,1.41,6.67%,18.06%,1.61M,72.91%,4.97,1.27,-,20.19%,9.29 -24.43%,67.54%,5.55,-,10.08% 27.89%,18.79%,3.83 83.53%,86.21%,-,-,7.54% 39.86%,66.58%,2.79%,3.62%,-34.08%,-,0.54,12.20%,36.04%,0.24,-,-,8.87,5.80%,42.29%,46.32,1.67,- -,8.87,5.47%,-1.43%,0.24,9.60,0.00%,0.00,0.80%,-3.05%,0.83,7.09,815,0.00,Nov 10 AMC,2.87%,397.82K,7.02,"Sep 30, 2020",Yes / Yes,- 3.87%,"

","330,308",-0.99%,YALA
