Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.35,79.35%,51.87M,-2.32%,16.60B,30.11,2.24,-0.14%,49.87M,4.75%,15.68B,-,0.42,18.02%,2.37%,-3.30%,-81.00M,7.20,19.73%,8.86%,2.32,-13.00%,2.31B,3.43,35.63%,-1.29%,1.18M,-4.76%,19.70,10.33,32.14%,-1.72%,86.58 -22.06%,41.91%,6.53,53.22,39.04% 20.21%,-1.68%,40.30 67.44%,114.15%,-,134.05,1.60% -4.00%,76.44%,2.87%,1.59%,13.60%,-,6.80,49.24%,-6.94%,1.92,150.66%,-,2.46,14.96%,-3.51%,49.35,2.20,- -,2.46,131.84%,-0.59%,2.11,78.96,-,0.14,13.04%,1.96%,1.51,66.62,6856,0.02,May 07 AMC,-1.78%,508.77K,67.48,"Jul 20, 2011",Yes / Yes,11.72% 1.51%,"

","766,238",1.29%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.29,20.88%,211.97M,38.24%,3.96B,19.57,0.86,0.00%,186.36M,27.93%,3.80B,-,0.13,63.62%,10.65%,16.49%,-51.80M,3.68,8.08%,4.25%,4.32,-17.35%,1.08B,5.86,35.70%,-6.33%,19.86M,-6.56%,2.87,10.87,20.44%,-11.93%,38.20 -55.99%,7.76%,1.55,32.63,33.87% -5.22%,-5.88%,10.69 57.25%,194.91%,-,163.43,29.95% 26.86%,54.78%,8.63%,5.15%,-,-,3.54,73.68%,-3.42%,0.90,-,-,3.33,40.36%,-4.82%,74.00,1.40,- -,3.33,56.04%,26.16%,1.25,25.33,-,0.31,35.64%,28.10%,8.41,14.18,2191,0.30,May 01 AMC,-15.13%,4.59M,16.81,"Jun 10, 2021",Yes / Yes,-13.02% 4.02%,"

","38,620,600",18.55%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,19.76,1.60,2.31%,42.23M,2.70%,1.33B,4.44,7.11,0.73%,41.12M,2.46%,1.76B,4.42,1.19,106.55%,8.78%,-24.41%,76.66M,0.94,2.61%,-4.23%,6.13,-45.67%,1.42B,0.73,4.72%,2.12%,3.61M,-41.83%,43.13,3.09,4.47%,4.12%,60.62 -47.86%,-40.22%,10.24,5.75,-48.50% -20.26%,2.85%,29.15 8.46%,-55.69%,-,4.02,-0.35% 0.43%,71.81%,0.73%,2.37%,-51.55%,-,1.25,36.80%,15.50%,1.31,-46.14%,"May 17, 2019",1.52,3.24%,5.41%,45.76,2.00,- -,1.52,143.08%,-1.86%,1.62,42.57,0.00%,0.47,4.50%,-0.77%,0.76,31.43,3800,0.47,May 08 AMC,-29.79%,589.23K,31.61,"Jul 23, 1999",Yes / Yes,-8.51% 1.84%,"

","449,191",0.57%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,28.00,10.58,0.80%,51.14M,4.46%,15.07B,17.99,16.46,0.80%,50.45M,2.89%,16.55B,2.68,3.30,91.54%,1.63%,2.16%,549.00M,2.96,7.37%,1.47%,1.30,-25.00%,5.09B,4.18,13.41%,7.24%,0.82M,-23.30%,70.91,17.14,10.45%,16.16%,427.76 -30.74%,0.34%,17.28,15.05,-13.14% 0.42%,9.33%,205.73 44.00%,-3.93%,-,17.53,-4.07% 2.27%,46.59%,1.03%,1.74%,11.18%,-,3.25,109.89%,15.19%,7.79,159.28%,-,1.02,16.72%,10.78%,57.22,2.00,- -,1.45,18.23%,1.46%,1.75,319.07,0.00%,0.65,10.65%,8.98%,0.65,294.04,9900,0.62,Apr 29 BMO,-11.88%,635.54K,296.25,"Aug 15, 1991",Yes / Yes,11.14% 1.39%,"

","411,620",0.75%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,20.28,4.51,0.14%,197.90M,0.24%,18.10B,11.03,8.30,-1.16%,197.58M,-1.34%,23.90B,4.81,1.98,94.99%,2.79%,-17.37%,913.30M,2.35,-0.35%,1.28%,2.40,-15.32%,7.70B,1.46,4.09%,4.19%,5.51M,-13.38%,62.63,13.08,4.22%,7.31%,116.71 -21.60%,-14.24%,7.00,14.57,32.42% -4.13%,4.81%,89.22 2.56%,-14.46%,0.89 (0.97%),9.74,3.99% -0.77%,62.31%,1.32%,1.29%,-28.03%,0.96 (1.05%),3.10,-2.39%,18.72%,2.00,-15.54%,"Jun 26, 2025",1.46,3.30%,11.86%,43.43,2.50,0.00% 0.00%,2.44,9.01%,-0.84%,0.73,106.64,21.66%,0.58,1.05%,-4.28%,0.73,91.22,17000,0.53,May 05 BMO,-12.23%,2.30M,91.50,"Jul 25, 2001",Yes / Yes,2.22% 0.73%,"

","1,688,039",0.31%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.35,32.57%,183.23M,-1.86%,16.59B,30.78,2.24,-0.34%,162.82M,5.84%,15.67B,-,0.42,68.65%,8.55%,-3.07%,-81.00M,7.20,20.50%,9.10%,5.43,-14.50%,2.31B,3.51,34.91%,-1.29%,13.93M,-6.74%,19.70,10.32,32.56%,-1.72%,89.39 -22.74%,40.88%,6.69,53.17,39.04% 20.21%,-1.68%,41.67 65.73%,119.03%,-,133.93,1.60% -4.00%,76.44%,2.80%,1.57%,16.85%,-,6.80,49.24%,-6.94%,1.94,-,"Jan 12, 2011",2.46,14.96%,-3.51%,50.94,2.24,- -,2.46,131.84%,0.08%,2.13,78.79,-,0.14,13.04%,2.68%,0.67,68.24,6856,0.02,May 07 AMC,-2.42%,2.56M,69.06,"Aug 03, 2015",Yes / Yes,10.87% 1.50%,"

","1,713,455",1.20%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.41,2.39,3.59%,375.00M,0.90%,16.41B,15.22,2.89,-0.34%,359.93M,2.76%,17.45B,1.63,0.58,89.45%,2.36%,-15.88%,916.00M,1.45,8.49%,5.01%,2.81,-11.51%,11.33B,2.85,13.75%,8.22%,8.48M,-8.74%,15.42,8.24,11.31%,15.73%,53.99 -18.58%,33.21%,5.34,21.13,-0.14% 4.31%,12.04%,28.50 54.25%,6.23%,0.87 (1.98%),9.58,4.68% 5.19%,16.94%,1.93%,1.58%,-7.00%,0.80 (1.82%),1.54,19.36%,11.95%,1.06,-,"May 28, 2025",1.11,2.79%,8.09%,50.24,1.27,10.06% 5.92%,1.26,8.47%,0.77%,0.27,57.16,27.40%,0.41,0.78%,-0.40%,0.63,42.83,350000,0.32,Apr 30 BMO,-4.00%,3.01M,43.96,"Oct 17, 2016",Yes / Yes,-2.10% -3.58%,"

","1,906,527",2.64%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,28.19,5.02,0.15%,278.00M,-1.81%,39.30B,21.02,6.73,-19.69%,277.54M,-3.44%,50.78B,2.42,1.46,84.63%,1.52%,-9.80%,1.43B,5.08,12.07%,-1.33%,1.92,4.94%,7.74B,-,11.38%,22.12%,4.21M,5.39%,-28.07,52.54,11.63%,-,163.30 -13.42%,4.41%,2.69,27.09,-0.01% 4.75%,32.45%,122.13 15.77%,26.35%,2.84 (2.01%),19.58,4.66% 6.17%,46.80%,1.44%,0.87%,53.92%,2.76 (1.95%),6.56,-11.50%,31.12%,2.53,116.37%,"May 27, 2025",1.40,10.09%,18.42%,42.98,2.52,10.25% 9.79%,1.40,-18.28%,-1.13%,0.74,161.09,51.40%,-,11.83%,-2.63%,0.88,139.06,40000,-,Apr 30 BMO,0.41%,2.19M,141.39,"Sep 12, 1997",Yes / Yes,0.94% -3.55%,"

","1,936,985",1.68%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,7.84,4.31,0.04%,393.26M,-6.89%,13.29B,7.68,4.40,0.00%,393.12M,-5.96%,22.54B,-,0.75,9.10%,1.66%,-7.50%,1.67B,0.68,-53.92%,-9.24%,3.09,-24.71%,19.64B,1.12,59.46%,5.92%,6.54M,-20.51%,30.14,10.80,-1.30%,15.54%,47.43 -28.76%,60.83%,3.13,-,843.02% -,8.53%,16.18 108.84%,801.07%,-,4.87,14.06% 7.05%,25.22%,1.15%,2.50%,482.59%,-,1.15,156.14%,7.55%,1.48,20.68%,"Jul 09, 2019",0.59,8.58%,8.49%,43.73,1.83,- -,0.79,-102.92%,-4.34%,1.84,45.33,0.00%,0.88,7.42%,0.33%,0.86,34.68,-,0.68,May 08 BMO,0.28%,2.12M,33.79,"Jun 29, 1993",Yes / Yes,-105.27% -0.71%,"

","1,821,216",-2.57%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,14.10,1.86,8.84%,92.94M,7.75%,3.50B,18.47,1.42,-14.71%,84.73M,4.37%,3.10B,-,0.30,104.31%,25.01%,2.38%,176.28M,4.36,-30.59%,-2.19%,11.04,-0.38%,802.81M,21.09,13.90%,16.56%,21.19M,-0.26%,1.25,6.60,-4.45%,124.77%,38.47 -31.66%,43.31%,3.98,11.76,- -,76.56%,18.04 45.75%,23.71%,0.50 (1.90%),18.90,44.77% 32.00%,59.68%,1.87%,2.35%,-,0.47 (1.80%),3.86,223.84%,17.05%,0.82,-,"Jun 10, 2025",0.85,21.59%,21.96%,59.81,2.44,- -,0.85,29.71%,4.46%,1.22,29.25,26.62%,1.02,18.05%,3.81%,0.86,25.14,4022,0.97,May 08 BMO,-3.09%,1.92M,26.29,"Jun 30, 2021",Yes / Yes,11.26% 1.98%,"

","1,643,226",4.57%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,23.85,0.50,5.31%,939.30M,-1.08%,11.14B,14.36,0.83,0.00%,889.44M,-0.42%,8.41B,0.67,0.16,63.89%,2.46%,-9.67%,520.12M,6.89,64.72%,0.95%,2.56,8.61%,1.62B,2.35,22.46%,9.19%,21.88M,9.61%,5.04,3.98,35.73%,10.30%,13.85 -14.34%,32.07%,2.98,-,- -,9.86%,6.66 78.08%,47.51%,0.14 (1.22%),18.08,29.32% 34.26%,59.12%,1.71%,2.47%,-,0.10 (0.81%),5.20,57.72%,28.33%,0.44,-,"Apr 07, 2025",7.66,28.87%,32.16%,48.70,1.38,- -,7.66,115.27%,-0.89%,0.20,15.59,20.00%,0.00,17.56%,2.12%,0.43,11.66,7185,0.00,May 21 BMO,10.06%,8.56M,11.86,"Jun 22, 2021",Yes / Yes,-55.04% -14.04%,"

","3,644,221",1.72%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,14.76,2.07,1.00%,82.79M,2.00%,2.53B,12.15,2.52,0.00%,81.99M,3.00%,2.46B,13.30,0.54,106.22%,9.08%,-12.02%,176.44M,1.38,-25.91%,-1.14%,3.10,-28.03%,1.84B,3.31,24.53%,14.97%,7.44M,-20.54%,9.23,9.78,1.11%,25.01%,45.25 -32.38%,-24.22%,3.13,10.36,-5.11% 28.53%,19.18%,26.61 14.99%,-28.10%,-,8.45,9.05% 14.90%,58.18%,3.06%,2.41%,-17.52%,-,1.34,3.69%,13.11%,1.15,-,-,1.47,8.38%,9.59%,50.33,2.44,- -,2.58,9.29%,-0.36%,1.86,34.13,0.00%,0.24,2.85%,2.53%,0.87,29.42,1340,0.20,May 08 BMO,-14.53%,2.40M,30.60,"Oct 25, 2018",Yes / Yes,15.28% 1.18%,"

","2,080,799",4.01%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,16.44,2.08,3.16%,64.74M,-3.50%,2.18B,12.72,2.69,-8.84%,61.83M,-10.13%,1.88B,0.83,0.51,96.59%,6.53%,-4.42%,143.09M,1.52,14.07%,-2.35%,4.60,-13.89%,1.44B,3.04,25.23%,14.46%,4.04M,-11.71%,11.24,6.52,19.73%,19.74%,41.72 -18.10%,-4.15%,5.24,8.08,55.06% 29.12%,19.12%,32.28 5.84%,18.52%,-,8.00,11.02% 6.84%,87.90%,0.77%,1.34%,39.19%,-,1.31,29.17%,12.35%,0.89,-22.34%,-,2.89,5.93%,9.95%,31.02,3.08,- -,2.89,84.94%,-6.85%,1.03,38.62,0.00%,0.05,7.75%,-6.02%,1.00,34.48,5116,0.03,May 08 AMC,-6.49%,877.10K,34.17,"Mar 02, 2012",Yes / Yes,11.11% 1.54%,"

","878,785",-0.90%,YELP
Block Inc,Technology,Software - Infrastructure,USA,NYSE,-,15.47,4.11,12.83%,556.83M,3.33%,39.13B,17.49,3.64,-0.14%,536.08M,14.75%,37.01B,1.53,0.67,63.67%,3.51%,4.11%,2.61B,1.63,-19.92%,0.78%,1.90,-32.71%,23.94B,1.83,34.76%,7.26%,18.82M,-25.14%,34.80,4.82,10.14%,12.93%,99.26 -35.91%,2.78%,13.21,32.68,139.66% 41.45%,9.52%,44.27 43.71%,1.13%,-,15.58,10.95% 38.62%,37.35%,1.34%,2.24%,-32.85%,-,1.55,425.38%,8.39%,2.24,-,-,2.26,4.60%,10.92%,56.67,1.87,- -,2.27,-59.33%,0.78%,2.74,66.27,0.00%,0.28,-3.11%,9.53%,0.61,63.59,11372,0.28,May 01 AMC,-10.69%,9.89M,63.62,"Nov 19, 2015",Yes / Yes,-42.53% -6.70%,"

","6,002,405",0.05%,XYZ
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,33.76,3.72,0.64%,243.40M,-0.01%,30.54B,24.27,5.17,-1.03%,242.72M,-0.14%,31.85B,3.24,1.15,95.20%,1.20%,5.93%,906.00M,3.55,8.66%,1.48%,1.73,3.91%,8.60B,2.82,11.44%,5.58%,2.91M,8.16%,44.44,28.84,10.41%,8.62%,143.50 -12.55%,-10.60%,4.35,34.35,15.82% 10.55%,7.08%,100.47 24.90%,64.15%,1.43 (1.14%),19.03,18.10% 10.25%,37.52%,1.06%,0.95%,87.58%,1.52 (1.21%),3.71,32.64%,12.81%,2.07,247.43%,"May 29, 2025",1.41,8.14%,10.54%,50.77,1.83,8.74% 8.45%,1.89,10.10%,-0.58%,1.12,143.40,39.40%,0.20,1.62%,2.94%,0.75,124.46,23000,0.18,Apr 29 BMO,0.78%,1.68M,125.49,"Oct 13, 2011",Yes / Yes,7.86% 1.41%,"

","1,257,079",0.83%,XYL
DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA,NASD,-,-,-4.54,0.76%,199.30M,-0.96%,3.09B,7.56,2.05,1.01%,197.77M,-2.21%,5.11B,-,0.50,102.42%,4.52%,-0.51%,-908.00M,0.83,13.38%,1.02%,2.91,-19.33%,3.72B,1.53,8.16%,-13.79%,8.94M,-18.44%,10.09,7.75,10.51%,-34.47%,27.95 -44.62%,-39.67%,2.00,11.10,- -,-24.60%,12.16 27.30%,-56.22%,0.67 (4.33%),8.62,-3.58% -1.20%,51.84%,1.95%,2.12%,-65.74%,0.64 (4.13%),1.37,-921.99%,6.75%,0.50,-70.07%,"Jun 27, 2025",0.76,-5.61%,-24.42%,46.91,2.50,14.17% 10.99%,1.10,15.99%,-2.64%,0.97,17.96,-,1.21,-7.76%,3.00%,0.92,15.36,14000,0.84,May 08 BMO,-17.63%,3.07M,15.48,"Aug 12, 1987",Yes / Yes,45.22% 2.97%,"

","2,819,878",0.78%,XRAY
