Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Eaton Vance Limited Duration Income Fund,Financial,Closed-End Fund - Debt,USA,AMEX,-,6.48,1.52,-,116.20M,3.36%,1.14B,-,-,-,116.20M,-1.89%,-,-,-,31.93%,0.08%,-3.05%,139.15M,8.23,-,-,0.33,-4.37%,10.78,0.91,-,-,0.09M,5.24%,-,-,-,-,8.81,10.55,0.82%,-,-,-,-,-6.64%,0.66,0.93 (9.43%),-,-,-,11.80%,0.16,"Apr 11, 2025",-,-,-,53.95,1.09%,2.08%,-,-,-,-,-,-,No / Yes,-,154.60%,66.33%,0.86,9.80,-,-,9.00%,-,277.73K,9.85,2.05%,-0.92%,-2.43%,"

","238,155",0.56%,EVV
Orla Mining Ltd,Basic Materials,Gold,Canada,AMEX,-,38.71,0.27,35.04%,321.68M,-5.51%,3.38B,-,-,0.00%,209.45M,14.30%,88.98M,-,-,49.16%,2.47%,77.46%,343.92M,9.82,-,7.81%,3.89,103.70%,1.58,6.64,-,15.69%,5.17M,155.37%,0.50,20.99,-,19.60%,3.24,11.95,88.99%,-,24.74,-,17.49%,-12.38%,0.76,-,3.40,930.72%,52.96%,223.15%,0.63,-,3.97,430.84%,46.64%,56.85,5.49%,7.35%,354,0.00,47.20%,25.87%,-,-,Yes / Yes,0.00,143.65%,0.00%,0.60,10.78,-,-,47.37%,-,1.33M,10.47,2.60%,17.89%,80.23%,"

","800,040",-2.88%,ORLA
Seaboard Corp,Industrials,Conglomerates,USA,AMEX,-,25.44,100.92,73.55%,0.97M,0.54%,2.49B,-,-,0.00%,0.26M,-5.29%,98.00M,-,-,22.64%,2.21%,5.00%,9.22B,0.27,-,-2.52%,2.64,-13.72%,4886.44,0.53,-,1.29%,0.01M,-19.89%,1148.24,2.24,-,2.09%,2365.00,3412.00,5.69%,-,-,-18.12%,1.64%,-24.74%,0.12,9.00 (0.35%),1.46,7.15%,7.18%,8.58%,92.22,"Feb 24, 2025",2.52,-58.07%,2.66%,45.95,3.59%,3.64%,14000,0.37,-0.31%,1.06%,-,-,No / Yes,0.26,45.45%,9.93%,0.84,2511.00,-,-,5.71%,Apr 28 AMC,2.18K,2567.93,-1.01%,-4.72%,-8.41%,"

","1,826",2.27%,SEB
Uranium Energy Corp,Energy,Uranium,USA,AMEX,RUT,-,-0.16,2.16%,428.41M,9.71%,2.28B,140.48,0.04,0.00%,419.48M,6.84%,-65.18M,-,-0.03,73.41%,12.58%,-23.60%,66.84M,34.06,-27.31%,15.73%,6.34,-33.29%,2.05,2.59,142.42%,-7.01%,52.78M,-20.27%,0.14,37.01,-,-7.92%,3.85,8.93,-20.63%,-,-,5.49%,-7.43%,-40.54%,1.34,-,4.39,101.98%,-9.03%,37.92%,0.33,-,9.44,-1083.58%,-75.27%,56.95,4.37%,7.72%,94,0.00,12.54%,-97.53%,1.00,10.14,Yes / Yes,0.00,-532.14%,-,0.59,5.42,20.17%,-127.27%,42787.93%,Mar 12 BMO,8.33M,5.31,11.91%,3.74%,-15.68%,"

","4,955,178",-2.03%,UEC
Park National Corp,Financial,Banks - Regional,USA,AMEX,RUT,15.55,9.75,2.84%,16.19M,3.52%,2.45B,16.38,9.25,0.00%,15.70M,-0.65%,158.37M,-,2.20,55.61%,3.16%,-11.58%,650.53M,3.76,-1.71%,0.33%,9.45,-11.04%,79.00,1.92,3.01%,1.60%,0.50M,12.73%,-,-,-,12.98%,131.37,207.99,-11.60%,4.27 (2.82%),14.41,8.19%,10.22%,-27.14%,0.77,4.25 (2.80%),-,7.49%,-,15.36%,4.54,"May 16, 2025",0.09,23.34%,29.75%,54.04,2.17%,3.54%,1725,0.21,11.81%,24.35%,3.00,170.00,Yes / Yes,0.21,19.58%,45.49%,0.74,151.78,-0.23%,19.35%,3.36%,Apr 25 AMC,52.56K,151.55,3.57%,-1.28%,-10.17%,"

","38,939",-0.15%,PRK
Acuren Corporation Ltd,Industrials,Engineering & Construction,USA,AMEX,-,-,-,28.23%,121.41M,0.91%,1.21B,-,-,0.00%,87.14M,-11.29%,-,-,-,49.41%,0.13%,-15.06%,-,-,-,66.86%,0.47,-,-,-,-,-,0.11M,-,-,-,-,-,8.76,14.28,-21.73%,-,-,-,-,-30.11%,-,-,-,-,-,13.99%,0.68,-,-,-,-,46.97,3.88%,7.62%,-,-,-,-,2.00,14.00,No / Yes,-,-,-,0.41,10.00,-,-,-,-,244.19K,9.98,2.89%,-10.22%,-12.28%,"

","101,312",-0.20%,TIC
Reaves Utility Income Fund,Financial,Closed-End Fund - Equity,USA,NYSE,-,3.17,10.35,0.03%,88.02M,5.17%,2.88B,-,-,2.66%,88.00M,0.92%,-,-,-,11.73%,0.06%,1.52%,96.11M,30.01,-,-,0.16,-0.27%,32.59,1.01,-,-,0.05M,24.89%,-,-,-,-,26.10,35.29,3.41%,-,-,-,-,-7.14%,0.80,2.28 (6.96%),-,-,-,25.56%,0.76,"May 19, 2025",-,-,-,60.56,1.50%,3.13%,-,-,-,-,-,-,No / Yes,-,-,21.63%,0.67,32.43,-,-,11.60%,-,332.80K,32.77,4.91%,2.25%,2.95%,"

","222,308",1.05%,UTG
New Gold Inc,Basic Materials,Gold,Canada,AMEX,-,26.86,0.12,3.91%,790.93M,-3.46%,2.65B,4.64,0.72,0.00%,760.39M,-6.94%,102.60M,0.59,0.10,53.78%,1.62%,16.72%,914.50M,2.90,109.42%,1.79%,0.59,14.73%,1.33,2.52,72.28%,4.78%,12.30M,86.11%,0.14,24.03,45.17%,11.14%,1.73,3.86,35.08%,-,29.80,-,7.07%,-13.21%,0.57,-,0.79,8.92%,22.50%,93.64%,0.19,-,1.39,233.83%,18.34%,48.01,4.02%,6.64%,-,0.38,16.44%,11.22%,1.57,4.31,Yes / Yes,0.38,272.75%,0.00%,0.91,3.37,22.37%,85.19%,32.35%,Apr 29 AMC,20.87M,3.35,-2.56%,4.00%,18.80%,"

","18,995,740",-0.59%,NGD
Imperial Oil Ltd,Energy,Oil & Gas Integrated,Canada,AMEX,-,10.53,6.59,69.61%,509.05M,2.13%,35.34B,12.39,5.60,0.00%,154.69M,-2.00%,3.50B,1.90,1.55,26.48%,10.79%,-1.41%,35.65B,0.99,-13.13%,-0.08%,32.63,-7.64%,32.06,2.17,3.48%,11.45%,16.70M,-2.60%,1.34,51.91,5.55%,21.08%,58.76,80.17,12.69%,2.04 (2.93%),12.01,24.83%,18.22%,-13.41%,0.87,1.81 (2.61%),0.96,16.86%,14.45%,18.14%,2.53,"Mar 05, 2025",1.33,4.85%,12.52%,56.74,2.46%,4.34%,5100,0.18,-0.39%,9.81%,2.79,70.92,Yes / Yes,0.18,-5.63%,26.59%,0.76,69.45,-12.55%,13.35%,-6.28%,May 02 BMO,511.60K,69.42,5.74%,2.33%,-1.22%,"

","386,909",-0.04%,IMO
Novagold Resources Inc,Basic Materials,Gold,USA,AMEX,RUT,-,-0.13,26.63%,334.65M,-0.46%,1.45B,-,-0.13,0.00%,245.54M,46.78%,-44.42M,-,-0.04,58.58%,3.38%,41.50%,0.00M,-,3.57%,0.92%,2.58,17.03%,-0.17,-,3.70%,-38.81%,8.31M,49.31%,0.28,15.59,-0.00%,-1791.48%,2.26,5.06,30.03%,-,-,-9.87%,-44.56%,-14.43%,0.62,-,47.82,0.00%,-,91.59%,0.35,-,47.82,5.21%,-,65.57,11.30%,10.43%,14,-,-,-,2.33,6.45,Yes / Yes,-,11.97%,-,1.26,4.35,-,25.00%,-,Apr 01 BMO,3.22M,4.33,31.25%,33.75%,18.98%,"

","4,061,277",-0.46%,NG
Sprott Physical Gold Trust,Financial,Asset Management,Canada,AMEX,-,-,-,-,465.71M,-1.71%,11.79B,-,-,-,465.23M,6.26%,-,-,-,-,0.11%,18.49%,-,-,-,-,0.09,19.11%,-,-,-,-,0.52M,39.91%,-,-,-,-,17.64,26.36,25.67%,-,-,-,-,-3.98%,0.12,-,-,-,-,43.52%,0.49,-,-,-,-,58.59,1.47%,1.50%,-,-,-,-,-,-,No / Yes,-,-,-,0.74,25.56,-,-,-,-,5.86M,25.31,2.56%,7.00%,19.85%,"

","4,363,704",-0.98%,PHYS
National Healthcare Corp,Healthcare,Medical Care Facilities,USA,AMEX,RUT,14.79,6.54,26.44%,15.45M,4.37%,1.49B,-,-,-1.32%,11.37M,4.57%,101.93M,-,-,59.27%,2.25%,-3.14%,1.29B,1.16,-,-1.59%,4.26,-19.02%,63.44,1.52,-,7.19%,0.26M,6.46%,17.49,5.52,-,10.79%,89.14,138.49,-10.16%,-,18.75,8.03%,8.82%,-30.23%,0.52,2.44 (2.53%),-,4.81%,71.09%,8.40%,2.70,"Mar 28, 2025",-,51.77%,7.68%,60.96,2.31%,3.14%,14962,0.22,15.25%,7.93%,-,-,Yes / Yes,0.18,-78.84%,37.03%,0.56,95.85,-0.06%,31.76%,26.94%,-,60.08K,96.63,4.06%,3.64%,-14.47%,"

","33,908",0.81%,NHC
Grupo Simec S.A.B. de C.V. ADR,Basic Materials,Steel,Mexico,AMEX,-,7.68,3.64,-,165.90M,3.70%,4.65B,-,-,-,165.90M,8.40%,626.56M,-,-,0.16%,0.00%,4.52%,1.84B,2.52,-,0.05%,0.96,-2.47%,18.52,1.51,-,16.60%,0.00M,-19.56%,8.45,3.31,-,21.66%,22.15,33.78,3.13%,-,16.54,-,21.39%,-17.10%,0.19,-,3.26,4.37%,24.39%,26.41%,1.41,"Mar 09, 2020",4.29,109.44%,17.01%,58.81,1.53%,2.89%,4443,0.00,-20.47%,34.02%,5.00,22.14,No / Yes,0.00,71.50%,0.00%,0.11,28.00,-,0.00%,-12.44%,-,2.07K,28.00,5.09%,7.31%,-1.84%,"

",229,0.00%,SIM
Sprott Physical Silver Trust,Financial,Asset Management,Canada,AMEX,-,-,-,-,539.19M,1.29%,5.95B,-,-,-,539.19M,-4.75%,-,-,-,-,0.13%,8.14%,-,-,-,-,0.02,-3.08%,-,-,-,-,0.69M,18.86%,-,-,-,-,8.81,11.77,14.30%,-,-,-,-,-6.29%,0.56,-,-,-,-,25.20%,0.27,-,-,-,-,50.48,1.93%,2.22%,-,-,-,-,-,-,No / Yes,-,-,-,0.71,11.14,-,-,-,-,42.50M,11.03,1.45%,-0.30%,5.12%,"

","30,213,105",-0.99%,PSLV
Mosaic Company,Basic Materials,Agricultural Inputs,USA,NYSE,S&P 500,54.99,0.55,0.69%,316.93M,8.58%,9.60B,12.22,2.48,0.00%,315.03M,11.01%,174.90M,7.86,0.45,87.61%,2.66%,7.35%,11.12B,0.86,22.91%,-2.45%,1.40,13.25%,36.23,0.83,1.72%,0.76%,8.37M,-0.10%,0.91,33.35,7.00%,1.47%,22.36,32.29,23.07%,0.85 (2.81%),202.45,-,1.17%,-6.32%,1.10,0.85 (2.81%),0.47,9.48%,14.31%,35.29%,1.12,"Jun 05, 2025",1.08,-84.24%,9.84%,71.19,3.34%,4.88%,13765,0.39,-18.79%,1.57%,2.09,32.72,Yes / Yes,0.31,-52.40%,154.02%,1.04,29.54,-2.38%,-21.09%,-10.59%,May 06 AMC,5.97M,30.25,13.77%,15.38%,13.43%,"

","6,186,402",2.40%,MOS
"Mitsubishi UFJ Financial Group, Inc. ADR",Financial,Banks - Diversified,Japan,NYSE,-,11.62,1.09,0.02%,11.60B,6.72%,147.44B,10.78,1.18,0.00%,11.60B,-9.08%,12.79B,0.68,0.10,2.03%,0.15%,-1.01%,83.48B,1.77,34.10%,2.04%,2.05,23.40%,11.18,1.14,9.52%,0.47%,17.23M,26.34%,-,-,17.15%,9.70%,8.75,15.03,8.45%,0.40 (3.18%),-,7.39%,3.10%,-15.44%,0.42,0.17 (1.30%),-,7.42%,-,45.26%,0.42,"Sep 30, 2024",2.17,-12.06%,17.88%,54.70,1.40%,3.25%,145412,4.67,13.21%,15.33%,1.67,14.40,Yes / Yes,2.19,32.39%,24.82%,0.64,12.59,570.76%,60.64%,7.46%,Feb 04 AMC,8.39M,12.71,6.66%,-0.99%,9.70%,"

","5,351,160",0.95%,MUFG
Penumbra Inc,Healthcare,Medical Devices,USA,NYSE,-,278.47,1.07,3.57%,38.68M,7.10%,11.50B,58.77,5.05,-12.30%,37.34M,10.97%,42.23M,6.65,0.83,90.52%,4.21%,9.63%,1.24B,9.27,70.90%,-1.05%,3.12,43.75%,31.35,9.47,33.17%,2.66%,1.57M,44.48%,9.78,30.35,41.86%,3.50%,148.00,310.00,25.03%,-,76.49,-23.21%,2.98%,-4.22%,0.52,-,3.68,17.38%,63.46%,100.61%,12.03,-,6.30,-54.30%,9.23%,63.04,4.69%,5.06%,4500,0.18,13.17%,3.41%,1.67,316.06,Yes / Yes,0.17,258.58%,0.00%,1.14,297.32,2.66%,24.46%,16.32%,Apr 23 AMC,502.74K,296.91,7.26%,6.77%,26.41%,"

","572,393",-0.14%,PEN
"Helmerich & Payne, Inc",Energy,Oil & Gas Drilling,USA,NYSE,RUT,6.56,3.02,3.97%,99.19M,0.10%,1.97B,6.76,2.94,1.57%,95.43M,-21.42%,299.52M,-,0.64,104.62%,7.47%,-39.70%,2.76B,0.72,-24.88%,-3.52%,3.76,-41.60%,29.71,0.67,11.67%,5.85%,7.13M,-50.45%,6.03,3.29,-5.77%,10.50%,17.82,42.39,-38.01%,1.00 (5.06%),9.71,-,6.33%,-53.17%,0.91,1.00 (5.04%),2.52,7.30%,25.96%,11.39%,1.33,"May 15, 2025",2.81,-27.85%,15.33%,39.78,3.93%,7.81%,7000,0.60,-2.59%,10.87%,2.78,29.53,Yes / Yes,0.60,-42.23%,44.07%,0.70,19.82,-2.22%,4.23%,0.02%,May 08 BMO,1.89M,19.85,-3.79%,-16.21%,-36.45%,"

","1,323,363",0.15%,HP
Universal Corp,Consumer Defensive,Tobacco,USA,NYSE,RUT,11.61,5.01,3.84%,24.72M,7.56%,1.44B,-,-,0.00%,23.77M,3.89%,126.03M,-,-,83.47%,2.14%,7.81%,3.02B,0.48,-,2.74%,2.94,15.95%,58.69,0.99,-,4.29%,0.51M,13.60%,8.70,6.69,-,8.79%,45.19,59.13,6.16%,-,21.42,3.05%,6.03%,-1.54%,0.71,3.24 (5.57%),1.15,9.76%,19.28%,28.83%,1.55,"Apr 14, 2025",2.70,-5.64%,8.81%,68.64,3.05%,3.07%,27000,0.82,12.88%,4.18%,1.00,59.00,Yes / Yes,0.44,11.68%,67.00%,1.94,57.57,-,-,14.08%,Nov 12 BMO,173.43K,58.22,7.70%,7.43%,9.45%,"

","335,690",1.13%,UVV
Fresh Del Monte Produce Inc,Consumer Defensive,Farm Products,USA,NYSE,RUT,11.74,2.96,18.11%,47.94M,2.93%,1.67B,11.67,2.98,-0.23%,39.26M,14.41%,142.20M,-,0.68,66.94%,2.49%,10.24%,4.28B,0.39,8.68%,1.00%,2.31,20.10%,41.52,0.84,13.31%,4.53%,0.98M,35.08%,0.68,51.13,-,7.32%,21.23,35.27,4.70%,-,12.96,16.59%,6.02%,-1.42%,0.34,1.05 (3.02%),1.01,-0.88%,8.21%,63.78%,0.81,"Mar 10, 2025",2.13,1333.14%,3.61%,75.00,2.14%,2.76%,39886,0.21,-0.95%,3.33%,1.00,38.00,Yes / Yes,0.19,119.02%,33.78%,0.98,34.49,-2.01%,-29.73%,0.26%,Apr 30 BMO,422.61K,34.77,8.22%,12.31%,14.72%,"

","412,506",0.81%,FDP
Safehold Inc,Real Estate,REIT - Diversified,USA,NYSE,RUT,10.41,1.50,30.77%,71.44M,4.13%,1.12B,9.60,1.63,0.00%,49.70M,-13.70%,105.76M,5.95,0.42,67.49%,7.68%,-4.23%,369.55M,3.03,1.94%,-1.89%,8.46,-32.61%,32.81,0.48,1.63%,1.57%,3.82M,-13.76%,0.24,65.50,1.75%,4.62%,13.68,28.62,-15.48%,0.72 (4.61%),12.42,-42.37%,1.57%,-45.41%,1.87,0.71 (4.53%),-,8.57%,96.27%,14.18%,0.75,"Mar 31, 2025",-,285.51%,78.20%,44.69,3.48%,5.83%,74,1.87,3.70%,28.62%,1.91,23.18,Yes / Yes,1.87,-33.69%,47.83%,0.60,15.44,1.36%,-1.53%,-11.64%,Feb 05 AMC,451.28K,15.62,-1.17%,-9.58%,-24.01%,"

","269,636",1.17%,SAFE
Perrigo Company plc,Healthcare,Drug Manufacturers - Specialty & Generic,Ireland,NYSE,-,-,-1.19,0.45%,136.50M,3.26%,3.50B,7.93,3.23,-3.97%,135.84M,-8.70%,-163.70M,-,0.55,98.36%,3.58%,3.35%,4.37B,0.80,16.72%,1.28%,2.89,2.15%,31.64,0.81,7.68%,-1.57%,4.86M,-18.07%,4.10,6.26,11.28%,-3.53%,23.14,33.46,-0.35%,1.16 (4.53%),14.29,-,-2.03%,-23.42%,0.46,1.12 (4.36%),1.34,-1.63%,35.27%,10.72%,0.90,"Mar 07, 2025",2.38,-1677.05%,7.26%,49.00,3.07%,3.87%,8379,0.88,-6.05%,-3.74%,2.00,34.50,Yes / Yes,0.86,-35.65%,-,0.63,25.19,-4.76%,0.70%,-1.68%,May 07 AMC,1.68M,25.62,0.54%,-3.35%,-3.29%,"

","1,055,613",1.71%,PRGO
HCI Group Inc,Financial,Insurance - Property & Casualty,USA,NYSE,RUT,16.58,8.79,21.67%,10.77M,0.82%,1.57B,10.25,14.23,0.00%,8.43M,-3.08%,106.33M,-,4.85,87.77%,14.05%,18.67%,750.05M,2.09,72.20%,11.57%,9.14,20.52%,42.10,3.46,-5.56%,7.38%,1.18M,25.63%,-,-,-,28.26%,83.64,151.88,25.14%,1.64 (1.12%),4.74,21.85%,16.64%,-3.98%,1.22,1.60 (1.10%),-,26.09%,-,74.34%,5.19,"May 16, 2025",3.33,18.17%,24.90%,56.08,3.26%,4.25%,564,0.41,36.21%,14.18%,1.67,158.25,Yes / Yes,0.41,-93.15%,18.00%,0.79,143.46,-1.19%,110.39%,-0.49%,May 08 AMC,129.55K,145.83,1.42%,5.75%,26.06%,"

","101,822",1.65%,HCI
