Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.65,0.41,75.88%,254.09M,-0.76%,4.25B,21.57,0.48,0.00%,61.28M,13.55%,5.27B,1.29,-,21.96%,5.86%,23.54%,103.34M,2.04,22.96%,-2.91%,4.26,30.86%,2.08B,2.54,12.10%,3.34%,3.59M,25.79%,4.09,15.78,19.95%,10.58%,10.70 -2.90%,28.75%,0.66,22.98,- -,5.45%,6.05 71.74%,-4.68%,0.14 (1.36%),11.83,11.29% -,55.55%,3.15%,3.98%,-,0.14 (1.37%),2.53,-5.94%,8.97%,0.36,-,"Jul 07, 2025",0.79,-1.88%,4.97%,59.56,1.80,15.87% -,1.42,-54950.00%,3.62%,0.76,10.98,42.68%,1.17,-,11.50%,0.48,10.48,7395,0.82,Sep 05 BMO,21.92%,842.77K,10.39,"Dec 20, 2021",Yes / Yes,73.56% 1.47%,"

","406,328",-0.86%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,-1.18%,18.20B,32.79,2.22,-0.57%,48.16M,-6.57%,17.37B,-,0.43,17.46%,2.63%,-4.65%,-62.00M,7.62,17.73%,0.52%,2.05,10.10%,2.39B,3.70,36.72%,-1.03%,1.27M,2.79%,19.68,15.65,30.95%,-1.34%,90.22 -19.28%,26.11%,4.65,52.91,39.04% 20.21%,-1.28%,55.08 32.23%,147.97%,-,114.24,1.60% -4.00%,75.75%,2.53%,3.33%,-26.51%,-,7.27,56.19%,-5.57%,2.37,116.50%,-,3.34,15.31%,-2.60%,47.32,2.12,- -,3.34,110.99%,2.18%,2.09,89.52,-,0.07,14.51%,-5.84%,0.51,74.14,6856,0.02,Oct 30 AMC,-0.13%,618.39K,72.83,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","315,918",-1.77%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.30%,213.26M,-6.64%,4.32B,20.93,0.87,0.00%,189.71M,-13.74%,4.15B,-,0.18,66.90%,13.49%,16.65%,-36.55M,3.74,12.47%,4.55%,3.00,34.94%,1.16B,6.40,31.65%,-4.34%,25.59M,0.89%,2.84,11.83,23.25%,-8.21%,38.20 -52.49%,-30.54%,1.53,31.61,33.87% -5.22%,-4.20%,10.69 69.78%,137.57%,-,84.40,29.95% 26.86%,55.31%,3.72%,6.12%,-,-,3.59,79.56%,-1.32%,1.04,-,-,3.25,40.60%,-3.16%,42.95,1.46,- -,3.25,62.61%,-4.65%,1.27,28.27,-,0.29,35.38%,-7.04%,0.58,18.87,2191,0.29,Nov 04 AMC,9.49%,8.54M,18.15,"Jun 10, 2021",Yes / Yes,10.71% 3.96%,"

","4,976,735",-3.82%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,23.41,1.45,2.97%,41.17M,-10.76%,1.39B,4.61,7.39,0.11%,39.79M,-12.55%,1.80B,4.05,1.79,108.05%,11.29%,9.39%,66.09M,0.96,3.02%,-3.40%,7.94,10.60%,1.45B,0.76,8.29%,1.84%,4.49M,-37.41%,44.76,3.05,5.78%,3.56%,60.62 -43.90%,-26.15%,11.15,5.98,-48.50% -20.26%,2.44%,28.55 19.12%,-54.34%,-,4.02,-0.35% 0.43%,70.50%,4.38%,4.20%,-42.77%,-,1.25,-8.89%,15.46%,1.59,-46.91%,"May 17, 2019",1.59,5.94%,4.57%,36.22,2.14,- -,1.59,-19.08%,-9.05%,1.61,45.29,0.00%,0.47,9.79%,-9.28%,1.76,36.37,3800,0.47,Nov 06 AMC,-9.75%,566.17K,34.01,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","982,750",-6.49%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,27.67,9.91,0.82%,50.74M,-10.42%,13.95B,15.59,17.60,-0.26%,50.43M,-7.61%,15.22B,2.12,4.27,93.66%,2.21%,-17.47%,512.00M,2.66,15.98%,1.26%,1.82,7.13%,5.25B,3.71,12.24%,6.50%,1.12M,-28.98%,73.85,13.25,13.07%,14.29%,427.76 -35.87%,-24.23%,20.71,17.61,-13.14% 0.42%,8.53%,205.73 33.33%,4.28%,-,15.67,-4.07% 2.27%,46.50%,5.11%,3.82%,-6.01%,-,2.90,138.53%,15.29%,12.63,275.51%,-,1.19,12.92%,9.75%,36.79,1.85,- -,1.61,-25.34%,-7.68%,1.80,364.50,0.00%,0.62,5.01%,-10.48%,5.49,310.57,9900,0.60,Oct 28 BMO,-10.61%,612.28K,274.31,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","3,140,923",-11.68%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.23,76.56%,42.09M,15.98%,1.27B,-,-4.67,3.14%,9.87M,46.77%,999.04M,-,-1.04,37.31%,43.93%,91.68%,-177.01M,84.75,68.55%,6.04%,12.79,169.55%,15.00M,5.30,-25.02%,-71.80%,4.34M,268.62%,5.69,4.65,30.32%,-88.40%,34.33 -12.06%,29.07%,6.49,-,-9.85% -,-73.80%,5.83 417.84%,-,-,-,- -,99.31%,15.21%,13.81%,-,-,66.60,-,-1260.67%,2.96,-,-,5.23,-,-1180.04%,63.41,1.00,- -,5.23,-25.86%,19.81%,-1.34,43.14,-,0.00,-,41.64%,2.96,31.80,130,0.00,Aug 12 BMO,135.59%,339.12K,30.19,"Sep 13, 2024",Yes / Yes,-20.42% -100.00%,"

","967,500",-5.06%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,24.63,4.11,0.14%,197.90M,-1.51%,20.04B,11.80,8.57,-2.12%,197.82M,2.91%,27.06B,4.75,1.86,98.00%,3.61%,8.38%,823.30M,2.56,1.91%,5.19%,4.97,-1.61%,7.83B,1.60,5.18%,3.71%,7.14M,-4.25%,63.29,35.98,5.19%,6.52%,114.72 -11.84%,-2.75%,2.81,16.17,32.42% -4.13%,4.27%,89.22 13.36%,-5.82%,0.90 (0.89%),10.87,3.99% -0.77%,62.36%,2.03%,2.14%,-26.49%,0.96 (0.95%),3.45,-14.43%,18.50%,2.18,6.70%,"Sep 30, 2025",0.96,4.11%,10.51%,51.28,2.39,0.00% 0.00%,1.87,-34.50%,1.05%,0.68,110.91,21.66%,0.60,6.97%,-0.62%,0.66,103.12,17000,0.54,Nov 05 BMO,0.46%,1.44M,101.14,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","956,512",-1.92%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.32%,184.82M,-2.08%,18.20B,34.23,2.21,-1.50%,166.40M,-5.98%,17.37B,-,0.43,69.70%,8.76%,-4.19%,-62.00M,7.62,17.69%,0.54%,5.04,12.68%,2.39B,3.85,36.20%,-1.03%,14.57M,2.26%,19.68,15.65,30.79%,-1.34%,93.88 -19.34%,26.64%,4.84,52.91,39.04% 20.21%,-1.28%,57.00 32.84%,158.52%,-,114.24,1.60% -4.00%,75.75%,2.63%,3.44%,-23.24%,-,7.27,56.19%,-5.57%,2.53,143.00%,-,3.34,15.31%,-2.60%,47.32,2.15,- -,3.34,110.99%,2.11%,2.10,89.12,-,0.07,14.51%,-5.74%,0.66,76.76,6856,0.02,Oct 30 AMC,0.70%,2.89M,75.72,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","1,910,336",-1.35%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.03,2.42,3.55%,371.00M,-3.09%,16.08B,15.17,2.87,0.00%,355.62M,0.02%,16.42B,1.64,0.74,81.60%,1.75%,-6.52%,919.00M,1.41,8.54%,-9.17%,3.59,-6.56%,11.43B,2.80,13.19%,8.15%,6.23M,-9.45%,15.60,7.46,10.99%,15.84%,53.99 -19.21%,0.25%,5.84,19.18,-0.14% 4.31%,12.10%,41.00 6.39%,-3.37%,0.89 (2.05%),8.87,4.68% 5.19%,17.09%,1.85%,2.02%,-18.95%,0.88 (2.02%),1.44,16.64%,12.16%,0.95,-,"Sep 02, 2025",1.22,3.53%,8.04%,47.48,1.36,10.06% 5.92%,1.39,6.03%,0.04%,0.17,57.79,27.40%,0.31,4.03%,-0.91%,0.65,44.43,350000,0.31,Nov 04 BMO,-4.81%,1.74M,43.62,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,129,188",-1.82%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,27.87,5.06,0.15%,278.00M,-5.01%,39.16B,21.18,6.66,-11.33%,277.11M,-8.35%,50.67B,2.43,1.49,85.27%,2.13%,-4.01%,1.43B,4.95,11.54%,0.26%,3.06,-4.47%,7.91B,-,10.79%,21.51%,5.89M,5.17%,-27.63,49.19,11.48%,-,163.30 -13.60%,5.96%,2.87,25.53,-0.01% 4.75%,39.14%,122.13 15.52%,27.07%,2.85 (2.02%),19.41,4.66% 6.17%,46.26%,1.89%,1.88%,42.41%,2.80 (1.98%),6.41,-7.82%,30.64%,2.72,168.68%,"Sep 02, 2025",0.82,11.30%,18.11%,37.86,2.45,10.25% 9.79%,0.82,3.73%,-3.25%,0.72,162.08,51.40%,-,9.64%,-4.09%,0.75,142.98,40000,-,Nov 04 BMO,-3.55%,1.93M,141.09,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","1,451,399",-1.32%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,10.86,3.12,0.05%,393.26M,36.99%,13.31B,8.34,4.06,0.00%,393.08M,33.53%,23.17B,-,0.76,8.54%,2.83%,-0.12%,1.21B,0.69,-69.23%,-3.91%,3.99,8.74%,19.40B,1.11,120.07%,4.25%,11.13M,-20.37%,30.45,13.06,-1.45%,10.88%,47.43 -28.63%,34.81%,2.59,-,843.02% -,6.09%,22.82 48.33%,372.11%,-,5.11,14.06% 7.05%,25.14%,7.78%,6.42%,913.47%,-,1.19,143.56%,6.67%,2.26,96.23%,"Jul 09, 2019",0.54,4.28%,6.22%,72.29,1.67,- -,0.75,-89.22%,28.74%,1.73,42.94,0.00%,0.90,-5.01%,22.82%,1.79,33.36,-,0.68,Aug 08 BMO,2.78%,2.79M,33.85,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","4,890,980",1.47%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,17.24,1.87,9.47%,93.78M,0.03%,4.28B,21.89,1.47,-14.26%,86.81M,-11.62%,3.79B,14.99,0.30,102.16%,20.06%,8.20%,176.88M,5.12,-33.83%,-2.48%,10.40,27.14%,835.53M,25.02,23.43%,16.36%,17.41M,22.08%,1.29,7.06,1.15%,128.70%,39.00 -17.49%,-9.71%,4.56,14.02,- -,76.61%,21.44 50.08%,35.22%,-,21.50,44.77% 32.00%,59.69%,3.06%,3.71%,-,0.50 (1.55%),4.54,135.66%,17.85%,1.08,-,"Sep 10, 2025",0.87,19.85%,21.17%,47.81,2.40,- -,0.87,0.77%,2.56%,1.23,35.33,26.62%,0.95,17.52%,-6.19%,0.70,31.84,4022,0.90,Nov 06 BMO,13.93%,1.67M,32.18,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","1,168,543",1.07%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,23.66,0.55,5.69%,931.89M,4.98%,12.19B,17.63,0.74,0.00%,878.90M,0.00%,9.93B,0.75,0.14,66.55%,2.35%,13.84%,578.52M,7.24,50.11%,3.52%,2.06,14.04%,1.68B,2.48,19.04%,10.15%,20.67M,20.89%,5.27,5.20,31.55%,11.14%,14.07 -7.04%,45.01%,2.52,-,- -,10.57%,8.20 59.51%,136.53%,0.18 (1.34%),18.23,29.32% 34.26%,61.31%,2.95%,3.40%,-,0.19 (1.47%),5.90,61.25%,31.94%,0.42,-,"Oct 10, 2025",8.89,25.36%,34.37%,53.27,1.33,- -,8.89,51.24%,1.80%,0.20,15.29,39.99%,0.00,17.33%,0.88%,1.14,13.30,7185,0.00,Nov 17 BMO,7.63%,10.05M,13.08,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","11,451,770",-1.65%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.26%,123.13M,-0.12%,1.04B,14.08,0.60,-0.17%,99.50M,-1.63%,1.03B,-,0.13,64.35%,2.37%,1.08%,7.45M,2.32,65.71%,-1.90%,2.36,24.45%,449.66M,6.82,3.45%,1.37%,2.35M,32.86%,1.24,5.32,25.39%,4.72%,9.20 -8.15%,22.29%,1.59,15.88,32.91% 27.34%,2.33%,5.51 53.36%,77.52%,-,18.80,2.53% 7.09%,75.72%,1.53%,1.83%,-52.98%,-,2.29,226.76%,4.30%,0.16,-,-,0.99,13.51%,1.66%,47.77,1.50,- -,0.99,179.75%,0.37%,0.96,9.83,-,1.21,15.54%,-2.46%,0.34,8.56,1150,1.09,Sep 08 AMC,13.00%,997.64K,8.45,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","336,552",-1.29%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,17.10,2.10,0.94%,82.12M,2.63%,2.91B,12.94,2.77,0.00%,80.46M,5.04%,2.82B,3.35,0.58,105.36%,12.25%,-3.81%,177.20M,1.60,-11.51%,-8.74%,5.69,24.97%,1.82B,3.67,14.65%,13.98%,9.85M,-6.93%,9.77,10.79,5.10%,23.49%,45.25 -20.80%,-1.48%,3.32,11.65,-5.11% 28.53%,18.61%,26.61 34.69%,19.91%,0.40 (1.11%),9.83,9.05% 14.90%,58.37%,2.63%,3.48%,-30.12%,-,1.55,-2.60%,12.94%,1.13,-,-,1.48,3.63%,9.73%,59.11,2.41,- -,2.52,3.95%,4.65%,1.90,37.80,0.00%,0.22,-3.80%,3.11%,0.58,36.07,1340,0.19,Nov 06 BMO,6.53%,1.73M,35.84,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,008,771",-0.64%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.70,2.21,2.92%,63.84M,-2.40%,2.05B,12.08,2.69,-8.22%,61.22M,3.57%,1.77B,0.81,0.53,99.10%,8.92%,-6.91%,149.14M,1.41,15.16%,-0.46%,6.29,-9.25%,1.45B,2.78,24.23%,15.33%,5.46M,-16.05%,11.69,6.59,18.10%,20.13%,41.72 -22.12%,-4.13%,4.93,7.19,55.06% 29.12%,19.44%,29.96 8.44%,-13.50%,-,7.06,11.02% 6.84%,87.49%,1.54%,2.74%,57.87%,-,1.22,13.08%,13.13%,0.79,44.27%,-,3.27,5.37%,10.28%,50.32,2.91,- -,3.27,24.30%,0.06%,0.99,35.12,0.00%,0.04,3.75%,1.80%,0.61,32.99,5116,0.03,Nov 06 AMC,-7.28%,868.00K,32.49,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","530,866",-1.52%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,3.93,5.89,-,31.39M,-2.65%,726.68M,-,-,-,-,15.46%,251.68M,-,-,1.02%,-,-15.23%,215.91M,1.38,-,48.36%,0.96,-,525.78M,2.87,-,-,0.06M,45.05%,8.07,1.52,-,-,31.00 -25.32%,-,15.20,-,- -,59.28%,14.04 64.89%,-,-,-,96.92% -,96.69%,4.43%,6.41%,-,-,0.48,-,29.80%,1.42,-,-,3.07,-,41.06%,53.35,-,- -,3.07,402.69%,6.84%,-,-,-,0.01,96.53%,0.60%,0.66,24.00,497,0.00,Aug 27 BMO,5.77%,64.24K,23.15,"Apr 30, 2025",No / Yes,- -,"

","43,480",-3.54%,YB
