Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,18.05%,214.16M,2.09%,4.46B,19.01,0.98,0.00%,197.15M,11.08%,4.27B,-,0.24,75.92%,10.83%,-1.85%,-22.81M,3.64,13.24%,10.70%,2.82,36.00%,1.22B,6.40,47.11%,-2.26%,21.34M,3.11%,2.90,11.59,27.56%,-3.92%,27.79 -33.25%,-22.74%,1.60,27.96,33.87% -5.22%,-2.57%,10.69 73.53%,117.47%,-,55.64,29.95% 26.86%,55.19%,3.73%,6.45%,-,-,3.49,85.20%,0.63%,1.04,-,-,3.01,35.87%,-1.86%,52.35,1.43,- -,3.01,82.38%,1.42%,1.28,29.67,-,0.29,25.67%,-0.83%,0.49,18.40,2191,0.29,Nov 04 AMC,13.24%,7.57M,18.55,"Jun 10, 2021",Yes / Yes,9.85% 2.77%,"

","3,732,682",0.82%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,14.40,2.47,3.60%,39.99M,7.27%,1.40B,4.81,7.39,0.10%,38.08M,10.40%,1.77B,2.82,2.70,113.02%,11.39%,-6.64%,111.07M,0.96,3.56%,-0.36%,7.01,8.38%,1.46B,0.79,7.79%,3.22%,4.34M,-34.56%,44.98,2.79,5.10%,6.26%,60.06 -40.79%,-40.72%,12.74,5.38,-48.50% -20.26%,4.17%,28.55 24.55%,-59.76%,-,4.14,-0.35% 0.43%,70.30%,3.94%,4.51%,-54.48%,-,1.21,97.88%,13.43%,1.41,-49.09%,"May 17, 2019",1.61,5.70%,7.62%,62.42,2.14,- -,1.61,91.98%,10.75%,1.44,43.43,0.00%,0.48,2.87%,2.10%,1.25,35.84,3800,0.48,Nov 06 AMC,1.74%,618.77K,35.56,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","771,387",-0.78%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,26.52,9.92,0.85%,50.74M,5.01%,13.33B,14.83,17.74,-0.02%,50.23M,1.04%,14.63B,1.91,4.33,96.56%,1.89%,-16.17%,512.00M,2.53,17.04%,1.86%,1.46,-9.68%,5.27B,3.56,12.11%,6.50%,0.95M,-31.89%,73.85,12.66,13.86%,14.29%,427.76 -38.50%,-35.85%,20.79,16.83,-13.14% 0.42%,8.53%,205.73 27.86%,-1.41%,-,14.77,-4.07% 2.27%,46.70%,1.92%,3.08%,-30.23%,-,2.78,34.73%,15.61%,8.01,234.80%,-,1.19,13.35%,9.71%,54.33,1.80,- -,1.61,-25.20%,6.13%,1.68,360.50,0.00%,0.63,6.60%,-3.96%,0.78,259.34,9900,0.60,Oct 28 BMO,-9.32%,648.20K,263.05,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","507,761",1.43%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.53,75.39%,42.21M,-5.97%,2.05B,-,-4.23,2.49%,13.21M,27.25%,1.76B,-,-0.59,31.11%,34.88%,85.81%,-189.90M,136.38,65.99%,2.21%,11.04,296.57%,15.00M,8.19,-4.51%,-52.35%,4.61M,365.32%,4.65,7.03,32.18%,-68.33%,41.00 -7.05%,240.27%,5.42,-,-9.85% -,-96.59%,5.83 553.69%,-,-,-,- -,99.47%,8.19%,8.28%,-,-,117.04,-,-1304.64%,2.85,-,-,5.66,-,-1265.99%,59.44,1.00,- -,5.66,-32.20%,5.29%,-1.42,45.00,-,0.00,-,27.86%,0.58,36.67,130,0.00,Nov 12 BMO,133.01%,417.43K,38.11,"Sep 13, 2024",Yes / Yes,-17.57% -100.00%,"

","240,022",3.93%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,23.05,4.04,0.14%,198.20M,-4.50%,18.46B,10.94,8.51,-2.12%,197.90M,-9.71%,25.29B,5.16,2.40,99.74%,3.81%,-11.89%,805.10M,2.30,2.16%,0.77%,4.29,1.35%,8.01B,1.45,4.15%,3.56%,7.55M,-11.81%,64.36,14.28,4.47%,6.41%,114.44 -18.59%,-15.69%,6.52,15.30,32.42% -4.13%,3.97%,85.33 9.18%,-21.71%,0.91 (0.97%),9.93,3.99% -0.77%,62.61%,2.10%,2.73%,-35.99%,0.96 (1.03%),3.16,-23.03%,18.39%,2.45,-5.19%,"Sep 30, 2025",1.39,5.47%,10.05%,46.64,2.63,0.00% 0.00%,2.43,-5.35%,1.59%,0.62,101.88,21.66%,0.64,9.71%,-3.32%,1.24,93.10,17000,0.59,Nov 05 BMO,-5.88%,1.76M,93.16,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","2,177,459",0.06%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,30.93%,186.18M,1.45%,18.17B,34.64,2.18,-1.45%,167.17M,3.41%,17.15B,-,0.40,72.89%,8.48%,-14.07%,-32.00M,7.32,19.86%,7.75%,4.90,8.19%,2.48B,3.66,31.79%,-0.54%,14.18M,1.99%,20.63,13.04,28.53%,-0.66%,93.88 -19.56%,-9.77%,5.79,65.14,39.04% 20.21%,-0.63%,57.51 31.32%,113.88%,-,85.74,1.60% -4.00%,74.87%,3.04%,3.08%,-30.11%,-,6.91,75.90%,-3.62%,2.38,202.81%,-,3.63,15.17%,-1.29%,56.84,2.06,- -,3.63,145.35%,5.06%,2.06,87.24,-,0.07,16.35%,2.76%,0.42,76.01,6856,0.02,Oct 30 AMC,1.97%,2.90M,75.52,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","1,202,572",-0.64%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,19.32,2.41,3.66%,364.00M,-3.48%,16.84B,16.32,2.85,-0.14%,348.20M,3.97%,17.66B,1.81,0.28,73.73%,1.57%,3.72%,904.00M,1.46,6.92%,-7.53%,3.63,8.37%,11.57B,2.98,14.11%,7.92%,5.47M,-3.26%,15.64,7.86,10.66%,15.44%,53.99 -13.69%,-0.02%,5.93,17.77,-0.14% 4.31%,12.05%,41.00 13.66%,-12.78%,0.90 (1.92%),9.43,4.68% 5.19%,17.17%,2.17%,2.13%,-20.21%,1.12 (2.40%),1.53,6.72%,12.26%,1.09,-,"Dec 02, 2025",1.15,3.29%,7.81%,51.06,1.31,10.06% 5.92%,1.32,-0.93%,-0.40%,0.13,56.50,27.40%,0.40,4.40%,3.83%,0.92,47.24,350000,0.32,Nov 04 BMO,1.71%,1.51M,46.60,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","1,386,520",-1.35%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,28.40,5.14,0.15%,278.00M,-5.16%,40.50B,21.84,6.68,-15.57%,277.22M,-2.47%,51.80B,2.49,1.77,85.19%,2.44%,0.89%,1.45B,5.02,12.81%,-0.42%,3.36,2.09%,8.06B,-,9.81%,21.20%,6.78M,8.72%,-27.00,34.41,11.41%,-,163.30 -10.68%,4.91%,4.24,25.89,-0.01% 4.75%,29.37%,122.13 19.43%,15.73%,2.85 (1.96%),19.46,4.66% 6.17%,46.17%,1.96%,1.77%,36.09%,2.84 (1.95%),6.43,-4.33%,30.62%,2.81,179.45%,"Dec 02, 2025",1.69,11.60%,17.95%,43.55,2.27,10.25% 9.79%,1.69,5.40%,-2.63%,0.67,166.46,51.40%,-,8.38%,-1.13%,1.17,148.52,40000,-,Nov 04 BMO,-1.48%,2.01M,145.86,"Sep 12, 1997",Yes / Yes,6.31% -1.13%,"

","2,356,695",-1.79%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-1.21,0.04%,393.26M,1.61%,14.41B,9.54,3.84,0.00%,393.12M,1.13%,24.87B,-,0.45,6.73%,2.52%,18.85%,-467.41M,0.77,-87.59%,-4.62%,3.24,8.15%,18.78B,1.24,416.79%,-1.60%,9.92M,-13.81%,29.53,14.15,-3.42%,-4.00%,47.43 -22.75%,-8.90%,2.59,-,843.02% -,-2.37%,22.82 60.56%,326.05%,-,5.45,14.06% 7.05%,25.24%,3.18%,4.04%,578.52%,-,1.32,56.81%,6.51%,1.59,94.27%,"Jul 09, 2019",0.54,-2.76%,-2.49%,56.66,1.40,- -,0.75,-113.07%,-0.94%,1.47,47.14,0.00%,0.98,-11.72%,15.63%,0.39,37.25,-,0.72,Nov 07 AMC,12.71%,3.06M,36.64,"Jun 29, 1993",Yes / Yes,-172.59% 0.27%,"

","1,189,829",-1.64%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,17.29,1.91,9.30%,97.19M,-7.18%,4.39B,25.69,1.28,-0.60%,88.69M,7.29%,3.99B,-,0.28,98.82%,19.18%,-5.56%,181.69M,5.07,-39.26%,-0.72%,10.62,27.00%,866.30M,21.65,17.38%,18.31%,17.01M,25.08%,1.52,8.27,-0.81%,130.93%,39.00 -15.46%,29.35%,3.98,15.16,- -,70.77%,21.44 53.77%,11.91%,-,20.53,44.77% 32.00%,60.38%,2.91%,4.97%,-,0.50 (1.51%),4.61,118.70%,19.24%,1.37,-,"Dec 10, 2025",0.93,17.83%,20.97%,42.04,2.25,- -,0.93,16.63%,-6.78%,1.22,38.38,26.62%,0.77,15.51%,-0.93%,0.70,33.51,4022,0.73,Nov 06 BMO,11.32%,1.60M,32.97,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","1,127,004",-1.61%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,21.87,0.52,6.67%,931.89M,0.81%,10.50B,15.91,0.71,0.00%,869.75M,-10.48%,8.49B,0.76,0.14,71.28%,2.70%,-14.94%,539.48M,6.22,49.88%,2.05%,3.34,-8.89%,1.69B,2.12,13.65%,9.01%,23.49M,4.16%,5.31,4.81,28.72%,10.09%,14.07 -19.90%,11.92%,2.34,-,- -,9.79%,9.45 19.26%,51.48%,0.18 (1.56%),15.70,28.16% 33.38%,60.58%,1.71%,3.18%,-,0.19 (1.70%),5.03,22.24%,31.54%,0.38,-,"Oct 10, 2025",6.26,13.00%,31.96%,42.59,1.36,- -,6.26,-19.84%,-2.23%,0.21,14.31,40.54%,0.00,8.46%,-8.56%,0.41,11.32,7185,0.00,Nov 17 BMO,-7.37%,7.02M,11.27,"Jun 22, 2021",Yes / Yes,6.02% -2.64%,"

","2,847,716",-0.44%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.07%,123.13M,5.22%,1.09B,15.56,0.57,-0.17%,99.74M,6.48%,1.08B,-,0.13,64.78%,3.41%,-0.89%,7.45M,2.43,72.86%,-0.30%,3.78,0.80%,449.66M,7.16,-5.79%,1.37%,3.40M,39.47%,1.24,5.58,-,4.72%,9.20 -3.59%,4.85%,1.59,16.67,32.91% 27.34%,2.33%,5.51 60.98%,68.63%,-,19.74,2.53% 7.09%,75.72%,1.93%,2.09%,-53.44%,-,2.41,226.76%,4.30%,0.18,-,-,0.99,13.51%,1.66%,68.46,1.00,- -,0.99,179.75%,4.48%,0.95,9.75,-,1.21,15.54%,4.82%,1.18,8.82,1150,1.09,Sep 08 AMC,14.83%,898.30K,8.87,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","1,056,163",0.57%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,22.07,1.92,0.95%,78.07M,2.19%,3.30B,14.90,2.85,0.00%,77.07M,30.49%,3.36B,3.53,0.88,115.87%,12.73%,16.80%,160.31M,1.80,-10.27%,6.76%,5.50,35.11%,1.83B,4.71,16.18%,12.66%,9.81M,10.13%,9.00,20.06,6.26%,21.77%,45.25 -6.28%,2.94%,2.11,12.44,-5.11% 28.53%,17.75%,26.61 59.38%,0.40%,0.61 (1.45%),12.29,9.05% 14.90%,57.79%,2.82%,4.02%,-33.92%,-,1.83,-17.21%,12.04%,1.40,-,-,1.16,1.56%,8.75%,69.57,2.41,- -,2.16,-26.50%,9.12%,1.77,41.00,0.00%,0.32,1.95%,17.78%,1.05,43.14,1340,0.29,Nov 06 BMO,25.96%,1.78M,42.41,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","1,878,239",-1.69%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,13.22,2.27,2.95%,62.14M,3.20%,1.84B,11.27,2.66,-8.13%,59.68M,-4.49%,1.53B,0.82,0.53,101.62%,7.92%,-6.34%,150.02M,1.26,15.72%,-0.19%,5.15,-18.56%,1.47B,2.54,22.25%,15.23%,4.72M,-22.56%,11.80,5.36,16.11%,20.37%,41.72 -28.16%,-22.26%,5.59,5.92,55.06% 29.12%,19.95%,27.29 9.81%,1.18%,-,6.05,11.02% 6.84%,87.14%,2.20%,3.38%,-12.52%,-,1.04,33.74%,13.01%,0.85,-1.77%,-,2.99,5.35%,10.23%,50.52,2.90,- -,2.99,10.18%,2.80%,0.55,33.50,0.00%,0.04,4.36%,-3.42%,1.23,30.13,5116,0.03,Nov 06 AMC,-11.27%,916.44K,29.97,"Mar 02, 2012",Yes / Yes,16.12% 2.08%,"

","1,124,483",-0.53%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,3.27,6.44,-,31.39M,5.82%,662.02M,-,-,-,-,1.20%,144.17M,-,-,11.35%,-,-11.57%,258.46M,1.17,-,54.40%,0.45,39.67%,566.63M,2.26,-,54.72%,0.03M,32.14%,9.33,1.27,-,82.04%,31.00 -31.97%,-,16.55,-,- -,61.39%,14.04 50.21%,-,-,-,96.92% -,96.33%,8.52%,5.32%,-,-,0.25,-,30.12%,1.31,-,-,3.40,-,45.61%,49.35,-,- -,3.40,107.66%,0.90%,-,-,-,0.00,33.78%,-1.19%,5.31,22.73,497,0.00,Dec 03 BMO,-3.16%,58.01K,21.09,"Apr 30, 2025",No / Yes,- -,"

","307,945",-7.22%,YB
