Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,24.07,0.41,75.88%,254.09M,-5.25%,3.99B,20.41,0.48,0.00%,61.28M,-3.75%,5.01B,1.21,-,22.01%,5.86%,24.20%,103.34M,1.92,22.98%,-2.81%,4.65,18.18%,2.08B,2.38,12.14%,3.34%,3.59M,18.04%,4.09,14.81,19.91%,10.58%,10.70 -8.88%,27.95%,0.66,21.57,- -,5.45%,6.05 61.16%,-11.36%,0.14 (1.45%),11.24,11.29% -,55.55%,3.02%,3.95%,-,0.14 (1.46%),2.41,-5.94%,8.97%,0.33,-,"Jul 07, 2025",0.79,-1.88%,4.97%,46.22,1.80,15.87% -,1.42,-54950.00%,-2.82%,0.76,10.90,42.68%,1.17,-,1.70%,0.60,10.06,7395,0.82,Sep 05 BMO,13.50%,771.52K,9.75,"Dec 20, 2021",Yes / Yes,73.56% 1.47%,"

","466,527",-3.08%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.29%,49.63M,1.43%,17.43B,31.75,2.20,-0.57%,47.72M,1.22%,16.41B,-,0.40,17.39%,2.66%,-10.04%,-32.00M,7.02,19.77%,0.63%,1.96,4.46%,2.48B,3.38,32.88%,-0.54%,1.27M,-1.58%,20.63,12.51,28.61%,-0.66%,90.22 -22.71%,19.20%,5.58,62.48,39.04% 20.21%,-0.63%,55.22 26.28%,125.23%,-,82.03,1.60% -4.00%,74.87%,3.65%,3.16%,-21.94%,-,6.61,75.90%,-3.62%,2.48,128.47%,-,3.63,15.17%,-1.29%,42.02,2.12,- -,3.63,145.35%,-1.73%,2.07,87.96,-,0.07,16.35%,-8.01%,0.95,70.13,6856,0.02,Oct 30 AMC,-4.26%,646.69K,69.73,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","614,191",-0.57%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,18.41%,214.16M,15.11%,4.65B,20.68,0.95,0.00%,194.23M,-0.96%,4.46B,-,0.25,66.63%,13.18%,4.54%,-22.81M,3.80,15.57%,5.15%,2.90,47.11%,1.22B,6.76,39.89%,-2.26%,25.59M,8.84%,2.90,12.08,25.58%,-3.92%,38.20 -48.74%,-28.59%,1.62,29.15,33.87% -5.22%,-2.57%,10.69 83.16%,133.93%,-,58.11,29.95% 26.86%,55.19%,7.13%,5.79%,-,-,3.65,85.10%,0.63%,1.20,-,-,3.01,35.87%,-1.86%,54.43,1.46,- -,3.01,82.38%,6.23%,1.26,29.36,-,0.29,25.67%,1.09%,1.15,19.94,2191,0.29,Nov 04 AMC,18.15%,8.82M,19.58,"Jun 10, 2021",Yes / Yes,9.85% 2.77%,"

","10,142,124",-1.81%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,22.48,1.45,2.97%,41.17M,-3.63%,1.34B,4.42,7.39,0.11%,39.79M,-14.73%,1.75B,3.60,1.79,107.46%,11.29%,-10.99%,66.09M,0.93,3.02%,-3.72%,7.92,0.83%,1.45B,0.73,8.29%,1.84%,4.49M,-39.92%,44.76,2.93,6.25%,3.56%,60.62 -46.14%,-30.07%,11.15,5.74,-48.50% -20.26%,2.44%,28.55 14.36%,-58.03%,-,3.89,-0.35% 0.43%,70.50%,3.87%,4.29%,-44.66%,-,1.21,-8.89%,15.46%,1.47,-51.47%,"May 17, 2019",1.59,5.94%,4.57%,35.59,2.14,- -,1.59,-19.08%,-8.04%,1.47,45.29,0.00%,0.47,9.79%,-11.63%,1.25,33.38,3800,0.47,Nov 06 AMC,-11.70%,567.19K,32.65,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","707,259",-2.19%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,26.04,9.92,0.82%,50.74M,-1.20%,13.08B,14.56,17.74,-0.27%,50.24M,-15.96%,14.39B,1.89,4.33,97.78%,2.22%,-18.71%,512.00M,2.48,17.04%,3.10%,1.84,-2.69%,5.27B,3.50,12.11%,6.50%,1.12M,-33.14%,73.85,12.42,13.80%,14.29%,427.76 -39.63%,-31.50%,20.79,16.52,-13.14% 0.42%,8.53%,205.73 25.52%,8.37%,-,14.52,-4.07% 2.27%,46.70%,3.75%,4.03%,-8.96%,-,2.73,34.73%,15.61%,11.58,231.76%,-,1.19,13.35%,9.71%,35.26,1.85,- -,1.61,-25.20%,-9.42%,1.67,360.50,0.00%,0.63,6.60%,-13.74%,0.87,266.27,9900,0.60,Oct 28 BMO,-14.50%,604.91K,258.24,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","525,330",-3.02%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.23,76.56%,42.09M,8.63%,1.37B,-,-4.67,3.14%,9.87M,25.33%,1.09B,-,-1.04,37.32%,43.93%,121.87%,-177.01M,91.13,68.55%,6.17%,11.88,249.41%,15.00M,5.70,-25.02%,-71.80%,4.34M,296.34%,5.69,5.00,30.32%,-88.40%,34.33 -5.45%,62.71%,6.49,-,-9.85% -,-73.80%,5.83 456.78%,-,-,-,- -,99.31%,7.03%,10.82%,-,-,72.98,-,-1260.67%,2.70,-,-,5.23,-,-1180.04%,64.02,1.00,- -,5.23,-25.86%,16.98%,-1.28,43.14,-,0.00,-,39.60%,1.02,30.53,130,0.00,Aug 12 BMO,138.70%,365.08K,32.46,"Sep 13, 2024",Yes / Yes,-20.42% -100.00%,"

","370,699",6.32%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,21.91,4.04,0.14%,198.20M,-11.10%,17.53B,10.37,8.53,-2.12%,197.82M,-10.01%,24.36B,4.68,2.40,101.48%,3.61%,-10.83%,805.10M,2.19,2.17%,5.24%,4.57,-6.94%,8.01B,1.37,4.38%,3.56%,7.14M,-16.21%,64.41,13.56,4.68%,6.41%,114.72 -22.85%,-18.36%,6.53,14.53,32.42% -4.13%,3.97%,85.84 3.11%,-20.86%,0.91 (1.02%),10.73,3.99% -0.77%,61.41%,4.91%,2.84%,-30.93%,0.96 (1.08%),3.04,-14.43%,18.49%,3.48,-13.00%,"Sep 30, 2025",1.39,5.47%,10.05%,30.70,2.57,0.00% 0.00%,2.43,-5.47%,-10.96%,0.64,102.21,21.66%,0.64,9.71%,-11.91%,2.87,87.55,17000,0.59,Nov 05 BMO,-11.75%,1.56M,88.51,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","4,482,549",1.10%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,31.17%,186.18M,0.81%,17.36B,33.14,2.18,-1.51%,166.60M,1.18%,16.33B,-,0.40,69.93%,8.74%,-10.65%,-32.00M,6.99,19.73%,0.66%,4.81,6.48%,2.48B,3.51,32.02%,-0.54%,14.57M,-2.36%,20.63,12.45,28.32%,-0.66%,93.88 -22.99%,19.29%,5.81,62.21,39.04% 20.21%,-0.63%,57.51 25.72%,133.38%,-,81.65,1.60% -4.00%,74.87%,3.81%,3.25%,-18.42%,-,6.58,75.90%,-3.62%,2.65,162.24%,-,3.63,15.17%,-1.29%,41.70,2.15,- -,3.63,145.35%,-2.31%,2.10,87.50,-,0.07,16.35%,-8.19%,0.99,73.03,6856,0.02,Oct 30 AMC,-3.73%,3.03M,72.30,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","2,986,676",-1.00%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,17.86,2.41,3.55%,364.00M,-1.42%,15.88B,15.07,2.86,0.00%,355.62M,1.63%,16.28B,1.64,0.28,81.32%,1.75%,-3.32%,904.00M,1.37,7.75%,-9.16%,3.63,-2.05%,11.57B,2.75,13.41%,7.92%,6.23M,-10.57%,15.64,7.41,10.87%,15.44%,53.99 -20.21%,-10.81%,5.81,16.76,-0.14% 4.31%,12.05%,41.00 5.07%,0.05%,0.89 (2.07%),8.71,4.68% 5.19%,17.17%,3.15%,2.31%,-19.07%,0.88 (2.04%),1.41,6.72%,12.26%,1.09,-,"Dec 02, 2025",1.15,3.29%,7.81%,44.40,1.38,10.06% 5.92%,1.32,-0.93%,-2.07%,0.13,57.45,27.40%,0.32,4.40%,-1.62%,0.57,43.87,350000,0.32,Nov 04 BMO,-5.98%,1.72M,43.08,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","973,688",-1.80%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,28.76,5.13,0.15%,278.00M,6.15%,40.97B,22.07,6.69,-11.62%,277.11M,1.08%,51.48B,2.50,1.77,86.97%,2.13%,4.48%,1.45B,5.08,12.74%,0.30%,3.02,-0.25%,8.06B,-,10.06%,21.20%,5.89M,10.03%,-27.00,39.20,11.52%,-,163.30 -9.61%,11.19%,3.77,26.19,-0.01% 4.75%,36.17%,122.13 20.86%,24.93%,2.85 (1.93%),19.36,4.66% 6.17%,47.96%,2.95%,2.23%,58.16%,2.80 (1.90%),6.39,-4.33%,30.58%,3.50,183.11%,"Sep 02, 2025",0.82,11.60%,17.95%,55.20,2.39,10.25% 9.79%,1.69,5.19%,2.53%,0.66,165.50,51.40%,-,8.38%,0.81%,1.39,149.39,40000,-,Nov 04 BMO,0.47%,1.95M,147.61,"Sep 12, 1997",Yes / Yes,6.31% -1.13%,"

","2,713,083",-1.19%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,11.71,3.12,0.04%,393.26M,5.58%,14.36B,9.00,4.06,0.00%,393.12M,49.67%,24.22B,-,0.76,8.76%,2.83%,6.50%,1.21B,0.74,-69.23%,-3.81%,3.73,18.42%,19.40B,1.20,120.07%,4.25%,11.13M,-14.09%,30.45,14.09,-1.45%,10.88%,47.43 -23.00%,37.34%,2.59,-,843.02% -,6.09%,22.82 60.04%,342.13%,-,5.34,14.06% 7.05%,25.14%,4.33%,6.45%,1034.16%,-,1.25,143.56%,6.67%,2.01,75.16%,"Jul 09, 2019",0.54,4.28%,6.22%,71.26,1.67,- -,0.75,-89.22%,20.22%,1.43,42.94,0.00%,0.90,-5.01%,29.24%,0.63,37.02,-,0.68,Aug 08 BMO,11.81%,2.99M,36.52,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","1,880,460",-1.35%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,17.16,1.87,9.47%,93.78M,2.63%,4.26B,25.10,1.28,-14.26%,86.81M,5.64%,3.77B,-,0.29,101.72%,20.06%,0.00%,176.88M,5.09,-38.95%,-2.78%,10.79,31.88%,835.53M,24.89,16.11%,16.36%,17.41M,21.47%,1.29,7.03,-0.81%,128.70%,39.00 -17.90%,-6.93%,4.56,13.95,- -,76.61%,21.44 49.33%,26.93%,-,21.38,44.77% 32.00%,59.69%,5.82%,3.76%,-,0.50 (1.56%),4.51,135.66%,17.85%,1.34,-,"Sep 10, 2025",0.87,19.85%,21.17%,50.20,2.40,- -,0.87,0.77%,2.06%,1.22,37.22,26.62%,0.95,17.52%,-5.03%,1.41,31.79,4022,0.90,Nov 06 BMO,12.57%,1.61M,32.02,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","2,282,778",0.72%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,22.55,0.55,5.63%,931.89M,-1.27%,11.62B,16.82,0.74,0.00%,879.44M,-4.59%,9.37B,0.71,0.14,65.89%,2.35%,10.16%,578.52M,6.90,50.82%,4.81%,2.35,6.76%,1.68B,2.37,19.04%,10.15%,20.67M,15.25%,5.27,4.95,31.75%,11.14%,14.07 -11.37%,39.80%,2.52,-,- -,10.57%,8.20 52.07%,153.97%,0.18 (1.41%),17.19,29.32% 34.26%,61.31%,2.61%,3.01%,-,0.19 (1.54%),5.56,61.25%,31.94%,0.41,-,"Oct 10, 2025",8.89,25.36%,34.37%,44.51,1.33,- -,8.89,51.24%,-1.47%,0.21,15.28,39.99%,0.00,17.33%,-4.40%,0.28,12.64,7185,0.00,Nov 17 BMO,2.14%,8.79M,12.47,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","2,460,097",-1.34%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,18.57%,123.13M,0.59%,1.05B,14.13,0.60,-0.18%,100.35M,-0.35%,1.03B,-,0.13,64.15%,2.35%,8.16%,7.45M,2.32,65.71%,-2.06%,2.33,29.07%,449.66M,6.85,3.45%,1.37%,2.35M,33.33%,1.24,5.34,25.39%,4.72%,9.20 -7.83%,17.94%,1.59,15.94,32.91% 27.34%,2.33%,5.51 53.90%,56.75%,-,18.86,2.53% 7.09%,75.72%,2.10%,1.86%,-48.85%,-,2.30,226.76%,4.30%,0.17,-,-,0.99,13.51%,1.66%,50.70,1.50,- -,0.99,179.75%,0.77%,0.91,9.83,-,1.21,15.54%,-1.36%,0.67,8.50,1150,1.09,Sep 08 AMC,12.36%,1.01M,8.48,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","672,556",-0.24%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.76,2.10,0.94%,82.12M,2.45%,2.85B,12.66,2.78,0.00%,80.46M,4.49%,2.76B,3.29,0.87,105.42%,12.25%,7.56%,177.20M,1.57,-11.49%,-9.12%,5.59,18.64%,1.82B,3.59,14.85%,13.98%,9.85M,-8.78%,9.77,10.58,5.09%,23.49%,45.25 -22.36%,-4.38%,3.32,11.42,-5.11% 28.53%,18.61%,26.61 32.02%,8.09%,0.40 (1.13%),9.63,9.05% 14.90%,58.37%,3.87%,3.51%,-29.00%,-,1.52,-2.60%,12.94%,1.27,-,-,1.48,3.63%,9.73%,54.63,2.41,- -,2.52,3.95%,2.70%,1.81,38.00,0.00%,0.22,-3.80%,1.56%,1.89,33.39,1340,0.19,Nov 06 BMO,4.81%,1.76M,35.13,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","3,338,767",5.21%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.54,2.21,2.92%,63.84M,-0.19%,2.03B,11.95,2.69,-8.27%,61.22M,1.55%,1.75B,0.80,0.62,99.79%,8.92%,3.54%,149.14M,1.40,15.16%,-0.61%,6.18,-10.10%,1.45B,2.75,24.23%,15.33%,5.46M,-16.98%,11.69,6.51,18.10%,20.13%,41.72 -22.99%,-6.46%,4.93,7.11,55.06% 29.12%,19.44%,29.96 7.24%,-16.89%,-,6.97,11.02% 6.84%,87.49%,2.93%,2.60%,63.35%,-,1.20,13.08%,13.13%,0.85,40.00%,-,3.27,5.37%,10.28%,48.18,2.91,- -,3.27,24.30%,-1.67%,0.55,35.12,0.00%,0.04,3.75%,0.36%,1.50,32.16,5116,0.03,Nov 06 AMC,-7.63%,884.15K,32.13,"Mar 02, 2012",Yes / Yes,16.12% 2.08%,"

","1,323,695",-0.09%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,3.59,5.89,-,31.39M,-8.33%,663.11M,-,-,-,-,5.26%,188.11M,-,-,0.96%,-,-19.25%,215.91M,1.26,-,31.00%,0.96,43.03%,525.78M,2.62,-,-,0.06M,32.36%,8.07,1.39,-,-,31.00 -31.85%,-,15.20,-,- -,59.28%,14.04 50.46%,-,-,-,96.92% -,96.69%,7.01%,6.92%,-,-,0.36,-,29.80%,1.51,-,-,3.07,-,41.06%,43.80,-,- -,3.07,402.69%,-6.33%,-,-,-,0.01,96.53%,-5.48%,0.30,22.37,497,0.00,Aug 27 BMO,-3.56%,63.82K,21.12,"Apr 30, 2025",No / Yes,- -,"

","19,453",-5.57%,YB
