Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.90,3.98,1.63%,148.15M,8.89%,7.00B,10.18,4.66,-0.73%,145.25M,14.87%,588.00M,-,1.03,77.16%,6.09%,15.41%,4.75B,1.47,-0.67%,2.23%,5.67,7.67%,36.50,1.30,7.77%,0.71%,8.85M,55.86%,-,-,-8.32%,11.33%,28.90,46.15,8.09%,1.66 (3.50%),7.91,1.26%,8.96%,2.75%,1.10,1.64 (3.46%),-,9.97%,-,64.08%,1.16,"May 15, 2024",0.12,-31.91%,16.98%,72.09,3.05%,2.36%,9679,0.97,28.04%,12.37%,2.96,45.71,Yes / Yes,0.13,-28.08%,37.74%,1.42,45.36,-0.10%,1.43%,11.63%,Jul 22 AMC,1.56M,47.42,11.94%,11.01%,19.15%,"

","2,219,660",4.54%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-21.18,21.72%,120.29M,-21.38%,2.15B,-,-1.87,0.00%,94.19M,-13.00%,-2545.80M,-,0.44,29.99%,10.36%,71.50%,5.35B,0.40,122.34%,-12.67%,1.72,38.96%,21.12,0.85,-137.44%,-24.88%,9.76M,33.56%,11.91,1.50,-,-66.79%,6.39,23.82,81.05%,1.41 (7.91%),3.30,-,-40.25%,-24.98%,1.72,0.23 (1.29%),0.90,29.90%,-0.40%,179.66%,1.44,"Jun 04, 2024",0.98,-189.15%,-5.06%,40.91,6.78%,5.55%,6460,2.11,-47.65%,-47.59%,3.17,17.95,Yes / Yes,1.49,251.42%,-,1.42,19.83,4.06%,-23.50%,13.66%,May 21 BMO,5.67M,17.87,-11.95%,-6.12%,42.86%,"

","8,054,971",-9.88%,ZIM
ZoomInfo Technologies Inc.,Technology,Software - Application,USA,NASD,-,60.49,0.20,22.51%,384.83M,-3.02%,4.44B,11.01,1.08,-0.04%,289.77M,-4.96%,77.90M,6.30,0.24,72.93%,8.02%,-24.28%,1.25B,3.56,0.22%,-3.85%,3.83,-27.07%,5.33,2.23,6.60%,1.12%,23.24M,-55.84%,1.18,10.09,9.61%,3.60%,11.35,30.16,-35.75%,-,10.92,-,2.33%,-60.60%,1.05,-,1.11,56.47%,84.18%,4.67%,0.56,-,1.11,-21.95%,19.75%,43.95,5.91%,4.55%,3516,0.68,7.93%,6.24%,2.28,17.38,Yes / Yes,0.67,-63.85%,0.00%,0.78,11.46,0.43%,10.92%,3.13%,May 07 AMC,6.07M,11.88,-3.17%,-8.81%,-21.94%,"

","4,736,206",3.66%,ZI
Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,21.62,0.52,76.35%,250.31M,-3.10%,2.82B,17.04,0.66,0.00%,59.20M,-9.19%,131.40M,2.08,-,17.11%,4.97%,-3.51%,2.06B,1.37,2.93%,-22.00%,6.70,-0.44%,3.71,3.04,23.45%,4.65%,2.94M,-18.93%,1.68,6.69,10.42%,15.90%,10.12,16.36,-2.68%,0.16 (1.46%),11.93,-,8.35%,-31.17%,0.61,0.13 (1.15%),0.76,11.31%,55.00%,11.26%,0.32,"Jul 05, 2024",1.27,139.88%,11.77%,39.65,3.41%,2.45%,7201,1.19,31.13%,6.38%,2.43,14.03,Yes / Yes,0.70,-54950.00%,24.23%,1.10,10.82,-0.06%,55.05%,-,Apr 05 BMO,438.82K,11.26,-3.62%,-7.74%,-9.00%,"

","483,272",4.07%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.68,77.52%,55.28M,8.99%,11.42B,26.99,1.79,1.10%,53.10M,13.63%,-159.00M,-,0.25,19.80%,2.09%,8.90%,2.00B,5.70,-5.14%,-0.40%,1.97,-11.04%,19.75,2.45,48.72%,-2.37%,1.11M,-6.33%,12.36,3.91,12.00%,-3.46%,33.23,59.23,-14.76%,-,57.68,-2.24%,-2.76%,-18.37%,2.04,-,3.32,16.49%,77.46%,45.50%,1.65,-,3.32,-16.13%,-12.32%,65.32,3.61%,3.52%,6263,0.40,-16.32%,-7.93%,2.00,53.09,Yes / Yes,0.23,-4.48%,-,2.29,46.00,4.01%,20.20%,12.79%,May 01 AMC,562.62K,48.35,6.17%,12.28%,4.84%,"

","1,287,250",5.11%,ZG
Zeta Global Holdings Corp,Technology,Software - Application,USA,NYSE,RUT,-,-1.06,27.04%,188.63M,-0.86%,3.77B,62.60,0.28,0.00%,159.64M,5.38%,-170.09M,-,-0.16,56.79%,6.77%,43.99%,766.07M,4.93,68.54%,12.33%,4.41,101.75%,0.88,19.69,172.99%,-33.35%,10.81M,102.70%,0.65,26.64,35.00%,-105.80%,7.24,18.58,95.58%,-,51.04,-42.41%,-45.26%,-7.16%,1.20,-,1.89,24.26%,54.30%,138.26%,0.67,-,1.89,43.27%,-19.35%,56.08,4.22%,3.76%,1783,0.96,23.10%,-22.20%,1.23,20.77,Yes / Yes,0.96,39.12%,-,0.80,16.61,4.16%,8.00%,23.70%,May 06 AMC,2.45M,17.25,3.30%,6.60%,54.68%,"

","1,957,897",3.85%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,41.38,1.16,1.77%,46.08M,-11.74%,2.21B,6.88,6.98,-0.51%,45.31M,-15.02%,59.75M,5.59,1.29,102.08%,4.32%,-11.33%,1.37B,1.61,5.79%,1.82%,4.88,-26.69%,41.23,1.16,6.54%,1.65%,1.96M,-35.28%,16.28,2.95,7.40%,3.15%,44.11,75.58,-28.61%,-,12.76,-19.19%,2.06%,-36.54%,1.27,-,1.95,3.32%,73.92%,8.75%,1.88,"May 17, 2019",1.95,92.84%,15.25%,30.85,4.27%,3.04%,4200,0.53,-0.85%,4.36%,1.44,75.00,Yes / Yes,0.53,242.45%,0.00%,1.52,46.51,0.38%,10.50%,2.39%,May 08 AMC,400.63K,47.97,-11.09%,-12.42%,-21.78%,"

","607,293",3.14%,ZD
Zebra Technologies Corp.,Technology,Communication Equipment,USA,NASD,S&P 500,65.12,5.04,0.82%,51.38M,4.94%,16.88B,21.98,14.94,-1.20%,51.00M,8.50%,261.00M,3.43,2.80,93.35%,1.97%,9.47%,4.37B,3.87,23.12%,0.26%,3.21,28.03%,61.65,5.33,23.56%,3.54%,1.01M,6.20%,2.47,132.93,19.00%,8.61%,194.59,328.70,20.12%,-,150.73,-5.89%,5.08%,-0.12%,1.66,-,0.56,2.84%,44.12%,68.72%,6.67,-,0.99,-35.85%,12.16%,69.44,1.94%,1.98%,9750,0.72,-23.23%,5.98%,2.28,337.32,Yes / Yes,0.62,-23.40%,0.00%,1.15,323.81,2.50%,16.18%,-16.62%,Jul 30 BMO,313.29K,328.32,6.95%,5.29%,22.88%,"

","360,215",1.39%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,23.42,4.62,0.13%,205.60M,1.51%,22.26B,12.45,8.69,-13.21%,205.46M,-4.15%,963.90M,3.39,1.99,91.88%,2.57%,-15.29%,7.45B,2.99,7.25%,-0.06%,3.54,-11.23%,61.24,1.77,7.28%,4.52%,5.28M,-24.44%,1.91,56.64,6.91%,7.79%,102.00,144.13,-11.10%,0.86 (0.79%),24.97,-,5.53%,-24.94%,1.01,0.96 (0.89%),0.80,-1.20%,62.47%,6.07%,1.95,"Jun 26, 2024",1.66,116.19%,18.19%,45.30,1.80%,1.95%,18000,0.46,4.85%,12.93%,2.57,133.32,Yes / Yes,0.38,-24.33%,19.66%,0.76,106.90,1.16%,3.72%,3.18%,May 02 BMO,1.49M,108.19,0.82%,-4.85%,-7.94%,"

","1,138,627",1.21%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.68,34.48%,171.85M,7.86%,11.67B,27.09,1.82,2.51%,154.75M,13.56%,-159.00M,-,0.25,70.47%,10.52%,9.46%,2.00B,5.82,-3.81%,-,4.34,-10.89%,19.75,2.50,48.70%,-2.37%,16.28M,-5.51%,12.36,4.00,6.20%,-3.46%,33.80,61.13,-14.62%,-,58.93,-2.24%,-2.76%,-19.19%,1.98,-,3.32,16.49%,77.46%,46.15%,1.72,"Jan 12, 2011",3.32,-16.13%,-12.32%,63.94,3.70%,3.58%,6263,0.40,-16.32%,-7.93%,2.04,52.86,Yes / Yes,0.23,-4.48%,-,1.08,47.35,4.00%,18.44%,12.79%,May 01 AMC,3.75M,49.40,5.25%,12.18%,4.34%,"

","4,061,592",4.33%,Z
JOYY Inc ADR,Communication Services,Internet Content & Information,Singapore,NASD,-,6.58,5.16,0.50%,44.54M,6.46%,1.46B,8.46,4.02,0.00%,42.78M,17.96%,366.87M,-,0.92,67.14%,3.66%,-0.18%,2.25B,0.65,-12.43%,-8.88%,4.25,3.88%,87.58,0.39,11.05%,3.61%,1.56M,2.07%,83.22,0.41,-1.39%,6.15%,27.88,43.20,-14.46%,-,-,4.67%,7.04%,-21.39%,0.30,0.20 (0.59%),1.27,14.60%,35.74%,21.81%,0.97,"Sep 25, 2023",1.27,146.03%,1.15%,68.38,3.93%,2.78%,6292,0.10,-5.17%,16.31%,1.93,38.90,Yes / Yes,0.00,112.85%,14.49%,1.07,34.39,2.15%,25.93%,-3.27%,May 28 AMC,367.92K,33.96,12.16%,7.84%,-1.82%,"

","391,848",-1.25%,YY
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,15.93,1.99,3.91%,407.00M,1.34%,12.38B,13.01,2.44,0.00%,374.65M,-8.50%,825.00M,1.59,0.47,81.79%,2.68%,-17.77%,11.02B,1.12,8.33%,0.25%,3.75,-18.92%,14.96,2.12,12.60%,7.09%,10.05M,-44.22%,6.14,5.17,10.00%,13.15%,30.27,61.99,-25.17%,0.62 (1.96%),18.40,1.32%,10.64%,-48.78%,0.32,0.58 (1.83%),1.24,5.91%,16.53%,4.88%,0.85,"May 24, 2024",1.39,33.48%,10.84%,42.69,2.10%,2.13%,430000,0.35,12.23%,7.49%,1.59,49.21,Yes / Yes,0.32,4.24%,26.41%,1.13,30.48,-3.13%,10.04%,1.41%,Apr 29 AMC,2.68M,31.75,-0.84%,-9.40%,-22.54%,"

","3,031,942",4.17%,YUMC
Yum Brands Inc.,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,22.97,5.64,0.15%,281.63M,-0.05%,36.48B,20.32,6.37,-16.59%,281.20M,-6.02%,1.61B,2.07,1.34,86.21%,3.64%,-6.11%,7.03B,5.19,9.90%,-7.96%,5.00,1.01%,-27.60,-,12.16%,26.91%,10.25M,-3.47%,2.99,43.27,11.10%,-,115.53,143.20,-0.87%,2.66 (2.05%),27.12,3.62%,39.08%,-9.55%,1.06,2.55 (1.97%),1.49,4.64%,49.58%,12.11%,2.03,"May 24, 2024",1.49,32.52%,32.76%,37.69,1.70%,1.46%,35000,-,1.28%,22.92%,2.39,145.69,Yes / Yes,-,4.30%,43.19%,0.79,129.17,-6.56%,-4.41%,-2.86%,May 01 BMO,2.05M,129.52,-2.45%,-4.77%,-1.61%,"

","1,622,465",0.27%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-7.67,0.06%,393.26M,4.86%,8.31B,4.67,4.53,0.00%,393.03M,1.44%,-2963.99M,-,0.87,11.81%,1.85%,-1.54%,18.09B,0.46,225.18%,4.38%,3.27,31.73%,25.40,0.83,8.01%,-11.21%,7.27M,46.53%,4.06,5.20,40.00%,-28.77%,9.57,24.76,22.92%,-,-,-,-17.09%,-14.68%,1.88,-,0.72,7.67%,32.61%,120.79%,0.84,"Jul 09, 2019",0.95,-232.77%,17.56%,53.02,3.26%,3.85%,25711,0.96,-4.66%,-16.38%,2.64,25.93,Yes / Yes,0.77,109.56%,-,0.53,21.05,-1.31%,150.23%,2.14%,May 09 BMO,2.23M,21.13,3.04%,-2.64%,20.81%,"

","1,169,896",0.38%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,34.18,0.57,17.79%,91.79M,2.32%,1.82B,14.98,1.29,-0.04%,77.22M,6.13%,52.14M,-,0.26,87.47%,21.50%,-1.82%,660.27M,2.76,88.69%,1.58%,11.33,-11.44%,1.84,10.53,18.23%,4.94%,16.60M,-19.25%,7.44,2.61,-,22.54%,14.64,26.59,-4.71%,0.55 (2.84%),8.08,-,18.23%,-27.11%,1.58,0.35 (1.81%),1.19,35.65%,59.72%,32.38%,0.55,"Jun 10, 2024",1.19,179.48%,8.99%,62.29,3.30%,2.75%,3698,0.76,37.77%,7.90%,2.56,24.50,Yes / Yes,0.72,448.87%,117.46%,0.63,19.27,3.39%,65.88%,35.28%,May 08 BMO,1.47M,19.38,3.79%,8.16%,2.93%,"

","919,649",0.57%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,26.35,0.32,9.60%,938.37M,2.08%,7.95B,14.72,0.57,0.00%,862.90M,-5.02%,332.69M,0.91,0.11,42.24%,5.44%,6.11%,1.25B,6.34,45.32%,3.39%,5.04,25.83%,5.06,1.65,35.56%,6.16%,46.97M,17.99%,2.69,3.10,29.00%,6.83%,5.70,9.68,18.83%,0.06 (0.73%),-,-,6.88%,-13.95%,0.21,0.14 (1.73%),5.86,38.79%,52.23%,46.14%,0.26,"Apr 04, 2024",5.86,134.25%,12.45%,46.65,2.44%,3.11%,7585,0.00,21.20%,26.51%,1.15,11.75,Yes / Yes,0.00,38.04%,42.82%,0.53,8.15,5.51%,-10.83%,26.86%,May 21 BMO,9.31M,8.33,-1.90%,-4.48%,12.17%,"

","4,947,670",2.21%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,19.80,2.00,0.82%,86.92M,6.50%,3.38B,13.80,2.87,0.00%,84.54M,-7.64%,175.18M,2.31,0.63,111.12%,11.24%,2.46%,1.70B,1.99,14.66%,-5.34%,5.79,-14.98%,7.59,5.22,11.35%,16.48%,9.50M,-0.75%,2.04,19.42,8.58%,29.45%,33.88,54.15,-23.46%,0.28 (0.72%),19.31,22.96%,21.91%,-26.82%,2.14,-,1.14,16.62%,57.51%,16.97%,1.29,-,2.35,133.25%,13.91%,52.91,3.05%,3.08%,1050,0.27,5.79%,10.32%,2.53,44.94,Yes / Yes,0.24,49.96%,0.00%,0.99,37.39,2.42%,39.29%,12.75%,May 09 BMO,1.64M,39.63,0.69%,1.01%,-5.26%,"

","1,630,323",5.99%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,22.80,1.57,4.21%,68.86M,-1.05%,2.41B,17.86,2.00,-2.93%,64.62M,-1.73%,114.50M,1.25,0.27,94.61%,4.05%,-10.49%,1.36B,1.78,7.63%,-2.85%,3.88,-20.39%,10.57,3.39,37.80%,11.36%,2.61M,-5.42%,6.35,5.63,18.20%,16.06%,34.76,48.99,-24.44%,-,8.66,16.65%,15.07%,-26.99%,1.33,-,3.17,7.91%,88.45%,2.91%,0.69,-,3.17,224.20%,9.51%,42.62,1.84%,1.74%,4872,0.11,10.42%,8.44%,2.44,42.83,Yes / Yes,0.05,1259.17%,0.00%,0.90,35.18,-0.19%,253.36%,6.50%,May 09 AMC,673.67K,35.77,-1.65%,-4.02%,-13.02%,"

","608,113",1.68%,YELP
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,49.18,2.80,0.66%,241.50M,3.89%,33.43B,28.98,4.76,-5.39%,240.84M,-0.99%,663.00M,3.36,1.06,92.33%,1.55%,7.55%,7.95B,4.21,11.59%,0.63%,2.92,22.98%,42.04,3.28,12.77%,5.56%,3.73M,22.38%,3.91,35.30,14.64%,9.63%,87.59,146.08,20.56%,1.44 (1.04%),51.50,-1.63%,5.44%,-5.62%,1.04,1.38 (1.00%),1.22,7.98%,36.81%,57.40%,2.55,"May 30, 2024",1.67,36.29%,10.20%,53.86,1.91%,1.74%,23000,0.23,39.02%,8.34%,1.95,152.25,Yes / Yes,0.19,15.31%,47.29%,0.65,136.34,1.85%,7.33%,40.11%,Jul 30 BMO,1.28M,137.87,0.86%,-0.57%,16.31%,"

","830,169",1.12%,XYL
Xerox Holdings Corp,Technology,Information Technology Services,USA,NASD,RUT,-,-1.56,7.35%,123.14M,-6.72%,1.35B,4.78,2.27,0.00%,115.07M,-25.21%,-197.00M,-,0.43,94.25%,13.28%,-35.88%,6.68B,0.20,20.74%,-2.25%,7.54,-33.35%,19.15,0.57,3.17%,-1.74%,15.28M,-32.61%,6.00,1.81,6.88%,-5.84%,10.28,19.78,-40.92%,1.02 (9.39%),2.75,-,-3.32%,-45.25%,1.59,1.00 (9.23%),1.07,-6.44%,30.72%,5.35%,0.42,"Jun 28, 2024",1.37,-15.85%,3.09%,25.12,4.01%,3.35%,20100,1.46,-6.73%,-2.95%,3.57,14.00,Yes / Yes,1.29,-320.74%,-,1.45,10.51,-2.08%,-83.07%,-12.42%,Apr 23 BMO,2.03M,10.83,-13.62%,-18.45%,-29.95%,"

","2,948,019",3.04%,XRX
