Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.36%,49.63M,4.51%,16.89B,31.69,2.20,-0.55%,47.53M,-3.67%,15.86B,1.10,0.40,17.81%,3.02%,-9.81%,-32.00M,6.80,19.89%,7.18%,2.02,2.04%,2.48B,3.37,32.74%,-0.54%,1.43M,-1.78%,20.63,12.11,28.83%,-0.66%,90.22 -22.87%,-5.16%,5.74,60.53,39.04% 20.21%,-0.63%,56.63 22.89%,113.01%,-,79.30,1.60% -4.00%,74.87%,2.37%,3.22%,-50.35%,-,6.39,75.90%,-3.62%,2.41,161.42%,-,3.63,15.17%,-1.29%,49.14,2.03,- -,3.63,145.35%,-1.11%,2.03,87.73,-,0.07,16.35%,-1.25%,1.03,68.85,6856,0.02,Oct 30 AMC,-2.91%,709.34K,69.59,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","729,762",1.07%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,17.20%,214.16M,15.84%,5.09B,21.22,0.98,-0.03%,203.67M,14.81%,4.90B,0.77,0.24,74.24%,11.24%,0.88%,-22.81M,4.16,13.24%,10.42%,3.24,37.00%,1.22B,7.14,47.11%,-2.26%,22.88M,15.06%,2.90,13.22,27.56%,-3.92%,26.60 -22.18%,10.52%,1.57,31.90,33.87% -5.22%,-2.57%,10.69 93.64%,139.86%,-,63.83,29.95% 26.86%,55.19%,3.95%,4.23%,-,-,4.00,85.20%,0.63%,0.92,-,-,3.01,35.87%,-1.86%,65.14,1.43,- -,3.01,82.38%,11.51%,1.28,29.67,-,0.29,25.67%,12.47%,1.43,19.11,2191,0.29,Nov 04 AMC,25.67%,7.07M,20.70,"Jun 10, 2021",Yes / Yes,9.85% 2.77%,"

","10,106,113",8.32%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,14.51,2.47,3.74%,39.99M,-0.39%,1.42B,4.84,7.41,0.09%,38.03M,9.83%,1.78B,0.92,2.71,112.98%,11.97%,-2.77%,111.07M,0.97,3.62%,-0.66%,7.25,17.81%,1.46B,0.80,7.99%,3.22%,4.55M,-34.03%,44.98,2.81,5.28%,6.26%,56.97 -37.07%,-35.46%,12.74,5.42,-48.50% -20.26%,4.17%,28.55 25.57%,-53.73%,-,4.17,-0.35% 0.43%,70.30%,2.71%,3.50%,-58.09%,-,1.22,97.88%,13.43%,1.20,-46.47%,"May 17, 2019",1.61,5.70%,7.62%,57.08,2.14,- -,1.61,91.98%,1.82%,1.46,43.43,0.00%,0.48,2.87%,4.94%,0.66,35.23,3800,0.48,Nov 06 AMC,4.08%,627.82K,35.85,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","416,210",1.76%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,24.83,9.92,0.81%,50.74M,-2.55%,12.48B,13.88,17.74,-0.03%,50.25M,-1.22%,13.78B,1.00,4.33,96.63%,2.11%,-17.85%,512.00M,2.37,17.04%,1.85%,1.59,-20.37%,5.27B,3.33,12.11%,6.50%,1.06M,-36.24%,73.85,11.85,13.86%,14.29%,427.76 -42.43%,-36.96%,20.79,15.75,-13.14% 0.42%,8.53%,205.73 19.71%,-0.36%,-,13.91,-4.07% 2.27%,46.70%,1.91%,2.47%,-33.98%,-,2.61,34.73%,15.61%,7.09,270.61%,-,1.19,13.35%,9.71%,37.49,1.80,- -,1.61,-25.20%,-4.56%,1.68,357.64,0.00%,0.63,6.60%,-6.31%,0.93,245.90,9900,0.60,Oct 28 BMO,-14.13%,669.92K,246.27,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","620,886",0.15%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.53,59.14%,42.21M,21.16%,2.28B,-,-3.95,3.19%,21.93M,6.60%,1.99B,-,-1.00,31.11%,22.58%,111.50%,-189.90M,152.06,65.60%,2.21%,11.27,343.53%,15.00M,9.13,3.43%,-52.35%,4.95M,418.80%,4.65,7.84,31.66%,-68.33%,44.60 -4.73%,343.99%,5.42,-,-9.85% -,-96.59%,5.83 628.82%,-,-,-,- -,99.47%,8.01%,9.36%,-,-,132.72,-38.04%,-1304.64%,3.25,-,-,5.66,-70.00%,-1265.99%,60.57,1.00,- -,5.66,-32.20%,10.46%,-1.57,49.00,-,0.00,-,23.19%,0.31,43.17,130,0.00,Nov 12 BMO,126.77%,439.49K,42.49,"Sep 13, 2024",Yes / Yes,-17.57% -100.00%,"

","134,333",-1.58%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,22.46,4.04,0.14%,198.20M,0.41%,17.99B,10.67,8.51,-1.49%,197.91M,-6.49%,24.82B,2.40,2.40,99.76%,3.93%,-7.60%,805.10M,2.25,2.15%,0.70%,4.02,-0.75%,8.01B,1.41,4.09%,3.56%,7.77M,-14.07%,64.36,13.92,4.44%,6.41%,114.44 -20.68%,-15.03%,6.52,14.91,32.42% -4.13%,3.97%,85.33 6.38%,-27.63%,0.91 (1.00%),9.74,3.99% -0.77%,62.61%,1.41%,2.04%,-38.38%,0.96 (1.06%),3.10,-23.03%,18.39%,1.98,-7.09%,"Dec 30, 2025",1.39,5.47%,10.05%,44.85,2.61,0.00% 0.00%,2.43,-5.35%,-1.54%,0.61,101.00,21.66%,0.64,9.71%,-3.79%,0.50,90.23,17000,0.59,Nov 05 BMO,-7.29%,1.93M,90.77,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","967,277",0.60%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,30.92%,186.18M,3.41%,16.89B,32.02,2.18,-1.44%,167.20M,-5.76%,15.86B,1.12,0.40,72.89%,6.82%,-12.17%,-32.00M,6.80,19.86%,7.20%,4.03,0.10%,2.48B,3.38,31.83%,-0.54%,11.40M,-5.73%,20.63,12.11,28.54%,-0.66%,93.88 -25.64%,-8.97%,5.76,60.53,39.04% 20.21%,-0.63%,57.51 21.39%,107.64%,-,79.30,1.60% -4.00%,74.87%,2.19%,3.23%,-48.37%,-,6.39,75.90%,-3.62%,2.45,185.76%,-,3.63,15.17%,-1.29%,45.34,2.06,- -,3.63,145.35%,-2.97%,2.07,87.24,-,0.07,16.35%,-3.79%,0.41,69.26,6856,0.02,Oct 30 AMC,-5.37%,2.83M,69.81,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","1,156,722",0.79%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,20.37,2.41,3.73%,364.00M,1.76%,17.76B,17.23,2.85,-0.19%,347.93M,2.29%,18.58B,1.62,0.28,73.36%,1.70%,13.62%,904.00M,1.54,6.77%,-8.38%,4.32,10.01%,11.57B,3.14,14.12%,7.92%,5.93M,2.01%,15.64,8.29,10.65%,15.44%,53.99 -8.98%,0.99%,5.93,18.74,-0.14% 4.31%,12.05%,41.00 19.85%,-11.32%,0.88 (1.79%),9.92,4.68% 5.19%,17.17%,1.14%,1.73%,-15.63%,0.96 (1.95%),1.61,6.72%,12.26%,0.86,-,"Dec 02, 2025",1.15,3.29%,7.81%,65.17,1.30,10.06% 5.92%,1.32,-0.93%,2.91%,0.13,56.58,27.40%,0.40,4.40%,6.09%,0.49,49.03,350000,0.32,Nov 04 BMO,7.44%,1.37M,49.14,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","678,408",0.22%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.84,5.14,0.15%,278.00M,-0.94%,42.55B,22.96,6.67,-14.30%,277.22M,-0.49%,53.85B,2.01,1.77,85.20%,2.98%,0.35%,1.45B,5.28,12.83%,-0.35%,4.02,3.25%,8.06B,-,9.76%,21.20%,8.27M,14.22%,-27.00,36.15,11.41%,-,163.30 -6.16%,14.48%,4.24,27.20,-0.01% 4.75%,29.37%,122.13 25.47%,19.17%,2.85 (1.86%),20.23,4.66% 6.17%,46.17%,1.26%,1.84%,39.59%,2.84 (1.85%),6.68,-4.33%,30.62%,2.77,195.17%,"Dec 02, 2025",1.69,11.60%,17.95%,56.04,2.24,10.25% 9.79%,1.69,5.40%,2.05%,0.67,166.46,51.40%,-,8.38%,3.34%,0.52,154.32,40000,-,Nov 04 BMO,3.77%,2.05M,153.24,"Sep 12, 1997",Yes / Yes,6.31% -1.13%,"

","1,078,247",-0.70%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-1.21,0.04%,393.26M,0.98%,14.14B,9.98,3.60,0.00%,393.12M,1.75%,24.61B,-,0.45,6.73%,2.24%,38.04%,-467.41M,0.75,-93.81%,-4.10%,3.62,7.89%,18.78B,1.22,871.55%,-1.60%,8.79M,-15.41%,29.53,13.89,-3.82%,-4.00%,47.43 -24.18%,-15.27%,2.59,-,843.02% -,-2.37%,22.82 57.58%,324.56%,0.62 (1.72%),5.39,14.06% 7.05%,25.24%,2.10%,3.06%,567.16%,-,1.31,56.81%,6.51%,1.20,120.48%,"Jul 09, 2019",0.54,-2.76%,-2.49%,54.04,1.40,- -,0.75,-113.07%,0.56%,1.47,48.64,0.00%,0.98,-11.72%,3.56%,0.25,36.02,-,0.72,Nov 07 AMC,10.39%,2.43M,35.96,"Jun 29, 1993",Yes / Yes,-172.59% 0.27%,"

","613,361",-0.17%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,18.80,1.91,9.65%,97.19M,-6.54%,4.77B,25.79,1.39,-7.88%,88.35M,0.34%,4.37B,39.08,0.29,98.82%,16.88%,-2.13%,181.69M,5.51,-30.63%,-0.78%,8.95,29.80%,866.30M,23.54,11.33%,18.31%,14.91M,36.00%,1.52,9.00,0.66%,130.93%,42.29 -15.23%,34.89%,3.98,16.49,- -,70.77%,21.44 67.20%,33.63%,-,22.51,44.77% 32.00%,60.38%,2.69%,3.80%,-,0.50 (1.39%),5.05,118.70%,19.24%,1.55,-,"Dec 10, 2025",0.93,17.83%,20.97%,48.72,2.22,- -,0.93,16.63%,-0.97%,1.21,40.25,26.62%,0.77,15.51%,3.46%,0.35,36.20,4022,0.73,Nov 06 BMO,17.20%,1.67M,35.85,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","576,154",-0.97%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,21.62,0.52,6.67%,939.30M,-1.41%,10.41B,15.70,0.71,0.00%,869.75M,1.82%,8.40B,0.55,0.14,71.25%,2.86%,-14.41%,550.83M,6.02,49.58%,1.84%,3.77,-5.42%,1.73B,2.12,13.40%,9.19%,24.86M,3.23%,5.27,4.77,28.76%,10.30%,14.07 -20.61%,-0.18%,2.34,-,- -,9.99%,9.45 18.20%,30.80%,0.17 (1.52%),15.31,29.32% 33.75%,60.39%,1.74%,2.25%,-,0.19 (1.72%),4.86,28.26%,31.21%,0.31,-,"Oct 10, 2025",6.26,19.01%,31.85%,43.79,1.36,- -,6.26,-19.86%,-1.67%,0.21,14.32,39.99%,0.00,10.94%,-5.84%,0.38,11.10,7185,0.00,Nov 17 BMO,-7.70%,6.59M,11.17,"Jun 22, 2021",Yes / Yes,6.02% -2.64%,"

","2,499,782",0.63%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.01,19.14%,123.01M,-4.14%,993.28M,13.39,0.60,0.00%,99.15M,-4.14%,1.03B,0.68,0.14,65.10%,3.25%,-6.57%,26.38M,2.22,51.43%,-0.37%,3.75,-4.71%,447.67M,6.42,14.15%,4.81%,3.22M,27.36%,1.26,6.84,19.68%,16.74%,9.20 -11.96%,27.16%,1.18,16.13,32.91% 27.34%,8.28%,5.51 47.01%,26.17%,-,17.60,2.53% 7.09%,75.19%,1.79%,2.36%,-49.15%,-,2.30,245.47%,5.01%,0.19,-,-,1.02,9.46%,5.89%,35.66,1.33,- -,1.02,114.20%,-4.27%,0.96,10.00,-,1.17,-1.75%,-4.09%,1.86,8.20,1150,1.05,Dec 08 AMC,2.89%,858.91K,8.10,"Apr 13, 2017",Yes / Yes,7.69% -0.63%,"

","1,594,960",-1.22%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,23.84,1.92,0.98%,78.07M,4.23%,3.57B,16.05,2.86,-1.26%,77.04M,11.13%,3.62B,2.53,0.88,115.88%,12.29%,33.16%,160.31M,1.95,-10.26%,7.22%,4.92,49.79%,1.83B,5.09,16.56%,12.66%,9.47M,18.98%,9.00,21.68,6.35%,21.77%,46.28 -0.98%,16.18%,2.11,13.45,-5.11% 28.53%,17.75%,26.61 72.19%,12.41%,0.61 (1.34%),13.27,9.05% 14.90%,57.79%,2.06%,2.87%,-36.69%,-,1.98,-17.21%,12.04%,1.25,-,-,1.16,1.56%,8.75%,70.02,2.38,- -,2.16,-26.50%,4.71%,1.78,41.79,0.00%,0.32,1.95%,17.06%,0.60,45.14,1340,0.29,Nov 06 BMO,33.52%,1.92M,45.82,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","1,162,787",1.51%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,13.40,2.27,2.96%,62.14M,-2.19%,1.87B,11.38,2.67,-8.07%,59.67M,3.40%,1.55B,0.66,0.53,101.66%,9.41%,-3.49%,150.02M,1.27,15.74%,-0.35%,6.10,-11.63%,1.47B,2.57,22.69%,15.23%,5.61M,-21.50%,11.80,5.44,17.22%,20.37%,41.72 -27.18%,-21.15%,5.59,6.00,55.06% 29.12%,19.95%,27.29 11.31%,18.58%,-,6.15,11.02% 6.84%,87.14%,1.95%,2.15%,8.42%,-,1.06,33.74%,13.01%,0.71,10.80%,-,2.99,5.35%,10.23%,50.48,2.90,- -,2.99,10.18%,0.63%,0.56,33.62,0.00%,0.04,4.36%,-0.70%,0.73,30.77,5116,0.03,Nov 06 AMC,-9.20%,919.67K,30.38,"Mar 02, 2012",Yes / Yes,16.12% 2.08%,"

","667,697",-1.27%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,8.84,0.81,-,133.34M,3.02%,956.05M,8.15,0.88,-,131.47M,0.28%,209.09M,-,-,15.37%,1.18%,-4.53%,147.56M,2.74,11.49%,6.42%,4.40,4.22%,348.90M,1.44,6.67%,18.06%,1.55M,76.60%,4.97,1.29,-,20.19%,9.29 -22.82%,74.03%,5.55,-,10.08% 27.89%,18.79%,3.83 87.45%,93.26%,-,-,7.54% 39.86%,66.58%,2.49%,2.34%,-59.94%,-,0.60,12.20%,36.04%,0.20,-,-,8.87,5.80%,42.29%,53.00,1.67,- -,8.87,5.47%,1.21%,0.26,9.60,0.00%,0.00,0.80%,0.59%,0.79,7.16,815,0.00,Nov 10 AMC,1.09%,352.49K,7.17,"Sep 30, 2020",Yes / Yes,- 3.87%,"

","278,012",0.14%,YALA
Exzeo Group Inc,Financial,Insurance - Diversified,USA,NYSE,-,-,-,86.29%,90.77M,15.22%,2.05B,-,-,0.16%,12.44M,31.39%,1.91B,-,0.17,-,2.04%,-,-,-,-,-,0.70,-,-,26.11,-,-,0.25M,7.38%,0.86,14.53,-,-,23.75 -5.01%,-,1.55,-,- -,-,12.91 74.68%,-,-,-,37.34% 58.28%,-,7.39%,8.07%,-,-,-,-,-,1.57,-,-,1.73,-,-,61.72,1.00,- -,1.73,624.11%,15.33%,-,26.00,-,0.10,175.66%,21.18%,0.56,23.22,-,0.07,Dec 10 AMC,21.18%,361.95K,22.56,"Nov 05, 2025",No / Yes,4.17% -1.61%,"

","201,958",-2.84%,XZO
