Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,24.18,0.33,75.88%,252.58M,-2.34%,3.23B,16.28,0.49,0.00%,60.92M,-16.53%,4.07B,1.17,-,22.11%,6.51%,-6.71%,83.40M,1.53,13.01%,163.48%,3.28,-10.60%,2.11B,2.11,23.69%,2.78%,3.97M,-4.00%,3.76,10.66,20.68%,8.89%,10.59 -25.12%,-23.46%,0.74,16.68,- -,4.94%,6.05 31.07%,-29.95%,0.14 (1.77%),9.20,11.29% -,55.89%,2.19%,3.07%,-,0.14 (1.79%),1.93,-37.52%,9.45%,0.25,-,"Jul 07, 2025",0.80,2.26%,3.96%,40.64,2.14,15.87% -,1.41,-54950.00%,-2.23%,0.72,9.18,42.68%,1.13,-,-7.61%,0.48,8.04,7395,0.78,Jul 30 BMO,-3.26%,1.21M,7.93,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","580,651",-1.37%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,-4.46%,19.55B,34.77,2.24,-0.55%,48.16M,0.49%,18.71B,-,0.43,17.43%,1.98%,20.91%,-62.00M,8.19,17.90%,9.15%,1.84,3.23%,2.39B,3.96,37.67%,-1.03%,0.95M,9.94%,19.68,16.81,31.52%,-1.34%,86.58 -10.04%,45.21%,4.63,56.83,39.04% 20.21%,-1.28%,51.16 52.25%,103.05%,-,123.12,1.60% -4.00%,75.75%,2.39%,3.05%,1.59%,-,7.84,56.19%,-5.57%,2.42,233.21%,-,3.34,15.31%,-2.60%,50.81,2.19,- -,3.34,110.99%,-1.26%,2.02,87.77,-,0.07,14.51%,4.77%,0.61,77.58,6856,0.02,Aug 06 AMC,8.09%,518.47K,77.89,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","318,001",0.40%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.63%,213.26M,2.70%,4.35B,21.25,0.86,0.00%,188.93M,10.45%,4.19B,-,0.18,66.37%,12.01%,39.19%,-36.55M,3.77,12.19%,0.45%,2.43,-18.49%,1.16B,6.45,30.98%,-4.34%,22.70M,1.67%,2.84,11.92,23.25%,-8.21%,38.20 -52.12%,-24.55%,1.53,31.85,33.87% -5.22%,-4.20%,10.69 71.09%,148.84%,-,85.08,29.95% 26.86%,55.31%,6.13%,5.93%,-,-,3.62,79.56%,-1.32%,1.14,-,-,3.25,40.60%,-3.16%,55.78,1.47,- -,3.25,62.61%,4.16%,1.29,26.54,-,0.29,35.38%,15.34%,0.55,18.17,2191,0.29,Aug 05 AMC,6.15%,9.34M,18.29,"Jun 10, 2021",Yes / Yes,11.51% 3.96%,"

","5,147,099",0.66%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,24.95,1.45,2.97%,41.17M,0.08%,1.49B,4.91,7.39,0.58%,39.78M,10.18%,1.89B,4.32,1.79,109.06%,10.44%,17.50%,66.09M,1.03,3.02%,-1.67%,7.04,-27.34%,1.45B,0.81,8.29%,1.84%,4.15M,-33.29%,44.76,3.25,5.78%,3.56%,60.62 -40.20%,-19.37%,11.15,6.38,-48.50% -20.26%,2.44%,28.55 26.97%,-58.86%,-,4.22,-0.35% 0.43%,70.50%,3.36%,4.67%,-40.59%,-,1.31,-8.89%,15.46%,1.60,-42.78%,"May 17, 2019",1.59,5.94%,4.57%,58.35,2.00,- -,1.59,-19.08%,6.78%,1.57,45.29,0.00%,0.47,9.79%,10.93%,0.92,35.88,3800,0.47,Aug 06 AMC,-13.65%,590.13K,36.25,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","540,305",1.03%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,29.15,10.58,0.79%,50.84M,-5.86%,15.69B,17.67,17.46,0.53%,50.43M,-8.39%,17.17B,2.42,3.73,93.22%,1.97%,7.15%,548.00M,3.02,15.24%,1.74%,1.91,-3.88%,5.19B,4.34,12.06%,7.10%,0.99M,-20.12%,71.15,17.99,12.06%,15.87%,427.76 -27.88%,-11.10%,17.15,18.39,-13.14% 0.42%,9.29%,205.73 49.96%,-10.55%,-,17.54,-4.07% 2.27%,46.62%,2.74%,3.65%,7.86%,-,3.31,138.53%,15.57%,10.73,255.67%,-,1.03,19.12%,10.56%,43.61,1.94,- -,1.46,0.17%,-4.51%,1.80,364.64,0.00%,0.65,7.76%,-2.69%,0.72,304.74,9900,0.63,Aug 05 BMO,-5.91%,519.96K,308.51,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","374,041",1.24%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,25.43,4.11,0.14%,197.90M,2.25%,20.69B,12.19,8.56,-1.68%,197.82M,7.28%,27.71B,4.95,1.88,98.48%,3.00%,12.59%,823.30M,2.64,1.79%,2.27%,3.03,0.76%,7.83B,1.65,5.16%,3.71%,5.93M,-1.15%,63.29,37.14,5.14%,6.52%,116.71 -10.53%,-6.58%,2.81,16.70,32.42% -4.13%,4.27%,89.22 17.04%,-10.08%,0.88 (0.85%),11.13,3.99% -0.77%,62.36%,1.85%,2.17%,-21.62%,0.96 (0.92%),3.54,-14.43%,18.50%,2.32,3.14%,"Jun 26, 2025",0.96,4.11%,10.51%,66.77,2.50,0.00% 0.00%,1.87,-34.50%,6.32%,0.67,111.17,21.66%,0.60,6.97%,9.61%,0.61,105.71,17000,0.54,Aug 07 BMO,2.16%,1.96M,104.42,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,202,428",-1.22%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.61%,184.82M,-4.54%,19.54B,36.49,2.23,-1.43%,165.69M,1.04%,18.71B,-,0.43,69.59%,8.54%,24.75%,-62.00M,8.18,17.87%,9.62%,6.10,3.91%,2.39B,4.14,37.15%,-1.03%,14.15M,9.93%,19.68,16.80,31.39%,-1.34%,89.39 -8.94%,46.40%,4.84,56.81,39.04% 20.21%,-1.28%,52.86 53.99%,112.81%,-,123.09,1.60% -4.00%,75.75%,2.48%,3.18%,6.21%,-,7.83,56.19%,-5.57%,2.56,210.69%,"Jan 12, 2011",3.34,15.31%,-2.60%,51.76,2.23,- -,3.34,110.99%,-0.96%,2.04,87.28,-,0.07,14.51%,5.80%,0.83,81.10,6856,0.02,Aug 06 AMC,9.53%,2.32M,81.40,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","1,923,020",0.37%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.63,2.42,3.56%,371.00M,0.60%,16.63B,15.65,2.88,-0.31%,355.59M,-8.13%,16.96B,1.65,0.78,82.82%,1.72%,5.40%,919.00M,1.45,8.48%,-3.24%,3.06,-4.63%,11.43B,2.89,13.51%,8.15%,6.10M,-6.39%,15.60,7.71,11.26%,15.84%,53.99 -16.48%,33.32%,5.84,19.83,-0.14% 4.31%,12.10%,32.85 37.26%,-6.06%,0.94 (2.09%),9.17,4.68% 5.19%,17.09%,1.48%,2.22%,-17.28%,0.80 (1.77%),1.48,16.64%,12.16%,0.99,-,"Sep 02, 2025",1.22,3.53%,8.04%,46.98,1.50,10.06% 5.92%,1.39,6.03%,-0.87%,0.21,58.20,27.40%,0.31,4.03%,-1.43%,0.84,44.61,350000,0.31,Aug 05 BMO,-3.50%,2.00M,45.09,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,670,491",1.08%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.23,5.06,0.15%,278.00M,0.84%,41.08B,22.16,6.68,-21.43%,277.11M,0.15%,52.59B,2.50,1.48,85.56%,2.11%,1.08%,1.43B,5.19,11.62%,0.46%,2.93,-1.95%,7.91B,-,11.00%,21.51%,5.86M,10.32%,-27.63,51.61,11.70%,-,163.30 -9.36%,8.28%,2.87,26.78,-0.01% 4.75%,39.14%,122.13 21.19%,24.34%,2.85 (1.92%),20.14,4.66% 6.17%,46.26%,2.24%,2.03%,59.75%,2.76 (1.86%),6.65,-7.82%,30.64%,2.98,145.63%,"May 27, 2025",0.82,11.30%,18.11%,53.71,2.34,10.25% 9.79%,0.82,3.73%,1.86%,0.73,161.23,51.40%,-,9.64%,1.39%,0.97,149.34,40000,-,Aug 05 BMO,3.18%,2.00M,148.01,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","1,943,770",-0.89%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,10.16,3.12,0.04%,393.26M,-3.12%,12.45B,7.96,3.98,0.00%,393.12M,-1.92%,22.31B,-,0.73,8.54%,1.72%,-11.86%,1.21B,0.64,-66.88%,-6.44%,4.23,-17.50%,19.40B,1.04,100.69%,4.25%,6.76M,-25.50%,30.45,12.22,-1.27%,10.88%,47.43 -33.23%,45.34%,2.59,-,843.02% -,6.09%,20.42 55.11%,586.98%,-,4.92,14.06% 7.05%,25.14%,4.26%,3.96%,453.67%,-,1.15,143.56%,6.67%,1.34,28.17%,"Jul 09, 2019",0.54,4.28%,6.22%,41.90,1.67,- -,0.75,-89.22%,-5.89%,1.91,43.82,0.00%,0.90,-5.01%,-4.44%,0.51,31.41,-,0.68,Aug 08 BMO,-11.04%,1.60M,31.67,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","816,060",0.83%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,18.60,1.87,8.89%,93.78M,2.75%,4.62B,23.62,1.47,-14.85%,87.35M,12.73%,4.13B,16.18,0.30,103.07%,20.55%,37.83%,176.88M,5.52,-33.83%,-1.89%,11.33,56.72%,835.53M,26.99,23.43%,16.36%,17.95M,31.72%,1.29,7.62,1.15%,128.70%,38.47 -9.75%,26.45%,4.56,15.13,- -,76.61%,21.44 61.93%,23.97%,0.50 (1.44%),23.42,44.77% 32.00%,59.69%,2.97%,3.41%,-,0.47 (1.36%),4.94,135.66%,17.85%,1.09,-,"Sep 10, 2025",0.87,19.85%,21.17%,70.71,2.67,- -,0.87,0.77%,8.77%,1.25,34.00,26.62%,0.95,17.52%,17.88%,1.44,33.58,4022,0.90,Aug 05 BMO,30.48%,1.58M,34.72,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","2,274,230",3.39%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,24.31,0.50,5.62%,939.30M,12.26%,11.36B,14.97,0.81,0.00%,886.55M,0.00%,8.63B,0.68,0.16,66.33%,2.98%,1.51%,520.12M,7.02,61.37%,1.60%,2.92,-3.74%,1.62B,2.40,22.23%,9.19%,26.45M,11.74%,5.04,4.06,35.62%,10.30%,13.85 -12.68%,58.04%,2.98,-,- -,9.86%,6.85 76.50%,70.52%,0.13 (1.04%),18.55,29.32% 34.26%,59.12%,4.43%,4.32%,-,0.10 (0.79%),5.34,57.72%,28.33%,0.49,-,"Apr 07, 2025",7.66,28.87%,32.16%,58.34,1.27,- -,7.66,115.27%,7.08%,0.20,14.98,20.00%,0.00,17.56%,2.22%,3.49,11.01,7185,0.00,Aug 21 BMO,5.49%,9.06M,12.09,"Jun 22, 2021",Yes / Yes,4.61% 5.43%,"

","31,590,413",9.81%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.18,19.17%,123.47M,10.10%,1.08B,15.49,0.57,-0.17%,98.93M,2.20%,1.04B,-,0.12,64.84%,2.35%,31.99%,-23.36M,2.49,43.57%,0.62%,2.27,36.27%,434.45M,7.68,13.43%,-4.43%,2.33M,38.84%,1.15,8.19,25.39%,-15.69%,9.16 -3.60%,68.19%,1.08,22.97,32.91% 27.34%,-10.82%,4.73 86.68%,71.12%,-,26.93,2.53% 7.09%,76.19%,3.81%,3.42%,-47.84%,-,2.40,-278.88%,1.68%,0.32,-,-,0.69,8.38%,-5.38%,61.42,1.50,- -,0.69,119.41%,7.47%,1.00,9.44,-,0.65,14.06%,7.07%,1.15,8.59,1150,0.52,Jun 03 AMC,23.23%,1.03M,8.83,"Apr 13, 2017",Yes / Yes,6.67% 1.75%,"

","1,176,790",2.79%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.19,2.10,0.95%,82.12M,0.06%,2.76B,12.28,2.76,0.00%,80.45M,-14.53%,2.66B,4.22,0.58,104.67%,10.00%,14.20%,177.20M,1.51,-11.59%,0.24%,3.53,-8.07%,1.82B,3.47,14.45%,13.98%,8.04M,-11.89%,9.77,10.22,3.84%,23.49%,45.25 -25.02%,-16.86%,3.32,11.03,-5.11% 28.53%,18.61%,26.61 27.51%,-28.25%,0.40 (1.17%),9.29,9.05% 14.90%,58.37%,2.51%,4.46%,-31.29%,-,1.46,-2.60%,12.94%,1.41,-,-,1.48,3.63%,9.73%,47.31,2.41,- -,2.52,3.95%,-4.02%,1.87,36.53,0.00%,0.22,-3.80%,0.88%,0.62,34.08,1340,0.19,Aug 07 BMO,-2.58%,2.28M,33.93,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,416,875",-0.44%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.12,2.21,3.12%,63.84M,0.22%,1.97B,11.75,2.66,-9.30%,61.10M,-11.46%,1.69B,0.78,0.52,99.25%,8.04%,-17.89%,149.14M,1.36,15.01%,-2.21%,5.73,-14.68%,1.45B,2.67,22.84%,15.33%,4.91M,-19.33%,11.69,6.33,18.12%,20.13%,41.72 -25.17%,-8.93%,4.93,6.91,55.06% 29.12%,19.44%,29.96 4.21%,-16.79%,-,6.74,11.02% 6.84%,87.49%,1.83%,2.45%,37.05%,-,1.16,13.08%,13.13%,0.86,27.22%,-,3.27,5.37%,10.28%,37.24,3.08,- -,3.27,24.30%,-4.45%,1.04,35.25,0.00%,0.04,3.75%,-8.05%,1.49,31.02,5116,0.03,Aug 07 AMC,-14.34%,856.39K,31.22,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","1,280,211",0.64%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,-,-,-,31.39M,-3.27%,789.77M,-,-,-,-,-13.87%,879.19M,-,-,0.96%,-,70.58%,-,-,-,18.20%,0.11,-,-,-,-,-,0.01M,57.64%,-,2.07,-,-,31.00 -18.84%,-,12.15,-,- -,-,14.04 79.20%,-,-,-,96.92% -,-,5.90%,6.86%,-,-,-,-,-,1.79,-,-,2.86,-,-,45.82,-,- -,2.86,781.42%,-5.49%,-,-,-,0.01,79.72%,0.90%,0.50,25.27,497,0.00,Aug 27 BMO,18.09%,100.96K,25.16,"Apr 30, 2025",No / Yes,- -,"

","50,599",-0.44%,YB
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.76,0.80,-,133.34M,-0.26%,1.04B,8.98,0.86,-,131.47M,-4.19%,325.46M,-,-,12.71%,0.89%,-1.02%,146.31M,2.98,8.11%,-1.72%,1.62,79.03%,348.19M,1.74,8.12%,18.90%,1.17M,91.38%,4.46,1.47,-,21.16%,9.29 -16.36%,101.82%,5.28,-,10.08% 27.89%,19.67%,3.73 108.31%,76.99%,-,-,7.54% 39.86%,65.53%,2.84%,4.69%,-,-,0.93,12.97%,35.74%,0.37,-,-,6.80,6.79%,42.02%,47.65,1.67,- -,8.00,16.01%,-4.03%,0.80,9.27,0.00%,0.00,4.15%,4.19%,0.55,7.71,815,0.00,Aug 11 AMC,36.23%,723.75K,7.77,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","400,405",0.78%,YALA
