Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.36%,49.63M,2.36%,16.56B,30.53,2.20,-0.55%,47.53M,-7.17%,15.54B,1.07,0.40,17.80%,3.02%,-1.51%,-32.00M,6.67,20.29%,7.15%,1.96,-10.82%,2.48B,3.26,32.51%,-0.54%,1.43M,-1.57%,20.63,11.88,28.56%,-0.66%,90.22 -25.56%,-3.60%,5.65,59.36,39.04% 20.21%,-0.63%,56.63 18.59%,93.32%,-,77.68,1.60% -4.00%,74.87%,5.20%,3.71%,-50.80%,-,6.26,75.90%,-3.62%,2.63,157.91%,-,3.63,15.17%,-1.29%,44.85,2.12,- -,3.63,145.35%,-1.66%,2.04,86.04,-,0.07,16.35%,-3.39%,1.12,68.54,6856,0.02,Oct 30 AMC,-6.19%,731.17K,67.16,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","815,405",-2.01%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,17.20%,214.16M,22.55%,5.82B,25.02,0.98,-0.03%,203.57M,26.62%,5.63B,0.91,0.24,74.24%,11.24%,19.78%,-22.81M,4.75,13.23%,10.50%,3.10,74.29%,1.22B,8.42,47.06%,-2.26%,22.88M,19.90%,2.90,15.10,27.56%,-3.92%,26.60 -8.27%,34.21%,1.62,36.44,33.87% -5.22%,-2.57%,10.69 128.25%,185.38%,-,73.28,29.95% 26.86%,55.19%,5.64%,4.88%,-,-,4.60,85.20%,0.63%,1.11,-,-,3.01,35.87%,-1.86%,72.39,1.43,- -,3.01,82.38%,21.52%,1.27,29.67,-,0.29,25.67%,28.23%,1.47,23.65,2191,0.29,Nov 04 AMC,45.16%,7.38M,24.40,"Jun 10, 2021",Yes / Yes,10.07% 2.77%,"

","10,875,070",3.17%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,14.65,2.47,3.72%,39.99M,6.44%,1.38B,4.88,7.41,0.09%,38.04M,3.61%,1.75B,0.93,2.71,112.95%,11.97%,-4.76%,111.07M,0.95,3.62%,-1.10%,7.20,10.71%,1.46B,0.80,7.99%,3.22%,4.55M,2.93%,44.98,2.75,5.28%,6.26%,56.48 -35.94%,-32.21%,13.17,5.29,-48.50% -20.26%,4.17%,28.55 26.73%,-55.12%,-,4.09,-0.35% 0.43%,70.30%,5.67%,3.66%,-56.32%,-,1.20,97.88%,13.43%,1.38,-49.44%,"May 17, 2019",1.61,5.70%,7.62%,58.64,2.25,- -,1.61,91.98%,2.39%,1.46,43.43,0.00%,0.48,2.87%,7.01%,1.02,35.00,3800,0.48,Nov 06 AMC,5.94%,632.24K,36.18,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","647,023",3.37%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,26.16,9.92,0.81%,50.74M,4.50%,12.90B,14.63,17.74,-0.03%,50.25M,-2.17%,14.21B,1.06,4.33,96.65%,2.11%,-13.16%,512.00M,2.45,17.04%,1.66%,1.54,-20.68%,5.27B,3.51,12.11%,6.50%,1.06M,6.86%,73.85,12.25,13.86%,14.29%,427.76 -39.34%,-34.49%,21.18,16.29,-13.14% 0.42%,8.53%,205.73 26.13%,-1.33%,-,14.34,-4.07% 2.27%,46.70%,3.67%,2.87%,-31.38%,-,2.69,34.73%,15.61%,7.59,272.55%,-,1.19,13.35%,9.71%,54.98,1.76,- -,1.61,-25.20%,2.35%,1.69,353.64,0.00%,0.63,6.60%,2.22%,0.97,254.64,9900,0.60,Oct 28 BMO,-9.03%,687.63K,259.48,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","667,834",1.90%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,22.98,4.04,0.14%,198.20M,3.14%,18.64B,10.95,8.48,-1.49%,197.91M,0.63%,25.47B,2.57,2.40,99.99%,3.93%,-4.64%,805.10M,2.33,2.18%,0.82%,3.86,-1.00%,8.01B,1.44,3.73%,3.56%,7.77M,3.26%,64.36,14.42,4.26%,6.41%,114.44 -18.87%,-9.97%,6.44,15.45,32.42% -4.13%,3.97%,85.33 8.81%,-27.72%,0.91 (0.98%),10.00,3.99% -0.77%,62.61%,3.29%,2.19%,-37.51%,0.96 (1.03%),3.18,-23.03%,18.39%,2.16,-6.71%,"Dec 30, 2025",1.39,5.47%,10.05%,52.23,2.65,0.00% 0.00%,2.43,-5.35%,1.64%,0.62,101.96,21.66%,0.64,9.71%,0.40%,1.17,94.08,17000,0.59,Nov 05 BMO,-4.33%,2.01M,92.85,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","2,362,130",-1.31%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,30.92%,186.18M,4.29%,16.56B,31.48,2.18,-1.44%,167.20M,-7.83%,15.54B,1.11,0.40,72.89%,6.82%,-2.92%,-32.00M,6.67,20.28%,7.33%,4.25,-11.87%,2.48B,3.33,31.59%,-0.54%,11.40M,0.78%,20.63,11.88,28.25%,-0.66%,93.88 -26.77%,-5.46%,5.79,59.36,39.04% 20.21%,-0.63%,57.51 19.54%,93.06%,-,77.68,1.60% -4.00%,74.87%,5.41%,3.69%,-47.43%,-,6.26,75.90%,-3.62%,2.69,192.80%,-,3.63,15.17%,-1.29%,46.69,2.16,- -,3.63,145.35%,-0.61%,2.08,85.46,-,0.07,16.35%,-3.36%,1.77,69.95,6856,0.02,Oct 30 AMC,-6.63%,2.68M,68.75,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","4,739,199",-1.72%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,19.58,2.41,3.73%,364.00M,-1.95%,17.35B,16.55,2.85,-0.19%,347.93M,2.65%,18.17B,1.55,0.28,73.34%,1.70%,11.31%,904.00M,1.50,6.76%,-8.36%,4.52,-0.78%,11.57B,3.02,14.22%,7.92%,5.93M,-1.07%,15.64,8.10,10.68%,15.44%,53.99 -12.52%,5.40%,5.83,18.31,-0.14% 4.31%,12.05%,41.00 15.20%,-19.47%,0.88 (1.86%),9.70,4.68% 5.19%,17.17%,2.06%,1.58%,-17.21%,0.96 (2.03%),1.57,6.72%,12.26%,0.93,-,"Dec 02, 2025",1.15,3.29%,7.81%,47.15,1.30,10.06% 5.92%,1.32,-0.93%,-1.68%,0.12,56.58,27.40%,0.40,4.40%,0.69%,0.73,48.00,350000,0.32,Nov 04 BMO,3.71%,1.31M,47.23,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","959,675",-1.60%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,30.28,5.14,0.15%,278.00M,3.34%,42.61B,23.30,6.67,-14.26%,277.22M,8.72%,53.92B,2.05,1.77,85.21%,2.98%,8.99%,1.45B,5.29,12.91%,-0.34%,3.98,3.83%,8.06B,-,9.65%,21.20%,8.27M,2.80%,-27.00,36.21,11.39%,-,163.30 -4.76%,20.98%,4.30,27.25,-0.01% 4.75%,29.37%,122.13 27.34%,20.86%,2.85 (1.83%),20.25,4.66% 6.17%,46.17%,2.10%,1.82%,46.97%,2.84 (1.83%),6.69,-4.33%,30.62%,2.67,196.08%,"Dec 02, 2025",1.69,11.60%,17.95%,61.16,2.28,10.25% 9.79%,1.69,5.40%,1.97%,0.66,166.05,51.40%,-,8.38%,4.02%,0.85,153.48,40000,-,Feb 04 BMO,5.45%,2.08M,155.52,"Sep 12, 1997",Yes / Yes,6.31% -1.13%,"

","1,765,669",1.33%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-1.21,0.04%,393.26M,-6.09%,13.40B,10.41,3.27,0.00%,393.26M,-4.62%,23.87B,-,0.57,6.73%,2.24%,28.17%,-467.41M,0.71,-95.91%,-4.78%,3.85,10.04%,18.78B,1.15,1237.60%,-1.60%,8.79M,-5.75%,29.53,13.17,-4.45%,-4.00%,47.43 -28.15%,-25.96%,2.59,-,843.02% -,-2.37%,22.82 49.34%,291.27%,0.54 (1.59%),5.23,14.06% 7.05%,25.24%,4.71%,3.28%,653.98%,-,1.27,56.81%,6.51%,1.27,116.79%,"Jul 09, 2019",0.54,-2.76%,-2.49%,42.76,1.55,- -,0.75,-113.07%,-3.30%,1.43,48.22,0.00%,0.98,-11.72%,-5.57%,0.52,33.80,-,0.72,Nov 07 AMC,4.69%,2.28M,34.08,"Jun 29, 1993",Yes / Yes,-172.59% 0.27%,"

","1,196,657",0.83%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,19.12,1.91,9.65%,97.19M,6.05%,4.85B,26.23,1.39,-7.95%,88.35M,3.43%,4.45B,39.74,0.29,98.89%,16.88%,17.65%,181.69M,5.60,-30.63%,-0.78%,9.80,28.47%,866.30M,23.94,11.33%,18.31%,14.91M,3.93%,1.52,9.14,0.66%,130.93%,42.29 -13.79%,36.78%,3.99,16.75,- -,70.77%,21.44 70.04%,38.82%,-,22.90,44.77% 32.00%,60.38%,4.25%,3.70%,-,0.50 (1.37%),5.14,118.70%,19.24%,1.35,-,"Dec 10, 2025",0.93,17.83%,20.97%,53.35,2.22,- -,0.93,16.63%,-0.89%,1.22,40.25,26.62%,0.77,15.51%,3.20%,0.55,36.43,4022,0.73,Nov 06 BMO,17.58%,1.52M,36.46,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","831,505",0.08%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,20.27,0.52,6.67%,939.30M,-6.93%,9.76B,14.91,0.70,0.00%,869.75M,-8.72%,7.75B,0.54,0.14,71.30%,2.86%,-18.33%,550.83M,5.64,50.47%,1.81%,3.75,-17.04%,1.73B,1.99,10.81%,9.19%,24.86M,-2.42%,5.27,4.47,27.85%,10.30%,14.07 -25.59%,-0.66%,2.34,-,- -,9.99%,9.45 10.79%,12.10%,0.17 (1.62%),14.12,29.32% 34.26%,60.39%,6.08%,3.39%,-,0.19 (1.83%),4.48,28.26%,31.21%,0.42,-,"Oct 10, 2025",6.26,19.01%,31.85%,37.26,1.47,- -,6.26,-19.86%,-6.19%,0.22,14.22,39.99%,0.00,10.94%,-9.21%,3.47,10.57,7185,0.00,Nov 17 BMO,-12.74%,6.63M,10.47,"Jun 22, 2021",Yes / Yes,6.02% -2.64%,"

","23,004,412",-0.95%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,25.68,1.92,0.98%,78.07M,10.04%,3.83B,17.27,2.86,-1.26%,77.04M,13.58%,3.89B,2.71,0.88,115.90%,12.29%,48.75%,160.31M,2.09,-10.28%,7.19%,4.84,53.76%,1.83B,5.48,16.61%,12.66%,9.47M,11.70%,9.00,23.27,6.37%,21.77%,50.34 -1.99%,30.29%,2.12,14.43,-5.11% 28.53%,17.75%,26.61 85.42%,16.97%,0.61 (1.25%),14.23,9.05% 14.90%,57.79%,4.81%,3.22%,-27.95%,-,2.12,-17.21%,12.04%,1.52,-,-,1.16,1.56%,8.75%,74.96,2.38,- -,2.16,-26.50%,8.82%,1.77,42.00,0.00%,0.32,1.95%,19.67%,1.27,49.19,1340,0.29,Nov 06 BMO,41.43%,1.96M,49.34,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","2,492,464",0.30%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,13.61,2.27,2.96%,62.14M,2.15%,1.90B,11.56,2.67,-8.19%,59.67M,3.14%,1.58B,0.67,0.53,101.66%,9.41%,-1.06%,150.02M,1.29,15.74%,-0.33%,6.04,-9.69%,1.47B,2.61,22.69%,15.23%,5.61M,1.51%,11.80,5.52,17.22%,20.37%,41.72 -26.05%,-21.56%,5.59,6.09,55.06% 29.12%,19.95%,27.29 13.03%,8.36%,-,6.27,11.02% 6.84%,87.14%,2.38%,2.19%,3.56%,-,1.08,33.74%,13.01%,0.70,7.12%,-,2.99,5.35%,10.23%,56.35,2.91,- -,2.99,10.18%,0.99%,0.55,33.62,0.00%,0.04,4.36%,2.38%,1.10,30.31,5116,0.03,Nov 06 AMC,-7.14%,928.82K,30.85,"Mar 02, 2012",Yes / Yes,16.12% 2.08%,"

","1,019,934",1.78%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,8.69,0.81,-,133.34M,-0.14%,940.05M,8.01,0.88,-,131.47M,-0.14%,193.09M,-,-,15.38%,1.18%,-4.34%,147.56M,2.69,11.49%,6.06%,4.50,-4.86%,348.90M,1.42,6.67%,18.06%,1.55M,1.59%,4.97,1.27,-,20.19%,9.29 -24.11%,74.50%,5.55,-,10.08% 27.89%,18.79%,3.83 84.31%,76.25%,-,-,7.54% 39.86%,66.58%,2.74%,2.70%,-53.62%,-,0.55,12.20%,36.04%,0.19,-,-,8.87,5.80%,42.29%,48.74,1.67,- -,8.87,5.47%,-0.30%,0.42,9.60,0.00%,0.00,0.80%,-0.88%,0.47,7.11,815,0.00,Nov 10 AMC,-1.81%,344.61K,7.05,"Sep 30, 2020",Yes / Yes,- 3.87%,"

","163,266",-0.84%,YALA
Exzeo Group Inc,Financial,Insurance - Diversified,USA,NYSE,-,-,-,86.29%,90.77M,-0.97%,2.01B,-,-,0.16%,12.44M,29.17%,1.87B,-,0.17,-,2.04%,-,-,-,-,-,0.75,-,-,26.09,-,-,0.25M,-7.05%,0.86,14.24,-,-,24.60 -8.37%,-,1.58,-,- -,-,12.91 74.53%,-,-,-,37.34% 58.28%,-,7.64%,7.78%,-,-,-,-,-,1.61,-,-,1.73,-,-,56.41,1.00,- -,1.73,624.11%,3.88%,-,26.00,-,0.10,175.66%,15.76%,0.53,22.10,-,0.07,Dec 10 AMC,15.76%,339.03K,22.54,"Nov 05, 2025",No / Yes,4.17% -1.61%,"

","181,036",1.99%,XZO
Block Inc,Technology,Software - Infrastructure,USA,NYSE,S&P 500,13.99,4.97,12.57%,549.24M,6.75%,42.63B,21.52,3.23,-0.27%,531.31M,12.96%,41.26B,2.69,0.65,72.23%,3.61%,-13.98%,3.14B,1.78,-29.11%,-0.58%,2.73,6.77%,23.97B,1.88,35.26%,8.30%,19.20M,6.85%,36.94,4.52,7.99%,14.78%,94.25 -26.21%,-20.68%,15.40,23.28,139.66% 41.45%,10.88%,44.27 57.10%,4.90%,-,14.35,10.95% 38.62%,40.31%,3.75%,2.91%,-68.55%,-,1.72,178.05%,10.48%,2.14,431.32%,-,2.17,0.47%,13.08%,60.95,1.80,- -,2.18,65.88%,5.05%,2.68,83.70,0.00%,0.36,2.33%,5.92%,0.57,70.16,11372,0.28,Nov 06 AMC,3.40%,7.03M,69.55,"Nov 19, 2015",Yes / Yes,-15.33% -2.99%,"

","3,993,297",-0.87%,XYZ
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,35.94,3.89,0.26%,243.50M,1.88%,34.30B,25.07,5.57,-3.04%,242.83M,2.00%,35.44B,1.92,1.41,93.71%,1.34%,-4.85%,948.00M,3.86,18.53%,0.39%,2.64,6.67%,8.89B,3.04,10.08%,5.69%,3.26M,2.58%,46.02,28.80,13.09%,8.70%,154.27 -9.45%,20.65%,4.85,37.08,15.82% 10.55%,7.23%,100.47 39.03%,26.31%,1.45 (1.04%),19.69,18.10% 10.25%,38.17%,2.33%,1.61%,40.12%,1.60 (1.15%),3.99,13.76%,13.79%,2.31,282.71%,"Nov 25, 2025",1.50,5.56%,10.66%,50.65,1.79,8.74% 8.45%,1.96,4.46%,0.88%,1.16,168.19,39.40%,0.19,7.70%,-1.54%,0.80,140.89,23000,0.17,Oct 28 BMO,3.81%,1.24M,139.69,"Oct 13, 2011",Yes / Yes,11.12% 2.03%,"

","989,294",-0.85%,XYL
