Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,24.29,0.41,75.38%,254.09M,-0.40%,4.03B,20.55,0.48,0.00%,62.55M,-3.05%,5.05B,1.21,-,23.98%,5.24%,19.27%,103.34M,1.93,23.44%,-1.12%,4.38,16.04%,2.08B,2.41,12.14%,3.34%,3.28M,19.13%,4.09,14.94,20.06%,10.58%,10.70 -8.04%,30.68%,0.66,21.77,- -,5.45%,6.05 62.64%,-8.89%,0.14 (1.43%),11.32,11.29% -,55.55%,2.91%,3.02%,-,0.14 (1.44%),2.43,-5.94%,8.97%,0.33,-,"Jul 07, 2025",0.79,-1.88%,4.97%,48.42,1.80,15.87% -,1.42,-54950.00%,-2.07%,0.76,10.93,42.68%,1.17,-,0.09%,0.56,9.70,7395,0.82,Sep 05 BMO,14.03%,748.73K,9.84,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","417,557",1.44%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.36%,49.63M,-4.32%,16.16B,29.93,2.20,-0.55%,47.53M,-11.19%,15.14B,-,0.40,17.81%,2.89%,-21.70%,-32.00M,6.51,19.89%,-0.71%,2.07,2.26%,2.48B,3.19,32.70%,-0.54%,1.37M,-7.25%,20.63,11.60,28.83%,-0.66%,90.22 -27.17%,-7.24%,5.67,57.94,39.04% 20.21%,-0.63%,56.63 16.03%,76.36%,-,75.69,1.60% -4.00%,74.87%,3.17%,3.24%,-39.14%,-,6.10,75.90%,-3.62%,2.31,151.19%,-,3.63,15.17%,-1.29%,34.87,2.09,- -,3.63,145.35%,-5.90%,2.07,87.73,-,0.07,16.35%,-9.91%,1.26,66.85,6856,0.02,Oct 30 AMC,-9.08%,663.93K,65.71,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","835,863",-1.71%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,18.14%,214.16M,-11.94%,3.92B,17.09,0.95,0.00%,196.95M,-11.65%,3.73B,-,0.25,75.61%,11.59%,-16.62%,-22.81M,3.20,15.57%,4.89%,2.95,22.83%,1.22B,5.62,40.91%,-2.26%,22.83M,-9.39%,2.90,10.18,25.58%,-3.92%,27.79 -41.35%,-16.75%,1.60,24.57,33.87% -5.22%,-2.57%,10.69 52.48%,88.22%,-,48.60,29.95% 26.86%,55.19%,7.52%,6.27%,-,-,3.05,85.20%,0.63%,1.28,-,-,3.01,35.87%,-1.86%,37.17,1.46,- -,3.01,82.38%,-11.13%,1.29,29.36,-,0.29,25.67%,-15.28%,1.12,16.88,2191,0.29,Nov 04 AMC,-1.65%,7.73M,16.30,"Jun 10, 2021",Yes / Yes,9.80% 2.77%,"

","8,624,677",-3.44%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,11.96,2.47,3.24%,39.99M,-4.56%,1.17B,4.00,7.39,0.11%,38.22M,-21.75%,1.53B,2.35,2.70,113.19%,12.37%,-22.69%,111.07M,0.80,3.56%,-3.20%,8.23,-4.37%,1.46B,0.66,7.79%,3.22%,4.73M,-45.64%,44.98,2.32,5.10%,6.26%,60.62 -51.27%,-47.15%,12.74,4.47,-48.50% -20.26%,4.17%,28.55 3.47%,-67.07%,-,3.59,-0.35% 0.43%,70.30%,3.42%,4.29%,-59.41%,-,1.05,97.88%,13.43%,1.37,-56.56%,"May 17, 2019",1.61,5.70%,7.62%,27.28,2.14,- -,1.61,91.98%,-9.16%,1.49,43.43,0.00%,0.48,2.87%,-16.96%,1.50,29.20,3800,0.48,Nov 06 AMC,-17.56%,574.44K,29.54,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","862,559",1.16%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,23.03,9.92,0.85%,50.74M,-5.45%,11.57B,12.87,17.74,-0.02%,50.23M,-24.53%,12.88B,1.67,4.33,96.49%,2.16%,-29.24%,512.00M,2.19,17.04%,3.94%,1.75,-20.79%,5.27B,3.09,12.11%,6.50%,1.08M,-40.86%,73.85,10.99,13.80%,14.29%,427.76 -46.60%,-40.56%,20.79,14.61,-13.14% 0.42%,8.53%,205.73 11.02%,-12.69%,-,12.99,-4.07% 2.27%,46.70%,3.19%,3.88%,-33.96%,-,2.44,34.73%,15.61%,9.80,221.51%,-,1.19,13.35%,9.71%,25.28,1.85,- -,1.61,-25.20%,-11.93%,1.70,360.50,0.00%,0.63,6.60%,-20.03%,1.62,230.93,9900,0.60,Oct 28 BMO,-22.39%,617.12K,228.40,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","999,610",-1.10%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.53,75.98%,42.21M,-2.30%,1.87B,-,-4.19,2.47%,12.89M,42.96%,1.58B,-,-0.60,31.10%,36.98%,103.74%,-189.90M,124.68,65.48%,5.09%,11.87,204.28%,15.00M,7.49,-2.01%,-52.35%,4.77M,325.40%,4.65,6.43,34.46%,-68.33%,37.89 -8.05%,130.88%,5.42,-,-9.85% -,-96.59%,5.83 497.60%,-,-,-,- -,99.47%,8.46%,10.03%,-,-,105.34,-,-1304.64%,2.78,-,-,5.66,-,-1265.99%,60.43,1.00,- -,5.66,-32.20%,7.02%,-1.54,43.57,-,0.00,-,31.30%,0.82,37.15,130,0.00,Nov 12 BMO,132.55%,401.72K,34.84,"Sep 13, 2024",Yes / Yes,-17.57% -100.00%,"

","328,002",-6.22%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,22.04,4.04,0.14%,198.20M,-1.66%,17.65B,10.46,8.51,-2.12%,197.90M,-14.34%,24.48B,4.93,2.40,99.66%,3.68%,-17.31%,805.10M,2.20,2.17%,6.57%,4.42,-2.84%,8.01B,1.38,4.16%,3.56%,7.27M,-15.68%,64.36,13.66,4.47%,6.41%,114.44 -22.17%,-21.19%,6.52,14.63,32.42% -4.13%,3.97%,85.33 4.38%,-22.63%,0.91 (1.02%),9.61,3.99% -0.77%,62.61%,2.00%,2.71%,-39.34%,0.96 (1.08%),3.06,-23.03%,18.39%,2.66,-12.27%,"Sep 30, 2025",1.39,5.47%,10.05%,35.67,2.55,0.00% 0.00%,2.43,-5.35%,-5.18%,0.65,101.88,21.66%,0.64,9.71%,-8.54%,1.06,89.45,17000,0.59,Nov 05 BMO,-10.26%,1.65M,89.07,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","1,738,890",-0.42%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,30.94%,186.18M,-4.77%,16.15B,30.74,2.18,-1.44%,167.17M,-13.39%,15.13B,-,0.40,72.85%,8.38%,-23.36%,-32.00M,6.51,19.86%,-0.72%,4.78,3.04%,2.48B,3.25,31.79%,-0.54%,14.02M,-9.51%,20.63,11.59,28.53%,-0.66%,93.88 -28.62%,-8.61%,5.78,57.90,39.04% 20.21%,-0.63%,57.51 16.52%,77.51%,-,75.63,1.60% -4.00%,74.87%,3.05%,3.28%,-36.80%,-,6.09,75.90%,-3.62%,2.41,181.67%,-,3.63,15.17%,-1.29%,32.99,2.12,- -,3.63,145.35%,-7.13%,2.11,87.24,-,0.07,16.35%,-11.39%,1.16,68.22,6856,0.02,Oct 30 AMC,-10.03%,2.93M,67.01,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","3,406,491",-1.77%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,19.63,2.41,3.66%,364.00M,2.16%,17.12B,16.58,2.86,0.00%,348.18M,5.27%,17.94B,1.83,0.28,74.28%,1.53%,3.20%,904.00M,1.48,6.42%,-8.86%,3.32,11.41%,11.57B,3.03,14.72%,7.92%,5.31M,-1.66%,15.64,7.99,10.70%,15.44%,53.99 -12.26%,-0.61%,5.93,18.07,-0.14% 4.31%,12.05%,41.00 15.54%,-10.66%,0.92 (1.93%),9.58,4.68% 5.19%,17.17%,2.05%,2.05%,-17.99%,0.88 (1.86%),1.55,6.72%,12.26%,1.04,-,"Dec 02, 2025",1.15,3.29%,7.81%,65.66,1.32,10.06% 5.92%,1.32,-0.93%,5.08%,0.10,56.45,27.40%,0.40,4.40%,7.34%,1.00,47.71,350000,0.32,Nov 04 BMO,3.33%,1.60M,47.37,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","1,599,620",-0.71%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.05,5.14,0.16%,278.00M,-0.35%,41.43B,22.35,6.68,-14.70%,277.20M,1.24%,52.73B,2.55,1.77,85.15%,2.03%,0.91%,1.45B,5.14,12.77%,-1.40%,2.89,2.55%,8.06B,-,9.84%,21.20%,5.62M,11.22%,-27.00,35.20,11.40%,-,163.30 -8.63%,11.34%,4.24,26.49,-0.01% 4.75%,29.37%,122.13 22.17%,21.00%,2.85 (1.91%),19.81,4.66% 6.17%,46.17%,1.35%,1.89%,45.05%,2.80 (1.88%),6.54,-4.33%,30.62%,2.74,209.16%,"Sep 02, 2025",1.69,11.60%,17.95%,55.66,2.33,10.25% 9.79%,1.69,5.40%,2.18%,0.64,166.46,51.40%,-,8.38%,1.47%,0.70,148.32,40000,-,Nov 04 BMO,0.91%,1.94M,149.21,"Sep 12, 1997",Yes / Yes,6.31% -1.13%,"

","1,370,317",0.60%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-1.21,0.04%,393.26M,-0.62%,14.55B,9.23,4.01,0.00%,393.12M,49.54%,25.02B,-,0.53,6.71%,2.54%,16.57%,-467.41M,0.78,-74.94%,-3.26%,3.25,2.46%,18.78B,1.25,167.09%,-1.60%,9.97M,-12.94%,29.53,14.30,-1.85%,-4.00%,47.43 -21.97%,5.92%,2.59,-,843.02% -,-2.37%,22.82 62.18%,358.04%,-,5.48,14.06% 7.05%,25.24%,5.27%,5.38%,709.85%,-,1.33,56.81%,6.51%,1.85,82.23%,"Jul 09, 2019",0.54,-2.76%,-2.49%,61.70,1.67,- -,0.75,-113.07%,2.15%,1.41,43.44,0.00%,0.98,-11.72%,23.54%,0.69,38.67,-,0.72,Nov 07 AMC,13.66%,3.07M,37.01,"Jun 29, 1993",Yes / Yes,-172.59% 0.27%,"

","2,111,092",-4.29%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,17.81,1.91,9.30%,97.19M,-10.67%,4.52B,26.48,1.28,-5.90%,88.69M,4.49%,4.13B,-,0.28,98.88%,19.46%,-6.55%,181.69M,5.22,-39.26%,-2.03%,10.28,33.62%,866.30M,22.31,17.38%,18.31%,17.26M,28.91%,1.52,8.53,-0.81%,130.93%,39.00 -12.87%,33.42%,3.98,15.63,- -,70.77%,21.44 58.48%,25.60%,-,21.23,44.77% 32.00%,60.38%,3.71%,4.54%,-,0.50 (1.47%),4.76,118.70%,19.24%,1.45,-,"Dec 10, 2025",0.93,17.83%,20.97%,49.77,2.40,- -,0.93,16.63%,0.74%,1.17,38.11,26.62%,0.77,15.51%,0.75%,0.79,34.12,4022,0.73,Nov 06 BMO,16.86%,1.68M,33.98,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","1,325,182",-0.41%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,19.76,0.52,6.67%,931.89M,-18.71%,9.51B,14.24,0.72,0.00%,869.75M,-18.58%,7.50B,0.66,0.14,71.27%,2.60%,-19.80%,550.83M,5.50,50.35%,5.34%,2.75,-8.35%,1.73B,1.92,15.00%,9.19%,22.58M,-5.64%,5.31,4.36,29.76%,10.30%,14.07 -27.43%,20.54%,2.34,-,- -,9.99%,8.89 14.85%,38.91%,0.18 (1.72%),13.68,29.32% 34.26%,60.39%,5.45%,3.45%,-,0.19 (1.88%),4.34,28.26%,31.21%,0.50,-,"Oct 10, 2025",6.26,19.01%,31.85%,24.79,1.36,- -,6.26,-24.41%,-17.26%,0.26,14.30,39.99%,0.00,10.94%,-20.01%,1.21,11.03,7185,0.00,Nov 17 BMO,-16.51%,8.21M,10.21,"Jun 22, 2021",Yes / Yes,5.95% -2.73%,"

","9,917,184",-7.43%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.23%,123.13M,-4.18%,1.02B,13.77,0.60,-0.17%,99.54M,-2.59%,1.01B,-,0.13,64.78%,2.89%,-7.92%,7.45M,2.26,65.71%,1.36%,3.03,23.47%,449.66M,6.67,3.45%,1.37%,2.88M,29.87%,1.24,5.20,25.39%,4.72%,9.20 -10.22%,6.72%,1.59,15.52,32.91% 27.34%,2.33%,5.51 49.91%,55.56%,-,18.37,2.53% 7.09%,75.72%,1.97%,1.95%,-54.21%,-,2.24,226.76%,4.30%,0.17,-,-,0.99,13.51%,1.66%,40.12,1.50,- -,0.99,179.75%,-2.20%,0.90,9.83,-,1.21,15.54%,-2.89%,1.04,8.29,1150,1.09,Sep 08 AMC,8.13%,948.72K,8.26,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","986,585",-0.36%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,18.71,1.92,0.95%,78.07M,-5.20%,2.80B,12.63,2.85,0.00%,77.07M,2.86%,2.86B,2.99,0.88,115.93%,13.30%,0.67%,160.31M,1.53,-10.26%,3.63%,5.94,19.32%,1.83B,3.99,16.16%,12.66%,10.25M,-6.65%,9.00,17.01,6.26%,21.77%,45.25 -20.55%,-4.79%,2.11,10.55,-5.11% 28.53%,17.75%,26.61 35.10%,-18.70%,0.61 (1.71%),10.45,9.05% 14.90%,57.79%,3.45%,3.54%,-37.07%,-,1.56,-17.21%,12.04%,1.33,-,-,1.16,1.56%,8.75%,51.72,2.41,- -,2.16,-26.50%,0.61%,1.76,40.47,0.00%,0.32,1.95%,3.08%,2.03,36.37,1340,0.29,Nov 06 BMO,7.34%,1.73M,35.95,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","3,501,147",-1.15%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,12.73,2.27,3.03%,62.14M,-0.83%,1.77B,10.85,2.66,-8.18%,59.63M,-13.55%,1.46B,0.79,0.53,101.62%,8.68%,-11.09%,150.02M,1.21,15.72%,3.85%,5.99,-24.18%,1.47B,2.45,22.25%,15.23%,5.17M,-25.45%,11.80,5.16,16.11%,20.37%,41.72 -30.85%,-19.53%,5.59,5.70,55.06% 29.12%,19.95%,27.29 5.71%,-6.27%,-,5.78,11.02% 6.84%,87.14%,3.13%,3.50%,-0.83%,-,0.99,33.74%,13.01%,1.05,11.39%,-,2.99,5.35%,10.23%,39.69,2.90,- -,2.99,10.18%,-5.76%,0.59,33.50,0.00%,0.04,4.36%,-8.27%,1.16,28.78,5116,0.03,Nov 06 AMC,-15.70%,863.75K,28.85,"Mar 02, 2012",Yes / Yes,16.12% 2.08%,"

","998,730",0.24%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,8.52,0.81,-,133.34M,-0.58%,921.38M,7.85,0.88,-,131.47M,-1.43%,174.42M,-,-,15.29%,1.18%,-11.30%,147.56M,2.64,11.49%,32.73%,3.78,-10.84%,348.90M,1.39,6.67%,18.06%,1.56M,70.20%,4.97,1.25,-,20.19%,9.29 -25.62%,57.05%,5.55,-,10.08% 27.89%,18.79%,3.83 80.65%,69.36%,-,-,7.54% 39.86%,66.58%,3.17%,3.46%,-23.22%,-,0.50,12.20%,36.04%,0.26,-,-,8.87,5.80%,42.29%,42.57,1.67,- -,8.87,5.47%,-4.21%,0.26,9.60,0.00%,0.00,0.80%,-5.54%,1.17,7.00,815,0.00,Nov 10 AMC,2.56%,411.51K,6.91,"Sep 30, 2020",Yes / Yes,- 3.87%,"

","482,982",-1.29%,YALA
