Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.67,0.41,75.88%,254.09M,3.38%,4.25B,21.73,0.48,0.00%,61.28M,8.90%,5.28B,1.29,-,21.81%,5.35%,28.08%,103.34M,2.04,22.75%,-3.11%,4.32,19.54%,2.08B,2.54,12.14%,3.34%,3.28M,25.91%,4.09,15.79,19.84%,10.58%,10.70 -2.80%,39.22%,0.66,23.00,- -,5.45%,6.05 71.90%,-5.45%,0.14 (1.36%),11.84,11.29% -,55.55%,2.89%,3.13%,-,0.14 (1.37%),2.54,-5.94%,8.97%,0.33,-,"Jul 07, 2025",0.79,-1.88%,4.97%,58.63,1.80,15.87% -,1.42,-54950.00%,1.88%,0.75,10.93,42.68%,1.17,-,6.94%,0.41,10.20,7395,0.82,Sep 05 BMO,20.81%,760.11K,10.40,"Dec 20, 2021",Yes / Yes,73.56% 1.47%,"

","315,023",1.96%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.29%,49.63M,-0.21%,17.35B,31.86,2.20,-0.55%,47.72M,0.68%,16.33B,-,0.40,17.20%,2.88%,-14.17%,-32.00M,6.99,19.77%,-0.71%,2.18,4.06%,2.48B,3.39,32.88%,-0.54%,1.37M,-1.23%,20.63,12.45,28.61%,-0.66%,90.22 -22.43%,-1.80%,5.62,62.20,39.04% 20.21%,-0.63%,56.63 23.57%,109.27%,-,81.63,1.60% -4.00%,74.87%,3.09%,3.17%,-32.78%,-,6.58,75.90%,-3.62%,2.43,142.73%,-,3.63,15.17%,-1.29%,43.73,2.12,- -,3.63,145.35%,-2.07%,2.07,87.96,-,0.07,16.35%,-6.69%,1.57,71.87,6856,0.02,Oct 30 AMC,-3.72%,631.62K,69.98,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","994,526",-2.63%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,18.26%,214.16M,2.66%,4.92B,21.46,0.95,0.00%,196.92M,6.56%,4.74B,-,0.25,66.02%,11.59%,14.94%,-22.81M,4.02,15.57%,2.82%,2.89,40.30%,1.22B,7.06,40.91%,-2.26%,22.83M,13.79%,2.90,12.79,25.58%,-3.92%,34.20 -40.15%,-42.47%,1.60,30.85,33.87% -5.22%,-2.57%,10.69 91.49%,150.55%,-,61.66,29.95% 26.86%,55.19%,6.79%,5.57%,-,-,3.87,85.20%,0.63%,1.19,-,-,3.01,35.87%,-1.86%,58.74,1.46,- -,3.01,82.38%,9.69%,1.27,29.36,-,0.29,25.67%,5.33%,1.02,19.80,2191,0.29,Nov 04 AMC,23.31%,7.90M,20.47,"Jun 10, 2021",Yes / Yes,9.80% 2.77%,"

","8,061,612",3.38%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,12.97,2.47,2.97%,39.99M,-4.04%,1.27B,4.33,7.39,0.12%,38.33M,-13.60%,1.63B,2.54,2.70,107.83%,12.33%,-11.57%,111.07M,0.87,3.56%,-4.47%,8.60,-4.25%,1.46B,0.71,7.79%,3.22%,4.73M,-41.06%,44.98,2.51,5.10%,6.26%,60.62 -47.16%,-43.46%,12.74,4.84,-48.50% -20.26%,4.17%,28.55 12.19%,-56.68%,-,3.82,-0.35% 0.43%,70.30%,5.49%,4.14%,-53.38%,-,1.12,97.88%,13.43%,1.53,-52.79%,"May 17, 2019",1.61,5.70%,7.62%,33.46,2.14,- -,1.61,91.98%,-7.69%,1.47,43.43,0.00%,0.48,2.87%,-12.28%,1.05,32.27,3800,0.48,Nov 06 AMC,-12.34%,549.60K,32.03,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","578,740",-0.74%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,25.78,9.92,0.82%,50.74M,-3.97%,12.95B,14.41,17.74,-0.27%,50.24M,-11.52%,14.26B,1.87,4.33,95.86%,2.16%,-21.98%,512.00M,2.46,17.04%,3.80%,1.82,-14.56%,5.27B,3.46,12.11%,6.50%,1.08M,-33.80%,73.85,12.30,13.80%,14.29%,427.76 -40.23%,-35.97%,20.79,16.36,-13.14% 0.42%,8.53%,205.73 24.28%,8.18%,-,14.39,-4.07% 2.27%,46.70%,3.04%,3.51%,-24.82%,-,2.70,34.73%,15.61%,10.37,220.90%,-,1.19,13.35%,9.71%,35.06,1.85,- -,1.61,-25.20%,-8.57%,1.67,360.50,0.00%,0.63,6.60%,-13.31%,0.97,255.17,9900,0.60,Oct 28 BMO,-14.48%,595.46K,255.69,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","576,468",0.20%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.23,76.56%,42.09M,17.26%,1.51B,-,-4.41,3.14%,9.87M,38.49%,1.24B,-,-1.00,37.83%,48.30%,113.60%,-177.01M,100.50,67.16%,4.71%,12.42,312.44%,15.00M,6.29,-12.99%,-71.80%,4.77M,337.12%,5.69,5.52,29.99%,-88.40%,35.99 -0.53%,70.48%,6.49,-,-9.85% -,-73.80%,5.83 514.07%,-,-,-,- -,99.31%,9.07%,10.59%,-,-,82.35,-,-1260.67%,2.75,-,-,5.23,-,-1180.04%,67.99,1.00,- -,5.23,-25.86%,22.16%,-1.48,43.57,-,0.00,-,45.20%,0.66,35.20,130,0.00,Nov 12 BMO,153.23%,383.94K,35.80,"Sep 13, 2024",Yes / Yes,-17.57% -100.00%,"

","252,140",1.70%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,22.28,4.04,0.14%,198.20M,2.83%,17.84B,10.57,8.51,-2.12%,197.91M,-8.48%,24.67B,4.98,2.40,98.29%,3.68%,-11.84%,805.10M,2.23,2.17%,5.13%,4.58,-5.56%,8.01B,1.40,4.15%,3.56%,7.27M,-14.77%,64.36,13.80,4.47%,6.41%,114.72 -21.52%,-16.78%,6.52,14.79,32.42% -4.13%,3.97%,85.33 5.51%,-16.27%,0.91 (1.01%),9.69,3.99% -0.77%,62.61%,3.00%,2.79%,-33.40%,0.96 (1.07%),3.08,-23.03%,18.39%,3.18,-13.90%,"Sep 30, 2025",1.39,5.47%,10.05%,35.46,2.57,0.00% 0.00%,2.43,-5.35%,-7.96%,0.63,101.88,21.66%,0.64,9.71%,-9.21%,1.02,88.50,17000,0.59,Nov 05 BMO,-9.83%,1.59M,90.03,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","1,615,635",1.73%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,31.17%,186.18M,-1.37%,17.33B,33.02,2.18,-1.45%,166.60M,-0.39%,16.30B,-,0.40,68.94%,8.41%,-15.53%,-32.00M,6.98,19.73%,-0.73%,4.81,5.52%,2.48B,3.49,32.02%,-0.54%,14.02M,-2.73%,20.63,12.43,28.32%,-0.66%,93.88 -23.27%,-2.52%,5.79,62.11,39.04% 20.21%,-0.63%,57.51 25.25%,113.74%,-,81.51,1.60% -4.00%,74.87%,3.18%,3.25%,-30.64%,-,6.57,75.90%,-3.62%,2.59,160.51%,-,3.63,15.17%,-1.29%,42.01,2.15,- -,3.63,145.35%,-3.15%,2.10,87.50,-,0.07,16.35%,-7.53%,1.32,74.08,6856,0.02,Oct 30 AMC,-3.87%,2.92M,72.03,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","3,857,718",-2.77%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,19.17,2.41,3.56%,364.00M,5.45%,16.72B,16.26,2.84,0.00%,355.61M,7.41%,17.54B,1.82,0.28,80.85%,1.49%,3.21%,904.00M,1.45,7.32%,-6.67%,3.22,-1.39%,11.57B,2.96,13.26%,7.92%,5.31M,-3.97%,15.64,7.80,10.54%,15.44%,53.99 -14.32%,-6.19%,5.93,17.64,-0.14% 4.31%,12.05%,41.00 12.83%,-6.20%,0.88 (1.91%),9.37,4.68% 5.19%,17.17%,1.54%,2.02%,-17.42%,0.88 (1.90%),1.52,6.72%,12.26%,1.09,-,"Dec 02, 2025",1.15,3.29%,7.81%,62.73,1.30,10.06% 5.92%,1.32,-0.93%,4.24%,0.13,57.11,27.40%,0.40,4.40%,5.49%,0.74,46.03,350000,0.32,Nov 04 BMO,0.97%,1.65M,46.26,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","1,224,281",0.50%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.09,5.14,0.16%,278.00M,-0.01%,41.47B,22.33,6.69,-11.77%,277.20M,3.74%,52.78B,2.52,1.77,84.41%,2.03%,1.77%,1.45B,5.14,12.74%,-0.38%,2.88,2.90%,8.06B,-,10.06%,21.20%,5.62M,11.34%,-27.00,35.24,11.52%,-,163.30 -8.53%,8.86%,4.24,26.52,-0.01% 4.75%,29.37%,122.13 22.30%,21.92%,2.85 (1.91%),19.83,4.66% 6.17%,46.17%,1.63%,2.01%,48.33%,2.80 (1.87%),6.55,-4.33%,30.62%,3.18,190.37%,"Sep 02, 2025",1.69,11.60%,17.95%,56.81,2.39,10.25% 9.79%,1.69,5.40%,2.79%,0.67,165.50,51.40%,-,8.38%,1.80%,1.10,150.75,40000,-,Nov 04 BMO,1.39%,1.95M,149.37,"Sep 12, 1997",Yes / Yes,6.31% -1.13%,"

","2,152,873",-0.92%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,12.16,3.12,0.04%,393.26M,2.40%,14.91B,9.33,4.07,0.00%,393.12M,45.53%,24.76B,-,0.53,8.51%,2.54%,15.97%,1.21B,0.77,-73.59%,-2.29%,3.31,4.61%,19.40B,1.24,156.99%,4.25%,9.97M,-10.82%,30.45,14.63,-1.42%,10.88%,47.43 -20.07%,29.65%,2.59,-,843.02% -,6.09%,22.82 66.13%,378.06%,-,5.46,14.06% 7.05%,25.14%,3.90%,5.54%,913.64%,-,1.28,143.56%,6.67%,1.84,73.90%,"Jul 09, 2019",0.54,4.28%,6.22%,73.55,1.67,- -,0.75,-89.22%,16.68%,1.43,42.94,0.00%,0.90,-5.01%,31.58%,0.65,37.52,-,0.68,Nov 07 AMC,16.29%,3.01M,37.91,"Jun 29, 1993",Yes / Yes,-172.59% -0.63%,"

","1,958,888",1.04%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,20.00,1.91,9.28%,97.19M,19.97%,5.01B,29.72,1.28,-14.71%,86.81M,22.52%,4.61B,-,0.28,100.47%,19.88%,12.87%,181.69M,5.78,-39.26%,-2.83%,10.30,51.23%,866.30M,25.04,17.38%,18.31%,17.26M,44.69%,1.52,9.43,-0.81%,130.93%,39.00 -2.21%,38.80%,4.04,17.29,- -,70.77%,21.44 77.88%,69.99%,-,23.70,44.77% 32.00%,60.38%,8.43%,4.23%,-,0.50 (1.31%),5.32,118.70%,19.24%,1.54,-,"Dec 10, 2025",0.93,17.83%,20.97%,73.95,2.40,- -,0.93,16.63%,16.87%,1.21,38.11,26.62%,0.77,15.51%,12.92%,0.96,37.25,4022,0.73,Nov 06 BMO,32.86%,1.67M,38.14,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","1,610,958",2.39%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,22.88,0.55,5.63%,931.89M,0.08%,11.79B,16.98,0.74,0.00%,879.44M,4.89%,9.53B,0.72,0.14,66.21%,2.57%,17.46%,578.52M,7.00,51.34%,5.55%,2.69,-0.86%,1.68B,2.40,19.04%,10.15%,22.58M,16.91%,5.27,5.03,31.91%,11.14%,14.07 -10.09%,44.57%,2.52,-,- -,10.57%,8.20 54.27%,121.54%,0.18 (1.39%),17.50,29.32% 34.26%,61.31%,2.51%,2.62%,-,0.19 (1.52%),5.66,61.25%,31.94%,0.38,-,"Oct 10, 2025",8.89,25.36%,34.37%,48.10,1.36,- -,8.89,51.24%,-0.68%,0.21,15.10,39.99%,0.00,17.33%,-2.74%,0.41,12.63,7185,0.00,Nov 17 BMO,3.41%,8.38M,12.65,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","3,399,778",0.16%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,18.57%,123.13M,2.12%,1.07B,14.47,0.60,-0.18%,100.35M,3.58%,1.06B,-,0.13,65.00%,2.87%,8.23%,7.45M,2.38,65.71%,-1.29%,2.80,26.35%,449.66M,7.01,3.45%,1.37%,2.88M,36.48%,1.24,5.46,25.39%,4.72%,9.20 -5.65%,12.00%,1.59,16.31,32.91% 27.34%,2.33%,5.51 57.53%,65.65%,-,19.31,2.53% 7.09%,75.72%,2.04%,1.97%,-53.76%,-,2.36,226.76%,4.30%,0.17,-,-,0.99,13.51%,1.66%,60.07,1.50,- -,0.99,179.75%,2.67%,0.91,9.83,-,1.21,15.54%,1.46%,0.82,8.57,1150,1.09,Sep 08 AMC,14.39%,1.03M,8.68,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","846,155",1.28%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,20.09,1.92,0.94%,78.07M,15.63%,3.00B,13.61,2.84,0.00%,77.08M,13.66%,3.06B,3.32,0.88,109.06%,13.30%,13.86%,160.31M,1.64,-10.37%,-4.98%,5.94,23.08%,1.83B,4.29,15.94%,12.66%,10.25M,0.26%,9.00,18.26,6.06%,21.77%,45.25 -14.67%,-0.13%,2.11,11.33,-5.11% 28.53%,17.75%,26.61 45.10%,22.77%,0.40 (1.03%),11.21,9.05% 14.90%,57.79%,4.56%,3.45%,-35.55%,-,1.67,-17.21%,12.04%,1.35,-,-,1.16,1.56%,8.75%,68.50,2.41,- -,2.16,-26.50%,10.08%,1.79,40.47,0.00%,0.32,1.95%,10.96%,1.96,38.47,1340,0.29,Nov 06 BMO,15.22%,1.73M,38.61,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","3,374,743",0.36%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,13.11,2.27,2.92%,62.14M,-7.56%,1.83B,11.18,2.66,-8.47%,59.70M,-11.78%,1.51B,0.81,0.53,99.97%,8.67%,-4.56%,150.02M,1.25,15.72%,-0.12%,5.98,-27.36%,1.47B,2.52,22.25%,15.23%,5.17M,-23.18%,11.80,5.32,16.11%,20.37%,41.72 -28.74%,-17.26%,5.59,5.87,55.06% 29.12%,19.95%,27.91 6.53%,-0.77%,-,5.99,11.02% 6.84%,87.14%,6.30%,3.26%,35.07%,-,1.03,33.74%,13.01%,1.14,21.74%,-,2.99,5.35%,10.23%,38.43,2.91,- -,2.99,10.18%,-7.01%,0.56,33.50,0.00%,0.04,4.36%,-6.63%,1.00,29.34,5116,0.03,Nov 06 AMC,-14.01%,865.83K,29.73,"Mar 02, 2012",Yes / Yes,16.12% 2.08%,"

","863,086",1.33%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,8.73,0.81,-,133.34M,-4.32%,945.38M,8.06,0.88,-,131.47M,0.71%,198.42M,-,-,14.04%,1.18%,-8.99%,147.56M,2.71,11.49%,28.02%,3.34,-9.68%,348.90M,1.51,6.67%,18.06%,1.56M,74.63%,4.70,1.28,-,20.19%,9.29 -23.68%,75.06%,5.55,-,10.08% 27.89%,18.79%,3.83 85.36%,92.14%,-,-,7.54% 39.86%,66.58%,4.62%,3.43%,-20.69%,-,0.57,12.20%,36.04%,0.29,-,-,8.00,5.80%,42.29%,44.67,1.67,- -,8.87,5.80%,-2.23%,0.24,9.60,0.00%,0.00,0.80%,-4.05%,0.74,7.02,815,0.00,Nov 10 AMC,6.61%,465.73K,7.09,"Sep 30, 2020",Yes / Yes,- 3.87%,"

","342,370",1.00%,YALA
