Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.36%,49.63M,1.73%,16.61B,30.71,2.21,-0.55%,47.53M,-0.04%,15.58B,1.06,0.40,17.81%,3.44%,-7.81%,-32.00M,6.69,20.43%,7.52%,2.14,-12.34%,2.48B,3.29,33.13%,-0.54%,1.63M,-0.42%,20.63,11.92,28.84%,-0.66%,90.22 -24.69%,-9.43%,5.70,59.54,39.04% 20.21%,-0.63%,56.63 19.98%,63.05%,-,77.92,1.60% -4.00%,74.87%,3.60%,3.46%,-54.96%,-,6.28,75.90%,-3.62%,2.58,195.41%,-,3.63,15.17%,-1.29%,50.48,2.09,- -,3.63,145.35%,0.76%,2.05,86.00,-,0.07,16.35%,-1.50%,0.84,64.59,6856,0.02,Oct 30 AMC,-5.04%,762.53K,67.94,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","641,094",5.19%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,13.07%,214.16M,-2.78%,5.33B,22.64,0.96,-0.04%,213.81M,20.46%,5.14B,0.89,0.23,74.70%,10.45%,11.47%,-22.81M,4.35,12.21%,9.43%,3.00,30.86%,1.22B,7.48,45.65%,-2.26%,22.34M,6.49%,2.90,13.84,25.36%,-3.92%,26.60 -18.53%,13.93%,1.57,33.39,33.87% -5.22%,-2.57%,10.69 102.71%,150.52%,-,66.94,29.95% 26.86%,55.19%,6.15%,5.42%,-,-,4.20,85.20%,0.63%,1.20,-,-,3.01,35.87%,-1.86%,54.01,1.43,- -,3.01,82.38%,0.71%,1.27,30.00,-,0.29,25.67%,10.63%,1.07,20.45,2191,0.29,Nov 04 AMC,26.53%,7.45M,21.67,"Jun 10, 2021",Yes / Yes,9.36% 2.77%,"

","7,978,821",5.97%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,16.21,2.47,3.72%,39.99M,10.33%,1.58B,5.48,7.31,0.09%,38.04M,12.50%,1.94B,1.04,2.70,111.49%,12.45%,5.06%,111.07M,1.09,3.49%,-1.92%,7.35,21.70%,1.46B,0.89,6.75%,3.22%,4.74M,13.91%,44.98,3.14,5.24%,6.26%,55.69 -28.10%,-27.86%,12.74,6.06,-48.50% -20.26%,4.17%,28.55 40.25%,-51.47%,-,4.56,-0.35% 0.43%,70.30%,4.29%,4.05%,-52.45%,-,1.33,97.88%,13.43%,1.49,-37.40%,"May 17, 2019",1.61,5.70%,7.62%,70.68,2.25,- -,1.61,91.98%,11.02%,1.46,43.43,0.00%,0.48,2.87%,15.98%,1.15,38.66,3800,0.48,Nov 06 AMC,17.27%,644.12K,40.04,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","743,320",3.57%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,24.89,9.92,0.82%,50.74M,-5.97%,12.50B,13.95,17.70,-0.03%,50.25M,-1.92%,13.81B,1.03,4.33,98.42%,2.58%,-19.39%,512.00M,2.37,17.12%,1.76%,1.83,-26.71%,5.27B,3.34,11.79%,6.50%,1.30M,1.65%,73.85,11.88,13.53%,14.29%,427.76 -42.30%,-40.96%,20.79,15.79,-13.14% 0.42%,8.53%,205.73 19.98%,-15.92%,-,13.94,-4.07% 2.27%,46.70%,3.32%,2.76%,-40.09%,-,2.62,34.73%,15.61%,7.74,336.79%,-,1.19,13.35%,9.71%,44.79,1.76,- -,1.61,-25.20%,-1.68%,1.69,344.43,0.00%,0.63,6.60%,-2.07%,0.87,242.98,9900,0.60,Feb 12 BMO,-13.25%,709.11K,246.83,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","619,775",1.58%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.53,59.33%,42.21M,-9.57%,1.10B,-,-4.45,3.52%,21.83M,-43.57%,804.97M,-,-1.00,31.11%,21.89%,-21.63%,-189.90M,73.00,65.60%,2.13%,6.70,30.60%,15.00M,4.38,-8.85%,-52.35%,4.78M,-43.82%,4.65,3.76,32.24%,-68.33%,44.60 -54.26%,142.86%,5.42,-,-9.85% -,-96.59%,5.83 249.91%,-,-,-,- -,99.47%,9.63%,11.32%,-,-,53.66,-38.04%,-1304.64%,3.09,-,-,5.66,-70.00%,-1265.99%,38.47,1.25,- -,5.66,-32.20%,-21.63%,-1.14,40.75,-,0.00,-,-37.58%,1.26,19.59,130,0.00,Nov 12 BMO,2.02%,713.83K,20.40,"Sep 13, 2024",Yes / Yes,-17.57% -100.00%,"

","900,531",4.13%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,21.66,4.04,0.14%,205.68M,-1.90%,17.35B,10.32,8.48,-1.49%,205.40M,-1.78%,24.18B,2.42,2.40,96.03%,5.03%,-14.75%,805.10M,2.17,2.18%,0.79%,4.66,-10.06%,8.01B,1.36,3.74%,3.56%,10.33M,-2.65%,64.36,13.42,4.26%,6.41%,114.44 -23.51%,-20.79%,6.52,14.38,32.42% -4.13%,3.97%,85.33 2.59%,-28.84%,0.91 (1.04%),9.49,3.99% -0.77%,62.61%,2.42%,2.52%,-44.51%,0.96 (1.10%),3.02,-23.03%,18.39%,2.43,-10.83%,"Dec 30, 2025",1.39,5.47%,10.05%,40.29,2.65,0.00% 0.00%,2.43,-5.35%,-2.99%,0.63,101.74,21.66%,0.64,9.71%,-4.06%,0.97,86.55,17000,0.59,Feb 10 BMO,-8.92%,2.22M,87.54,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","2,160,104",1.14%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,30.92%,186.18M,1.54%,16.56B,31.20,2.20,-1.44%,167.20M,-0.54%,15.53B,1.09,0.40,72.97%,6.40%,-11.30%,-32.00M,6.67,20.42%,7.63%,3.86,-14.86%,2.48B,3.33,32.29%,-0.54%,10.71M,0.54%,20.63,11.88,28.58%,-0.66%,93.88 -26.94%,-12.15%,5.77,59.35,39.04% 20.21%,-0.63%,57.51 19.27%,60.14%,-,77.66,1.60% -4.00%,74.87%,4.02%,3.54%,-52.27%,-,6.26,75.90%,-3.62%,2.68,219.77%,-,3.63,15.17%,-1.29%,49.58,2.12,- -,3.63,145.35%,0.79%,2.09,85.44,-,0.07,16.35%,-2.38%,1.15,64.92,6856,0.02,Oct 30 AMC,-6.76%,2.77M,68.59,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","3,185,817",5.65%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,20.46,2.41,3.75%,364.00M,4.55%,17.84B,17.29,2.85,-0.19%,361.89M,1.98%,18.67B,1.62,0.28,70.35%,1.57%,9.69%,904.00M,1.54,6.83%,-8.41%,4.42,0.59%,11.57B,3.16,14.20%,7.92%,5.68M,3.41%,15.64,8.33,10.70%,15.44%,53.99 -8.56%,9.74%,5.93,18.83,-0.14% 4.31%,12.05%,41.00 20.41%,-13.52%,0.88 (1.78%),9.97,4.68% 5.19%,17.17%,2.12%,1.79%,-14.12%,0.96 (1.94%),1.61,6.72%,12.26%,1.07,-,"Dec 02, 2025",1.15,3.29%,7.81%,59.12,1.29,10.06% 5.92%,1.32,-0.93%,2.69%,0.12,57.22,27.40%,0.40,4.40%,3.70%,0.94,48.75,350000,0.32,Feb 04 BMO,8.78%,1.28M,49.37,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","1,205,611",1.27%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.90,5.14,0.15%,302.46M,-2.29%,42.63B,22.98,6.68,-12.98%,302.00M,-0.14%,53.93B,2.01,1.77,78.15%,2.97%,3.37%,1.45B,5.29,12.90%,-0.28%,4.23,3.88%,8.06B,-,9.81%,21.20%,8.98M,1.49%,-27.00,36.22,11.44%,-,163.30 -5.98%,22.14%,4.24,27.26,-0.01% 4.75%,29.37%,124.58 23.24%,17.80%,2.85 (1.86%),20.26,4.66% 6.17%,46.17%,2.28%,1.66%,42.45%,2.84 (1.85%),6.69,-4.33%,30.62%,2.91,209.31%,"Dec 02, 2025",1.69,11.60%,17.95%,49.82,2.28,10.25% 9.79%,1.69,5.40%,-0.38%,0.66,166.82,51.40%,-,8.38%,1.31%,0.97,154.41,40000,-,Feb 04 BMO,4.11%,2.12M,153.53,"Sep 12, 1997",Yes / Yes,6.31% -1.13%,"

","2,048,268",-0.57%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-1.21,0.04%,393.26M,3.30%,14.04B,10.68,3.34,0.00%,393.12M,0.42%,24.50B,-,0.57,10.05%,2.17%,44.44%,-467.41M,0.75,-94.87%,2.79%,4.16,10.53%,18.78B,1.21,988.90%,-1.60%,8.54M,-1.30%,29.53,13.79,-4.43%,-4.00%,43.96 -18.81%,-17.67%,2.59,-,843.02% -,-2.37%,22.82 56.40%,192.06%,0.48 (1.35%),5.36,14.06% 7.05%,25.24%,3.39%,3.23%,760.00%,-,1.30,56.81%,6.51%,1.22,160.51%,"Jul 09, 2019",0.54,-2.76%,-2.49%,54.12,1.67,- -,0.75,-113.07%,1.70%,1.43,47.20,0.00%,0.98,-11.72%,-0.47%,0.52,36.09,-,0.72,Nov 07 AMC,9.68%,2.05M,35.69,"Jun 29, 1993",Yes / Yes,-172.59% 0.27%,"

","1,076,391",-1.11%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,18.58,1.91,9.65%,97.19M,5.01%,4.72B,25.50,1.39,-7.92%,88.35M,-4.16%,4.32B,38.63,0.29,98.73%,16.73%,10.16%,181.69M,5.45,-30.63%,-0.70%,9.68,15.06%,866.30M,23.27,11.33%,18.31%,14.78M,1.03%,1.52,8.89,0.66%,130.93%,42.29 -16.20%,43.27%,3.98,16.30,- -,70.77%,21.44 65.28%,22.88%,-,22.23,44.77% 32.00%,60.38%,3.08%,3.05%,-,0.50 (1.41%),4.99,118.70%,19.24%,1.27,-,"Dec 10, 2025",0.93,17.83%,20.97%,50.74,2.22,- -,0.93,16.63%,0.52%,1.22,40.25,26.62%,0.77,15.51%,-0.92%,0.91,34.51,4022,0.73,Nov 06 BMO,13.06%,1.53M,35.44,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","1,390,765",2.69%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,19.30,0.52,6.67%,939.30M,0.91%,9.36B,14.70,0.68,0.00%,876.66M,-10.18%,7.35B,0.56,0.14,70.11%,2.32%,-19.98%,550.83M,5.41,49.58%,2.73%,2.52,-17.54%,1.73B,1.89,7.49%,9.19%,20.31M,-7.08%,5.27,4.29,26.19%,10.30%,14.07 -29.14%,-12.00%,2.33,-,- -,9.99%,9.45 5.50%,3.64%,0.22 (2.26%),13.41,29.32% 34.26%,60.39%,3.04%,3.53%,-,0.19 (1.93%),4.25,28.26%,31.21%,0.39,-,"Oct 10, 2025",6.26,19.01%,31.85%,34.78,1.60,- -,6.26,-19.86%,-5.90%,0.22,13.43,39.99%,0.00,10.94%,-10.14%,0.92,9.85,7185,0.00,Nov 17 BMO,-16.15%,8.05M,9.97,"Jun 22, 2021",Yes / Yes,6.02% -2.64%,"

","7,394,309",1.22%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,25.43,1.92,0.98%,78.07M,-0.02%,3.80B,17.08,2.86,-1.26%,77.04M,9.63%,3.86B,2.72,0.88,116.81%,11.48%,39.92%,160.31M,2.08,-10.29%,8.27%,4.51,23.07%,1.83B,5.43,16.78%,12.66%,8.85M,10.62%,9.00,23.11,6.29%,21.77%,51.29 -4.74%,29.46%,2.11,14.34,-5.11% 28.53%,17.75%,26.61 83.62%,8.07%,0.61 (1.26%),14.13,9.05% 14.90%,57.79%,3.00%,3.11%,-36.95%,-,2.11,-17.21%,12.04%,1.55,-,-,1.16,1.56%,8.75%,61.31,2.25,- -,2.16,-26.50%,3.07%,1.76,44.47,0.00%,0.32,1.95%,11.99%,0.95,48.68,1340,0.29,Nov 06 BMO,37.46%,1.96M,48.86,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","1,859,774",0.37%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,12.86,2.27,2.95%,62.14M,-0.17%,1.79B,10.86,2.69,-11.79%,59.68M,-6.84%,1.48B,0.64,0.53,101.82%,8.86%,-12.41%,150.02M,1.22,15.74%,-0.17%,5.65,-17.30%,1.47B,2.47,23.44%,15.23%,5.29M,-4.05%,11.80,5.22,17.04%,20.37%,41.72 -30.11%,-27.48%,5.59,5.76,55.06% 29.12%,19.95%,27.29 6.84%,1.39%,-,5.86,11.02% 6.84%,87.14%,2.87%,2.50%,-8.50%,-,1.01,33.74%,13.01%,0.80,32.13%,-,2.99,5.35%,10.23%,44.33,2.91,- -,2.99,10.18%,-2.32%,0.56,33.38,0.00%,0.04,4.36%,-1.75%,0.85,28.49,5116,0.03,Nov 06 AMC,-11.32%,936.54K,29.16,"Mar 02, 2012",Yes / Yes,16.12% 2.08%,"

","794,708",2.35%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,8.74,0.81,-,133.34M,4.55%,949.38M,8.09,0.88,-,131.47M,0.99%,202.42M,-,-,15.44%,1.32%,0.00%,147.56M,2.72,11.49%,6.31%,4.69,-12.21%,348.90M,1.43,6.67%,18.06%,1.73M,2.59%,4.97,1.28,-,20.19%,9.29 -23.36%,76.67%,5.55,-,10.08% 27.89%,18.79%,3.83 86.14%,65.20%,-,-,7.54% 39.86%,66.58%,4.03%,3.29%,-58.94%,-,0.58,12.20%,36.04%,0.24,-,-,8.87,5.80%,42.29%,54.39,1.67,- -,8.87,5.47%,1.94%,0.42,9.60,0.00%,0.00,0.80%,1.33%,2.06,6.70,815,0.00,Nov 10 AMC,-1.69%,369.26K,7.12,"Sep 30, 2020",Yes / Yes,- 3.87%,"

","758,923",6.27%,YALA
Exzeo Group Inc,Financial,Insurance - Diversified,USA,NYSE,-,-,-,86.30%,90.77M,-1.02%,1.95B,-,-,0.16%,12.44M,3.43%,1.81B,-,0.17,0.02%,3.19%,-,-,-,-,-,1.32,-,-,24.80,-,-,0.40M,-11.63%,0.86,13.80,-,-,24.60 -12.89%,-,1.55,-,- -,-,12.91 65.93%,-,-,-,37.34% 58.28%,-,5.90%,6.61%,-,-,-,-,-,1.38,-,-,1.73,-,-,48.29,1.00,- -,1.73,624.11%,-4.78%,-,26.00,-,0.10,175.66%,8.02%,0.19,21.39,-,0.07,Dec 10 AMC,8.03%,301.91K,21.43,"Nov 05, 2025",No / Yes,4.17% -1.61%,"

","58,518",0.19%,XZO
Block Inc,Technology,Software - Infrastructure,USA,NYSE,S&P 500,13.09,4.97,12.56%,549.24M,-0.85%,39.53B,20.46,3.18,-0.26%,531.31M,-0.43%,38.16B,2.89,0.64,71.99%,3.62%,-16.31%,3.14B,1.65,-29.13%,-0.79%,2.66,-18.38%,23.97B,1.76,33.14%,8.30%,19.25M,-0.06%,36.94,4.19,7.08%,14.78%,94.25 -30.98%,-27.32%,15.53,21.58,139.66% 41.45%,10.88%,44.27 46.94%,-13.38%,-,13.27,10.95% 38.62%,40.31%,2.89%,3.03%,-72.06%,-,1.59,178.05%,10.48%,2.26,460.29%,-,2.17,0.47%,13.08%,47.00,1.77,- -,2.18,65.88%,-2.49%,2.67,83.95,0.00%,0.36,2.33%,0.83%,0.82,64.00,11372,0.28,Nov 06 AMC,-3.88%,7.24M,65.05,"Nov 19, 2015",Yes / Yes,-15.33% -2.99%,"

","5,927,335",1.64%,XYZ
