Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,23.45,0.41,75.88%,254.09M,1.60%,3.89B,18.51,0.51,0.00%,61.28M,15.85%,4.91B,1.10,-,22.00%,7.63%,7.83%,103.34M,1.87,24.63%,36.29%,3.96,32.31%,2.08B,2.32,16.86%,3.34%,4.68M,15.01%,4.09,14.43,21.34%,10.58%,9.99 -4.90%,12.16%,0.66,21.01,- -,5.45%,6.05 57.02%,-9.52%,0.15 (1.54%),11.01,11.29% -,55.55%,2.66%,2.70%,-,0.14 (1.49%),2.36,-5.94%,8.97%,0.27,-,"Jul 07, 2025",0.79,-1.88%,4.97%,64.85,1.89,15.87% -,1.42,-54950.00%,5.66%,0.75,9.97,42.68%,1.17,-,10.38%,0.39,9.57,7395,0.82,Sep 05 BMO,13.95%,1.18M,9.50,"Dec 20, 2021",Yes / Yes,73.56% 2.35%,"

","461,627",-0.73%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,-11.84%,19.06B,34.28,2.23,-0.57%,48.16M,-8.72%,18.23B,-,0.43,17.45%,2.10%,14.15%,-62.00M,7.98,17.85%,1.38%,1.71,6.13%,2.39B,3.89,37.22%,-1.03%,1.01M,7.96%,19.68,16.39,31.66%,-1.34%,90.22 -15.22%,17.59%,4.67,55.42,39.04% 20.21%,-1.28%,55.08 38.87%,131.65%,-,119.92,1.60% -4.00%,75.75%,3.72%,3.19%,-20.30%,-,7.63,56.19%,-5.57%,3.01,171.72%,-,3.34,15.31%,-2.60%,39.08,2.19,- -,3.34,110.99%,-7.33%,2.12,88.85,-,0.07,14.51%,-4.60%,1.34,76.46,6856,0.02,Aug 06 AMC,4.55%,591.28K,76.49,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","790,911",0.03%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.28%,213.26M,-0.19%,4.90B,23.73,0.87,0.00%,189.77M,4.42%,4.73B,-,0.18,66.33%,11.89%,36.95%,-36.55M,4.24,12.42%,4.73%,2.38,30.77%,1.16B,7.25,31.66%,-4.34%,22.56M,14.34%,2.84,13.40,23.25%,-8.21%,38.20 -46.15%,-28.92%,1.53,35.82,33.87% -5.22%,-4.20%,10.69 92.42%,212.61%,-,96.11,29.95% 26.86%,55.31%,4.48%,4.90%,-,-,4.09,79.56%,-1.32%,1.04,-,-,3.25,40.60%,-3.16%,56.33,1.50,- -,3.25,62.61%,3.01%,1.31,27.25,-,0.29,35.38%,11.83%,0.54,21.55,2191,0.29,Aug 05 AMC,23.36%,9.48M,20.57,"Jun 10, 2021",Yes / Yes,11.35% 3.96%,"

","5,084,259",-4.55%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,25.07,1.45,2.97%,41.17M,-5.06%,1.49B,4.93,7.39,0.11%,39.78M,-3.83%,1.90B,4.34,1.79,109.51%,10.37%,16.40%,66.09M,1.03,3.02%,0.63%,6.98,-13.08%,1.45B,0.81,8.29%,1.84%,4.13M,-32.98%,44.76,3.27,5.78%,3.56%,60.62 -39.92%,-28.57%,11.15,6.41,-48.50% -20.26%,2.44%,28.55 27.57%,-51.26%,-,4.24,-0.35% 0.43%,70.50%,3.56%,3.49%,-41.66%,-,1.31,-8.89%,15.46%,1.44,-40.74%,"May 17, 2019",1.59,5.94%,4.57%,47.04,2.00,- -,1.59,-19.08%,-3.28%,1.61,45.29,0.00%,0.47,9.79%,3.12%,0.74,36.66,3800,0.47,Aug 06 AMC,-8.80%,590.98K,36.42,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","439,141",-0.65%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,29.15,10.58,0.82%,50.84M,-2.79%,15.68B,17.82,17.31,-0.26%,50.43M,-3.46%,17.17B,2.51,3.73,93.95%,2.05%,1.79%,548.00M,3.02,15.23%,1.84%,1.95,6.00%,5.19B,4.34,11.10%,7.10%,1.03M,-20.13%,71.15,17.99,11.59%,15.87%,427.76 -27.88%,-15.89%,17.15,18.39,-13.14% 0.42%,9.29%,205.73 49.94%,5.93%,-,17.54,-4.07% 2.27%,46.62%,2.13%,2.22%,20.42%,-,3.31,138.53%,15.57%,8.23,265.45%,-,1.03,19.12%,10.56%,43.63,1.95,- -,1.46,0.17%,-1.99%,1.77,364.64,0.00%,0.65,7.76%,-3.76%,0.53,314.05,9900,0.63,Aug 05 BMO,-3.20%,529.24K,308.48,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","282,494",-1.77%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,24.10,4.11,0.14%,197.90M,-0.94%,19.61B,11.56,8.57,-2.12%,197.82M,-7.77%,26.63B,4.69,1.88,98.67%,2.94%,6.67%,823.30M,2.50,1.94%,4.33%,3.37,-10.33%,7.83B,1.56,5.03%,3.71%,5.81M,-6.30%,63.29,35.21,5.14%,6.52%,114.72 -13.72%,-6.99%,2.81,15.83,32.42% -4.13%,4.27%,89.22 10.94%,-12.72%,0.90 (0.91%),10.70,3.99% -0.77%,62.36%,2.62%,1.95%,-28.55%,0.96 (0.97%),3.40,-14.43%,18.50%,2.22,1.28%,"Sep 30, 2025",0.96,4.11%,10.51%,41.36,2.48,0.00% 0.00%,1.87,-34.50%,-3.81%,0.68,110.96,21.66%,0.60,6.97%,-1.23%,0.82,100.29,17000,0.54,Aug 07 BMO,-2.44%,1.72M,98.98,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,406,807",-1.31%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.32%,184.82M,-12.53%,19.00B,35.55,2.22,-1.50%,166.40M,-9.13%,18.17B,-,0.43,69.64%,8.91%,15.41%,-62.00M,7.96,17.82%,1.43%,5.47,7.40%,2.39B,4.01,36.66%,-1.03%,14.83M,6.68%,19.68,16.34,31.54%,-1.34%,93.88 -15.85%,17.75%,4.84,55.24,39.04% 20.21%,-1.28%,57.00 38.59%,139.90%,-,119.52,1.60% -4.00%,75.75%,3.81%,3.32%,-18.09%,-,7.61,56.19%,-5.57%,3.17,187.80%,-,3.34,15.31%,-2.60%,38.68,2.23,- -,3.34,110.99%,-7.74%,2.14,88.40,-,0.07,14.51%,-5.21%,1.11,79.23,6856,0.02,Aug 06 AMC,4.68%,2.71M,79.00,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","3,021,313",-0.29%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,17.81,2.42,3.56%,371.00M,-3.58%,15.89B,14.93,2.89,0.00%,355.59M,-8.38%,16.22B,1.58,0.74,81.96%,2.15%,-3.10%,919.00M,1.39,8.19%,-10.68%,3.95,-15.92%,11.43B,2.76,13.97%,8.15%,7.66M,-10.55%,15.60,7.37,11.27%,15.84%,53.99 -20.19%,21.28%,5.84,18.95,-0.14% 4.31%,12.10%,38.08 13.16%,-13.73%,0.89 (2.07%),8.77,4.68% 5.19%,17.09%,1.60%,1.72%,-17.15%,0.88 (2.04%),1.42,16.64%,12.16%,0.98,-,"Sep 02, 2025",1.22,3.53%,8.04%,41.47,1.34,10.06% 5.92%,1.39,6.03%,-2.37%,0.17,58.05,27.40%,0.31,4.03%,-4.98%,0.63,42.56,350000,0.31,Aug 05 BMO,-7.05%,1.94M,43.09,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,222,035",1.25%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.52,5.06,0.15%,278.00M,0.80%,41.48B,22.44,6.66,-12.24%,277.11M,1.74%,52.99B,2.55,1.48,85.52%,2.58%,1.54%,1.43B,5.25,11.58%,0.74%,3.54,-4.08%,7.91B,-,10.75%,21.51%,7.16M,11.40%,-27.63,52.11,11.57%,-,163.30 -8.48%,15.22%,2.87,27.04,-0.01% 4.75%,39.14%,122.13 22.37%,28.66%,2.84 (1.90%),20.30,4.66% 6.17%,46.26%,1.95%,1.70%,59.48%,2.80 (1.87%),6.70,-7.82%,30.64%,2.69,150.20%,"Sep 02, 2025",0.82,11.30%,18.11%,56.56,2.48,10.25% 9.79%,0.82,3.73%,1.71%,0.72,160.23,51.40%,-,9.64%,2.12%,1.19,149.44,40000,-,Aug 05 BMO,3.25%,2.02M,149.45,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","2,394,321",0.01%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,8.89,3.12,0.04%,393.26M,1.80%,10.91B,7.13,3.89,0.00%,393.12M,-7.87%,20.76B,-,0.77,8.51%,1.71%,-16.12%,1.21B,0.56,-68.00%,-5.18%,3.19,-26.39%,19.40B,0.91,103.02%,4.25%,6.71M,-34.77%,30.45,10.70,-3.21%,10.88%,47.43 -41.53%,17.25%,2.59,-,843.02% -,6.09%,21.01 31.98%,284.60%,-,4.58,14.06% 7.05%,25.14%,8.16%,5.38%,509.45%,-,1.07,143.56%,6.67%,1.80,35.27%,"Jul 09, 2019",0.54,4.28%,6.22%,46.45,1.67,- -,0.75,-89.22%,-1.33%,1.74,41.69,0.00%,0.90,-5.01%,-10.31%,2.04,27.45,-,0.68,Aug 08 BMO,-20.66%,2.11M,27.73,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","4,295,575",1.02%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,19.69,1.87,8.57%,93.78M,-0.33%,4.89B,25.00,1.47,-15.48%,87.67M,2.00%,4.40B,17.12,0.30,103.16%,18.10%,36.57%,176.88M,5.85,-33.83%,2.92%,9.57,33.59%,835.53M,28.57,23.43%,16.36%,15.87M,39.42%,1.29,8.06,1.15%,128.70%,39.00 -5.77%,13.06%,4.56,16.01,- -,76.61%,21.44 71.39%,64.00%,-,24.95,44.77% 32.00%,59.69%,3.22%,3.12%,-,0.50 (1.36%),5.27,135.66%,17.85%,1.16,-,"Sep 10, 2025",0.87,19.85%,21.17%,55.91,2.40,- -,0.87,0.77%,0.17%,1.27,35.22,26.62%,0.95,17.52%,8.59%,0.74,37.07,4022,0.90,Aug 05 BMO,33.22%,1.66M,36.75,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","1,234,913",-0.86%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,23.78,0.55,5.62%,931.89M,-5.26%,12.25B,17.72,0.74,0.00%,879.56M,2.41%,10.00B,0.75,0.14,67.05%,2.76%,8.95%,578.52M,7.28,51.19%,3.89%,2.27,1.23%,1.68B,2.50,19.04%,10.15%,24.27M,21.53%,5.27,5.22,31.86%,11.14%,14.02 -6.24%,73.03%,2.52,-,- -,10.57%,8.07 62.95%,93.38%,0.18 (1.33%),18.35,29.32% 34.26%,61.31%,2.57%,2.65%,-,0.10 (0.73%),5.94,61.25%,31.94%,0.39,-,"Oct 10, 2025",8.89,25.36%,34.37%,52.65,1.31,- -,8.89,51.24%,-1.39%,0.21,15.31,20.00%,0.00,17.33%,6.72%,0.45,13.14,7185,0.00,Aug 21 BMO,10.24%,10.71M,13.15,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","4,820,346",0.08%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.03%,123.13M,-0.57%,1.07B,14.52,0.60,-0.17%,99.78M,-3.76%,1.06B,-,0.13,64.38%,2.43%,5.32%,7.45M,2.39,65.71%,-2.17%,2.57,32.17%,449.66M,7.03,3.45%,1.37%,2.43M,36.95%,1.24,5.48,25.39%,4.72%,9.20 -5.33%,31.37%,1.59,16.37,32.91% 27.34%,2.33%,5.51 58.08%,81.46%,-,19.38,2.53% 7.09%,75.72%,2.24%,2.28%,-42.77%,-,2.36,226.76%,4.30%,0.22,-,-,0.99,13.51%,1.66%,49.41,1.50,- -,0.99,179.75%,-1.70%,0.93,9.83,-,1.21,15.54%,2.00%,1.19,8.84,1150,1.09,Sep 08 AMC,19.78%,944.10K,8.71,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","1,122,172",-1.47%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.59,2.10,0.94%,82.12M,-1.72%,2.82B,12.61,2.76,0.00%,80.46M,-2.06%,2.73B,4.44,0.58,104.98%,9.06%,14.75%,177.20M,1.55,-11.53%,-7.55%,3.48,2.72%,1.82B,3.56,14.24%,13.98%,7.29M,-9.69%,9.77,10.48,3.74%,23.49%,45.25 -23.14%,-12.55%,3.32,11.31,-5.11% 28.53%,18.61%,26.61 30.70%,-2.14%,0.40 (1.14%),9.53,9.05% 14.90%,58.37%,2.71%,3.01%,-24.39%,-,1.50,-2.60%,12.94%,1.13,-,-,1.48,3.63%,9.73%,47.53,2.41,- -,2.52,3.95%,-1.70%,1.85,36.53,0.00%,0.22,-3.80%,-2.06%,0.51,34.71,1340,0.19,Aug 07 BMO,1.11%,2.09M,34.78,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,059,911",0.20%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.22,2.21,2.98%,63.84M,-1.01%,1.98B,11.84,2.66,-7.97%,61.18M,-2.57%,1.70B,0.79,0.52,99.28%,8.06%,-6.68%,149.14M,1.37,15.01%,1.52%,5.71,-16.34%,1.45B,2.69,22.84%,15.33%,4.93M,-18.76%,11.69,6.37,18.12%,20.13%,41.72 -24.64%,-8.28%,4.93,6.96,55.06% 29.12%,19.44%,29.96 4.94%,-9.11%,-,6.80,11.02% 6.84%,87.49%,1.36%,1.81%,46.98%,-,1.17,13.08%,13.13%,0.63,24.32%,-,3.27,5.37%,10.28%,45.64,3.08,- -,3.27,24.30%,-0.44%,0.99,35.25,0.00%,0.04,3.75%,-3.27%,0.63,31.38,5116,0.03,Aug 07 AMC,-12.35%,863.26K,31.44,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","544,576",0.19%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.52,0.80,-,133.34M,-3.19%,1.01B,8.76,0.86,-,131.47M,-2.82%,300.13M,-,-,12.66%,0.56%,11.31%,146.31M,2.90,8.11%,50.07%,1.26,40.89%,348.19M,1.70,8.12%,18.90%,0.74M,86.70%,4.46,1.44,-,21.16%,9.29 -18.41%,81.34%,5.28,-,10.08% 27.89%,19.67%,3.83 98.17%,107.10%,-,-,7.54% 39.86%,65.53%,3.74%,2.90%,-,-,0.86,12.97%,35.74%,0.26,-,-,6.80,6.79%,42.02%,47.45,1.67,- -,8.00,16.01%,-0.62%,0.79,9.27,0.00%,0.00,4.15%,-3.18%,0.49,7.47,815,0.00,Aug 11 AMC,24.39%,585.20K,7.58,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","288,957",1.47%,YALA
Block Inc,Technology,Software - Infrastructure,USA,NYSE,S&P 500,16.36,4.67,12.88%,550.19M,1.03%,46.63B,21.42,3.57,-0.23%,531.05M,-3.28%,45.27B,1.77,0.64,66.30%,3.85%,18.02%,2.96B,1.96,-22.98%,3.94%,2.03,24.72%,23.83B,2.11,37.57%,7.95%,20.46M,-10.00%,36.31,6.26,9.25%,14.27%,99.26 -22.94%,13.39%,12.21,44.01,139.66% 41.45%,11.15%,44.27 72.78%,20.06%,-,17.29,10.95% 38.62%,38.81%,3.44%,2.85%,-47.48%,-,1.90,262.31%,9.46%,2.46,-,-,1.94,1.41%,12.41%,52.23,2.02,- -,1.96,182.98%,0.27%,2.73,87.94,0.00%,0.28,-1.64%,0.28%,0.49,76.54,11372,0.20,Aug 07 AMC,7.47%,10.09M,76.49,"Nov 19, 2015",Yes / Yes,-1.12% -3.84%,"

","4,948,690",-0.07%,XYZ
