Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.55,0.33,75.88%,252.58M,5.67%,3.43B,17.21,0.49,0.00%,60.92M,-0.36%,4.27B,1.25,-,22.11%,6.97%,-3.12%,83.40M,1.63,12.42%,29.81%,3.64,-2.56%,2.11B,2.23,23.69%,2.78%,4.24M,1.45%,3.76,11.31,20.47%,8.89%,10.59 -20.87%,-19.50%,0.74,17.69,- -,4.94%,6.05 38.51%,-19.58%,0.14 (1.67%),9.65,11.29% -,55.89%,2.01%,2.68%,-,0.14 (1.69%),2.03,-37.52%,9.45%,0.22,-,"Jul 07, 2025",0.80,2.26%,3.96%,54.12,2.14,15.87% -,1.41,-54950.00%,4.62%,0.73,9.18,42.68%,1.13,-,-1.77%,0.56,8.30,7395,0.78,Jul 30 BMO,1.98%,1.16M,8.38,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","649,813",0.96%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,5.89%,20.48B,36.82,2.24,-0.55%,48.16M,7.99%,19.65B,-,0.43,17.46%,2.10%,25.85%,-62.00M,8.58,17.90%,1.34%,1.92,11.67%,2.39B,4.19,37.67%,-1.03%,1.01M,16.41%,19.68,17.61,31.52%,-1.34%,86.58 -4.74%,47.87%,4.68,59.55,39.04% 20.21%,-1.28%,51.16 61.22%,145.55%,-,129.27,1.60% -4.00%,75.75%,3.83%,3.45%,-0.49%,-,8.23,56.19%,-5.57%,2.59,225.62%,-,3.34,15.31%,-2.60%,59.04,2.19,- -,3.34,110.99%,2.76%,2.02,87.77,-,0.07,14.51%,8.92%,0.60,81.61,6856,0.02,Aug 06 AMC,13.58%,524.51K,82.48,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","313,112",1.07%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.63%,213.26M,6.89%,4.65B,22.65,0.86,0.00%,188.93M,25.64%,4.49B,-,0.18,66.37%,10.60%,49.35%,-36.55M,4.03,12.42%,4.79%,2.11,17.42%,1.16B,6.89,31.07%,-4.34%,20.03M,8.67%,2.84,12.74,23.25%,-8.21%,38.20 -48.82%,-22.08%,1.53,34.05,33.87% -5.22%,-4.20%,10.69 82.88%,207.87%,-,91.18,29.95% 26.86%,55.31%,4.31%,5.92%,-,-,3.88,79.56%,-1.32%,1.04,-,-,3.25,40.60%,-3.16%,60.23,1.50,- -,3.25,62.61%,5.44%,1.32,27.08,-,0.29,35.38%,17.99%,0.63,19.92,2191,0.29,Aug 05 AMC,15.20%,9.50M,19.55,"Jun 10, 2021",Yes / Yes,11.35% 3.96%,"

","5,977,081",-1.86%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,25.68,1.45,2.97%,41.17M,2.92%,1.53B,5.05,7.39,0.58%,39.78M,20.01%,1.94B,4.44,1.79,109.16%,10.50%,16.12%,66.09M,1.06,3.02%,0.15%,7.16,-9.68%,1.45B,0.83,8.29%,1.84%,4.18M,-31.34%,44.76,3.35,5.78%,3.56%,60.62 -38.45%,-20.79%,11.15,6.56,-48.50% -20.26%,2.44%,28.55 30.68%,-54.57%,-,4.32,-0.35% 0.43%,70.50%,4.98%,5.10%,-38.52%,-,1.34,-8.89%,15.46%,1.65,-39.62%,"May 17, 2019",1.59,5.94%,4.57%,59.39,2.00,- -,1.59,-19.08%,5.29%,1.59,45.29,0.00%,0.47,9.79%,12.18%,0.61,37.79,3800,0.47,Aug 06 AMC,-10.59%,583.69K,37.31,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","358,571",-1.27%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,30.43,10.58,0.82%,50.84M,4.37%,16.37B,18.44,17.46,-0.26%,50.43M,-3.13%,17.86B,2.52,3.73,93.93%,2.38%,10.09%,548.00M,3.16,15.24%,2.16%,2.31,3.54%,5.19B,4.53,12.06%,7.10%,1.20M,-16.63%,71.15,18.78,12.06%,15.87%,427.76 -24.72%,-7.39%,17.15,19.19,-13.14% 0.42%,9.29%,205.73 56.52%,1.58%,-,18.24,-4.07% 2.27%,46.62%,1.90%,3.69%,16.95%,-,3.44,138.53%,15.57%,9.29,279.67%,-,1.03,19.12%,10.56%,51.34,1.95,- -,1.46,0.17%,0.71%,1.79,364.64,0.00%,0.65,7.76%,0.58%,0.49,321.43,9900,0.63,Aug 05 BMO,-1.31%,520.36K,322.00,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","257,159",0.18%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,25.58,4.11,0.14%,197.90M,0.61%,20.81B,12.26,8.57,-1.68%,197.82M,12.58%,27.84B,4.98,1.88,98.92%,3.52%,12.56%,823.30M,2.66,1.89%,4.28%,3.82,0.97%,7.83B,1.66,5.13%,3.71%,6.96M,-0.54%,63.29,37.37,5.14%,6.52%,116.71 -9.98%,-8.35%,2.81,16.80,32.42% -4.13%,4.27%,89.22 17.75%,-3.88%,0.88 (0.84%),11.18,3.99% -0.77%,62.36%,1.91%,2.25%,-20.46%,0.96 (0.91%),3.55,-14.43%,18.50%,2.26,3.26%,"Jun 26, 2025",0.96,4.11%,10.51%,61.52,2.50,0.00% 0.00%,1.87,-34.50%,3.75%,0.69,111.17,21.66%,0.60,6.97%,8.61%,0.60,106.79,17000,0.54,Aug 07 BMO,2.83%,1.82M,105.06,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,092,859",-1.62%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.33%,184.82M,4.79%,20.53B,38.24,2.23,-1.44%,166.37M,7.93%,19.70B,-,0.43,69.63%,8.64%,28.33%,-62.00M,8.60,17.87%,1.39%,6.00,11.77%,2.39B,4.33,37.15%,-1.03%,14.37M,15.19%,19.68,17.66,31.39%,-1.34%,89.39 -4.58%,48.27%,4.83,59.69,39.04% 20.21%,-1.28%,52.86 61.37%,155.16%,-,129.60,1.60% -4.00%,75.75%,3.85%,3.59%,2.52%,-,8.25,56.19%,-5.57%,2.74,238.90%,"Jan 12, 2011",3.34,15.31%,-2.60%,57.50,2.23,- -,3.34,110.99%,2.04%,2.04,87.28,-,0.07,14.51%,8.67%,0.52,84.19,6856,0.02,Aug 06 AMC,13.90%,2.39M,85.30,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","1,256,257",1.32%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.42,2.42,3.56%,371.00M,-1.13%,16.44B,15.47,2.88,-0.31%,355.59M,-4.46%,16.77B,1.64,0.78,82.61%,1.78%,-0.42%,919.00M,1.44,8.48%,-10.76%,3.15,-11.20%,11.43B,2.86,13.51%,8.15%,6.33M,-7.45%,15.60,7.63,11.26%,15.84%,53.99 -17.43%,32.80%,5.84,19.61,-0.14% 4.31%,12.10%,32.85 35.71%,-8.70%,0.94 (2.12%),9.07,4.68% 5.19%,17.09%,1.87%,2.22%,-18.41%,0.80 (1.79%),1.47,16.64%,12.16%,1.03,-,"Sep 02, 2025",1.22,3.53%,8.04%,44.12,1.48,10.06% 5.92%,1.39,6.03%,-1.34%,0.21,58.20,27.40%,0.31,4.03%,-2.91%,0.78,44.60,350000,0.31,Aug 05 BMO,-4.44%,2.01M,44.58,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,559,561",-0.04%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,28.73,5.06,0.15%,278.00M,-1.72%,40.37B,21.78,6.68,-21.43%,277.11M,-1.03%,51.89B,2.45,1.48,85.56%,2.34%,0.99%,1.43B,5.11,11.62%,0.79%,3.26,-5.36%,7.91B,-,11.00%,21.51%,6.48M,8.43%,-27.63,50.72,11.71%,-,163.30 -10.92%,7.80%,2.87,26.32,-0.01% 4.75%,39.14%,122.13 19.11%,26.82%,2.85 (1.96%),19.87,4.66% 6.17%,46.26%,1.44%,2.02%,51.37%,2.76 (1.90%),6.56,-7.82%,30.64%,2.70,147.26%,"Sep 02, 2025",0.82,11.30%,18.11%,47.76,2.42,10.25% 9.79%,0.82,3.73%,-0.07%,0.73,161.23,51.40%,-,9.64%,-0.62%,0.81,145.33,40000,-,Aug 05 BMO,1.19%,1.99M,145.47,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","1,616,836",0.10%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,9.89,3.12,0.04%,393.26M,-2.62%,12.13B,7.75,3.98,0.00%,393.12M,-9.00%,21.98B,-,0.73,8.54%,1.61%,-14.95%,1.21B,0.63,-66.88%,-4.74%,3.92,-10.48%,19.40B,1.01,100.69%,4.25%,6.32M,-27.45%,30.45,11.90,-1.27%,10.88%,47.43 -34.98%,44.65%,2.59,-,843.02% -,6.09%,21.01 46.79%,496.52%,-,4.85,14.06% 7.05%,25.14%,3.77%,3.96%,476.45%,-,1.13,143.56%,6.67%,1.30,36.64%,"Jul 09, 2019",0.54,4.28%,6.22%,41.23,1.67,- -,0.75,-89.22%,-6.28%,1.90,43.82,0.00%,0.90,-5.01%,-5.48%,1.71,30.32,-,0.68,Aug 08 BMO,-13.57%,1.62M,30.84,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","2,766,723",1.72%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,19.75,1.87,8.53%,93.78M,6.19%,4.90B,25.08,1.47,-15.56%,87.71M,23.97%,4.42B,17.18,0.30,103.14%,18.57%,51.67%,176.88M,5.87,-33.83%,3.03%,10.34,65.24%,835.53M,28.67,23.43%,16.36%,16.28M,39.87%,1.29,8.09,1.15%,128.70%,38.47 -4.16%,29.11%,4.56,16.06,- -,76.61%,21.44 71.95%,52.53%,-,25.04,44.77% 32.00%,59.69%,2.59%,3.44%,-,0.47 (1.28%),5.28,135.66%,17.85%,1.03,-,"Sep 10, 2025",0.87,19.85%,21.17%,75.88,2.56,- -,0.87,0.77%,9.74%,1.28,34.00,26.62%,0.95,17.52%,20.44%,0.86,36.55,4022,0.90,Aug 05 BMO,38.34%,1.57M,36.87,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","1,357,386",0.88%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,23.06,0.55,5.62%,931.89M,5.46%,11.88B,17.12,0.74,0.00%,879.56M,10.97%,9.63B,0.71,0.14,66.86%,2.60%,4.85%,578.52M,7.06,50.69%,3.66%,2.35,9.16%,1.68B,2.42,19.90%,10.15%,22.88M,17.84%,5.27,5.06,32.36%,11.14%,13.85 -7.91%,70.00%,2.52,-,- -,10.57%,6.85 86.13%,84.78%,0.12 (0.98%),17.67,29.32% 34.26%,61.31%,3.99%,4.14%,-,0.10 (0.75%),5.72,61.25%,31.94%,0.50,-,"Oct 10, 2025",8.89,25.36%,34.37%,62.72,1.27,- -,8.89,51.24%,9.94%,0.21,14.90,20.00%,0.00,17.33%,7.21%,1.18,12.69,7185,0.00,Aug 21 BMO,10.32%,9.72M,12.75,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","11,425,415",0.47%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.18,19.17%,123.47M,3.51%,1.12B,16.04,0.57,-0.17%,98.93M,9.33%,1.08B,-,0.12,64.82%,2.57%,36.01%,-23.36M,2.58,43.57%,-2.36%,2.36,43.49%,434.45M,7.95,13.43%,-4.43%,2.54M,43.71%,1.15,8.47,25.39%,-15.69%,9.16 -0.22%,72.78%,1.08,23.78,32.91% 27.34%,-10.82%,4.73 93.23%,111.57%,-,27.91,2.53% 7.09%,76.19%,1.77%,3.32%,-48.10%,-,2.48,-278.88%,1.68%,0.27,-,-,0.69,8.38%,-5.38%,65.44,1.80,- -,0.69,119.41%,8.98%,1.01,9.44,-,0.65,14.06%,9.81%,0.87,9.12,1150,0.52,Jun 03 AMC,26.83%,1.08M,9.14,"Apr 13, 2017",Yes / Yes,6.67% 1.75%,"

","940,507",0.22%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.63,2.10,0.94%,82.12M,2.74%,2.83B,12.62,2.76,0.00%,80.46M,-6.44%,2.74B,4.33,0.58,104.68%,9.38%,14.22%,177.20M,1.55,-11.59%,-8.23%,3.39,-2.13%,1.82B,3.57,14.45%,13.98%,7.55M,-9.48%,9.77,10.50,3.84%,23.49%,45.25 -22.96%,-14.85%,3.32,11.33,-5.11% 28.53%,18.61%,26.61 31.00%,-14.50%,0.40 (1.14%),9.55,9.05% 14.90%,58.37%,3.46%,4.13%,-32.60%,-,1.50,-2.60%,12.94%,1.35,-,-,1.48,3.63%,9.73%,50.06,2.41,- -,2.52,3.95%,0.22%,1.87,36.53,0.00%,0.22,-3.80%,2.12%,0.71,36.19,1340,0.19,Aug 07 BMO,0.18%,2.23M,34.86,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,573,068",-3.68%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.16,2.21,3.12%,63.84M,0.22%,1.97B,11.78,2.66,-8.14%,61.15M,-10.34%,1.69B,0.78,0.52,99.31%,7.86%,-19.08%,149.14M,1.36,15.01%,1.65%,5.47,-8.21%,1.45B,2.68,22.84%,15.33%,4.80M,-19.15%,11.69,6.34,18.12%,20.13%,41.72 -25.00%,-9.98%,4.93,6.92,55.06% 29.12%,19.44%,29.96 4.44%,-8.54%,-,6.76,11.02% 6.84%,87.49%,2.33%,2.68%,41.33%,-,1.17,13.08%,13.13%,0.82,30.32%,-,3.27,5.37%,10.28%,40.50,3.08,- -,3.27,24.30%,-2.04%,1.03,35.25,0.00%,0.04,3.75%,-6.76%,0.77,31.51,5116,0.03,Aug 07 AMC,-13.94%,877.52K,31.29,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","676,995",-0.70%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,3.96,5.89,-,31.39M,-7.37%,731.54M,-,-,-,-,-14.66%,256.54M,-,-,0.96%,-,52.62%,215.91M,1.39,-,18.30%,0.12,-,525.78M,-,-,-,0.01M,46.02%,-,1.53,-,-,31.00 -24.82%,-,15.20,-,- -,59.28%,14.04 65.99%,-,-,-,96.92% -,96.69%,10.73%,7.61%,-,-,0.49,-,29.80%,2.17,-,-,2.86,-,41.06%,40.71,-,- -,3.07,402.69%,-12.35%,-,-,-,0.01,96.53%,-9.66%,1.27,26.32,497,0.00,Aug 27 BMO,7.60%,105.18K,23.31,"Apr 30, 2025",No / Yes,- -,"

","133,904",-11.46%,YB
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.81,0.80,-,133.34M,0.51%,1.04B,9.03,0.86,-,131.47M,2.36%,330.80M,-,-,12.71%,0.71%,13.02%,146.31M,2.99,8.11%,50.98%,1.39,96.23%,348.19M,1.75,8.12%,18.90%,0.93M,92.36%,4.46,1.48,-,21.16%,9.29 -15.93%,91.42%,5.28,-,10.08% 27.89%,19.67%,3.83 104.18%,108.82%,-,-,7.54% 39.86%,65.53%,2.04%,4.25%,-,-,0.95,12.97%,35.74%,0.31,-,-,6.80,6.79%,42.02%,48.42,1.67,- -,8.00,16.01%,-3.67%,0.80,9.27,0.00%,0.00,4.15%,2.90%,0.55,7.87,815,0.00,Aug 11 AMC,34.73%,667.04K,7.81,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","367,293",-0.76%,YALA
