Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.20,0.41,75.88%,254.09M,11.58%,4.18B,20.48,0.50,0.00%,61.28M,13.19%,5.20B,1.26,-,22.01%,6.58%,12.20%,103.34M,2.01,23.69%,-2.71%,4.69,54.70%,2.08B,2.50,14.73%,3.34%,4.03M,23.61%,4.09,15.51,19.93%,10.58%,10.38 -1.59%,12.44%,0.66,22.58,- -,5.45%,6.05 68.76%,-3.86%,0.14 (1.40%),11.66,11.29% -,55.55%,3.74%,2.97%,-,0.14 (1.39%),2.50,-5.94%,8.97%,0.29,-,"Jul 07, 2025",0.79,-1.88%,4.97%,69.23,1.89,15.87% -,1.42,-54950.00%,8.35%,0.74,10.06,42.68%,1.17,-,17.42%,0.58,10.37,7395,0.82,Sep 05 BMO,21.83%,860.14K,10.21,"Dec 20, 2021",Yes / Yes,73.56% 2.35%,"

","494,883",-1.54%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,-8.24%,17.77B,32.23,2.22,-0.57%,48.16M,-15.63%,16.94B,-,0.43,17.44%,2.27%,1.85%,-62.00M,7.44,17.64%,1.39%,1.75,9.51%,2.39B,3.63,36.70%,-1.03%,1.09M,0.96%,19.68,15.28,30.86%,-1.34%,90.22 -20.72%,16.04%,4.68,51.67,39.04% 20.21%,-1.28%,55.08 29.87%,144.46%,-,111.44,1.60% -4.00%,75.75%,4.85%,3.67%,-29.45%,-,7.09,56.19%,-5.57%,3.06,153.38%,-,3.34,15.31%,-2.60%,36.69,2.12,- -,3.34,110.99%,-9.90%,2.10,89.52,-,0.07,14.51%,-10.49%,1.14,74.39,6856,0.02,Aug 06 AMC,-2.02%,625.99K,71.53,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","713,462",-3.84%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.28%,213.26M,-5.04%,4.76B,23.04,0.87,0.00%,189.77M,5.71%,4.59B,-,0.18,66.39%,12.44%,33.20%,-36.55M,4.11,12.47%,4.08%,2.70,65.12%,1.16B,7.04,31.65%,-4.34%,23.60M,11.06%,2.84,13.02,23.25%,-8.21%,38.20 -47.70%,-32.95%,1.53,34.79,33.87% -5.22%,-4.20%,10.69 86.90%,205.97%,-,93.26,29.95% 26.86%,55.31%,6.89%,5.23%,-,-,3.97,79.56%,-1.32%,1.09,-,-,3.25,40.60%,-3.16%,50.99,1.50,- -,3.25,62.61%,-1.84%,1.30,27.83,-,0.29,35.38%,4.74%,0.91,19.33,2191,0.29,Aug 05 AMC,20.66%,8.75M,19.98,"Jun 10, 2021",Yes / Yes,10.71% 3.96%,"

","7,945,940",3.36%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,27.21,1.45,2.97%,41.17M,1.65%,1.62B,5.35,7.39,0.11%,39.78M,3.78%,2.03B,4.71,1.79,109.48%,10.01%,19.25%,66.09M,1.12,3.02%,-0.70%,7.17,18.07%,1.45B,0.88,8.29%,1.84%,3.98M,-27.25%,44.76,3.54,5.78%,3.56%,60.62 -34.79%,-16.14%,11.15,6.95,-48.50% -20.26%,2.44%,28.55 38.46%,-43.29%,-,4.52,-0.35% 0.43%,70.50%,3.11%,3.55%,-34.08%,-,1.40,-8.89%,15.46%,1.38,-34.74%,"May 17, 2019",1.59,5.94%,4.57%,60.77,2.14,- -,1.59,-19.08%,4.39%,1.62,45.29,0.00%,0.47,9.79%,8.61%,0.68,39.26,3800,0.47,Aug 06 AMC,1.02%,555.47K,39.53,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","378,156",0.69%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,28.53,10.58,0.82%,50.84M,1.69%,15.35B,17.23,17.52,-0.26%,50.43M,-3.78%,16.84B,2.30,3.73,93.95%,2.39%,-6.54%,548.00M,2.96,15.30%,1.73%,2.31,35.10%,5.19B,4.24,12.42%,7.10%,1.20M,-21.82%,71.15,17.61,12.38%,15.87%,427.76 -29.41%,-18.10%,17.15,18.00,-13.14% 0.42%,9.29%,205.73 46.77%,13.72%,-,17.20,-4.07% 2.27%,46.62%,2.83%,2.51%,16.62%,-,3.25,138.53%,15.57%,8.40,305.62%,-,1.03,19.12%,10.56%,44.42,1.89,- -,1.46,0.17%,-2.18%,1.81,364.64,0.00%,0.65,7.76%,-4.29%,1.07,305.01,9900,0.63,Oct 28 BMO,-3.95%,521.36K,301.94,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","557,832",-1.01%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,24.07,4.11,0.14%,197.90M,0.56%,19.58B,11.53,8.57,-2.12%,197.82M,-6.53%,26.60B,4.65,1.87,98.42%,3.32%,5.73%,823.30M,2.50,1.91%,4.21%,4.19,-7.93%,7.83B,1.56,5.12%,3.71%,6.57M,-6.44%,63.29,35.16,5.17%,6.52%,114.72 -13.85%,-6.49%,2.81,15.80,32.42% -4.13%,4.27%,89.22 10.77%,-7.74%,0.90 (0.91%),10.68,3.99% -0.77%,62.36%,2.12%,2.17%,-23.63%,0.96 (0.97%),3.40,-14.43%,18.50%,2.16,10.24%,"Sep 30, 2025",0.96,4.11%,10.51%,44.56,2.48,0.00% 0.00%,1.87,-34.50%,-1.39%,0.67,111.04,21.66%,0.60,6.97%,-1.90%,0.68,100.78,17000,0.54,Aug 07 BMO,-2.24%,1.57M,98.83,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,065,488",-1.93%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.32%,184.82M,-8.12%,17.81B,33.49,2.21,-1.50%,166.40M,-15.80%,16.98B,-,0.43,69.72%,8.86%,1.90%,-62.00M,7.46,17.60%,1.44%,5.08,11.21%,2.39B,3.76,36.17%,-1.03%,14.74M,-0.07%,19.68,15.32,30.69%,-1.34%,93.88 -21.18%,16.43%,4.83,51.78,39.04% 20.21%,-1.28%,57.00 29.82%,153.34%,-,111.69,1.60% -4.00%,75.75%,4.99%,3.79%,-27.04%,-,7.11,56.19%,-5.57%,3.22,168.31%,-,3.34,15.31%,-2.60%,36.86,2.16,- -,3.34,110.99%,-10.08%,2.11,89.12,-,0.07,14.51%,-10.82%,1.55,76.79,6856,0.02,Aug 06 AMC,-1.70%,2.90M,74.00,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","4,507,874",-3.63%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,17.85,2.42,3.55%,371.00M,-0.96%,15.92B,14.97,2.88,0.00%,355.62M,-3.87%,16.26B,1.59,0.75,81.47%,1.86%,-9.02%,919.00M,1.39,8.45%,-9.27%,3.50,-9.87%,11.43B,2.77,13.67%,8.15%,6.61M,-10.34%,15.60,7.39,11.24%,15.84%,53.99 -20.00%,-15.33%,5.84,19.00,-0.14% 4.31%,12.10%,41.00 5.34%,-9.74%,0.89 (2.07%),8.79,4.68% 5.19%,17.09%,1.57%,1.71%,-16.23%,0.88 (2.04%),1.42,16.64%,12.16%,0.88,-,"Sep 02, 2025",1.22,3.53%,8.04%,45.96,1.37,10.06% 5.92%,1.39,6.03%,-0.80%,0.17,58.00,27.40%,0.31,4.03%,-3.08%,0.72,42.31,350000,0.31,Aug 05 BMO,-6.33%,1.89M,43.19,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,361,477",2.08%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.38,5.06,0.15%,278.00M,-3.35%,41.29B,22.36,6.65,-12.29%,277.11M,2.90%,52.81B,2.56,1.48,85.37%,2.03%,-1.16%,1.43B,5.22,11.53%,0.62%,2.91,0.64%,7.91B,-,10.68%,21.51%,5.63M,10.90%,-27.63,51.87,11.48%,-,163.30 -8.89%,6.62%,2.87,26.92,-0.01% 4.75%,39.14%,122.13 21.82%,38.77%,2.85 (1.91%),20.22,4.66% 6.17%,46.26%,1.45%,1.70%,64.02%,2.80 (1.88%),6.68,-7.82%,30.64%,2.47,172.25%,"Sep 02, 2025",0.82,11.30%,18.11%,49.06,2.44,10.25% 9.79%,0.82,3.73%,-0.41%,0.74,161.04,51.40%,-,9.64%,1.17%,0.72,150.69,40000,-,Aug 05 BMO,2.40%,1.94M,148.78,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","1,394,901",-1.27%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,7.90,3.12,0.04%,393.26M,-2.88%,9.68B,6.24,3.94,0.00%,393.12M,-20.14%,19.54B,-,0.77,8.52%,2.23%,-25.51%,1.21B,0.50,-67.63%,-3.43%,3.98,-17.93%,19.40B,0.81,103.33%,4.25%,8.77M,-42.08%,30.45,9.50,-2.94%,10.88%,47.43 -48.09%,13.51%,2.59,-,843.02% -,6.09%,21.40 15.05%,295.82%,-,4.31,14.06% 7.05%,25.14%,4.64%,5.59%,581.99%,-,1.01,143.56%,6.67%,1.51,65.12%,"Jul 09, 2019",0.54,4.28%,6.22%,39.65,1.67,- -,0.75,-89.22%,-5.56%,1.69,41.27,0.00%,0.90,-5.01%,-17.56%,0.83,24.15,-,0.68,Aug 08 BMO,-28.16%,2.21M,24.62,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","1,832,622",1.95%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,16.63,1.87,9.47%,93.78M,-14.78%,4.12B,21.11,1.47,-14.26%,86.80M,-11.11%,3.64B,14.46,0.30,103.03%,20.29%,8.46%,176.88M,4.94,-33.83%,-1.18%,10.63,24.67%,835.53M,24.12,23.43%,16.36%,17.61M,17.72%,1.29,6.81,1.15%,128.70%,39.00 -20.44%,2.65%,4.56,13.52,- -,76.61%,21.44 44.72%,39.58%,-,20.63,44.77% 32.00%,59.69%,5.10%,3.60%,-,0.50 (1.61%),4.36,135.66%,17.85%,1.25,-,"Sep 10, 2025",0.87,19.85%,21.17%,28.64,2.40,- -,0.87,0.77%,-13.31%,1.24,35.22,26.62%,0.95,17.52%,-9.80%,1.16,31.77,4022,0.90,Aug 05 BMO,11.37%,1.66M,31.03,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","1,917,748",-2.33%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,25.32,0.55,5.62%,931.89M,7.03%,13.05B,18.87,0.74,0.00%,879.56M,5.66%,10.79B,0.80,0.14,67.11%,3.04%,10.24%,578.52M,7.75,50.93%,3.11%,2.46,25.79%,1.68B,2.66,19.04%,10.15%,26.75M,29.39%,5.27,5.56,31.79%,11.14%,14.02 -0.18%,43.00%,2.52,-,- -,10.57%,8.20 70.73%,114.07%,0.18 (1.25%),19.81,29.32% 34.26%,61.31%,3.70%,2.78%,-,0.10 (0.69%),6.41,61.25%,31.94%,0.40,-,"Oct 10, 2025",8.89,25.36%,34.37%,67.47,1.33,- -,8.89,51.24%,4.46%,0.20,15.31,39.99%,0.00,17.33%,11.93%,1.25,13.38,7185,0.00,Aug 21 BMO,16.60%,10.88M,14.00,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","13,543,497",4.63%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.24%,123.13M,-2.10%,1.04B,14.02,0.60,-0.17%,99.50M,-6.03%,1.03B,-,0.13,64.43%,3.15%,2.31%,7.45M,2.30,65.71%,-1.63%,3.23,42.78%,449.66M,6.79,3.45%,1.37%,3.13M,32.23%,1.24,5.29,25.39%,4.72%,9.20 -8.59%,24.96%,1.59,15.80,32.91% 27.34%,2.33%,5.51 52.63%,83.22%,-,18.71,2.53% 7.09%,75.72%,1.87%,2.21%,-45.43%,-,2.28,226.76%,4.30%,0.19,-,-,0.99,13.51%,1.66%,40.73,1.50,- -,0.99,179.75%,-2.83%,0.96,9.83,-,1.21,15.54%,-1.81%,0.91,8.42,1150,1.09,Sep 08 AMC,14.94%,969.59K,8.41,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","886,078",-0.12%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.36,2.10,0.94%,82.12M,0.53%,2.79B,12.43,2.76,0.00%,80.46M,-5.54%,2.69B,4.38,0.58,105.15%,10.14%,7.42%,177.20M,1.53,-11.53%,-8.28%,4.02,13.76%,1.82B,3.51,14.24%,13.98%,8.16M,-10.93%,9.77,10.33,3.74%,23.49%,45.25 -24.20%,-15.83%,3.32,11.15,-5.11% 28.53%,18.61%,26.61 28.90%,18.44%,0.40 (1.16%),9.39,9.05% 14.90%,58.37%,3.42%,3.06%,-25.14%,-,1.48,-2.60%,12.94%,1.12,-,-,1.48,3.63%,9.73%,47.00,2.41,- -,2.52,3.95%,-1.67%,1.89,36.53,0.00%,0.22,-3.80%,-2.38%,0.89,35.06,1340,0.19,Aug 07 BMO,0.80%,2.03M,34.30,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,817,563",-2.17%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.85,2.21,2.98%,63.84M,4.62%,2.07B,12.36,2.66,-8.36%,61.18M,2.56%,1.79B,0.82,0.52,99.25%,8.31%,-5.25%,149.14M,1.43,15.23%,1.33%,5.98,-7.96%,1.45B,2.81,22.62%,15.33%,5.08M,-15.19%,11.69,6.65,18.12%,20.13%,41.72 -21.33%,-4.54%,4.93,7.26,55.06% 29.12%,19.44%,29.96 9.55%,-2.81%,-,7.15,11.02% 6.84%,87.49%,2.88%,1.95%,63.53%,-,1.23,13.08%,13.13%,0.68,53.51%,-,3.27,5.37%,10.28%,62.38,3.08,- -,3.27,24.30%,3.87%,0.99,35.25,0.00%,0.04,3.75%,2.59%,1.25,31.81,5116,0.03,Aug 07 AMC,-7.68%,849.98K,32.82,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","1,064,564",3.18%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.43,0.80,-,133.34M,0.00%,1.01B,8.72,0.86,-,131.47M,-0.40%,294.85M,-,-,12.66%,0.84%,2.86%,146.31M,2.89,8.11%,31.31%,1.94,61.80%,348.19M,1.60,8.12%,18.90%,1.10M,85.71%,4.70,1.43,-,21.16%,9.29 -18.84%,54.51%,5.28,-,10.08% 27.89%,19.67%,3.83 97.12%,134.16%,-,-,7.54% 39.86%,65.53%,2.43%,3.12%,-,-,0.85,12.97%,35.74%,0.23,-,-,8.00,6.79%,42.02%,47.86,1.67,- -,8.00,17.98%,-0.46%,0.86,9.27,0.00%,0.00,4.15%,-3.43%,0.69,7.51,815,0.00,Aug 11 AMC,21.24%,569.17K,7.54,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","392,698",0.40%,YALA
Block Inc,Technology,Software - Infrastructure,USA,NYSE,S&P 500,16.64,4.67,12.88%,550.19M,3.17%,47.41B,21.82,3.57,-0.24%,531.06M,3.79%,46.06B,1.82,0.64,66.29%,4.34%,14.65%,2.96B,1.99,-22.74%,3.12%,2.27,54.76%,23.83B,2.14,36.94%,7.95%,23.03M,-8.48%,36.31,6.37,9.13%,14.27%,99.26 -21.64%,19.55%,12.21,44.75,139.66% 41.45%,11.15%,44.27 75.69%,39.14%,-,17.59,10.95% 38.62%,38.81%,3.70%,3.21%,-52.81%,-,1.93,262.31%,9.46%,2.60,-,-,1.94,1.41%,12.41%,56.67,2.02,- -,1.96,182.98%,3.21%,2.73,87.83,0.00%,0.28,-1.64%,2.24%,0.51,76.95,11372,0.20,Aug 07 AMC,10.53%,10.14M,77.78,"Nov 19, 2015",Yes / Yes,-1.12% -3.84%,"

","5,205,576",1.08%,XYZ
