Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.36%,49.63M,-12.83%,13.76B,25.53,2.22,-0.51%,47.53M,-13.77%,12.73B,0.89,0.40,17.78%,3.30%,-20.69%,-32.00M,5.54,20.47%,9.42%,2.08,-28.50%,2.48B,2.75,33.47%,-0.54%,1.57M,-16.96%,20.63,9.87,28.62%,-0.66%,90.22 -37.20%,-28.61%,5.74,49.32,39.04% 20.21%,-0.63%,56.63 0.05%,34.33%,-,63.66,1.60% -4.00%,74.87%,4.63%,4.13%,-60.02%,-,5.13,75.90%,-3.62%,2.61,173.46%,-,3.63,15.17%,-1.29%,26.03,2.03,- -,3.63,145.35%,-13.38%,2.02,86.04,-,0.07,16.35%,-16.82%,2.92,58.70,6856,0.02,Feb 10 AMC,-20.89%,753.23K,56.66,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","2,202,785",-3.48%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,13.07%,214.16M,-14.48%,4.27B,18.21,0.95,-0.04%,213.81M,-19.84%,4.08B,0.71,0.23,75.50%,9.62%,-1.42%,-22.81M,3.49,12.21%,9.96%,2.62,9.45%,1.22B,5.99,45.11%,-2.26%,20.57M,-14.64%,2.90,11.09,25.66%,-3.92%,26.60 -34.70%,-4.51%,1.57,26.77,33.87% -5.22%,-2.57%,10.69 62.49%,90.67%,-,53.17,29.95% 26.86%,55.19%,7.10%,5.80%,-,-,3.33,85.20%,0.63%,1.18,-,-,3.01,35.87%,-1.86%,34.25,1.43,- -,3.01,82.38%,-17.33%,1.27,30.25,-,0.29,25.67%,-12.22%,1.41,17.72,2191,0.29,Nov 04 AMC,-0.55%,7.84M,17.37,"Jun 10, 2021",Yes / Yes,9.36% 2.77%,"

","11,056,560",-1.98%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,13.93,2.47,3.72%,39.99M,-12.41%,1.36B,4.71,7.31,0.09%,37.98M,1.82%,1.72B,0.90,2.70,111.32%,12.43%,1.25%,111.07M,0.93,3.49%,-1.79%,7.39,15.45%,1.46B,0.77,6.75%,3.22%,4.72M,-2.09%,44.98,2.70,5.24%,6.26%,54.89 -37.30%,-34.47%,12.74,5.21,-48.50% -20.26%,4.17%,28.55 20.54%,-60.53%,-,4.04,-0.35% 0.43%,70.30%,5.64%,4.84%,-61.92%,-,1.18,97.88%,13.43%,1.70,-43.02%,"May 17, 2019",1.61,5.70%,7.62%,38.88,2.25,- -,1.61,91.98%,-8.04%,1.46,43.43,0.00%,0.48,2.87%,-3.96%,1.36,34.80,3800,0.48,Nov 06 AMC,0.01%,638.90K,34.42,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","870,302",-1.11%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,24.73,9.92,0.82%,50.74M,3.82%,12.42B,13.86,17.70,-0.03%,50.25M,-2.93%,13.73B,1.02,4.33,99.32%,2.80%,-9.36%,512.00M,2.36,17.12%,1.78%,2.17,-18.95%,5.27B,3.32,11.79%,6.50%,1.41M,1.00%,73.85,11.80,13.53%,14.29%,390.88 -37.26%,-36.48%,20.79,15.69,-13.14% 0.42%,8.53%,205.73 19.21%,-20.64%,-,13.86,-4.07% 2.27%,46.70%,4.52%,3.44%,-37.60%,-,2.60,34.73%,15.61%,8.61,328.23%,-,1.19,13.35%,9.71%,49.22,1.76,- -,1.61,-25.20%,-0.71%,1.65,344.43,0.00%,0.63,6.60%,-2.51%,1.89,233.16,9900,0.60,Feb 12 BMO,-13.97%,650.10K,245.25,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","1,228,338",5.19%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.53,59.33%,42.21M,-3.77%,1.11B,-,-4.45,3.71%,21.83M,24.38%,818.93M,-,-1.00,31.87%,27.88%,-34.06%,-189.90M,73.93,65.60%,2.14%,8.99,28.40%,15.00M,4.44,-8.85%,-52.35%,6.09M,-43.10%,4.65,3.81,32.24%,-68.33%,44.60 -53.68%,178.81%,5.42,-,-9.85% -,-96.59%,6.11 238.13%,-,-,-,- -,99.47%,10.72%,10.51%,-,-,54.60,-38.04%,-1304.64%,2.51,-,-,5.66,-70.00%,-1265.99%,43.73,1.25,- -,5.66,-32.20%,5.25%,-1.46,40.75,-,0.00,-,-30.88%,1.87,19.72,130,0.00,Nov 12 BMO,0.62%,677.42K,20.66,"Sep 13, 2024",Yes / Yes,-17.57% -100.00%,"

","1,264,491",4.77%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,21.80,4.04,0.14%,198.20M,2.78%,17.46B,10.41,8.46,-1.49%,197.91M,-4.92%,24.29B,2.51,2.40,99.54%,4.78%,-11.80%,805.10M,2.18,2.20%,0.69%,4.15,-4.30%,8.01B,1.37,3.53%,3.56%,9.46M,-2.04%,64.36,13.50,4.14%,6.41%,114.44 -23.03%,-18.56%,6.52,14.47,32.42% -4.13%,3.97%,84.59 4.14%,-29.99%,0.91 (1.03%),9.54,3.99% -0.77%,62.61%,2.45%,2.83%,-42.17%,0.96 (1.09%),3.03,-23.03%,18.39%,2.27,-10.66%,"Dec 30, 2025",1.39,5.47%,10.05%,48.28,2.55,0.00% 0.00%,2.43,-5.35%,-0.17%,0.61,102.09,21.66%,0.64,9.71%,-2.93%,0.99,86.18,17000,0.59,Feb 10 BMO,-7.72%,2.28M,88.09,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","2,250,616",2.22%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,30.92%,186.18M,-14.31%,13.67B,25.64,2.21,-1.34%,167.20M,-14.37%,12.65B,0.90,0.40,72.90%,5.89%,-24.28%,-32.00M,5.51,20.47%,9.56%,3.63,-31.46%,2.48B,2.74,32.65%,-0.54%,9.84M,-17.12%,20.63,9.81,28.35%,-0.66%,93.88 -39.77%,-31.27%,5.76,49.01,39.04% 20.21%,-0.63%,57.51 -1.69%,30.37%,-,63.24,1.60% -4.00%,74.87%,4.89%,4.35%,-57.28%,-,5.09,75.90%,-3.62%,2.74,187.74%,-,3.63,15.17%,-1.29%,26.34,2.06,- -,3.63,145.35%,-14.63%,2.06,85.48,-,0.07,16.35%,-18.32%,3.20,58.94,6856,0.02,Feb 10 AMC,-23.20%,2.71M,56.54,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","8,668,003",-4.07%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,21.26,2.50,3.75%,354.00M,6.37%,19.21B,16.62,3.20,-0.19%,347.86M,13.43%,20.45B,1.22,0.88,72.88%,1.64%,20.83%,929.00M,1.63,14.88%,-8.65%,4.38,21.77%,11.80B,3.50,11.22%,8.48%,5.69M,11.31%,15.19,13.88,13.66%,16.73%,53.99 -1.57%,18.12%,3.83,22.55,34.14% 4.54%,12.81%,41.00 29.61%,-13.61%,0.96 (1.80%),10.71,7.23% 7.38%,17.28%,3.07%,2.35%,-6.80%,0.96 (1.81%),1.73,7.35%,12.36%,1.28,-,"Dec 02, 2025",0.85,4.37%,7.87%,69.81,1.28,10.06% 5.92%,1.05,28.84%,8.41%,0.12,57.65,38.25%,0.35,8.79%,10.06%,1.82,50.74,350000,0.35,Feb 04 BMO,16.41%,1.30M,53.14,"Oct 17, 2016",Yes / Yes,25.40% 3.90%,"

","2,362,501",4.73%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,28.75,5.55,0.16%,277.65M,3.70%,44.31B,21.37,7.47,-12.27%,277.22M,6.17%,55.51B,1.84,1.39,85.21%,3.11%,14.49%,1.56B,5.39,10.53%,2.38%,3.93,14.39%,8.21B,-,11.65%,20.89%,8.63M,5.48%,-26.44,62.49,11.59%,-,163.30 -2.28%,21.35%,2.55,27.03,6.70% 13.52%,34.29%,129.55 23.17%,23.66%,3.08 (1.93%),20.21,6.28% 7.76%,47.86%,2.59%,2.03%,55.63%,2.84 (1.78%),6.76,5.99%,30.94%,3.16,219.76%,"Dec 02, 2025",1.69,8.80%,18.98%,63.92,2.28,10.25% 9.79%,1.35,27.78%,2.57%,0.65,168.91,51.17%,-,6.44%,4.51%,1.85,158.74,40000,-,Feb 04 BMO,7.84%,2.20M,159.57,"Sep 12, 1997",Yes / Yes,-1.86% 2.62%,"

","4,062,365",0.52%,YUM
York Space Systems Inc,Industrials,Aerospace & Defense,USA,NYSE,-,-,-,30.40%,1.08B,-,26.87B,-,-,0.23%,88.35M,-,27.05B,-,-,-,-,-,-,-,-,-,-,-,-,34.53,-,-,-,-25.91%,0.72,256.69,-,-,38.47 -35.27%,-,0.10,-,- -,-,23.50 5.96%,-,-,-,- -,-,-,-,-,-,-,-,-,5.05,-,-,0.80,-,-,-,-,- -,0.95,-,-15.99%,-,-,-,0.26,-,-15.99%,0.47,26.52,-,0.26,-,-15.99%,7.84M,24.90,"Jan 29, 2026",Yes / Yes,- -,"

","3,663,257",-6.11%,YSS
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-1.21,0.04%,393.26M,2.31%,15.53B,12.13,3.25,0.00%,393.12M,8.55%,25.99B,-,0.57,9.42%,2.22%,6.56%,-467.65M,0.83,-94.47%,-5.65%,5.47,12.51%,18.79B,1.34,883.38%,-1.60%,8.73M,9.21%,29.53,15.26,-4.85%,-4.01%,40.38 -2.21%,2.62%,2.59,-,843.02% -,-2.37%,22.82 73.05%,254.17%,0.54 (1.37%),5.69,14.06% 7.05%,25.24%,4.11%,3.73%,892.21%,-,1.38,57.23%,6.52%,1.35,160.14%,"Jul 09, 2019",0.54,-2.79%,-2.49%,66.75,1.67,- -,0.75,-113.09%,8.95%,1.42,47.20,0.00%,0.98,-11.58%,9.80%,1.14,38.97,-,0.72,Nov 07 AMC,20.01%,1.60M,39.49,"Jun 29, 1993",Yes / Yes,-172.59% 0.27%,"

","1,816,092",1.33%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,16.66,1.91,9.64%,97.19M,-5.08%,4.23B,22.86,1.39,-7.92%,88.35M,-10.45%,3.83B,34.64,0.29,97.78%,15.74%,2.98%,181.69M,4.88,-30.63%,-0.48%,9.12,-0.19%,866.30M,20.87,11.33%,18.31%,13.91M,-9.41%,1.52,7.97,0.66%,130.93%,42.29 -24.85%,36.56%,3.98,14.61,- -,70.77%,21.44 48.22%,9.13%,-,19.72,44.77% 32.00%,60.38%,2.73%,3.19%,-,0.50 (1.57%),4.42,118.70%,19.24%,1.16,-,"Dec 10, 2025",0.93,17.83%,20.97%,32.61,2.22,- -,0.93,16.63%,-7.20%,1.22,40.25,26.62%,0.77,15.51%,-9.89%,1.35,31.67,4022,0.73,Nov 06 BMO,0.35%,1.52M,31.78,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","2,057,373",0.35%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,18.97,0.52,6.67%,939.30M,-2.20%,9.13B,14.50,0.68,0.00%,869.75M,-14.93%,7.12B,0.57,0.14,72.51%,2.51%,-25.08%,550.82M,5.28,49.87%,4.38%,2.70,-12.66%,1.73B,1.86,6.51%,9.19%,21.80M,-8.67%,5.27,4.18,25.64%,10.30%,14.07 -30.35%,-11.87%,2.34,-,- -,9.99%,9.45 3.70%,20.10%,0.22 (2.30%),12.98,29.32% 34.26%,60.39%,3.01%,3.60%,-,0.19 (1.96%),4.12,28.26%,31.21%,0.34,-,"Oct 10, 2025",6.26,19.01%,31.85%,38.05,1.56,- -,6.26,-19.86%,-2.54%,0.22,13.18,39.99%,0.00,10.94%,-9.02%,0.67,9.98,7185,0.00,Nov 17 BMO,-17.52%,8.09M,9.80,"Jun 22, 2021",Yes / Yes,6.02% -2.64%,"

","5,413,862",-1.80%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,24.67,1.92,0.98%,78.07M,2.02%,3.69B,16.57,2.86,-1.26%,77.04M,2.53%,3.75B,2.61,0.88,118.11%,9.61%,41.35%,160.31M,2.01,-10.24%,10.02%,3.85,28.07%,1.83B,5.27,16.80%,12.66%,7.41M,7.34%,9.00,22.43,6.35%,21.77%,51.29 -7.56%,31.58%,2.11,13.91,-5.11% 28.53%,17.75%,26.61 78.17%,8.42%,0.61 (1.30%),13.72,9.05% 14.90%,57.79%,3.52%,3.37%,-31.26%,-,2.05,-17.21%,12.04%,1.53,-,-,1.16,1.56%,8.75%,54.31,2.25,- -,2.16,-26.50%,-1.28%,1.76,45.07,0.00%,0.32,1.95%,4.48%,0.53,46.76,1340,0.29,Feb 19 BMO,30.37%,1.92M,47.41,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","1,027,018",1.39%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,10.70,2.27,2.95%,62.14M,-11.82%,1.49B,9.08,2.67,-22.03%,59.68M,-20.15%,1.18B,0.54,0.53,101.98%,9.90%,-26.65%,150.02M,1.02,15.74%,0.17%,5.86,-27.70%,1.47B,2.06,22.69%,15.23%,5.91M,-20.20%,11.80,4.34,16.67%,20.37%,41.22 -41.17%,-38.75%,5.59,4.79,55.06% 29.12%,19.95%,24.92 -2.69%,-20.86%,-,4.66,11.02% 6.84%,87.14%,3.89%,3.25%,-28.42%,-,0.80,33.74%,13.01%,0.94,12.32%,-,2.99,5.35%,10.23%,19.51,2.91,- -,2.99,10.18%,-14.40%,0.54,33.38,0.00%,0.04,4.36%,-17.41%,2.15,25.07,5116,0.03,Feb 12 AMC,-25.56%,1.01M,24.25,"Mar 02, 2012",Yes / Yes,16.12% 2.08%,"

","2,170,946",-3.27%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,8.38,0.81,-,133.34M,-4.48%,910.71M,7.76,0.88,-,131.47M,-4.48%,163.75M,-,-,15.25%,1.33%,-10.72%,147.56M,2.61,11.49%,3.72%,5.10,-23.69%,348.90M,1.37,6.67%,18.06%,1.75M,-1.59%,4.97,1.23,-,20.19%,9.29 -26.48%,72.04%,5.55,-,10.08% 27.89%,18.79%,3.83 78.56%,44.40%,-,-,7.54% 39.86%,66.58%,2.29%,3.10%,-72.37%,-,0.47,12.20%,36.04%,0.20,-,-,8.87,5.80%,42.29%,42.82,1.67,- -,8.87,5.47%,-2.13%,0.44,9.60,0.00%,0.00,0.80%,-2.89%,0.70,6.87,815,0.00,Nov 10 AMC,-6.48%,342.39K,6.83,"Sep 30, 2020",Yes / Yes,- 3.87%,"

","241,367",-0.58%,YALA
Exzeo Group Inc,Financial,Insurance - Diversified,USA,NYSE,-,-,-,86.30%,90.77M,-13.16%,1.62B,-,-,0.16%,12.44M,-21.61%,1.49B,-,0.17,0.71%,0.61%,-,-,-,-,4.47%,0.28,-,-,20.69,-,-,0.08M,-26.27%,0.86,11.52,-,-,24.60 -27.32%,-,1.55,-,- -,-,12.91 38.44%,-,-,-,37.34% 58.28%,-,8.32%,6.01%,-,-,-,-,-,1.35,-,-,1.73,-,-,31.34,1.00,- -,1.73,624.11%,-15.78%,-,26.00,-,0.10,175.66%,-12.47%,0.76,18.49,-,0.07,Dec 10 AMC,-10.16%,269.71K,17.88,"Nov 05, 2025",No / Yes,4.17% -1.61%,"

","205,895",-3.30%,XZO
