Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,504.22,0.09,81.74%,46.23M,1.14%,10.88B,15.72,2.89,-0.15%,43.95M,-33.54%,10.03B,0.49,0.45,17.62%,3.57%,-35.08%,23.00M,4.21,34.22%,-3.30%,1.57,-45.79%,2.58B,2.24,31.32%,0.40%,1.57M,-33.42%,20.31,8.37,31.81%,0.47%,90.22 -49.65%,-39.20%,5.43,46.29,- -,0.46%,41.90 8.42%,12.17%,-,38.45,9.67% -5.01%,74.14%,5.30%,5.64%,-71.49%,-,3.88,119.94%,-1.24%,2.76,103.72%,-,3.13,15.52%,0.89%,30.57,2.06,- -,3.13,105.41%,-11.80%,2.06,75.08,0.00%,0.09,18.05%,-25.73%,1.14,43.84,7068,0.02,Feb 10 AMC,-35.44%,1.00M,45.43,"Jul 20, 2011",Yes / Yes,-3.27% 0.54%,"

","1,140,232",3.63%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,12.70%,245.98M,12.69%,4.39B,15.03,1.19,-0.04%,214.75M,-15.28%,4.27B,0.52,0.12,75.70%,10.93%,3.36%,-31.51M,3.37,30.38%,0.09%,2.98,-9.39%,1.30B,6.16,24.81%,-2.39%,23.47M,-12.29%,2.90,13.73,28.98%,-4.25%,24.90 -28.31%,-13.35%,1.30,23.72,58.68% 17.90%,-3.15%,10.69 66.98%,66.82%,-,42.32,30.21% 28.80%,55.11%,8.41%,7.07%,-,-,3.27,63.80%,2.21%,1.22,-,-,3.01,29.72%,-2.42%,51.40,1.43,- -,1.60,-,5.45%,1.28,29.08,-,0.24,25.41%,-6.79%,2.05,16.98,2191,0.24,Feb 24 AMC,0.86%,7.88M,17.85,"Jun 10, 2021",Yes / Yes,21.21% 4.06%,"

","16,137,178",5.12%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,24.25,1.11,5.89%,39.50M,-12.94%,1.06B,3.56,7.54,0.06%,37.18M,-32.31%,1.32B,0.61,1.14,111.56%,12.48%,-15.62%,47.35M,0.73,7.47%,-0.53%,7.30,-29.13%,1.45B,0.60,5.87%,1.29%,4.64M,-23.64%,44.98,1.75,5.88%,2.66%,47.61 -43.63%,-43.49%,15.37,3.68,-5.33% -18.49%,1.92%,22.45 19.55%,-66.35%,-,3.17,1.42% 4.60%,70.01%,9.32%,6.77%,-71.82%,-,0.91,-22.24%,12.97%,2.23,-57.17%,"May 17, 2019",1.61,3.54%,3.26%,29.23,2.25,- -,1.27,-99.32%,-17.78%,1.50,37.00,0.00%,0.49,-1.48%,-23.00%,2.96,26.51,3800,0.41,Feb 23 AMC,-21.94%,635.58K,26.84,"Jul 23, 1999",Yes / Yes,-5.13% -2.39%,"

","1,883,390",1.24%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,29.27,8.16,0.95%,49.59M,-5.35%,11.76B,11.97,19.96,0.21%,48.72M,-1.85%,14.33B,1.01,4.25,96.23%,3.05%,-0.81%,419.00M,2.16,13.13%,-5.61%,2.16,-25.20%,5.43B,3.30,11.39%,5.09%,1.49M,-1.57%,72.35,94.06,11.85%,11.68%,352.66 -32.23%,-22.98%,2.54,14.15,-2.43% -2.63%,6.86%,205.73 16.18%,-18.12%,-,13.99,-1.54% 4.06%,46.33%,5.04%,4.61%,-51.97%,-,2.64,-19.74%,15.44%,12.31,299.82%,-,0.58,9.36%,7.71%,44.46,1.83,- -,0.97,-55.92%,-3.51%,1.65,342.46,0.00%,0.75,12.28%,-4.40%,1.11,235.83,10700,0.70,Feb 12 BMO,-16.27%,689.28K,239.01,"Aug 15, 1991",Yes / Yes,0.01% 0.58%,"

","767,741",1.35%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.53,56.05%,42.21M,-2.44%,1.40B,-,-4.50,4.10%,23.59M,34.73%,1.11B,-,-1.00,45.63%,27.85%,-27.29%,-189.90M,93.15,65.34%,9.83%,8.40,57.19%,15.00M,5.59,-9.13%,-52.35%,6.57M,-28.31%,4.65,4.80,30.76%,-68.33%,44.60 -41.64%,271.06%,5.42,-,-9.85% -,-96.59%,6.11 326.02%,-,-,-,- -,99.47%,6.57%,9.26%,-,-,73.81,-38.04%,-1304.64%,2.19,-,-,5.66,-70.00%,-1265.99%,56.23,1.25,- -,5.66,-32.20%,11.62%,-1.86,40.75,-,0.00,-,-0.34%,3.64,26.07,130,0.00,Nov 12 BMO,20.79%,781.87K,26.03,"Sep 13, 2024",Yes / Yes,-17.57% -100.00%,"

","2,847,623",-0.15%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,28.15,3.55,0.14%,195.50M,1.63%,19.54B,11.10,9.00,-1.33%,195.37M,14.35%,26.70B,2.14,1.86,103.19%,5.01%,8.32%,705.00M,2.37,2.46%,1.63%,4.46,-6.96%,8.23B,1.54,7.10%,3.17%,9.79M,11.04%,64.95,33.01,5.18%,5.60%,114.44 -12.75%,-6.99%,3.03,16.67,47.75% -,3.56%,84.59 18.04%,-18.62%,0.92 (0.93%),11.05,5.85% 3.22%,60.94%,1.89%,2.57%,-37.43%,0.96 (0.96%),3.24,-20.10%,16.07%,2.35,6.23%,"Mar 31, 2026",1.10,7.20%,8.56%,74.97,2.62,0.00% 0.00%,1.98,-41.28%,7.43%,0.59,102.00,27.05%,0.61,10.90%,9.50%,0.66,99.87,17000,0.56,Feb 10 BMO,4.82%,2.20M,99.85,"Jul 25, 2001",Yes / Yes,0.92% 0.90%,"

","1,452,015",-0.02%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,502.89,0.09,29.81%,187.99M,0.73%,10.88B,15.73,2.88,-0.42%,168.40M,-34.87%,10.03B,0.50,0.45,72.65%,6.03%,-36.34%,23.00M,4.21,33.67%,-3.30%,2.75,-47.88%,2.58B,2.23,31.36%,0.40%,10.16M,-33.58%,20.31,8.37,31.51%,0.47%,93.88 -51.74%,-41.41%,5.42,46.28,- -,0.46%,41.91 8.11%,10.22%,-,38.44,9.67% -5.01%,74.14%,5.33%,5.97%,-70.28%,-,3.88,119.94%,-1.24%,2.88,115.76%,-,3.13,15.52%,0.89%,29.99,2.09,- -,3.13,105.41%,-12.52%,2.10,74.96,0.00%,0.09,18.05%,-26.64%,1.28,43.73,7068,0.02,Feb 10 AMC,-37.33%,3.69M,45.31,"Aug 03, 2015",Yes / Yes,-2.91% 0.55%,"

","4,707,135",3.61%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,22.58,2.50,3.95%,354.00M,1.68%,20.39B,17.50,3.22,-1.15%,347.13M,16.02%,21.63B,1.45,0.87,67.13%,1.63%,17.51%,929.00M,1.73,14.98%,-3.46%,3.83,19.99%,11.80B,3.71,11.50%,8.48%,5.67M,18.20%,15.19,14.74,12.11%,16.73%,58.39 -3.36%,18.10%,3.83,23.95,34.14% 4.54%,12.81%,41.00 37.63%,-3.37%,1.07 (1.90%),11.33,7.23% 7.38%,17.28%,2.43%,2.75%,-6.20%,0.96 (1.70%),1.83,7.35%,12.36%,1.49,-,"Mar 04, 2026",0.85,4.37%,7.87%,62.30,1.35,25.99% 31.95%,1.05,28.84%,4.11%,0.10,61.53,38.25%,0.35,8.79%,11.50%,0.73,56.00,350000,0.35,Feb 04 BMO,21.54%,1.48M,56.43,"Oct 17, 2016",Yes / Yes,30.72% 3.90%,"

","1,083,653",0.77%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.76,5.55,0.16%,277.00M,1.42%,45.67B,22.15,7.46,-12.00%,275.98M,8.12%,57.86B,1.96,1.37,87.88%,2.54%,8.01%,1.56B,5.56,10.11%,-3.69%,3.36,12.49%,8.21B,-,11.96%,20.89%,7.01M,9.22%,-26.44,50.69,11.32%,-,169.39 -2.46%,7.19%,3.26,27.87,6.69% 13.51%,27.25%,137.33 20.32%,30.28%,3.04 (1.84%),21.09,6.28% 7.76%,46.17%,1.71%,2.13%,57.81%,2.88 (1.74%),7.04,5.99%,30.90%,3.28,223.83%,"Feb 20, 2026",1.35,8.80%,18.98%,64.11,2.30,7.60% 8.60%,1.35,27.83%,2.87%,0.65,172.70,51.19%,-,6.44%,5.54%,1.20,165.95,49000,-,Feb 04 BMO,10.88%,2.08M,165.23,"Sep 12, 1997",Yes / Yes,-1.86% 2.62%,"

","2,499,359",-0.43%,YUM
York Space Systems Inc,Industrials,Aerospace & Defense,USA,NYSE,-,-,-,34.77%,1.08B,-5.36%,3.36B,-,-,1.74%,82.80M,-,3.54B,-,-0.19,-,1.98%,-,-,-,-,32.50%,0.61,-,-,36.70,-,-,1.64M,-21.27%,0.72,32.09,-,-,38.47 -31.22%,-,0.82,-,- -,-,22.00 20.25%,-,-,-,- -,-,10.03%,-,-,-,-,-,-,3.24,-,-,0.80,-,-,37.52,1.60,- -,0.95,-,-3.37%,-,38.00,-,0.26,-,-3.37%,0.30,27.95,-,0.26,Dec 03,-3.37%,2.70M,26.46,"Jan 29, 2026",Yes / Yes,- -,"

","796,216",-5.33%,YSS
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-1.21,0.04%,393.26M,-0.19%,14.67B,11.35,3.29,0.00%,393.12M,2.14%,25.14B,-,0.67,8.56%,1.59%,4.51%,-467.65M,0.78,-92.39%,-3.58%,4.66,23.95%,18.79B,1.26,620.75%,-1.60%,6.24M,3.18%,29.53,14.41,-4.61%,-4.01%,40.38 -7.61%,5.34%,2.59,-,843.02% -,-2.37%,22.82 63.50%,214.06%,0.54 (1.45%),5.50,14.06% 7.05%,25.24%,2.81%,3.65%,771.73%,-,1.34,57.23%,6.52%,1.31,98.14%,"Jul 09, 2019",0.54,-2.79%,-2.49%,48.85,1.67,- -,0.75,-113.09%,-2.64%,1.42,48.12,0.00%,0.98,-11.58%,2.25%,0.64,38.01,-,0.72,Feb 26 AMC,11.70%,1.34M,37.31,"Jun 29, 1993",Yes / Yes,-172.59% 0.27%,"

","856,268",-1.84%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,24.38,1.91,8.81%,97.19M,39.50%,6.19B,22.15,2.10,-8.43%,89.17M,32.85%,5.79B,0.72,0.29,96.76%,15.38%,29.74%,181.69M,7.15,21.43%,-3.08%,9.60,29.09%,866.30M,30.54,54.41%,18.31%,13.72M,32.58%,1.52,11.67,30.86%,130.93%,42.29 9.98%,97.75%,3.98,21.39,- -,70.77%,21.52 116.11%,62.01%,0.70 (1.51%),29.81,44.77% 32.00%,60.38%,7.72%,4.30%,-,0.50 (1.08%),6.69,118.70%,19.24%,2.05,-,"Dec 10, 2025",0.93,17.83%,20.97%,81.59,2.12,- -,0.93,16.63%,38.55%,1.21,45.29,26.62%,0.77,15.51%,32.74%,6.61,33.47,4022,0.73,Feb 25 BMO,44.08%,1.43M,46.51,"Jun 30, 2021",Yes / Yes,5.08% 2.13%,"

","9,440,741",38.96%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,18.56,0.52,6.22%,939.30M,-0.21%,8.94B,14.19,0.68,0.00%,873.90M,-3.71%,6.93B,0.56,0.14,73.27%,2.12%,-7.52%,550.82M,5.17,48.34%,-4.29%,2.29,-25.31%,1.73B,1.82,6.48%,9.19%,18.50M,-10.62%,5.27,4.09,25.20%,10.30%,14.07 -31.84%,-16.46%,2.34,-,- -,9.99%,9.36 2.40%,41.86%,0.22 (2.35%),12.63,29.32% 34.26%,60.39%,2.16%,2.62%,-,0.19 (2.00%),4.00,28.26%,31.21%,0.28,-,"Oct 10, 2025",6.26,19.01%,31.85%,41.20,1.56,- -,6.26,-19.86%,-1.83%,0.22,13.18,39.99%,0.00,10.94%,-7.09%,1.16,9.61,7185,0.00,Nov 17 BMO,-18.46%,8.07M,9.59,"Jun 22, 2021",Yes / Yes,6.02% -2.64%,"

","9,368,782",-0.21%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,21.98,2.04,0.97%,77.81M,-9.49%,3.48B,13.67,3.27,-1.28%,77.06M,-5.81%,3.52B,1.05,0.20,113.60%,10.67%,16.24%,165.39M,1.86,14.10%,-3.23%,4.79,25.99%,1.87B,4.97,15.64%,12.84%,8.22M,1.29%,9.00,18.48,13.07%,23.79%,51.29 -12.77%,19.24%,2.42,16.42,25.43% 2.74%,19.26%,26.61 68.13%,16.72%,0.62 (1.38%),13.15,5.41% 11.35%,59.55%,5.79%,4.13%,-33.64%,-,1.88,-0.40%,11.43%,2.12,-,-,1.11,2.11%,8.85%,40.53,1.93,- -,1.98,18.19%,-4.38%,1.76,51.93,0.00%,0.35,6.80%,-4.12%,0.60,45.44,1340,0.32,Feb 19 BMO,18.80%,1.71M,44.74,"Oct 25, 2018",Yes / Yes,4.14% 0.30%,"

","1,021,699",-1.54%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,9.42,2.26,4.00%,61.49M,-2.07%,1.31B,8.30,2.56,-19.05%,59.03M,-25.00%,1.01B,1.14,0.26,99.10%,11.12%,-26.25%,145.60M,0.89,-7.52%,-3.25%,5.34,-34.18%,1.46B,1.80,23.53%,14.99%,6.56M,-30.11%,11.80,4.09,7.29%,20.02%,41.22 -48.47%,-38.63%,5.19,4.04,65.38% -,19.99%,19.60 8.37%,-29.53%,-,4.15,7.07% 10.91%,86.85%,4.22%,4.52%,-42.78%,-,0.69,16.49%,12.63%,1.08,11.79%,-,2.99,3.75%,9.94%,32.83,2.92,- -,2.99,-1.77%,-9.49%,0.57,25.50,0.00%,0.04,-0.54%,-22.28%,1.64,19.78,5116,0.02,Feb 12 AMC,-32.96%,1.23M,21.24,"Mar 02, 2012",Yes / Yes,13.64% 0.20%,"

","2,013,586",7.38%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,8.69,0.81,-,133.34M,-1.39%,944.05M,8.05,0.88,-,131.47M,-1.53%,197.09M,-,-,16.21%,1.10%,1.87%,147.56M,2.71,11.49%,3.04%,5.09,-9.23%,348.90M,1.43,6.67%,18.06%,1.45M,2.02%,4.97,1.28,-,20.19%,9.29 -23.79%,75.68%,5.55,-,10.08% 27.89%,18.79%,3.83 85.10%,63.51%,-,-,7.54% 39.86%,66.58%,2.26%,2.32%,-68.88%,-,0.56,12.20%,36.04%,0.18,-,-,8.87,5.80%,42.29%,49.17,1.67,- -,8.87,5.47%,-0.23%,0.43,9.60,0.00%,0.00,0.80%,0.36%,0.54,7.16,815,0.00,Nov 10 AMC,-2.85%,284.16K,7.08,"Sep 30, 2020",Yes / Yes,- 3.87%,"

","153,373",-1.12%,YALA
Exzeo Group Inc,Financial,Insurance - Diversified,USA,NYSE,-,-,-,86.30%,90.77M,-1.67%,1.45B,13.69,1.16,0.16%,12.44M,-25.28%,1.31B,-,0.24,8.68%,1.16%,8.37%,-,-,-2.02%,14.31%,0.83,-,-,18.44,19.93%,-,0.14M,-34.31%,0.86,10.26,-,-,24.60 -35.24%,-,1.55,-,- -,-,12.91 23.34%,-,-,-,37.34% 58.28%,-,9.13%,7.57%,-,-,-,-,-,1.29,-,-,1.73,-,-,37.11,1.00,- -,1.73,624.11%,-7.34%,-,26.00,-,0.10,175.66%,-20.05%,1.56,15.26,-,0.07,Feb 25 AMC,-16.99%,174.03K,15.93,"Nov 05, 2025",No / Yes,44.26% 15.75%,"

","270,898",4.39%,XZO
