Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,10.97,4.15,1.62%,148.15M,-11.94%,6.72B,9.46,4.81,-5.56%,145.27M,3.62%,613.00M,-,1.18,76.96%,5.88%,3.86%,4.84B,1.39,5.43%,2.23%,5.29,16.97%,37.82,1.20,4.83%,0.74%,8.54M,19.30%,-,-,-8.32%,11.51%,28.90,53.32,3.72%,1.65 (3.63%),7.59,1.26%,9.33%,-14.67%,1.11,1.64 (3.60%),-,9.97%,-,57.44%,1.83,"Aug 15, 2024",0.13,-26.88%,17.41%,41.18,5.26%,3.54%,9679,1.03,17.89%,12.66%,3.04,52.40,Yes / Yes,0.09,14.57%,37.74%,0.72,46.10,1.89%,17.01%,7.64%,Jul 22 AMC,1.62M,45.50,-7.82%,1.12%,10.34%,"

","1,168,571",-1.30%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-21.18,21.71%,120.29M,-6.04%,2.23B,-,-1.50,0.00%,94.19M,-4.64%,-2545.80M,-,1.92,29.69%,11.65%,31.58%,5.35B,0.42,129.07%,-12.67%,1.88,48.71%,21.12,0.88,-123.05%,-24.88%,10.97M,27.59%,11.91,1.55,-,-66.79%,6.39,23.82,87.44%,1.79 (9.65%),3.41,-,-40.25%,-22.33%,1.75,0.23 (1.24%),0.90,29.90%,-0.40%,189.51%,1.22,"Jun 04, 2024",0.98,-189.15%,-5.06%,48.14,7.38%,5.38%,6460,2.11,-47.65%,-47.59%,3.14,18.24,Yes / Yes,1.49,251.42%,-,0.47,18.72,4.06%,-23.50%,13.66%,Aug 19 BMO,5.83M,18.50,1.42%,-6.13%,39.18%,"

","2,727,817",-1.18%,ZIM
ZoomInfo Technologies Inc.,Technology,Software - Application,USA,NASD,-,242.34,0.04,22.50%,384.83M,-23.42%,3.25B,8.93,0.97,-0.04%,289.77M,-30.23%,15.40M,25.23,0.22,72.68%,8.07%,-45.69%,1.23B,2.64,-12.51%,-3.85%,3.33,-43.36%,5.08,1.71,10.22%,0.22%,23.37M,-53.02%,1.07,8.15,9.61%,0.73%,7.65,19.39,-52.95%,-,7.91,-,0.47%,-55.13%,1.17,-,0.97,56.47%,83.74%,13.73%,0.65,-,0.97,-88.28%,13.18%,29.80,7.71%,5.03%,3516,0.76,2.77%,1.25%,2.60,11.72,Yes / Yes,0.75,-169.30%,0.00%,3.27,8.01,-5.00%,-28.09%,-5.54%,Aug 05 AMC,7.02M,8.70,-22.35%,-26.82%,-40.82%,"

","22,935,792",8.61%,ZI
Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,19.95,0.52,76.35%,250.31M,-8.05%,2.60B,16.34,0.64,0.00%,59.20M,-4.85%,131.40M,2.03,-,18.04%,5.05%,-18.89%,2.06B,1.26,-2.93%,-22.00%,8.79,-20.63%,3.71,2.80,24.86%,4.65%,2.99M,-33.40%,1.68,6.17,9.83%,15.90%,10.12,16.36,-10.20%,0.15 (1.42%),11.01,-,8.35%,-36.49%,0.64,0.13 (1.25%),0.76,11.31%,55.00%,2.67%,0.40,"Jul 05, 2024",1.27,139.88%,11.77%,37.42,4.12%,3.78%,7201,1.19,31.13%,6.38%,2.67,12.66,Yes / Yes,0.70,-54950.00%,24.23%,0.51,10.63,-0.06%,55.05%,-,Apr 05 BMO,339.92K,10.39,-5.80%,-10.35%,-14.57%,"

","171,889",-2.26%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.68,77.52%,55.28M,-14.87%,9.53B,22.71,1.78,1.10%,53.10M,-12.94%,-159.00M,-,0.32,19.67%,2.22%,-4.75%,2.00B,4.75,-2.79%,-0.41%,2.08,-27.09%,19.75,2.04,43.90%,-2.37%,1.18M,-25.99%,12.36,3.26,11.90%,-3.46%,33.23,59.23,-28.86%,-,48.13,-2.24%,-2.76%,-31.88%,2.01,-,3.32,16.49%,77.46%,21.43%,1.96,-,3.32,-16.13%,-12.32%,30.80,4.83%,4.12%,6263,0.40,-16.32%,-7.93%,2.00,53.59,Yes / Yes,0.23,-4.48%,-,3.10,41.30,6.25%,0.00%,12.79%,Aug 07 AMC,567.56K,40.35,-15.15%,-10.78%,-13.34%,"

","1,760,412",-2.30%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.88,18.91%,188.63M,5.28%,4.89B,119.31,0.19,0.00%,175.87M,33.04%,-146.00M,-,-0.05,60.29%,6.68%,46.62%,822.09M,5.95,64.17%,12.26%,3.75,131.76%,0.99,22.76,143.95%,-27.16%,11.75M,167.81%,0.71,31.62,30.00%,-82.39%,7.24,25.53,155.67%,-,60.03,-42.41%,-36.37%,-11.67%,1.17,-,1.98,24.26%,53.84%,211.46%,1.43,-,1.98,44.04%,-15.99%,61.64,9.00%,5.85%,1783,0.85,25.16%,-17.76%,1.36,29.75,Yes / Yes,0.85,53.23%,-,1.09,23.09,7.25%,-2.11%,32.61%,Jul 31 AMC,3.13M,22.55,9.68%,23.85%,82.91%,"

","3,416,059",-2.34%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,34.40,1.16,1.77%,46.08M,-16.71%,1.84B,5.74,6.95,-0.51%,45.31M,-23.10%,59.75M,4.65,1.26,101.31%,4.37%,-28.00%,1.37B,1.34,5.65%,1.83%,4.71,-40.22%,41.23,0.97,6.28%,1.65%,1.98M,-42.73%,16.28,2.45,7.40%,3.15%,38.90,70.90,-40.65%,-,10.61,-19.19%,2.06%,-43.75%,1.32,-,1.95,3.32%,73.92%,2.53%,1.83,"May 17, 2019",1.95,92.84%,15.25%,19.64,4.57%,3.64%,4200,0.53,-0.85%,4.36%,1.75,75.71,Yes / Yes,0.53,242.45%,0.00%,1.36,39.64,0.38%,10.50%,2.39%,Aug 07 AMC,421.15K,39.88,-16.08%,-23.46%,-33.36%,"

","571,444",0.61%,ZD
Zebra Technologies Corp.,Technology,Communication Equipment,USA,NASD,S&P 500,70.91,4.44,0.82%,51.38M,-10.40%,16.23B,20.25,15.54,-1.19%,51.16M,-0.19%,230.00M,3.36,3.24,93.04%,1.75%,-1.01%,4.36B,3.73,30.38%,0.26%,2.76,29.76%,63.74,4.94,21.39%,3.08%,0.90M,26.76%,7.97,39.49,21.10%,7.33%,194.59,372.93,15.12%,-,36.72,-5.89%,4.17%,-15.63%,1.66,-,0.84,2.84%,44.15%,61.70%,11.51,-,1.28,-64.52%,11.02%,43.66,4.03%,3.10%,9750,0.72,-20.31%,5.28%,2.21,367.63,Yes / Yes,0.68,-21.71%,0.00%,1.59,316.56,2.96%,13.06%,-0.74%,Jul 30 BMO,324.38K,314.65,-4.29%,-0.55%,13.49%,"

","515,294",-0.60%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,22.91,4.62,0.13%,205.60M,-4.98%,21.77B,12.19,8.68,-13.21%,205.46M,0.05%,963.90M,3.32,1.84,92.47%,2.83%,-12.86%,7.45B,2.92,7.05%,-0.06%,3.87,-17.08%,61.24,1.73,7.37%,4.52%,5.82M,-15.78%,1.91,55.39,6.91%,7.79%,102.00,133.90,-13.06%,0.86 (0.81%),24.42,-,5.53%,-20.98%,1.01,0.96 (0.91%),0.80,-1.20%,62.47%,3.74%,2.68,"Jun 26, 2024",1.66,116.19%,18.19%,38.11,3.30%,2.41%,18000,0.46,4.85%,12.93%,2.57,130.84,Yes / Yes,0.38,-24.33%,19.66%,2.03,109.57,0.10%,0.95%,3.18%,Aug 07 BMO,1.50M,105.81,-3.60%,-3.65%,-9.97%,"

","3,048,505",-3.43%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.68,34.48%,171.85M,-14.23%,9.87B,23.11,1.81,2.51%,154.75M,-12.87%,-159.00M,-,0.33,70.19%,10.86%,-3.13%,2.00B,4.92,-1.30%,-,4.55,-26.80%,19.75,2.11,43.63%,-2.37%,16.80M,-25.40%,12.36,3.38,6.20%,-3.46%,33.80,61.13,-27.81%,-,49.83,-2.24%,-2.76%,-31.67%,1.94,-,3.32,16.49%,77.46%,23.58%,2.04,"Jan 12, 2011",3.32,-16.13%,-12.32%,31.69,5.04%,4.23%,6263,0.40,-16.32%,-7.93%,2.04,53.38,Yes / Yes,0.23,-4.48%,-,1.90,42.41,6.25%,0.00%,12.79%,Aug 07 AMC,3.70M,41.77,-14.50%,-10.08%,-12.60%,"

","7,019,781",-1.51%,Z
JOYY Inc ADR,Communication Services,Internet Content & Information,Singapore,NASD,-,6.49,5.16,0.50%,44.54M,0.57%,1.44B,8.41,3.98,0.00%,42.78M,-4.15%,366.87M,-,0.92,67.12%,3.79%,0.66%,2.25B,0.64,-13.23%,-8.88%,4.49,0.24%,87.58,0.38,11.15%,3.61%,1.62M,0.72%,83.22,0.40,-1.39%,6.15%,27.88,43.20,-15.67%,-,-,4.67%,7.04%,-22.50%,0.26,0.20 (0.60%),1.27,14.60%,35.74%,20.09%,1.02,"Sep 25, 2023",1.27,146.03%,1.15%,54.56,3.74%,2.80%,6292,0.10,-5.17%,16.31%,1.93,38.90,Yes / Yes,0.00,112.85%,14.49%,0.72,33.18,2.15%,25.93%,-3.27%,May 28 AMC,360.80K,33.48,-0.84%,6.07%,-1.58%,"

","258,689",0.90%,YY
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,16.30,2.08,3.89%,407.00M,11.97%,13.20B,13.74,2.46,0.00%,374.75M,11.27%,840.00M,1.63,0.65,86.95%,2.42%,-9.22%,11.04B,1.20,9.80%,0.25%,3.42,-9.56%,15.06,2.25,12.18%,7.23%,9.06M,-40.23%,6.35,5.33,10.00%,13.59%,28.50,58.21,-20.20%,0.63 (1.86%),20.42,1.32%,10.93%,-41.83%,0.28,0.58 (1.71%),1.09,5.91%,16.43%,18.81%,1.04,"Aug 27, 2024",1.23,17.35%,10.81%,66.92,3.77%,2.56%,430000,0.39,6.77%,7.61%,1.45,43.82,Yes / Yes,0.32,17.82%,26.41%,2.21,33.37,-2.80%,17.10%,0.94%,Aug 05 AMC,2.65M,33.86,10.70%,5.02%,-12.54%,"

","5,847,883",1.47%,YUMC
Yum Brands Inc.,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,25.00,5.46,0.15%,281.63M,2.70%,38.42B,21.64,6.30,-18.01%,281.20M,7.71%,1.56B,2.28,1.43,86.98%,3.75%,0.38%,7.11B,5.41,9.32%,-7.96%,5.35,7.19%,-27.15,-,11.55%,25.48%,10.55M,0.97%,1.43,95.10,10.95%,-,115.53,143.20,4.41%,2.67 (1.96%),28.08,3.62%,44.44%,-4.73%,1.04,2.55 (1.87%),1.49,4.64%,51.65%,18.09%,2.98,"May 24, 2024",1.44,10.25%,32.85%,62.49,2.70%,2.15%,35000,-,1.63%,21.96%,2.45,146.40,Yes / Yes,-,-12.42%,43.19%,1.56,136.85,-2.35%,1.54%,4.51%,Aug 06 BMO,1.97M,136.42,4.82%,2.58%,2.99%,"

","3,070,937",-0.31%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-7.67,0.06%,393.26M,-4.56%,7.48B,4.24,4.49,0.00%,393.03M,-8.20%,-2963.99M,-,0.70,11.30%,1.85%,-20.81%,18.09B,0.41,224.36%,4.68%,3.51,15.12%,25.40,0.75,7.83%,-11.21%,7.29M,36.42%,4.06,4.68,39.70%,-28.77%,9.57,24.76,10.70%,-,-,-,-17.09%,-23.16%,1.80,-,0.72,7.67%,32.61%,98.85%,0.95,"Jul 09, 2019",0.95,-232.77%,17.56%,44.15,6.11%,4.26%,25711,0.96,-4.66%,-16.38%,2.64,26.24,Yes / Yes,0.77,109.56%,-,1.02,18.45,-1.31%,150.23%,2.14%,May 09 BMO,2.08M,19.03,-4.19%,-7.02%,4.60%,"

","2,114,937",3.14%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,31.25,0.78,17.79%,91.79M,14.38%,2.29B,15.89,1.54,-0.10%,77.22M,28.32%,72.25M,-,0.33,90.32%,22.71%,35.07%,697.15M,3.29,119.21%,1.57%,11.81,27.02%,1.65,14.81,20.90%,6.99%,17.54M,8.97%,7.13,3.43,-,34.36%,14.64,25.15,20.07%,0.55 (2.25%),8.52,-,26.54%,-2.90%,1.44,0.35 (1.43%),1.13,35.65%,60.10%,66.81%,1.17,"Sep 10, 2024",1.13,234.45%,12.83%,71.38,7.94%,4.37%,3698,0.81,32.44%,10.36%,2.56,27.38,Yes / Yes,0.77,488.15%,117.46%,2.59,24.18,1.64%,31.32%,24.60%,Aug 06 BMO,1.48M,24.42,18.81%,27.79%,27.41%,"

","3,845,390",0.99%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,22.94,0.32,9.72%,938.37M,-4.61%,6.92B,12.68,0.57,0.00%,861.76M,-11.69%,332.69M,0.79,0.11,43.55%,4.55%,-16.38%,1.25B,5.52,44.60%,3.39%,4.50,14.90%,5.06,1.43,35.84%,6.16%,39.22M,3.42%,2.69,2.70,29.00%,6.83%,5.70,9.68,3.42%,0.06 (0.84%),-,-,6.88%,-25.10%,0.22,0.14 (1.99%),5.86,38.79%,52.23%,27.19%,0.27,"Apr 04, 2024",5.86,134.25%,12.45%,33.44,4.45%,3.15%,7585,0.00,21.20%,26.51%,1.15,11.82,Yes / Yes,0.00,38.04%,42.82%,0.51,7.24,5.51%,-10.83%,26.86%,Aug 21 BMO,8.71M,7.25,-6.91%,-12.69%,-3.34%,"

","4,435,491",0.14%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,18.50,2.00,0.82%,86.92M,-10.45%,3.16B,12.87,2.88,0.00%,84.54M,2.01%,175.18M,2.16,0.64,116.00%,11.29%,4.13%,1.70B,1.86,14.85%,-5.34%,6.21,-13.56%,7.59,4.88,11.34%,16.48%,9.55M,-11.22%,2.04,18.15,8.58%,29.45%,33.88,54.15,-28.49%,0.28 (0.77%),18.05,22.96%,21.91%,-31.62%,2.10,-,1.14,16.62%,57.51%,9.30%,1.61,-,2.35,133.25%,13.91%,41.43,5.26%,3.86%,1050,0.27,5.79%,10.32%,2.53,44.75,Yes / Yes,0.24,49.96%,0.00%,1.65,38.49,2.42%,39.29%,12.75%,Aug 08 BMO,1.54M,37.03,-5.19%,-6.73%,-10.59%,"

","2,530,815",-3.79%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,21.25,1.57,3.05%,68.86M,-8.51%,2.25B,16.57,2.01,-3.93%,65.40M,-7.18%,114.50M,1.17,0.27,96.03%,4.35%,-18.92%,1.36B,1.66,7.53%,-2.85%,3.97,-24.66%,10.57,3.15,38.53%,11.36%,2.84M,-26.92%,6.35,5.25,18.20%,16.06%,32.92,48.99,-29.59%,-,8.07,16.65%,15.07%,-31.97%,1.34,-,3.17,7.91%,88.45%,1.25%,0.90,-,3.17,224.20%,9.51%,27.98,2.84%,2.33%,4872,0.11,10.42%,8.44%,2.73,41.57,Yes / Yes,0.05,1259.17%,0.00%,1.26,33.60,-0.19%,253.36%,6.50%,Aug 08 AMC,714.93K,33.33,-7.90%,-8.26%,-17.80%,"

","901,626",-0.80%,YELP
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,40.20,3.16,0.66%,241.50M,-5.00%,30.81B,26.49,4.79,-5.39%,241.28M,-5.06%,765.00M,2.74,1.11,93.51%,1.41%,-9.43%,8.40B,3.67,12.34%,0.63%,2.65,6.08%,42.57,2.98,12.74%,4.80%,3.40M,18.58%,3.36,37.80,14.69%,7.56%,87.59,146.08,10.90%,1.44 (1.13%),34.61,-1.63%,6.21%,-13.18%,1.03,1.38 (1.09%),1.33,7.98%,36.85%,44.80%,3.62,"May 30, 2024",1.85,67.48%,11.19%,33.99,2.74%,2.59%,23000,0.20,38.27%,9.11%,1.95,154.44,Yes / Yes,0.19,79.01%,47.29%,0.87,127.39,1.14%,3.63%,26.03%,Jul 30 BMO,1.28M,126.83,-6.95%,-7.50%,3.25%,"

","1,121,240",-0.44%,XYL
Xerox Holdings Corp,Technology,Information Technology Services,USA,NASD,RUT,-,-1.03,7.35%,123.14M,-10.26%,1.20B,5.10,1.89,0.00%,115.19M,-10.14%,-118.00M,-,0.55,93.49%,13.67%,-27.86%,6.50B,0.18,8.00%,-2.25%,8.17,-47.73%,18.99,0.51,-3.61%,-1.04%,15.74M,-37.72%,4.22,2.29,6.88%,-3.37%,9.51,19.78,-47.30%,1.02 (10.59%),2.32,-,-2.00%,-51.16%,1.58,1.00 (10.35%),1.13,-6.44%,30.49%,1.58%,0.51,"Sep 30, 2024",1.49,39.60%,2.77%,28.75,4.52%,4.66%,20100,1.35,-9.31%,-1.82%,3.57,11.88,Yes / Yes,1.29,129.61%,-,1.00,9.88,-1.36%,-32.48%,-10.14%,Jul 25 BMO,1.93M,9.66,-12.73%,-21.48%,-35.89%,"

","1,918,311",-2.23%,XRX
