Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,26.44,0.41,75.38%,254.09M,10.41%,4.38B,22.28,0.48,0.00%,62.55M,3.08%,5.41B,1.29,-,23.98%,5.34%,27.80%,103.34M,2.11,22.29%,0.96%,4.47,23.82%,2.08B,2.62,13.25%,3.34%,3.34M,29.66%,4.09,16.26,20.48%,10.58%,10.70 0.09%,39.09%,0.66,23.69,- -,5.45%,6.05 77.02%,-7.27%,0.14 (1.31%),12.12,11.29% -,55.55%,3.05%,3.08%,-,0.14 (1.33%),2.60,-5.94%,8.97%,0.34,-,"Jul 07, 2025",0.79,-1.88%,4.97%,62.80,1.82,15.87% -,1.42,-54950.00%,6.51%,0.75,11.12,42.68%,1.17,-,7.85%,0.87,10.54,7395,0.82,Sep 05 BMO,23.64%,747.70K,10.71,"Dec 20, 2021",Yes / Yes,73.56% 1.72%,"

","653,723",1.61%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.36%,49.63M,8.48%,17.91B,33.03,2.20,-0.55%,47.53M,-0.43%,16.88B,-,0.40,17.80%,2.92%,-12.08%,-32.00M,7.21,19.89%,7.30%,2.02,10.65%,2.48B,3.52,32.70%,-0.54%,1.39M,2.36%,20.63,12.85,28.83%,-0.66%,90.22 -19.62%,-10.24%,5.64,64.19,39.04% 20.21%,-0.63%,56.63 28.06%,115.19%,-,84.41,1.60% -4.00%,74.87%,3.54%,3.39%,-34.81%,-,6.80,75.90%,-3.62%,2.30,170.70%,-,3.63,15.17%,-1.29%,56.59,2.09,- -,3.63,145.35%,4.21%,2.06,87.73,-,0.07,16.35%,0.93%,0.50,72.24,6856,0.02,Oct 30 AMC,0.71%,684.84K,72.52,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","340,213",0.39%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,18.06%,214.16M,7.64%,4.37B,18.62,0.98,0.00%,197.14M,0.11%,4.18B,-,0.24,75.92%,10.83%,-7.06%,-22.81M,3.57,13.24%,10.07%,2.76,38.81%,1.22B,6.27,47.11%,-2.26%,21.34M,1.00%,2.90,11.35,27.56%,-3.92%,27.79 -34.62%,-18.81%,1.60,27.39,33.87% -5.22%,-2.57%,10.69 69.97%,121.32%,-,54.45,29.95% 26.86%,55.19%,6.73%,6.70%,-,-,3.42,85.20%,0.63%,1.21,-,-,3.01,35.87%,-1.86%,49.36,1.43,- -,3.01,82.38%,-0.23%,1.28,29.67,-,0.29,25.67%,-4.49%,0.57,18.03,2191,0.29,Nov 04 AMC,10.08%,7.74M,18.17,"Jun 10, 2021",Yes / Yes,9.85% 2.77%,"

","4,447,127",0.78%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,13.42,2.47,3.24%,39.99M,13.53%,1.31B,4.49,7.39,0.11%,38.22M,-2.53%,1.67B,2.63,2.70,113.15%,11.35%,-11.15%,111.07M,0.90,3.56%,-0.42%,7.29,3.17%,1.46B,0.74,7.79%,3.22%,4.34M,-39.00%,44.98,2.60,5.10%,6.26%,60.62 -45.32%,-43.08%,12.74,5.01,-48.50% -20.26%,4.17%,28.55 16.11%,-62.23%,-,3.92,-0.35% 0.43%,70.30%,4.89%,4.40%,-54.71%,-,1.15,97.88%,13.43%,1.44,-52.84%,"May 17, 2019",1.61,5.70%,7.62%,51.51,2.14,- -,1.61,91.98%,3.75%,1.47,43.43,0.00%,0.48,2.87%,-5.78%,1.59,32.64,3800,0.48,Nov 06 AMC,-6.41%,594.81K,33.15,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","944,439",1.56%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,25.26,9.92,0.85%,50.74M,8.47%,12.69B,14.12,17.74,-0.02%,50.23M,-8.68%,14.00B,1.83,4.33,96.56%,1.89%,-22.20%,512.00M,2.41,17.04%,1.76%,1.47,-14.36%,5.27B,3.39,12.11%,6.50%,0.95M,-35.14%,73.85,12.05,13.80%,14.29%,427.76 -41.44%,-36.93%,20.79,16.02,-13.14% 0.42%,8.53%,205.73 21.76%,-2.53%,-,14.12,-4.07% 2.27%,46.70%,3.51%,3.39%,-30.10%,-,2.66,34.73%,15.61%,9.26,233.16%,-,1.19,13.35%,9.71%,44.26,1.80,- -,1.61,-25.20%,0.09%,1.68,360.50,0.00%,0.63,6.60%,-10.50%,0.79,249.31,9900,0.60,Oct 28 BMO,-14.19%,646.39K,250.50,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","507,590",0.48%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.53,75.39%,42.21M,9.10%,2.18B,-,-4.23,2.49%,13.21M,34.25%,1.89B,-,-0.59,31.10%,34.88%,149.26%,-189.90M,145.04,65.99%,2.20%,11.26,305.30%,15.00M,8.71,-4.51%,-52.35%,4.61M,394.87%,4.65,7.48,32.18%,-68.33%,40.17 0.90%,237.75%,5.42,-,-9.85% -,-96.59%,5.83 595.20%,-,-,-,- -,99.47%,8.45%,8.28%,-,-,125.70,-,-1304.64%,2.81,-,-,5.66,-,-1265.99%,71.19,1.00,- -,5.66,-32.20%,17.20%,-1.69,45.00,-,0.00,-,44.58%,0.56,39.86,130,0.00,Nov 12 BMO,159.78%,409.18K,40.53,"Sep 13, 2024",Yes / Yes,-17.57% -100.00%,"

","230,346",1.68%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,24.14,4.04,0.14%,198.20M,9.06%,19.33B,11.46,8.51,-2.12%,197.90M,-3.55%,26.16B,5.40,2.40,99.73%,3.81%,-7.15%,805.10M,2.41,2.17%,0.79%,4.45,4.51%,8.01B,1.52,4.15%,3.56%,7.55M,-7.65%,64.36,14.96,4.47%,6.41%,114.44 -14.76%,-11.50%,6.52,16.02,32.42% -4.13%,3.97%,85.33 14.32%,-14.83%,0.91 (0.93%),10.27,3.99% -0.77%,62.61%,2.48%,2.90%,-31.38%,0.96 (0.98%),3.27,-23.03%,18.39%,2.67,-4.21%,"Sep 30, 2025",1.39,5.47%,10.05%,58.46,2.58,0.00% 0.00%,2.43,-5.35%,5.34%,0.62,101.88,21.66%,0.64,9.71%,0.63%,1.02,97.07,17000,0.59,Nov 05 BMO,-1.60%,1.70M,97.55,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","1,734,646",0.49%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,30.93%,186.18M,9.12%,17.93B,34.15,2.18,-1.44%,167.17M,-1.69%,16.90B,-,0.40,72.89%,8.48%,-12.73%,-32.00M,7.22,19.86%,7.43%,4.88,11.99%,2.48B,3.61,31.79%,-0.54%,14.18M,0.53%,20.63,12.86,28.53%,-0.66%,93.88 -20.71%,-11.14%,5.79,64.25,39.04% 20.21%,-0.63%,57.51 29.44%,117.92%,-,84.50,1.60% -4.00%,74.87%,3.59%,3.43%,-32.01%,-,6.81,75.90%,-3.62%,2.41,194.46%,-,3.63,15.17%,-1.29%,55.51,2.12,- -,3.63,145.35%,3.85%,2.10,87.24,-,0.07,16.35%,0.08%,0.38,74.08,6856,0.02,Oct 30 AMC,0.33%,2.91M,74.44,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","1,118,919",0.49%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,20.01,2.41,3.66%,364.00M,1.19%,17.45B,16.93,2.85,-0.14%,348.20M,10.68%,18.27B,1.89,0.28,74.33%,1.57%,8.30%,904.00M,1.51,6.75%,-7.76%,3.39,7.84%,11.57B,3.09,14.17%,7.92%,5.47M,0.23%,15.64,8.14,10.61%,15.44%,53.99 -10.58%,2.57%,5.93,18.41,-0.14% 4.31%,12.05%,41.00 17.76%,-7.72%,0.92 (1.90%),9.76,4.68% 5.19%,17.17%,2.90%,2.23%,-19.87%,0.88 (1.82%),1.58,6.72%,12.26%,1.12,-,"Dec 02, 2025",1.15,3.29%,7.81%,67.79,1.31,10.06% 5.92%,1.32,-0.93%,5.32%,0.11,56.50,27.40%,0.40,4.40%,8.65%,0.74,48.04,350000,0.32,Nov 04 BMO,5.33%,1.61M,48.28,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","1,194,482",0.50%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.95,5.14,0.15%,278.00M,3.69%,42.70B,23.04,6.68,-15.52%,277.22M,9.01%,54.01B,2.63,1.77,85.19%,2.44%,5.73%,1.45B,5.30,12.77%,-0.38%,3.43,6.78%,8.06B,-,9.84%,21.20%,6.78M,14.64%,-27.00,36.28,11.40%,-,163.30 -5.82%,13.70%,4.24,27.30,-0.01% 4.75%,29.37%,122.13 25.93%,24.01%,2.85 (1.85%),20.29,4.66% 6.17%,46.17%,1.76%,1.85%,46.10%,2.80 (1.82%),6.70,-4.33%,30.62%,2.74,200.75%,"Dec 02, 2025",1.69,11.60%,17.95%,62.47,2.30,10.25% 9.79%,1.69,5.40%,3.72%,0.65,166.46,51.40%,-,8.38%,4.35%,0.93,154.00,40000,-,Nov 04 BMO,3.91%,1.97M,153.80,"Sep 12, 1997",Yes / Yes,6.31% -1.13%,"

","1,833,291",-0.13%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-1.21,0.04%,393.26M,-6.75%,14.18B,9.10,3.96,0.00%,393.12M,6.53%,24.65B,-,0.55,6.71%,2.52%,16.93%,-467.41M,0.76,-83.25%,-4.56%,3.20,-0.55%,18.78B,1.22,294.87%,-1.60%,9.92M,-15.17%,29.53,13.93,-1.84%,-4.00%,47.43 -23.97%,-9.92%,2.59,-,843.02% -,-2.37%,22.82 58.02%,396.01%,-,5.40,14.06% 7.05%,25.24%,4.24%,4.47%,654.39%,-,1.31,56.81%,6.51%,1.74,78.43%,"Jul 09, 2019",0.54,-2.76%,-2.49%,56.32,1.55,- -,0.75,-113.07%,-2.26%,1.44,45.39,0.00%,0.98,-11.72%,17.73%,0.53,35.34,-,0.72,Nov 07 AMC,10.90%,3.10M,36.06,"Jun 29, 1993",Yes / Yes,-172.59% 0.27%,"

","1,648,353",2.04%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,18.62,1.91,9.30%,97.19M,4.10%,4.73B,27.68,1.28,-0.60%,88.69M,10.38%,4.33B,-,0.28,98.88%,19.18%,-3.66%,181.69M,5.46,-39.26%,-0.77%,10.24,46.11%,866.30M,23.32,17.38%,18.31%,17.01M,34.75%,1.52,8.91,-0.81%,130.93%,39.00 -8.92%,37.12%,3.98,16.33,- -,70.77%,21.44 65.66%,26.87%,-,22.28,44.77% 32.00%,60.38%,4.67%,4.89%,-,0.50 (1.40%),5.00,118.70%,19.24%,1.52,-,"Dec 10, 2025",0.93,17.83%,20.97%,56.00,2.33,- -,0.93,16.63%,2.81%,1.19,38.38,26.62%,0.77,15.51%,5.75%,0.67,35.73,4022,0.73,Nov 06 BMO,21.09%,1.66M,35.52,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","1,113,456",-0.59%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,21.63,0.52,6.67%,931.89M,1.36%,10.42B,15.81,0.71,0.00%,869.75M,-14.53%,8.41B,0.75,0.14,71.28%,2.70%,-12.31%,550.83M,6.02,50.20%,1.97%,3.14,-8.06%,1.73B,2.11,13.32%,9.19%,23.49M,3.33%,5.31,4.77,28.69%,10.30%,14.07 -20.54%,19.32%,2.34,-,- -,9.99%,9.45 18.31%,80.61%,0.18 (1.57%),15.33,29.32% 34.26%,60.39%,4.15%,3.45%,-,0.19 (1.72%),4.86,28.26%,31.21%,0.47,-,"Oct 10, 2025",6.26,19.01%,31.85%,41.00,1.36,- -,6.26,-24.41%,-6.02%,0.23,14.30,39.99%,0.00,10.94%,-10.83%,1.00,10.97,7185,0.00,Nov 17 BMO,-8.36%,7.49M,11.18,"Jun 22, 2021",Yes / Yes,6.02% -2.64%,"

","7,491,686",1.91%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.23%,123.13M,1.69%,1.04B,14.79,0.57,-0.17%,99.54M,-0.24%,1.03B,-,0.13,64.79%,3.41%,-7.77%,7.45M,2.31,72.86%,-0.35%,3.72,25.45%,449.66M,6.80,-5.79%,1.37%,3.40M,32.55%,1.24,5.31,-,4.72%,9.20 -8.37%,0.24%,1.59,15.84,32.91% 27.34%,2.33%,5.51 52.99%,62.74%,-,18.75,2.53% 7.09%,75.72%,2.50%,2.15%,-52.72%,-,2.29,226.76%,4.30%,0.18,-,-,0.99,13.51%,1.66%,49.28,1.67,- -,0.99,179.75%,-0.17%,0.91,9.75,-,1.21,15.54%,-0.63%,0.95,8.45,1150,1.09,Sep 08 AMC,9.81%,914.14K,8.43,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","869,696",-0.24%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,21.60,1.92,0.95%,78.07M,14.11%,3.23B,14.58,2.85,0.00%,77.07M,15.79%,3.29B,3.45,0.88,115.87%,12.73%,19.05%,160.31M,1.76,-10.26%,6.71%,5.50,35.98%,1.83B,4.61,16.16%,12.66%,9.81M,7.76%,9.00,19.63,6.26%,21.77%,45.25 -8.29%,4.77%,2.11,12.18,-5.11% 28.53%,17.75%,26.61 55.96%,1.10%,0.61 (1.48%),12.03,9.05% 14.90%,57.79%,5.01%,4.06%,-31.10%,-,1.79,-17.21%,12.04%,1.49,-,-,1.16,1.56%,8.75%,71.55,2.41,- -,2.16,-26.50%,13.20%,1.76,40.47,0.00%,0.32,1.95%,17.68%,0.80,41.23,1340,0.29,Nov 06 BMO,23.68%,1.78M,41.50,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","1,434,551",0.65%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,12.81,2.27,3.03%,62.14M,0.90%,1.79B,10.92,2.66,-8.06%,59.63M,-10.62%,1.47B,0.80,0.53,101.58%,7.92%,-7.19%,150.02M,1.22,15.72%,-0.19%,5.25,-24.90%,1.47B,2.46,22.25%,15.23%,4.72M,-24.96%,11.80,5.20,16.11%,20.37%,41.72 -30.39%,-19.62%,5.59,5.74,55.06% 29.12%,19.95%,27.29 6.40%,-1.63%,-,5.83,11.02% 6.84%,87.14%,1.99%,3.56%,-8.79%,-,1.00,33.74%,13.01%,0.92,2.87%,-,2.99,5.35%,10.23%,42.49,2.90,- -,2.99,10.18%,-2.81%,0.57,33.50,0.00%,0.04,4.36%,-7.09%,1.05,29.38,5116,0.03,Nov 06 AMC,-14.61%,899.23K,29.04,"Mar 02, 2012",Yes / Yes,16.12% 2.08%,"

","948,668",-1.16%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,8.70,0.81,-,133.34M,0.86%,941.38M,8.02,0.88,-,131.47M,-3.95%,194.42M,-,-,15.29%,1.22%,-9.60%,147.56M,2.70,11.49%,6.56%,3.95,2.17%,348.90M,1.42,6.67%,18.06%,1.61M,73.89%,4.97,1.27,-,20.19%,9.29 -24.00%,64.95%,5.55,-,10.08% 27.89%,18.79%,3.83 84.58%,88.27%,-,-,7.54% 39.86%,66.58%,3.55%,3.72%,-23.43%,-,0.56,12.20%,36.04%,0.26,-,-,8.87,5.80%,42.29%,47.50,1.67,- -,8.87,5.47%,-1.42%,0.24,9.60,0.00%,0.00,0.80%,-2.84%,0.47,7.15,815,0.00,Nov 10 AMC,3.90%,407.17K,7.06,"Sep 30, 2020",Yes / Yes,- 3.87%,"

","191,109",-1.26%,YALA
