Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,24.51,0.33,75.88%,252.58M,-1.95%,3.28B,16.51,0.49,0.00%,60.92M,-11.75%,4.11B,1.19,-,22.11%,6.51%,-6.40%,83.40M,1.56,12.63%,163.48%,3.27,-10.37%,2.11B,2.14,23.69%,2.78%,3.97M,-2.66%,3.76,10.81,20.54%,8.89%,10.59 -24.08%,-21.56%,0.74,16.91,- -,4.94%,6.05 32.89%,-27.96%,0.14 (1.74%),9.31,11.29% -,55.89%,2.20%,3.13%,-,0.14 (1.77%),1.95,-37.52%,9.45%,0.25,-,"Jul 07, 2025",0.80,2.26%,3.96%,43.33,2.14,15.87% -,1.41,-54950.00%,-1.63%,0.72,9.18,42.68%,1.13,-,-6.49%,0.47,8.04,7395,0.78,Jul 30 BMO,-1.90%,1.21M,8.04,"Dec 20, 2021",Yes / Yes,-2.99% -4.68%,"

","575,847",0.00%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,-4.54%,19.45B,34.64,2.24,-0.55%,48.16M,0.53%,18.61B,-,0.43,17.43%,1.98%,16.96%,-62.00M,8.14,17.90%,9.15%,1.83,1.21%,2.39B,3.94,37.67%,-1.03%,0.95M,9.50%,19.68,16.72,31.52%,-1.34%,86.58 -10.40%,49.94%,4.64,56.53,39.04% 20.21%,-1.28%,51.16 51.64%,98.67%,-,122.44,1.60% -4.00%,75.75%,2.43%,3.03%,4.05%,-,7.79,56.19%,-5.57%,2.44,233.98%,-,3.34,15.31%,-2.60%,49.90,2.19,- -,3.34,110.99%,-1.62%,2.02,87.77,-,0.07,14.51%,4.56%,0.64,80.01,6856,0.02,Aug 06 AMC,7.81%,521.59K,77.58,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","335,274",-3.04%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.63%,213.26M,-1.46%,4.33B,21.11,0.86,0.00%,188.93M,16.33%,4.16B,-,0.18,66.37%,12.01%,32.92%,-36.55M,3.74,12.19%,0.45%,2.47,-21.27%,1.16B,6.41,30.98%,-4.34%,22.70M,1.00%,2.84,11.84,23.25%,-8.21%,38.20 -52.43%,-26.35%,1.53,31.64,33.87% -5.22%,-4.20%,10.69 69.97%,154.48%,-,84.50,29.95% 26.86%,55.31%,6.48%,6.08%,-,-,3.60,79.56%,-1.32%,1.19,-,-,3.25,40.60%,-3.16%,55.18,1.47,- -,3.25,62.61%,4.19%,1.29,26.54,-,0.29,35.38%,15.33%,1.24,19.01,2191,0.29,Aug 05 AMC,5.16%,9.20M,18.17,"Jun 10, 2021",Yes / Yes,11.51% 3.96%,"

","11,413,708",-4.42%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,24.70,1.45,2.97%,41.17M,-1.91%,1.47B,4.86,7.39,0.58%,39.78M,12.79%,1.88B,4.27,1.79,109.06%,10.44%,9.62%,66.09M,1.02,3.02%,-1.67%,7.10,-30.13%,1.45B,0.80,8.29%,1.84%,4.15M,-33.97%,44.76,3.22,5.78%,3.56%,60.62 -40.81%,-17.35%,11.15,6.31,-48.50% -20.26%,2.44%,28.55 25.67%,-58.57%,-,4.19,-0.35% 0.43%,70.50%,3.03%,4.73%,-41.14%,-,1.30,-8.89%,15.46%,1.61,-44.10%,"May 17, 2019",1.59,5.94%,4.57%,57.18,2.00,- -,1.59,-19.08%,6.29%,1.57,45.29,0.00%,0.47,9.79%,9.93%,1.10,37.24,3800,0.47,Aug 06 AMC,-14.64%,584.83K,35.88,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","642,453",-3.65%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,28.79,10.58,0.79%,50.84M,-9.79%,15.49B,17.46,17.46,0.53%,50.45M,-7.12%,16.98B,2.39,3.73,93.22%,1.97%,2.62%,548.00M,2.99,15.24%,1.74%,1.93,-6.16%,5.19B,4.28,12.06%,7.10%,0.99M,-21.10%,71.15,17.77,12.06%,15.87%,427.76 -28.76%,-11.45%,17.15,18.16,-13.14% 0.42%,9.29%,205.73 48.13%,-12.78%,-,17.35,-4.07% 2.27%,46.62%,2.95%,3.66%,6.70%,-,3.27,138.53%,15.57%,10.99,248.04%,-,1.03,19.12%,10.56%,41.21,1.94,- -,1.46,0.17%,-6.04%,1.79,364.64,0.00%,0.65,7.76%,-3.83%,1.24,312.06,9900,0.63,Aug 05 BMO,-7.16%,515.50K,304.74,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","637,222",-2.35%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,25.74,4.11,0.14%,197.90M,2.41%,20.94B,12.34,8.56,-1.68%,197.82M,9.52%,27.97B,5.01,1.88,98.48%,3.00%,10.87%,823.30M,2.67,1.79%,2.27%,3.02,2.29%,7.83B,1.67,5.16%,3.71%,5.93M,0.08%,63.29,37.60,5.14%,6.52%,116.71 -9.43%,-4.46%,2.81,16.90,32.42% -4.13%,4.27%,89.22 18.48%,-9.44%,0.88 (0.84%),11.23,3.99% -0.77%,62.36%,1.81%,2.21%,-20.99%,0.96 (0.91%),3.57,-14.43%,18.50%,2.37,5.10%,"Jun 26, 2025",0.96,4.11%,10.51%,71.78,2.50,0.00% 0.00%,1.87,-34.50%,8.05%,0.68,111.17,21.66%,0.60,6.97%,11.19%,0.94,104.31,17000,0.54,Aug 07 BMO,3.40%,1.96M,105.71,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,844,246",1.34%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.61%,184.82M,-4.41%,19.48B,36.35,2.23,-1.43%,165.69M,1.15%,18.64B,-,0.43,69.59%,8.54%,20.72%,-62.00M,8.16,17.87%,9.62%,6.12,1.59%,2.39B,4.12,37.15%,-1.03%,14.15M,9.52%,19.68,16.75,31.39%,-1.34%,89.39 -9.27%,51.31%,4.84,56.62,39.04% 20.21%,-1.28%,52.86 53.42%,107.63%,-,122.65,1.60% -4.00%,75.75%,2.61%,3.16%,8.95%,-,7.81,56.19%,-5.57%,2.59,212.04%,"Jan 12, 2011",3.34,15.31%,-2.60%,50.96,2.23,- -,3.34,110.99%,-1.26%,2.04,87.28,-,0.07,14.51%,5.68%,0.86,83.50,6856,0.02,Aug 06 AMC,9.28%,2.31M,81.10,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","1,988,884",-2.87%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.44,2.42,3.56%,371.00M,-2.19%,16.45B,15.48,2.88,-0.31%,355.59M,-8.32%,16.78B,1.64,0.78,82.82%,1.72%,1.39%,919.00M,1.44,8.48%,-3.24%,3.03,-5.67%,11.43B,2.86,13.51%,8.15%,6.10M,-7.39%,15.60,7.63,11.26%,15.84%,53.99 -17.37%,32.97%,5.84,19.62,-0.14% 4.31%,12.10%,32.85 35.80%,-7.35%,0.94 (2.11%),9.07,4.68% 5.19%,17.09%,1.72%,2.23%,-18.07%,0.80 (1.79%),1.47,16.64%,12.16%,1.02,-,"Sep 02, 2025",1.22,3.53%,8.04%,43.31,1.50,10.06% 5.92%,1.39,6.03%,-2.32%,0.21,58.20,27.40%,0.31,4.03%,-2.46%,0.79,44.51,350000,0.31,Aug 05 BMO,-4.51%,2.02M,44.61,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,599,197",0.22%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.50,5.06,0.15%,278.00M,3.14%,41.45B,22.36,6.68,-21.43%,277.11M,0.55%,52.96B,2.52,1.48,85.56%,2.11%,0.21%,1.43B,5.24,11.62%,0.46%,2.95,0.71%,7.91B,-,11.00%,21.51%,5.86M,11.31%,-27.63,52.07,11.70%,-,163.30 -8.55%,8.69%,2.87,27.02,-0.01% 4.75%,39.14%,122.13 22.28%,26.30%,2.85 (1.91%),20.28,4.66% 6.17%,46.26%,2.54%,2.05%,60.98%,2.76 (1.85%),6.70,-7.82%,30.64%,3.08,157.42%,"May 27, 2025",0.82,11.30%,18.11%,56.68,2.34,10.25% 9.79%,0.82,3.73%,2.85%,0.73,161.23,51.40%,-,9.64%,2.36%,1.31,152.01,40000,-,Aug 05 BMO,4.17%,1.99M,149.34,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","2,606,873",-1.76%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,10.07,3.12,0.04%,393.26M,-6.93%,12.35B,7.70,4.08,0.00%,393.12M,2.88%,22.21B,-,0.81,8.55%,1.72%,-13.95%,1.21B,0.64,-64.35%,-6.44%,4.22,-15.36%,19.40B,1.03,91.08%,4.25%,6.76M,-26.11%,30.45,12.12,-0.45%,10.88%,47.43 -33.77%,44.95%,2.59,-,843.02% -,6.09%,20.42 53.83%,576.94%,-,4.90,14.06% 7.05%,25.14%,4.64%,4.14%,454.95%,-,1.14,156.14%,6.67%,1.37,29.26%,"Jul 09, 2019",0.54,4.28%,6.22%,40.29,1.67,- -,0.75,-89.22%,-6.76%,1.91,43.90,0.00%,0.90,-5.01%,-5.49%,1.05,31.97,-,0.68,Aug 08 BMO,-11.68%,1.60M,31.41,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","1,688,060",-1.75%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,17.99,1.87,8.89%,93.78M,-1.58%,4.46B,22.84,1.47,-14.85%,87.35M,12.50%,3.98B,15.65,0.30,103.07%,20.55%,33.41%,176.88M,5.34,-33.83%,-1.89%,11.29,53.42%,835.53M,26.11,23.43%,16.36%,17.95M,27.39%,1.29,7.37,1.15%,128.70%,38.47 -12.71%,20.05%,4.56,14.63,- -,76.61%,21.44 56.61%,26.30%,0.50 (1.49%),22.56,44.77% 32.00%,59.69%,2.24%,3.29%,-,0.47 (1.41%),4.76,135.66%,17.85%,1.03,-,"Sep 10, 2025",0.87,19.85%,21.17%,65.78,2.67,- -,0.87,0.77%,5.99%,1.25,34.00,26.62%,0.95,17.52%,14.69%,1.20,34.00,4022,0.90,Aug 05 BMO,26.16%,1.59M,33.58,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","1,904,046",-1.24%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,22.14,0.50,5.62%,939.30M,-2.57%,10.34B,13.46,0.82,0.00%,886.55M,-8.40%,7.62B,0.61,0.16,66.33%,2.98%,-8.93%,520.12M,6.39,62.79%,1.60%,2.92,-12.62%,1.62B,2.18,22.67%,9.19%,26.45M,1.76%,5.04,3.70,36.30%,10.30%,13.85 -20.48%,47.00%,2.98,-,- -,9.86%,6.85 60.73%,49.19%,0.13 (1.14%),16.37,29.32% 34.26%,59.12%,3.24%,3.87%,-,0.10 (0.87%),4.71,57.72%,28.33%,0.43,-,"Apr 07, 2025",7.66,28.87%,32.16%,42.59,1.27,- -,7.66,115.27%,-2.37%,0.20,15.05,20.00%,0.00,17.56%,-6.94%,1.11,10.93,7185,0.00,Aug 21 BMO,-3.80%,9.04M,11.01,"Jun 22, 2021",Yes / Yes,-55.04% -14.04%,"

","10,065,748",0.73%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.18,19.17%,123.47M,3.12%,1.05B,15.07,0.57,-0.17%,98.93M,0.82%,1.01B,-,0.12,64.82%,2.35%,25.22%,-23.36M,2.42,43.57%,0.62%,2.28,30.75%,434.45M,7.47,13.43%,-4.43%,2.33M,35.06%,1.15,7.96,25.39%,-15.69%,9.16 -6.22%,73.19%,1.08,22.35,32.91% 27.34%,-10.82%,4.73 81.61%,67.12%,-,26.17,2.53% 7.09%,76.19%,3.66%,3.30%,-49.59%,-,2.33,-278.88%,1.68%,0.32,-,-,0.69,8.38%,-5.38%,57.67,1.50,- -,0.69,119.41%,4.77%,1.00,9.44,-,0.65,14.06%,4.20%,0.85,8.72,1150,0.52,Jun 03 AMC,20.02%,1.02M,8.59,"Apr 13, 2017",Yes / Yes,6.67% 1.75%,"

","864,395",-1.49%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.26,2.10,0.95%,82.12M,-3.62%,2.77B,12.34,2.76,0.00%,80.45M,-9.91%,2.68B,4.23,0.58,104.65%,10.00%,8.85%,177.20M,1.52,-11.59%,0.24%,3.50,-8.19%,1.82B,3.49,14.45%,13.98%,8.04M,-11.50%,9.77,10.26,3.84%,23.49%,45.25 -24.69%,-18.10%,3.32,11.08,-5.11% 28.53%,18.61%,26.61 28.07%,-25.21%,0.40 (1.16%),9.33,9.05% 14.90%,58.37%,2.74%,4.60%,-31.83%,-,1.47,-2.60%,12.94%,1.46,-,-,1.48,3.63%,9.73%,47.93,2.41,- -,2.52,3.95%,-3.99%,1.87,36.53,0.00%,0.22,-3.80%,1.41%,0.54,34.55,1340,0.19,Aug 07 BMO,-2.17%,2.30M,34.08,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,233,496",-1.36%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.03,2.21,3.12%,63.84M,-3.09%,1.96B,11.68,2.66,-9.30%,61.10M,-11.75%,1.68B,0.77,0.52,99.24%,8.04%,-19.62%,149.14M,1.35,15.01%,-2.21%,5.71,-18.24%,1.45B,2.65,22.84%,15.33%,4.91M,-19.84%,11.69,6.29,18.12%,20.13%,41.72 -25.65%,-8.28%,4.93,6.86,55.06% 29.12%,19.44%,29.96 3.54%,-17.76%,-,6.69,11.02% 6.84%,87.49%,2.02%,2.42%,34.46%,-,1.15,13.08%,13.13%,0.88,21.79%,-,3.27,5.37%,10.28%,35.26,3.08,- -,3.27,24.30%,-5.62%,1.04,35.25,0.00%,0.04,3.75%,-8.96%,1.06,31.00,5116,0.03,Aug 07 AMC,-14.92%,859.57K,31.02,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","909,882",0.06%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,-,-,-,31.39M,-7.23%,793.23M,-,-,-,-,-6.30%,882.65M,-,-,0.96%,-,69.71%,-,-,-,18.20%,0.11,-,-,-,-,-,0.01M,58.33%,-,2.08,-,-,31.00 -18.48%,-,12.15,-,- -,-,14.04 79.99%,-,-,-,96.92% -,-,6.11%,7.24%,-,-,-,-,-,1.85,-,-,2.86,-,-,46.29,-,- -,2.86,781.42%,-5.93%,-,-,-,0.01,79.72%,2.09%,0.26,25.76,497,0.00,Aug 27 BMO,18.88%,100.99K,25.27,"Apr 30, 2025",No / Yes,- -,"

","26,493",-1.90%,YB
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.69,0.80,-,133.34M,-5.28%,1.03B,8.91,0.86,-,131.47M,-1.28%,317.46M,-,-,12.71%,0.89%,3.63%,146.31M,2.95,8.11%,-1.72%,1.52,78.47%,348.19M,1.73,8.12%,18.90%,1.17M,89.90%,4.46,1.46,-,21.16%,9.29 -17.01%,105.60%,5.28,-,10.08% 27.89%,19.67%,3.73 106.70%,74.83%,-,-,7.54% 39.86%,65.53%,3.00%,4.75%,-,-,0.91,12.97%,35.74%,0.39,-,-,6.80,6.79%,42.02%,46.43,1.67,- -,8.00,16.01%,-4.92%,0.80,9.27,0.00%,0.00,4.15%,3.63%,0.70,7.75,815,0.00,Aug 11 AMC,35.61%,773.83K,7.71,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","545,064",-0.52%,YALA
