Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.85,4.39,1.59%,148.15M,-0.21%,7.68B,10.62,4.90,-5.55%,145.34M,9.65%,649.00M,1.83,1.27,78.88%,4.13%,14.33%,4.94B,1.56,12.32%,3.86%,4.16,18.74%,40.25,1.29,0.22%,0.79%,6.01M,49.65%,-,-,6.46%,11.79%,32.18,53.85,18.58%,1.64 (3.16%),8.85,1.26%,9.36%,-3.40%,1.06,1.64 (3.15%),-,9.97%,-,61.65%,1.42,"Nov 14, 2024",0.12,-18.71%,18.06%,58.17,2.85%,2.60%,9679,0.54,11.67%,13.14%,2.96,55.20,Yes / Yes,0.09,21.13%,37.74%,0.71,51.16,1.76%,16.48%,8.11%,Oct 21 AMC,1.44M,52.02,1.80%,6.99%,16.79%,"

","1,019,731",1.68%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-16.31,17.55%,120.29M,12.21%,2.99B,92.78,0.27,0.00%,99.23M,32.11%,-1959.40M,-,6.95,41.47%,17.81%,34.11%,5.97B,0.50,153.64%,46.71%,3.10,76.46%,24.00,1.03,-97.78%,-19.22%,17.67M,214.45%,13.20,1.88,47.44%,-50.62%,6.39,26.20,151.37%,3.88 (15.65%),2.93,-,-28.17%,-5.31%,1.80,1.16 (4.68%),0.97,29.90%,9.80%,288.26%,1.26,"Aug 29, 2024",1.04,-250.18%,5.54%,62.14,4.33%,4.58%,6460,1.94,-26.26%,-32.80%,3.88,18.51,Yes / Yes,1.41,272.24%,-,0.54,24.04,8.59%,60.51%,47.57%,Nov 20 BMO,5.70M,24.81,11.66%,18.89%,46.37%,"

","3,074,563",3.20%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,311.70,0.04,21.03%,384.83M,3.80%,4.09B,11.64,0.96,1.90%,288.47M,17.05%,15.40M,66.53,0.22,77.69%,12.46%,28.62%,1.23B,3.32,-13.11%,3.20%,4.72,-30.15%,5.08,2.20,9.55%,0.22%,35.94M,-17.90%,1.09,10.24,4.68%,0.73%,7.65,19.39,-39.48%,-,9.94,-,0.47%,-42.29%,1.03,-,0.97,56.47%,83.74%,46.27%,0.36,-,0.97,-88.28%,13.18%,64.01,3.77%,3.37%,3516,0.76,2.77%,1.25%,2.71,11.08,Yes / Yes,0.75,-169.30%,0.00%,0.76,11.29,-5.00%,-28.09%,-5.54%,Nov 12 AMC,7.62M,11.19,6.10%,9.26%,-13.50%,"

","5,758,710",-0.89%,ZI
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,17.77,0.43,76.66%,250.31M,-4.06%,3.08B,16.78,0.45,0.00%,58.92M,-14.94%,108.84M,-,-,17.87%,5.02%,-27.14%,2.12B,1.45,-24.88%,6.36%,5.73,-40.91%,3.62,2.09,14.49%,3.69%,2.96M,-35.57%,0.84,9.02,-2.77%,12.47%,7.54,15.26,-34.57%,0.12 (1.63%),13.64,-,6.48%,-50.39%,0.66,0.13 (1.72%),0.79,11.31%,55.26%,0.40%,0.28,"Jul 05, 2024",1.41,20.85%,9.24%,28.67,2.84%,3.07%,7201,1.19,21.21%,5.13%,2.57,10.08,Yes / Yes,0.84,-54950.00%,24.23%,1.46,7.62,-5.04%,-45.65%,-,Sep 18 BMO,516.49K,7.57,-6.89%,-15.22%,-33.93%,"

","752,436",-0.66%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.60,77.44%,55.28M,7.31%,14.40B,33.73,1.80,1.11%,52.17M,2.92%,-141.00M,-,0.28,19.65%,2.10%,50.21%,2.07B,6.95,4.00%,-1.39%,1.99,43.08%,19.45,3.12,36.05%,-2.13%,1.10M,64.79%,11.07,5.48,33.20%,-3.14%,34.33,66.75,6.86%,-,95.38,-2.24%,-2.77%,-9.20%,2.00,-,2.12,16.49%,76.92%,76.55%,2.07,-,2.12,21.45%,-10.67%,56.54,3.50%,3.34%,6263,0.40,9.40%,-6.81%,2.04,61.09,Yes / Yes,0.13,51.40%,-,0.73,58.50,6.25%,66.47%,13.04%,Nov 06 AMC,551.09K,60.61,2.40%,2.85%,20.23%,"

","400,276",3.61%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.88,19.06%,188.63M,2.62%,6.68B,329.77,0.09,0.00%,186.36M,-4.48%,-146.00M,-,-0.06,60.15%,4.67%,28.69%,822.09M,8.13,63.75%,12.48%,2.64,88.69%,0.99,29.29,120.23%,-27.16%,8.70M,243.43%,0.67,43.19,35.00%,-82.39%,7.65,34.14,229.02%,-,82.02,-42.41%,-36.37%,-15.00%,1.30,-,1.98,24.26%,53.84%,279.35%,1.35,-,1.98,44.04%,-15.99%,53.11,4.57%,4.81%,1783,0.85,25.16%,-17.76%,1.40,35.69,Yes / Yes,0.85,53.23%,-,1.43,27.42,7.25%,-2.11%,32.61%,Nov 11 AMC,3.30M,29.02,0.60%,2.60%,58.03%,"

","4,708,145",5.84%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,30.21,1.57,1.81%,46.08M,0.17%,2.13B,6.53,7.27,0.12%,43.93M,7.37%,79.99M,3.02,1.51,105.00%,6.09%,19.16%,1.37B,1.56,7.10%,1.30%,4.39,-14.21%,41.23,1.15,9.69%,2.24%,2.68M,-23.37%,15.36,3.09,10.00%,4.29%,37.76,70.90,-29.28%,-,11.56,-19.19%,2.78%,-32.98%,1.29,-,1.95,3.32%,74.00%,25.85%,1.27,"May 17, 2019",1.91,-13.05%,14.77%,55.42,2.46%,2.59%,4200,0.54,-0.41%,5.85%,1.57,68.50,Yes / Yes,0.54,116.05%,0.00%,0.59,46.69,-3.50%,-6.42%,-1.60%,Nov 07 AMC,610.40K,47.52,2.73%,0.41%,-12.30%,"

","361,071",1.78%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,51.53,7.37,0.82%,51.38M,-1.30%,19.58B,23.56,16.12,-1.04%,51.16M,3.96%,382.00M,2.44,3.95,92.44%,1.21%,20.67%,4.65B,4.21,37.07%,-0.53%,1.70,19.45%,66.37,5.72,19.73%,5.09%,0.62M,77.18%,13.11,28.97,21.10%,11.87%,201.43,394.57,38.91%,-,25.50,-5.89%,6.75%,-3.77%,1.64,-,0.96,2.84%,45.19%,88.50%,8.19,-,1.37,-17.82%,13.42%,57.96,1.95%,1.81%,9750,0.69,-8.43%,8.21%,2.20,411.79,Yes / Yes,0.66,1003.08%,0.00%,0.96,377.02,3.12%,8.02%,30.67%,Oct 29 BMO,362.63K,379.69,1.44%,5.31%,20.30%,"

","348,636",0.71%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,20.75,5.25,0.14%,205.60M,4.85%,21.68B,12.68,8.59,-4.40%,198.80M,6.49%,1.08B,3.08,2.30,95.04%,2.89%,2.94%,7.60B,2.85,5.85%,0.80%,3.83,-10.30%,62.00,1.76,7.49%,5.05%,5.75M,0.16%,2.86,38.11,6.74%,8.71%,101.47,133.90,-10.50%,0.87 (0.80%),19.73,-,6.33%,-18.66%,1.02,0.96 (0.88%),0.70,-1.20%,62.71%,7.34%,2.13,"Sep 30, 2024",1.36,131.89%,18.93%,58.82,2.11%,1.74%,18000,0.52,4.34%,14.27%,2.55,124.04,Yes / Yes,0.38,58.38%,19.66%,0.92,108.41,1.44%,-0.22%,4.03%,Oct 30 BMO,1.50M,108.92,3.47%,2.08%,-5.51%,"

","1,388,056",0.47%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.60,34.87%,171.85M,7.68%,14.40B,34.58,1.82,2.59%,150.61M,3.36%,-141.00M,-,0.29,69.57%,9.71%,50.35%,2.07B,6.95,4.60%,-1.44%,4.19,45.64%,19.45,3.23,36.16%,-2.13%,14.62M,66.62%,11.47,5.48,6.20%,-3.14%,35.44,68.73,8.54%,-,95.39,-2.24%,-2.77%,-8.63%,1.93,-,2.12,16.49%,76.92%,77.20%,2.19,"Jan 12, 2011",2.12,21.45%,-10.67%,57.07,3.52%,3.41%,6263,0.40,9.40%,-6.81%,2.07,61.05,Yes / Yes,0.13,51.40%,-,0.75,60.61,6.25%,62.10%,13.04%,Nov 06 AMC,3.49M,62.80,2.65%,3.19%,21.11%,"

","2,622,553",3.61%,Z
JOYY Inc ADR,Communication Services,Internet Content & Information,Singapore,NASD,-,8.49,3.98,0.50%,44.54M,-2.26%,1.38B,8.17,4.14,0.00%,40.58M,-5.48%,266.05M,2.55,0.92,66.39%,2.74%,0.96%,2.27B,0.61,-7.68%,-7.18%,2.87,1.62%,90.57,0.37,8.47%,2.62%,1.11M,-18.94%,79.86,0.42,3.33%,4.26%,27.88,43.20,-14.86%,0.07 (0.19%),-,4.67%,5.13%,-21.76%,0.26,-,1.35,14.60%,35.51%,21.23%,1.09,"Sep 25, 2023",1.35,-0.99%,0.89%,46.32,2.66%,2.96%,6292,0.02,-2.41%,11.74%,2.08,37.91,Yes / Yes,0.00,-59.34%,14.49%,0.98,33.62,1.10%,26.57%,3.25%,Aug 27 AMC,386.76K,33.80,-0.90%,-3.34%,2.34%,"

","377,501",0.54%,YY
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,21.39,2.26,3.81%,407.00M,8.65%,18.52B,19.04,2.54,0.12%,368.47M,-3.47%,893.00M,2.14,0.31,81.10%,4.26%,42.76%,11.20B,1.65,14.03%,-2.99%,4.33,29.60%,15.79,3.06,11.35%,7.48%,15.68M,6.52%,6.61,7.32,10.00%,14.19%,28.50,51.68,13.93%,0.64 (1.31%),27.67,1.32%,11.24%,-6.46%,0.34,0.61 (1.26%),1.15,5.91%,16.45%,69.61%,1.61,"Nov 26, 2024",1.29,20.85%,11.23%,68.17,2.70%,2.42%,430000,0.37,5.94%,7.97%,1.32,54.09,Yes / Yes,0.32,32.79%,26.41%,0.81,48.30,1.50%,16.24%,5.39%,Nov 04 BMO,3.63M,48.34,7.24%,17.30%,28.86%,"

","2,945,038",0.08%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,24.67,5.46,0.15%,281.00M,0.56%,37.88B,21.67,6.22,-24.09%,280.75M,-0.85%,1.56B,2.06,1.69,87.23%,2.58%,-1.25%,7.11B,5.33,8.05%,2.82%,3.94,-0.88%,-27.15,-,11.31%,25.48%,7.23M,6.63%,2.50,53.88,12.00%,-,123.60,143.20,3.11%,2.67 (1.98%),27.69,3.62%,35.80%,-5.92%,1.10,2.62 (1.94%),1.44,4.64%,49.29%,9.00%,2.21,"Aug 27, 2024",1.44,10.25%,32.92%,53.11,1.78%,1.49%,35000,-,1.63%,21.96%,2.55,145.68,Yes / Yes,-,-12.20%,43.19%,2.06,132.76,-3.77%,-3.15%,4.51%,Nov 05 BMO,1.84M,134.72,0.84%,0.35%,-0.24%,"

","3,779,458",1.48%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-7.16,0.04%,393.26M,10.67%,10.81B,6.04,4.55,0.00%,393.12M,25.07%,-2764.15M,-,0.90,12.36%,1.93%,44.46%,18.60B,0.58,245.80%,1.58%,4.40,14.40%,26.95,1.02,-6.83%,-10.15%,7.59M,156.44%,3.54,7.77,42.50%,-25.68%,9.57,26.85,59.92%,-,-,-,-15.46%,2.38%,1.78,-,0.73,7.67%,32.77%,187.25%,0.93,"Jul 09, 2019",0.93,-256.48%,17.68%,71.43,3.34%,3.95%,25711,0.91,0.20%,-14.86%,2.27,28.32,Yes / Yes,0.72,63.09%,-,1.67,26.59,9.26%,89.49%,11.65%,Aug 09 BMO,1.73M,27.49,9.47%,15.95%,31.27%,"

","2,874,273",3.38%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,47.01,0.78,17.84%,91.79M,-0.73%,5.26B,23.90,1.54,-7.50%,76.54M,18.94%,72.25M,1.88,0.33,92.83%,26.41%,50.41%,697.15M,7.55,119.21%,5.00%,9.06,103.15%,1.65,22.28,20.90%,6.99%,20.21M,112.04%,4.67,7.86,25.00%,34.36%,16.05,38.04,80.60%,0.39 (1.06%),19.54,-,26.54%,-3.44%,1.63,0.38 (1.03%),1.13,35.65%,60.10%,128.85%,1.38,"Dec 10, 2024",1.13,234.45%,12.83%,58.52,4.78%,3.91%,3698,0.81,32.44%,10.36%,2.56,30.12,Yes / Yes,0.77,488.15%,117.46%,0.97,34.77,1.61%,31.32%,24.60%,Nov 07 BMO,2.23M,36.73,2.39%,11.47%,59.73%,"

","2,171,076",5.64%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,26.17,0.34,6.94%,938.37M,-1.53%,8.44B,14.26,0.63,0.00%,873.99M,-9.74%,360.08M,0.87,0.12,52.46%,3.45%,24.00%,1.34B,6.29,61.43%,11.78%,3.11,3.69%,5.23,1.72,32.81%,6.71%,30.19M,25.03%,2.46,3.65,30.10%,7.39%,5.70,10.29,28.25%,0.10 (1.10%),-,-,7.32%,-12.63%,0.23,0.14 (1.61%),6.94,38.79%,52.21%,57.72%,0.32,"Apr 04, 2024",6.94,60.23%,13.88%,52.38,2.09%,3.20%,7585,0.00,24.73%,26.82%,1.15,11.67,Yes / Yes,0.00,33.70%,42.82%,0.52,8.92,2.27%,3.26%,29.94%,Nov 20 BMO,9.71M,8.99,-0.52%,6.71%,13.83%,"

","5,025,583",0.78%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,17.29,2.15,0.78%,86.92M,4.43%,3.15B,12.72,2.93,-0.11%,83.99M,-10.52%,187.50M,1.18,0.67,101.42%,7.95%,0.59%,1.76B,1.79,17.22%,-11.37%,4.46,4.75%,8.34,4.47,10.99%,16.18%,6.68M,-14.60%,2.52,14.81,14.64%,29.00%,33.88,54.15,-28.06%,0.23 (0.62%),19.44,22.96%,21.80%,-31.22%,2.13,-,1.22,16.62%,58.33%,9.95%,1.22,-,2.29,183.05%,14.40%,45.81,3.32%,3.16%,1050,0.25,10.80%,10.66%,2.41,47.25,Yes / Yes,0.22,35.04%,0.00%,1.17,36.74,2.45%,9.92%,15.14%,Nov 07 BMO,1.50M,37.25,-2.03%,-4.16%,-5.68%,"

","1,745,000",1.39%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,18.31,1.90,2.94%,68.86M,0.99%,2.33B,15.43,2.26,-4.34%,64.94M,0.87%,137.81M,0.71,0.42,93.18%,7.08%,4.50%,1.38B,1.69,25.93%,-1.81%,6.60,-15.28%,10.87,3.20,32.75%,13.79%,4.60M,-22.13%,5.86,5.94,25.84%,19.09%,32.56,48.99,-26.43%,-,8.69,16.65%,17.95%,-28.90%,1.34,-,3.69,7.91%,88.65%,6.97%,0.71,-,3.69,228.02%,10.14%,56.53,2.44%,1.90%,4872,0.09,8.66%,10.01%,2.91,38.43,Yes / Yes,0.04,161.12%,0.00%,0.74,34.35,1.14%,101.64%,5.90%,Nov 07 AMC,697.31K,34.83,1.78%,1.84%,-6.39%,"

","519,393",1.40%,YELP
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,35.77,3.42,0.66%,241.50M,-5.87%,29.70B,25.74,4.75,-1.68%,241.34M,-8.78%,830.00M,2.75,1.13,92.62%,1.19%,-3.60%,8.42B,3.53,11.96%,0.98%,2.58,-12.69%,43.59,2.80,12.24%,5.20%,2.87M,26.13%,4.07,30.03,13.00%,8.09%,95.35,146.08,6.91%,1.44 (1.18%),35.87,-1.63%,6.60%,-16.31%,1.05,1.41 (1.15%),1.42,7.98%,36.97%,28.22%,2.64,"Aug 29, 2024",1.96,39.65%,12.01%,30.73,2.25%,1.68%,23000,0.20,24.56%,9.85%,1.83,150.80,Yes / Yes,0.19,41.86%,47.29%,0.97,120.84,-3.03%,0.07%,1.30%,Oct 31 BMO,1.11M,122.26,-6.68%,-7.49%,-7.24%,"

","1,081,144",1.18%,XYL
Xerox Holdings Corp,Technology,Information Technology Services,USA,NASD,RUT,-,-11.04,7.35%,123.14M,-0.24%,1.05B,6.40,1.32,0.00%,115.19M,-18.40%,-1372.00M,-,0.49,91.68%,14.02%,-12.32%,6.37B,0.17,-33.99%,-0.80%,7.28,-36.74%,10.48,0.81,10.24%,-14.47%,16.15M,-39.46%,4.54,1.87,6.88%,-60.09%,8.02,19.78,-53.79%,1.04 (12.24%),2.06,-,-31.13%,-57.18%,1.58,1.00 (11.81%),0.95,-6.44%,30.57%,5.61%,0.50,"Dec 31, 2024",1.26,-1139.65%,3.11%,33.62,5.37%,4.60%,20100,2.27,-9.81%,-21.53%,4.00,7.75,Yes / Yes,1.91,-3494.90%,-,0.86,8.39,-6.05%,-50.80%,-7.56%,Oct 29 BMO,2.22M,8.47,-12.82%,-16.67%,-37.24%,"

","1,909,447",0.95%,XRX
