Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.68,4.95,1.53%,147.87M,-1.33%,8.55B,10.20,5.67,-0.90%,145.44M,6.52%,732.00M,2.10,1.16,76.11%,2.69%,10.99%,4.99B,1.71,5.95%,-3.94%,3.06,11.98%,40.97,1.41,8.18%,0.89%,3.92M,30.20%,-,-,5.57%,13.19%,37.76,63.22,6.65%,1.72 (2.98%),11.43,3.53%,10.35%,-8.48%,1.10,1.66 (2.87%),-,10.13%,-,53.25%,1.52,"Nov 14, 2024",0.17,14.10%,20.26%,54.78,2.44%,2.55%,9406,0.78,7.91%,14.66%,2.83,63.17,Yes / Yes,0.16,72.04%,33.54%,0.80,58.29,4.18%,6.00%,4.59%,Jan 21 AMC,1.28M,57.86,1.95%,1.00%,17.26%,"

","1,023,493",-0.74%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,1.49,11.93,1.07%,120.39M,5.51%,2.14B,5.98,2.98,0.00%,119.07M,-17.02%,1.44B,-,2.95,47.04%,12.71%,-16.30%,7.47B,0.29,166.47%,14.70%,2.31,-6.02%,32.61,0.55,-80.03%,14.97%,15.13M,24.78%,19.24,0.93,-,44.28%,8.73,29.00,-17.09%,5.61 (31.53%),1.01,-,17.37%,-38.62%,1.64,3.97 (22.30%),1.26,36.98%,27.42%,103.80%,1.03,"Dec 02, 2024",1.33,167.33%,23.81%,44.62,5.58%,5.14%,6460,1.49,21.47%,19.26%,3.88,18.80,Yes / Yes,1.11,149.38%,-,0.53,18.08,15.59%,34.46%,117.22%,Nov 20 BMO,6.55M,17.80,-3.98%,-10.99%,-6.44%,"

","3,453,577",-1.55%,ZIM
ZoomInfo Technologies Inc,Technology,Software - Application,USA,NASD,-,383.96,0.03,20.69%,342.91M,3.11%,3.53B,11.09,0.93,2.13%,272.33M,-1.06%,9.00M,-,0.23,77.44%,5.11%,-4.55%,1.22B,2.89,-7.80%,-15.80%,1.55,-9.42%,4.87,2.11,-0.38%,0.13%,13.93M,-36.87%,0.43,23.92,-0.83%,0.46%,7.65,18.69,-2.09%,-,10.64,-,0.30%,-44.96%,1.02,-,0.63,44.78%,83.40%,34.51%,0.42,-,0.63,-92.06%,11.26%,50.34,4.49%,3.89%,3516,0.82,-0.26%,0.74%,3.00,11.18,Yes / Yes,0.81,-11.84%,0.00%,0.71,10.47,1.41%,26.87%,-3.25%,Feb 25 AMC,8.99M,10.29,1.89%,-1.79%,-9.09%,"

","6,419,484",-1.72%,ZI
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,21.31,0.43,76.02%,252.42M,0.55%,3.70B,20.96,0.43,0.00%,60.54M,10.06%,108.84M,8.95,-,21.34%,2.39%,15.08%,2.12B,1.74,-24.44%,-2.11%,1.49,-19.65%,3.62,2.51,16.50%,3.69%,1.45M,-20.97%,0.84,10.82,2.38%,12.47%,7.13,15.26,9.93%,0.12 (1.35%),16.36,-,6.48%,-40.50%,0.69,0.13 (1.43%),0.79,11.31%,55.26%,27.35%,0.37,"Jul 05, 2024",1.41,20.85%,9.24%,58.35,4.19%,3.95%,7201,1.19,21.21%,5.13%,2.71,9.82,Yes / Yes,0.84,-54950.00%,24.23%,0.41,9.43,-5.04%,-45.65%,-,Sep 18 BMO,973.54K,9.08,7.59%,9.11%,-8.79%,"

","403,253",-3.71%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.57,77.72%,54.32M,3.08%,19.04B,42.19,1.88,-0.31%,52.01M,11.08%,-133.00M,-,0.20,19.42%,1.35%,40.23%,2.16B,8.83,9.50%,-1.72%,1.47,67.09%,19.94,3.97,34.98%,-2.08%,0.70M,41.99%,9.05,8.75,25.74%,-2.90%,38.06,83.67,11.79%,-,76.46,-2.24%,-2.54%,-5.34%,2.10,-,3.13,-5.81%,76.44%,108.09%,2.35,-,3.13,14.69%,-9.93%,61.71,3.52%,2.84%,6263,0.25,13.12%,-6.17%,2.07,82.62,Yes / Yes,0.13,28.33%,-,0.62,80.93,4.60%,38.66%,17.14%,Feb 11 AMC,478.10K,79.20,6.89%,4.59%,38.42%,"

","296,336",-2.14%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.70,20.68%,205.64M,-1.18%,4.36B,23.77,0.77,0.35%,188.33M,1.61%,-120.29M,-,0.22,64.60%,10.28%,-35.11%,901.40M,4.83,148.91%,10.12%,2.22,-14.33%,2.06,8.91,31.51%,-17.43%,19.37M,84.61%,1.76,10.41,-,-38.51%,9.35,38.20,2.00%,-,46.31,-42.41%,-17.93%,-51.96%,1.17,-,3.32,24.26%,54.40%,96.26%,1.05,-,3.32,48.22%,-11.33%,44.65,4.58%,5.00%,1783,0.41,29.97%,-13.34%,1.62,36.92,Yes / Yes,0.41,66.07%,-,0.29,18.32,6.18%,393.67%,41.97%,Feb 26 AMC,8.71M,18.35,0.16%,-8.62%,-14.36%,"

","2,535,208",0.16%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,47.26,1.14,1.54%,42.74M,1.58%,2.30B,7.30,7.39,0.15%,42.08M,-1.23%,62.38M,5.46,2.63,111.76%,5.81%,13.60%,1.38B,1.67,8.56%,3.51%,5.69,12.55%,41.00,1.31,9.92%,1.83%,2.44M,-22.61%,9.03,5.97,8.65%,3.51%,37.76,70.02,-0.83%,-,10.54,-19.19%,2.38%,-23.04%,1.36,-,1.42,0.74%,73.19%,42.72%,1.70,"May 17, 2019",1.42,37.87%,15.30%,47.43,3.26%,2.89%,4200,0.49,0.58%,4.52%,1.75,73.43,Yes / Yes,0.49,-64.47%,0.00%,0.81,54.00,2.28%,8.79%,3.69%,Nov 07 AMC,429.56K,53.89,0.14%,-3.62%,4.46%,"

","349,389",-0.20%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,53.19,7.37,0.72%,51.54M,-5.47%,20.22B,24.36,16.09,-2.14%,51.21M,2.11%,382.00M,2.37,3.94,90.81%,1.32%,1.89%,4.65B,4.35,37.02%,-1.85%,1.91,11.60%,66.37,5.91,19.58%,5.09%,0.68M,56.21%,13.11,29.91,22.47%,11.87%,233.95,427.76,1.48%,-,26.32,-5.89%,6.75%,-8.37%,1.63,-,0.96,2.14%,45.19%,67.53%,9.71,-,1.37,-17.82%,13.42%,44.46,2.45%,2.25%,9750,0.69,-8.43%,8.21%,2.19,427.73,Yes / Yes,0.66,1003.08%,0.00%,1.54,394.70,3.12%,8.02%,30.67%,Feb 13 BMO,355.05K,391.94,-2.01%,-1.69%,11.66%,"

","547,726",-0.70%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,20.86,5.25,0.14%,199.60M,-1.20%,21.79B,12.79,8.56,0.00%,198.77M,3.87%,1.08B,3.00,2.30,92.73%,3.84%,5.39%,7.60B,2.87,5.74%,-2.24%,4.74,-1.68%,62.00,1.77,7.24%,5.05%,7.63M,-10.53%,2.86,38.30,6.96%,8.71%,100.67,133.90,3.64%,0.87 (0.80%),19.83,-,6.33%,-18.24%,1.03,0.96 (0.88%),0.70,-1.65%,62.71%,8.75%,2.21,"Dec 30, 2024",1.36,131.89%,18.93%,53.43,2.02%,2.13%,18000,0.52,4.34%,14.27%,2.47,123.48,Yes / Yes,0.38,58.38%,19.66%,0.83,110.62,1.44%,-0.22%,4.03%,Feb 06 BMO,1.61M,109.48,1.63%,1.14%,-0.61%,"

","1,341,826",-1.03%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.57,34.61%,172.99M,2.78%,19.04B,43.32,1.90,-0.72%,152.72M,10.20%,-133.00M,-,0.20,68.26%,7.04%,40.98%,2.16B,8.83,9.81%,-1.78%,3.83,68.83%,19.94,4.12,35.57%,-2.08%,10.75M,43.12%,9.40,8.75,26.25%,-2.90%,38.45,86.88,11.03%,-,76.46,-2.24%,-2.54%,-5.36%,2.03,-,3.13,-5.81%,76.44%,113.84%,2.42,"Jan 12, 2011",3.13,14.69%,-9.93%,61.40,3.27%,2.81%,6263,0.25,13.12%,-6.17%,2.10,82.09,Yes / Yes,0.13,28.33%,-,0.68,83.92,4.61%,36.09%,17.14%,Feb 11 AMC,2.81M,82.22,6.64%,4.37%,39.16%,"

","1,911,854",-2.03%,Z
JOYY Inc ADR,Communication Services,Internet Content & Information,Singapore,NASD,-,13.53,3.20,0.03%,37.50M,-6.53%,1.63B,10.13,4.28,0.00%,37.49M,5.55%,202.35M,2.55,1.25,64.44%,3.17%,25.36%,2.26B,0.72,1.97%,-11.00%,2.30,30.22%,95.91,0.45,1.60%,2.47%,1.19M,44.60%,77.24,0.56,5.30%,3.99%,27.88,47.01,3.58%,0.08 (0.18%),-,4.67%,3.91%,-7.79%,0.32,-,1.22,33.77%,35.60%,55.49%,1.76,"Sep 25, 2023",1.22,544.98%,0.82%,54.50,4.19%,3.96%,6292,0.02,-1.94%,8.96%,2.00,42.11,Yes / Yes,0.00,55.88%,14.49%,0.28,45.24,-0.65%,15.85%,-1.96%,Nov 27 BMO,516.98K,43.35,3.50%,7.69%,23.27%,"

","147,271",-4.18%,YY
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,20.47,2.26,3.83%,381.00M,0.61%,17.56B,18.12,2.55,0.08%,365.20M,-3.63%,893.00M,1.56,0.29,82.23%,3.04%,3.96%,11.20B,1.57,15.87%,-2.52%,4.83,52.94%,15.79,2.93,10.15%,7.48%,11.09M,31.69%,6.66,6.94,13.16%,14.19%,28.50,52.00,-3.99%,0.64 (1.38%),26.24,1.32%,11.24%,-11.06%,0.33,0.64 (1.38%),1.15,6.31%,16.45%,62.28%,1.22,"Nov 26, 2024",1.29,21.03%,11.30%,51.98,2.50%,2.40%,430000,0.37,5.94%,7.97%,1.24,57.92,Yes / Yes,0.32,32.79%,26.41%,0.77,47.59,1.50%,16.24%,5.39%,Feb 06 BMO,2.30M,46.25,3.30%,-1.34%,16.51%,"

","1,778,523",-2.82%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,24.41,5.35,0.15%,280.00M,1.75%,36.42B,21.77,5.99,-21.67%,278.62M,-2.26%,1.53B,2.80,1.60,86.44%,2.19%,-2.59%,7.22B,5.04,5.88%,-1.58%,3.31,-1.75%,-27.41,-,9.51%,24.35%,6.10M,-0.09%,2.45,53.32,8.71%,-,122.13,143.20,-2.73%,2.67 (2.04%),26.64,3.62%,34.98%,-8.87%,1.10,2.68 (2.05%),1.37,6.20%,48.57%,6.85%,2.40,"Dec 02, 2024",1.37,1.32%,32.48%,52.44,1.98%,1.85%,35000,-,2.32%,21.13%,2.58,142.32,Yes / Yes,-,-7.85%,43.19%,0.74,130.73,-3.77%,-3.15%,6.91%,Feb 06 BMO,1.84M,130.50,1.95%,-1.68%,-2.90%,"

","1,370,317",-0.18%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-2.79,0.04%,393.26M,-3.64%,15.52B,8.05,4.90,0.00%,393.12M,-6.84%,-1074.04M,-,0.89,9.88%,1.15%,58.90%,19.31B,0.80,316.41%,-14.32%,1.68,97.94%,30.74,1.28,-32.35%,-3.87%,4.54M,128.28%,3.04,13.00,-,-9.39%,14.94,47.43,-7.15%,-,-,-,-5.63%,-16.78%,1.87,-,0.66,12.36%,33.84%,164.19%,1.72,"Jul 09, 2019",0.88,-221.72%,18.87%,39.66,4.10%,4.09%,25711,0.78,7.22%,-5.56%,1.80,48.74,Yes / Yes,0.60,808.13%,-,0.44,40.48,10.59%,317.92%,15.46%,Nov 08 BMO,2.70M,39.47,-8.17%,-5.27%,44.88%,"

","1,176,179",-2.50%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,27.56,0.86,12.41%,93.68M,-2.15%,3.30B,17.38,1.36,-10.71%,83.12M,-12.56%,80.36M,-,0.29,99.95%,19.41%,-36.03%,735.18M,4.49,108.76%,8.54%,7.52,10.87%,1.36,17.35,12.48%,8.37%,16.13M,21.69%,3.91,6.06,-,39.70%,16.05,38.88,-11.15%,0.42 (1.76%),13.74,-,32.66%,-39.12%,1.37,0.41 (1.75%),1.07,35.65%,59.86%,47.48%,0.89,"Dec 10, 2024",1.07,3168.30%,14.32%,29.94,2.79%,3.41%,3698,0.95,28.78%,10.93%,2.56,32.25,Yes / Yes,0.91,46.00%,117.46%,0.68,23.47,1.96%,-9.09%,23.72%,Nov 07 BMO,2.14M,23.67,-7.07%,-9.55%,-5.65%,"

","1,459,615",0.85%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,27.40,0.41,5.75%,939.16M,-2.17%,10.57B,18.21,0.62,0.00%,885.13M,4.07%,429.76M,-,0.13,52.04%,3.73%,23.33%,1.45B,7.28,66.07%,-4.32%,4.03,48.16%,5.52,2.04,28.03%,7.73%,33.03M,78.45%,3.12,3.61,-,8.57%,5.70,12.47,4.07%,0.10 (0.91%),-,-,8.28%,-9.70%,0.26,0.14 (1.28%),7.64,38.79%,53.59%,97.54%,0.38,"Apr 04, 2024",7.64,69.11%,17.84%,54.11,3.68%,3.18%,7585,0.00,29.18%,29.57%,1.31,12.48,Yes / Yes,0.00,83.73%,42.82%,0.44,11.66,9.14%,5.32%,35.38%,Nov 20 BMO,8.19M,11.26,1.61%,4.67%,25.93%,"

","3,641,798",-3.43%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.02,2.33,0.77%,84.81M,-0.83%,3.16B,12.88,2.89,-0.23%,84.17M,-3.57%,201.13M,1.28,0.93,99.96%,13.38%,4.46%,1.80B,1.75,18.42%,-6.01%,6.79,-9.89%,9.08,4.10,8.58%,16.56%,11.26M,-17.77%,3.31,11.27,12.50%,28.55%,33.41,49.01,-3.25%,0.22 (0.58%),19.28,22.96%,21.76%,-23.97%,2.14,-,1.45,16.44%,58.35%,11.52%,1.31,-,2.58,220.80%,14.48%,42.40,3.27%,3.43%,1050,0.23,13.62%,11.15%,2.53,45.75,Yes / Yes,0.20,35.20%,0.00%,0.68,38.37,1.65%,6.61%,10.35%,Feb 13 BMO,1.66M,37.26,-1.24%,-5.75%,-4.93%,"

","1,133,891",-2.89%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,23.97,1.67,2.70%,66.64M,2.94%,2.63B,16.93,2.36,-5.81%,64.04M,3.50%,118.04M,0.87,0.53,95.53%,6.75%,15.80%,1.39B,1.89,34.35%,0.13%,5.92,9.63%,11.10,3.60,30.06%,11.76%,4.32M,-11.64%,6.15,6.50,27.57%,15.96%,32.56,45.91,3.20%,-,10.05,16.65%,15.42%,-13.00%,1.34,-,3.46,7.99%,88.57%,22.67%,1.07,-,3.46,30.95%,10.79%,52.67,3.33%,2.52%,4872,0.07,6.80%,8.48%,3.17,38.62,Yes / Yes,0.04,-29.76%,0.00%,0.82,40.49,-0.01%,33.72%,4.41%,Feb 13 AMC,729.38K,39.94,0.64%,2.71%,8.92%,"

","595,298",-1.36%,YELP
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,36.29,3.42,0.68%,243.00M,2.03%,30.13B,26.51,4.68,-0.17%,241.29M,6.67%,830.00M,3.14,1.13,92.04%,1.39%,-4.50%,8.42B,3.58,11.81%,-0.26%,2.33,-7.09%,43.59,2.85,10.72%,5.20%,3.36M,9.05%,4.07,30.47,11.56%,8.09%,112.02,146.08,6.91%,1.44 (1.16%),36.39,-1.63%,6.60%,-15.09%,1.07,1.44 (1.16%),1.42,9.73%,36.97%,10.73%,2.29,"Nov 26, 2024",1.96,39.65%,12.01%,65.37,2.02%,1.77%,23000,0.20,24.56%,9.85%,1.86,149.07,Yes / Yes,0.19,41.86%,47.29%,1.30,121.79,-3.03%,0.07%,1.30%,Feb 04 BMO,1.44M,124.04,4.29%,2.37%,-5.29%,"

","1,874,329",1.85%,XYL
Xerox Holdings Corp,Technology,Information Technology Services,USA,NASD,RUT,-,-10.74,7.44%,124.44M,-11.78%,1.06B,5.18,1.65,0.00%,115.12M,-4.15%,-1335.00M,-,0.10,92.06%,16.20%,0.59%,6.22B,0.17,21.91%,-5.02%,7.69,-20.67%,8.65,0.99,39.53%,-14.38%,18.65M,-55.17%,4.63,1.84,9.11%,-65.36%,8.02,19.48,1.30%,0.50 (5.85%),1.85,-,-32.53%,-56.15%,1.61,1.00 (11.71%),0.84,-6.82%,29.63%,6.48%,0.49,"Dec 31, 2024",1.11,-5576.16%,2.43%,42.15,6.87%,5.23%,20100,2.63,-9.70%,-21.46%,3.33,8.00,Yes / Yes,2.18,61.09%,-,1.13,8.67,2.64%,-31.65%,-8.61%,Jan 28 BMO,2.43M,8.54,-5.02%,-3.94%,-21.61%,"

","2,746,084",-1.50%,XRX
