Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,24.22,0.41,75.88%,254.09M,-3.92%,4.01B,20.54,0.48,0.00%,61.28M,1.03%,5.04B,1.22,-,21.79%,5.86%,27.24%,103.34M,1.93,22.98%,-3.11%,4.67,18.91%,2.08B,2.40,12.14%,3.34%,3.59M,18.77%,4.09,14.90,19.91%,10.58%,10.70 -8.32%,29.59%,0.66,21.70,- -,5.45%,6.05 62.15%,-10.25%,0.14 (1.44%),11.29,11.29% -,55.55%,2.87%,3.79%,-,0.14 (1.45%),2.42,-5.94%,8.97%,0.33,-,"Jul 07, 2025",0.79,-1.88%,4.97%,47.48,1.80,15.87% -,1.42,-54950.00%,-2.68%,0.76,10.90,42.68%,1.17,-,2.02%,0.50,9.75,7395,0.82,Sep 05 BMO,14.14%,768.46K,9.81,"Dec 20, 2021",Yes / Yes,73.56% 1.47%,"

","386,307",0.62%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,80.29%,49.63M,-1.01%,17.56B,32.24,2.20,-0.57%,47.72M,3.84%,16.53B,-,0.40,17.38%,2.66%,-6.98%,-32.00M,7.07,19.77%,-0.71%,2.00,6.03%,2.48B,3.43,32.88%,-0.54%,1.27M,-0.06%,20.63,12.60,28.61%,-0.66%,90.22 -21.51%,16.83%,5.62,62.94,39.04% 20.21%,-0.63%,56.63 25.04%,140.60%,-,82.67,1.60% -4.00%,74.87%,2.58%,3.18%,-21.14%,-,6.66,75.90%,-3.62%,2.44,129.83%,-,3.63,15.17%,-1.29%,45.77,2.12,- -,3.63,145.35%,-0.48%,2.06,87.96,-,0.07,16.35%,-6.30%,1.33,69.73,6856,0.02,Oct 30 AMC,-2.74%,633.74K,70.81,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","841,090",1.55%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.12,18.26%,214.16M,8.45%,4.69B,20.60,0.95,0.00%,194.22M,-4.22%,4.51B,-,0.25,66.75%,13.18%,8.27%,-22.81M,3.83,15.57%,2.82%,3.10,46.14%,1.22B,6.73,39.89%,-2.26%,25.59M,8.45%,2.90,12.19,25.58%,-3.92%,38.20 -48.93%,-32.77%,1.60,29.41,33.87% -5.22%,-2.57%,10.69 82.51%,142.06%,-,58.65,29.95% 26.86%,55.19%,8.54%,6.00%,-,-,3.68,85.20%,0.63%,1.26,-,-,3.01,35.87%,-1.86%,54.04,1.46,- -,3.01,82.38%,5.53%,1.25,29.36,-,0.29,25.67%,0.73%,1.29,19.58,2191,0.29,Nov 04 AMC,17.71%,8.25M,19.51,"Jun 10, 2021",Yes / Yes,9.85% 2.77%,"

","10,622,784",-0.36%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,13.19,2.47,2.97%,41.00M,-3.86%,1.34B,4.37,7.47,0.11%,39.79M,-14.21%,1.70B,2.45,2.70,108.30%,11.29%,-5.12%,111.07M,0.92,2.90%,-4.47%,7.99,5.44%,1.46B,0.73,9.60%,3.22%,4.49M,-40.03%,44.76,2.65,5.39%,6.26%,60.62 -46.24%,-31.42%,12.28,5.12,-48.50% -20.26%,4.17%,28.55 14.15%,-56.47%,-,3.90,-0.35% 0.43%,70.30%,5.52%,4.68%,-45.26%,-,1.17,-8.89%,14.05%,1.59,-51.65%,"May 17, 2019",1.59,5.70%,7.62%,35.38,2.14,- -,1.61,91.98%,-7.86%,1.46,43.43,0.00%,0.48,2.87%,-11.56%,3.25,32.65,3800,0.48,Nov 06 AMC,-11.60%,562.61K,32.59,"Jul 23, 1999",Yes / Yes,-1.43% -0.74%,"

","1,826,338",-0.18%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,26.17,9.92,0.82%,50.74M,-3.61%,13.15B,14.63,17.74,-0.27%,50.24M,-13.14%,14.46B,1.90,4.33,98.08%,2.22%,-16.93%,512.00M,2.49,17.04%,3.80%,1.87,-2.69%,5.27B,3.51,12.11%,6.50%,1.12M,-32.80%,73.85,12.49,13.80%,14.29%,427.76 -39.33%,-31.64%,20.79,16.60,-13.14% 0.42%,8.53%,205.73 26.16%,9.96%,-,14.59,-4.07% 2.27%,46.70%,3.55%,3.95%,-11.44%,-,2.74,34.73%,15.61%,11.30,237.50%,-,1.19,13.35%,9.71%,36.13,1.85,- -,1.61,-25.20%,-8.71%,1.67,360.50,0.00%,0.63,6.60%,-12.94%,1.31,258.24,9900,0.60,Oct 28 BMO,-13.84%,595.72K,259.54,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","777,744",0.50%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.23,76.56%,42.09M,7.55%,1.42B,-,-4.67,3.14%,9.87M,21.07%,1.14B,-,-1.04,37.32%,43.93%,125.49%,-177.01M,94.36,68.55%,4.71%,11.75,271.38%,15.00M,5.90,-25.02%,-71.80%,4.34M,310.38%,5.69,5.18,30.32%,-88.40%,34.33 -2.10%,60.74%,6.49,-,-9.85% -,-73.80%,5.83 476.50%,-,-,-,- -,99.31%,7.80%,10.73%,-,-,76.20,-,-1260.67%,2.75,-,-,5.23,-,-1180.04%,65.99,1.00,- -,5.23,-25.86%,19.61%,-1.28,43.14,-,0.00,-,42.42%,0.92,32.46,130,0.00,Aug 12 BMO,144.89%,369.04K,33.61,"Sep 13, 2024",Yes / Yes,-20.42% -100.00%,"

","338,472",3.54%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,21.90,4.04,0.14%,198.20M,-11.99%,17.54B,10.40,8.51,-2.12%,197.91M,-9.11%,24.37B,4.88,2.40,101.41%,3.61%,-11.52%,805.10M,2.19,2.17%,5.13%,4.46,-7.05%,8.01B,1.38,4.15%,3.56%,7.14M,-16.22%,64.36,13.57,4.49%,6.41%,114.72 -22.86%,-18.75%,6.52,14.53,32.42% -4.13%,3.97%,85.33 3.71%,-17.82%,0.91 (1.02%),9.57,3.99% -0.77%,62.61%,4.75%,2.90%,-31.16%,0.96 (1.08%),3.04,-23.03%,18.39%,3.42,-12.76%,"Sep 30, 2025",1.39,5.47%,10.05%,30.69,2.57,0.00% 0.00%,2.43,-5.35%,-10.70%,0.64,101.88,21.66%,0.64,9.71%,-11.63%,1.64,88.51,17000,0.59,Nov 05 BMO,-11.66%,1.60M,88.50,"Jul 25, 2001",Yes / Yes,1.82% -0.52%,"

","2,628,189",-0.01%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.14,31.17%,186.18M,-2.64%,17.56B,33.46,2.18,-1.51%,166.60M,3.08%,16.53B,-,0.40,69.75%,8.74%,-8.06%,-32.00M,7.07,19.73%,-0.73%,4.89,7.46%,2.48B,3.54,32.02%,-0.54%,14.57M,-1.42%,20.63,12.60,28.32%,-0.66%,93.88 -22.24%,16.24%,5.79,62.94,39.04% 20.21%,-0.63%,57.51 26.93%,147.46%,-,82.67,1.60% -4.00%,74.87%,2.75%,3.26%,-18.12%,-,6.66,75.90%,-3.62%,2.60,163.63%,-,3.63,15.17%,-1.29%,43.95,2.15,- -,3.63,145.35%,-1.58%,2.10,87.50,-,0.07,16.35%,-7.01%,0.80,72.30,6856,0.02,Oct 30 AMC,-2.75%,2.98M,73.00,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","2,369,358",0.97%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.07,2.41,3.55%,364.00M,0.76%,16.07B,15.24,2.86,0.00%,355.61M,2.73%,16.46B,1.66,0.28,81.23%,1.75%,-1.82%,904.00M,1.39,7.75%,-6.67%,3.69,-1.31%,11.57B,2.79,13.41%,7.92%,6.23M,-9.51%,15.64,7.50,10.87%,15.44%,53.99 -19.26%,-9.83%,5.81,16.96,-0.14% 4.31%,12.05%,41.00 6.32%,-5.89%,0.89 (2.05%),8.81,4.68% 5.19%,17.17%,2.94%,2.30%,-17.21%,0.88 (2.02%),1.42,6.72%,12.26%,1.05,-,"Dec 02, 2025",1.15,3.29%,7.81%,48.09,1.38,10.06% 5.92%,1.32,-0.93%,-1.02%,0.14,57.45,27.40%,0.32,4.40%,-0.41%,0.52,43.08,350000,0.32,Nov 04 BMO,-4.85%,1.69M,43.59,"Oct 17, 2016",Yes / Yes,2.32% 0.55%,"

","880,187",1.18%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.05,5.13,0.16%,278.00M,7.89%,41.39B,22.30,6.69,-11.28%,277.09M,4.51%,51.90B,2.52,1.77,86.96%,2.13%,5.56%,1.45B,5.13,12.74%,-0.38%,3.02,1.35%,8.06B,-,10.06%,21.20%,5.89M,11.15%,-27.00,39.60,11.52%,-,163.30 -8.68%,10.69%,3.77,26.46,-0.01% 4.75%,36.17%,122.13 22.10%,27.05%,2.85 (1.91%),19.52,4.66% 6.17%,47.96%,3.02%,2.17%,56.56%,2.80 (1.88%),6.44,-4.33%,30.58%,3.38,192.46%,"Sep 02, 2025",0.82,11.60%,17.95%,57.81,2.39,10.25% 9.79%,1.69,5.19%,3.31%,0.66,165.50,51.40%,-,8.38%,1.79%,1.24,147.61,40000,-,Nov 04 BMO,1.43%,1.95M,149.12,"Sep 12, 1997",Yes / Yes,6.31% -1.13%,"

","2,415,524",1.02%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,11.63,3.12,0.04%,393.26M,-0.47%,14.26B,8.94,4.06,0.00%,393.12M,36.37%,24.11B,-,0.60,8.71%,2.83%,5.71%,1.21B,0.74,-69.23%,-2.29%,3.74,10.89%,19.40B,1.19,120.07%,4.25%,11.13M,-14.70%,30.45,13.99,-1.45%,10.88%,47.43 -23.55%,31.90%,2.59,-,843.02% -,6.09%,22.82 58.90%,357.25%,-,5.32,14.06% 7.05%,25.14%,4.06%,6.19%,992.17%,-,1.24,143.56%,6.67%,1.98,69.76%,"Jul 09, 2019",0.54,4.28%,6.22%,69.88,1.67,- -,0.75,-89.22%,17.46%,1.43,42.94,0.00%,0.90,-5.01%,27.83%,0.71,36.52,-,0.68,Nov 07 AMC,11.12%,2.98M,36.26,"Jun 29, 1993",Yes / Yes,-169.90% -1.99%,"

","2,126,902",-0.71%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,18.92,1.91,9.47%,97.19M,18.41%,4.74B,28.11,1.28,-14.42%,86.81M,16.42%,4.34B,-,0.28,101.85%,20.06%,12.36%,181.69M,5.47,-39.26%,-2.83%,10.74,49.71%,866.30M,23.69,17.38%,18.31%,17.41M,36.88%,1.52,8.92,-0.81%,130.93%,39.00 -7.49%,-0.72%,4.04,16.35,- -,70.77%,21.44 68.27%,48.18%,-,22.31,44.77% 32.00%,60.38%,8.41%,4.33%,-,0.50 (1.38%),5.01,118.70%,19.24%,1.60,-,"Dec 10, 2025",0.93,17.83%,20.97%,68.30,2.40,- -,0.93,16.63%,13.82%,1.21,38.11,26.62%,0.77,15.51%,7.06%,2.38,32.02,4022,0.73,Nov 06 BMO,26.57%,1.62M,36.08,"Jun 30, 2021",Yes / Yes,27.76% 1.90%,"

","3,848,696",12.68%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,22.35,0.55,5.63%,931.89M,-4.92%,11.52B,16.67,0.74,0.00%,879.44M,-3.59%,9.26B,0.70,0.14,66.26%,2.35%,9.77%,578.52M,6.84,50.82%,5.55%,2.37,7.48%,1.68B,2.35,19.04%,10.15%,20.67M,14.23%,5.27,4.91,31.75%,11.14%,14.07 -12.15%,37.49%,2.52,-,- -,10.57%,8.20 50.73%,161.31%,0.18 (1.42%),17.00,29.32% 34.26%,61.31%,2.24%,2.99%,-,0.19 (1.55%),5.50,61.25%,31.94%,0.40,-,"Oct 10, 2025",8.89,25.36%,34.37%,42.98,1.33,- -,8.89,51.24%,-2.56%,0.21,15.28,39.99%,0.00,17.33%,-5.19%,0.42,12.47,7185,0.00,Nov 17 BMO,1.19%,8.72M,12.36,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","3,668,307",-0.88%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,18.57%,123.13M,0.12%,1.05B,14.13,0.60,-0.18%,100.35M,0.59%,1.03B,-,0.13,64.12%,2.35%,9.70%,7.45M,2.32,65.71%,-1.29%,2.32,27.71%,449.66M,6.85,3.45%,1.37%,2.35M,33.33%,1.24,5.34,25.39%,4.72%,9.20 -7.83%,16.32%,1.59,15.94,32.91% 27.34%,2.33%,5.51 53.90%,62.14%,-,18.86,2.53% 7.09%,75.72%,2.16%,1.91%,-48.85%,-,2.30,226.76%,4.30%,0.17,-,-,0.99,13.51%,1.66%,50.70,1.50,- -,0.99,179.75%,0.68%,0.90,9.83,-,1.21,15.54%,-1.21%,0.78,8.48,1150,1.09,Sep 08 AMC,12.20%,1.01M,8.48,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","787,062",0.00%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,18.88,1.92,0.94%,81.22M,6.74%,2.82B,12.88,2.82,0.00%,80.46M,9.38%,2.88B,2.99,0.88,105.02%,12.25%,13.87%,160.31M,1.54,-10.68%,-4.98%,5.59,28.84%,1.83B,4.03,15.52%,12.66%,9.85M,-5.79%,9.00,17.16,6.31%,21.77%,45.25 -19.82%,-2.60%,2.11,10.65,-5.11% 28.53%,17.75%,26.61 36.34%,18.18%,0.40 (1.09%),10.55,9.05% 14.90%,57.79%,4.34%,3.64%,-26.09%,-,1.57,-17.21%,12.04%,1.31,-,-,1.16,1.56%,8.75%,59.91,2.41,- -,2.16,-26.50%,5.42%,1.79,40.27,0.00%,0.32,1.95%,4.80%,2.30,35.13,1340,0.29,Nov 06 BMO,8.26%,1.76M,36.28,"Oct 25, 2018",Yes / Yes,4.47% 1.43%,"

","4,051,617",3.27%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,12.77,2.26,2.92%,63.06M,-12.34%,1.82B,10.27,2.81,-8.27%,61.22M,-7.28%,1.52B,0.70,0.60,100.34%,8.92%,-5.15%,150.02M,1.24,27.80%,-0.12%,6.12,-25.83%,1.47B,2.47,17.10%,15.23%,5.46M,-25.30%,11.69,5.47,18.26%,20.37%,41.72 -30.70%,-17.00%,5.29,5.86,55.06% 29.12%,19.95%,29.96 -3.50%,-21.44%,-,6.06,11.02% 6.84%,87.14%,6.39%,3.46%,45.50%,-,1.03,33.74%,13.01%,1.20,29.93%,-,3.27,5.35%,10.23%,32.43,2.91,- -,2.99,9.75%,-11.34%,0.55,34.75,0.00%,0.04,4.36%,-9.56%,2.21,32.13,5116,0.03,Nov 06 AMC,-16.77%,892.69K,28.91,"Mar 02, 2012",Yes / Yes,7.06% 2.08%,"

","1,969,293",-10.02%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.01,0.80,-,133.34M,-5.14%,960.05M,8.32,0.86,-,131.47M,-2.31%,249.52M,-,-,14.06%,1.00%,-17.43%,146.31M,2.76,8.11%,28.02%,2.73,0.00%,348.19M,1.53,8.12%,18.90%,1.32M,77.34%,4.70,1.36,-,21.16%,9.29 -22.50%,75.61%,5.28,-,10.08% 27.89%,19.67%,3.83 88.24%,120.18%,-,-,7.54% 39.86%,65.53%,3.93%,3.29%,-16.76%,-,0.72,12.97%,35.74%,0.25,-,-,8.00,6.79%,42.02%,45.32,1.67,- -,8.00,17.98%,-0.44%,0.24,9.27,0.00%,0.00,4.15%,-2.89%,0.82,7.26,815,0.00,Nov 10 AMC,9.05%,482.85K,7.20,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","395,770",-0.83%,YALA
