Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,23.20,0.41,75.88%,254.09M,4.21%,2.39B,18.35,0.51,0.00%,61.28M,15.76%,3.41B,1.10,-,22.00%,7.63%,8.55%,103.34M,1.15,22.69%,34.77%,3.90,28.42%,2.08B,2.30,18.32%,3.34%,4.68M,13.80%,4.09,8.87,21.10%,10.58%,10.14 -7.25%,-2.69%,1.06,12.91,- -,5.45%,6.05 55.37%,-7.75%,0.15 (1.56%),7.65,11.29% -,55.55%,2.67%,2.57%,-,0.14 (1.51%),1.64,-3.61%,8.97%,0.27,-,"Jul 07, 2025",0.79,-1.88%,4.97%,69.73,2.00,15.87% -,1.42,-54950.00%,10.49%,0.73,9.70,42.68%,1.17,-,10.21%,1.16,8.74,7395,0.82,Sep 05 BMO,13.42%,1.20M,9.40,"Dec 20, 2021",Yes / Yes,73.56% 2.35%,"

","1,383,490",7.55%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,-3.27%,20.28B,37.37,2.24,-0.59%,48.16M,2.66%,19.44B,-,0.43,17.47%,2.10%,21.16%,-62.00M,8.49,17.90%,1.43%,1.84,22.19%,2.39B,4.25,37.67%,-1.03%,1.01M,18.14%,19.68,17.44,31.52%,-1.34%,88.45 -5.37%,54.51%,4.80,58.95,39.04% 20.21%,-1.28%,55.08 51.96%,122.72%,-,127.91,1.60% -4.00%,75.75%,3.24%,3.03%,3.99%,-,8.14,56.19%,-5.57%,2.71,220.08%,-,3.34,15.31%,-2.60%,55.07,2.22,- -,3.34,110.99%,1.79%,2.14,87.69,-,0.07,14.51%,5.92%,0.82,84.34,6856,0.02,Aug 06 AMC,14.44%,552.17K,83.70,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","452,843",-0.76%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.28%,213.26M,9.69%,4.85B,23.60,0.86,0.00%,189.77M,14.37%,4.68B,-,0.18,66.34%,11.89%,67.52%,-36.55M,4.20,12.42%,4.75%,2.25,45.71%,1.16B,7.18,31.07%,-4.34%,22.56M,13.23%,2.84,13.27,23.25%,-8.21%,38.20 -46.68%,-22.22%,1.53,35.47,33.87% -5.22%,-4.20%,10.69 90.55%,173.79%,-,95.15,29.95% 26.86%,55.31%,6.24%,5.38%,-,-,4.05,79.56%,-1.32%,1.08,-,-,3.25,40.60%,-3.16%,62.15,1.50,- -,3.25,62.61%,5.61%,1.31,27.08,-,0.29,35.38%,16.51%,0.76,20.35,2191,0.29,Aug 05 AMC,21.82%,10.05M,20.37,"Jun 10, 2021",Yes / Yes,11.35% 3.96%,"

","7,685,244",0.10%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,25.23,1.45,2.97%,41.17M,-4.83%,1.50B,4.96,7.39,0.11%,39.78M,1.19%,1.91B,4.36,1.79,109.47%,10.37%,19.07%,66.09M,1.04,3.02%,0.43%,7.11,-8.94%,1.45B,0.82,8.29%,1.84%,4.13M,-32.55%,44.76,3.29,5.78%,3.56%,60.62 -39.54%,-22.61%,11.15,6.45,-48.50% -20.26%,2.44%,28.55 28.37%,-52.25%,-,4.26,-0.35% 0.43%,70.50%,3.54%,3.73%,-39.69%,-,1.32,-8.89%,15.46%,1.42,-36.99%,"May 17, 2019",1.59,5.94%,4.57%,50.80,2.00,- -,1.59,-19.08%,-2.07%,1.61,45.29,0.00%,0.47,9.79%,5.96%,0.86,36.63,3800,0.47,Aug 06 AMC,-9.87%,580.02K,36.65,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","498,771",0.05%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,30.32,10.58,0.82%,50.84M,2.27%,16.32B,18.38,17.46,-0.26%,50.43M,-2.08%,17.81B,2.51,3.73,93.95%,2.05%,13.15%,548.00M,3.14,15.24%,1.80%,1.95,15.03%,5.19B,4.51,12.06%,7.10%,1.03M,-16.91%,71.15,18.71,12.06%,15.87%,427.76 -24.98%,-4.90%,17.15,19.13,-13.14% 0.42%,9.29%,205.73 55.99%,7.58%,-,18.19,-4.07% 2.27%,46.62%,2.85%,2.40%,28.75%,-,3.43,138.53%,15.57%,8.73,305.50%,-,1.03,19.12%,10.56%,53.54,1.95,- -,1.46,0.17%,2.11%,1.77,364.64,0.00%,0.65,7.76%,-0.18%,0.92,312.65,9900,0.63,Aug 05 BMO,-0.28%,530.27K,320.91,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","486,271",2.64%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,24.58,4.11,0.14%,197.90M,-3.58%,20.00B,11.78,8.57,-2.12%,197.82M,-1.14%,27.03B,4.78,1.88,98.96%,2.94%,10.60%,823.30M,2.55,1.89%,4.29%,3.32,-8.19%,7.83B,1.60,5.13%,3.71%,5.81M,-4.42%,63.29,35.91,5.14%,6.52%,114.72 -11.99%,-3.98%,2.81,16.14,32.42% -4.13%,4.27%,89.22 13.16%,-8.87%,0.88 (0.88%),10.85,3.99% -0.77%,62.36%,1.85%,1.76%,-24.74%,0.96 (0.95%),3.45,-14.43%,18.50%,2.01,3.59%,"Sep 30, 2025",0.96,4.11%,10.51%,44.67,2.48,0.00% 0.00%,1.87,-34.50%,-3.72%,0.69,111.17,21.66%,0.60,6.97%,1.61%,0.55,103.08,17000,0.54,Aug 07 BMO,-0.87%,1.75M,100.96,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","957,817",-2.06%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.33%,184.82M,-3.09%,21.11B,39.05,2.23,-1.48%,166.40M,2.17%,20.27B,-,0.43,69.65%,8.91%,23.80%,-62.00M,8.84,17.87%,1.49%,5.94,23.43%,2.39B,4.43,37.15%,-1.03%,14.83M,17.65%,19.68,18.15,31.39%,-1.34%,91.93 -5.23%,55.68%,4.80,61.36,39.04% 20.21%,-1.28%,56.82 53.33%,133.13%,-,133.37,1.60% -4.00%,75.75%,3.42%,3.15%,8.01%,-,8.49,56.19%,-5.57%,2.90,247.51%,-,3.34,15.31%,-2.60%,55.30,2.26,- -,3.34,110.99%,2.00%,2.16,87.20,-,0.07,14.51%,6.11%,0.64,87.78,6856,0.02,Aug 06 AMC,15.48%,2.50M,87.12,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","1,599,289",-0.75%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.00,2.42,3.56%,371.00M,-1.91%,16.06B,15.09,2.89,0.00%,355.59M,-2.81%,16.39B,1.59,0.78,82.00%,2.15%,-0.02%,919.00M,1.40,8.51%,-10.70%,3.97,-15.09%,11.43B,2.79,13.72%,8.15%,7.66M,-9.57%,15.60,7.45,11.30%,15.84%,53.99 -19.32%,27.97%,5.84,19.16,-0.14% 4.31%,12.10%,34.14 27.59%,-12.02%,0.89 (2.04%),8.86,4.68% 5.19%,17.09%,1.76%,1.70%,-16.74%,0.88 (2.02%),1.43,16.64%,12.16%,0.97,-,"Sep 02, 2025",1.22,3.53%,8.04%,41.33,1.34,10.06% 5.92%,1.39,6.03%,-2.69%,0.18,58.20,27.40%,0.31,4.03%,-5.06%,0.59,43.97,350000,0.31,Aug 05 BMO,-6.25%,1.93M,43.56,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,135,946",-0.93%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.41,5.06,0.15%,278.00M,0.61%,41.33B,22.31,6.68,-13.20%,277.11M,1.45%,52.84B,2.51,1.48,85.55%,2.58%,3.40%,1.43B,5.23,11.62%,0.74%,3.60,-3.97%,7.91B,-,10.95%,21.51%,7.16M,10.99%,-27.63,51.92,11.71%,-,163.30 -8.82%,11.09%,2.87,26.94,-0.01% 4.75%,39.14%,122.13 21.92%,27.96%,2.85 (1.91%),20.24,4.66% 6.17%,46.26%,1.58%,1.76%,58.95%,2.80 (1.88%),6.68,-7.82%,30.64%,2.61,162.49%,"Sep 02, 2025",0.82,11.30%,18.11%,56.10,2.44,10.25% 9.79%,0.82,3.73%,1.16%,0.72,160.96,51.40%,-,9.64%,1.59%,1.31,149.49,40000,-,Aug 05 BMO,3.11%,1.99M,148.90,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","2,605,316",-0.39%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,8.56,3.12,0.04%,393.26M,2.26%,10.50B,6.82,3.91,0.00%,393.12M,-18.35%,20.35B,-,0.75,8.55%,1.71%,-26.45%,1.21B,0.54,-67.25%,-4.85%,3.63,-25.41%,19.40B,0.88,99.50%,4.25%,6.71M,-37.21%,30.45,10.30,-3.11%,10.88%,47.43 -43.73%,16.96%,2.59,-,843.02% -,6.09%,21.01 27.03%,294.24%,-,4.49,14.06% 7.05%,25.14%,4.84%,4.50%,390.62%,-,1.05,143.56%,6.67%,1.54,22.49%,"Jul 09, 2019",0.54,4.28%,6.22%,35.28,1.67,- -,0.75,-89.22%,-10.75%,1.76,42.77,0.00%,0.90,-5.01%,-15.64%,1.12,27.08,-,0.68,Aug 08 BMO,-24.63%,1.85M,26.69,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","2,075,868",-1.44%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,20.26,1.87,8.57%,93.78M,8.74%,3.63B,25.73,1.47,-20.27%,87.67M,11.93%,3.14B,17.62,0.30,103.16%,18.10%,55.00%,176.88M,4.34,-33.83%,2.86%,9.65,54.24%,835.53M,29.40,23.43%,16.36%,15.87M,43.48%,1.29,5.99,1.15%,128.70%,38.47 -1.69%,30.14%,6.32,11.88,- -,76.61%,21.44 76.38%,62.29%,-,17.81,44.77% 32.00%,59.69%,3.34%,3.01%,-,0.50 (1.32%),3.76,135.66%,17.85%,1.10,-,"Sep 10, 2025",0.87,19.85%,21.17%,69.47,2.56,- -,0.87,0.77%,5.53%,1.27,34.00,26.62%,0.95,17.52%,15.90%,0.72,37.34,4022,0.90,Aug 05 BMO,39.08%,1.64M,37.82,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","1,180,500",1.29%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,24.51,0.55,5.62%,931.89M,2.57%,12.63B,18.26,0.74,0.00%,879.56M,25.81%,10.37B,0.77,0.14,66.96%,2.76%,13.01%,578.52M,7.50,50.92%,3.66%,2.33,4.96%,1.68B,2.57,19.04%,10.15%,24.27M,25.23%,5.27,5.38,31.78%,11.14%,13.85 -2.13%,85.87%,2.52,-,- -,10.57%,7.09 91.11%,104.37%,0.18 (1.29%),19.04,29.32% 34.26%,61.31%,2.15%,3.36%,-,0.10 (0.71%),6.16,61.25%,31.94%,0.41,-,"Oct 10, 2025",8.89,25.36%,34.37%,66.30,1.31,- -,8.89,51.24%,5.98%,0.21,15.30,20.00%,0.00,17.33%,11.06%,0.55,13.62,7185,0.00,Aug 21 BMO,14.78%,10.44M,13.55,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","5,755,099",-0.51%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.17%,123.13M,-0.80%,1.08B,14.55,0.60,-0.17%,99.61M,8.85%,1.07B,-,0.13,64.38%,2.44%,7.51%,7.45M,2.39,65.71%,-2.17%,2.64,42.88%,449.66M,7.05,3.45%,1.37%,2.43M,37.26%,1.24,5.50,25.39%,4.72%,9.20 -5.11%,35.14%,1.59,16.41,32.91% 27.34%,2.33%,5.51 58.44%,93.57%,-,19.43,2.53% 7.09%,75.72%,2.72%,2.62%,-46.31%,-,2.37,226.76%,4.30%,0.24,-,-,0.99,13.51%,1.66%,51.68,1.50,- -,0.99,179.75%,-1.60%,0.93,9.83,-,1.21,15.54%,3.40%,1.54,8.65,1150,1.09,Sep 08 AMC,20.29%,919.68K,8.73,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","1,420,070",0.92%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.59,2.10,0.94%,82.12M,-2.55%,2.82B,12.59,2.76,0.00%,80.46M,2.54%,2.73B,4.32,0.58,104.99%,9.06%,15.90%,177.20M,1.55,-11.60%,-7.54%,3.38,8.08%,1.82B,3.56,14.47%,13.98%,7.29M,-9.71%,9.77,10.47,3.84%,23.49%,45.25 -23.16%,-7.18%,3.32,11.30,-5.11% 28.53%,18.61%,26.61 30.67%,-7.58%,0.40 (1.14%),9.53,9.05% 14.90%,58.37%,2.95%,2.96%,-29.00%,-,1.50,-2.60%,12.94%,1.20,-,-,1.48,3.63%,9.73%,47.48,2.41,- -,2.52,3.95%,-1.48%,1.85,36.53,0.00%,0.22,-3.80%,-1.00%,0.70,35.46,1340,0.19,Aug 07 BMO,0.49%,2.15M,34.77,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,505,933",-1.95%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.24,2.21,2.98%,63.84M,-0.82%,1.99B,11.85,2.66,-7.97%,61.18M,1.06%,1.70B,0.79,0.52,99.37%,8.06%,-11.10%,149.14M,1.37,15.01%,1.50%,5.72,-10.16%,1.45B,2.69,22.84%,15.33%,4.93M,-18.66%,11.69,6.38,18.12%,20.13%,41.72 -24.54%,-5.29%,4.93,6.97,55.06% 29.12%,19.44%,29.96 5.07%,-9.17%,-,6.81,11.02% 6.84%,87.49%,2.14%,1.96%,40.72%,-,1.17,13.08%,13.13%,0.72,30.03%,-,3.27,5.37%,10.28%,45.88,3.08,- -,3.27,24.30%,-0.10%,0.99,35.25,0.00%,0.04,3.75%,-4.33%,1.02,30.93,5116,0.03,Aug 07 AMC,-12.78%,862.96K,31.48,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","882,793",1.78%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,4.00,5.89,-,31.39M,0.77%,739.55M,-,-,-,-,-9.42%,264.55M,-,-,0.99%,-,31.25%,215.91M,1.41,-,15.91%,0.23,-,525.78M,2.92,-,-,0.02M,47.62%,8.07,1.55,-,-,31.00 -24.00%,-,15.20,-,- -,59.28%,14.04 67.81%,-,-,-,96.92% -,96.69%,5.18%,7.47%,-,-,0.50,-,29.80%,1.81,-,-,3.07,-,41.06%,44.25,-,- -,3.07,402.69%,-6.24%,-,-,-,0.01,96.53%,-10.78%,0.77,25.36,497,0.00,Aug 27 BMO,7.43%,97.65K,23.56,"Apr 30, 2025",No / Yes,- -,"

","75,007",-7.10%,YB
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.60,0.80,-,133.34M,3.38%,1.02B,8.83,0.86,-,131.47M,-1.93%,308.13M,-,-,12.68%,0.56%,22.63%,146.31M,2.93,8.11%,50.07%,1.18,63.25%,348.19M,1.71,8.12%,18.90%,0.74M,88.18%,4.46,1.45,-,21.16%,9.29 -17.76%,77.67%,5.28,-,10.08% 27.89%,19.67%,3.83 99.74%,94.40%,-,-,7.54% 39.86%,65.53%,3.08%,2.69%,-,-,0.88,12.97%,35.74%,0.26,-,-,6.80,6.79%,42.02%,48.40,1.67,- -,8.00,16.01%,-0.32%,0.80,9.27,0.00%,0.00,4.15%,-1.91%,0.66,7.46,815,0.00,Aug 11 AMC,27.84%,623.43K,7.64,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","414,510",2.41%,YALA
