Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.40,0.41,75.88%,254.09M,-1.34%,4.21B,21.36,0.48,0.00%,61.28M,6.85%,5.23B,1.26,-,21.96%,5.86%,32.77%,103.34M,2.02,23.83%,-2.91%,4.31,31.08%,2.08B,2.52,12.10%,3.34%,3.59M,24.58%,4.09,15.63,20.22%,10.58%,10.70 -3.83%,29.60%,0.66,22.76,- -,5.45%,6.05 70.08%,-4.99%,0.14 (1.37%),11.73,11.29% -,55.55%,2.46%,3.84%,-,0.14 (1.38%),2.51,-5.94%,8.97%,0.34,-,"Jul 07, 2025",0.79,-1.88%,4.97%,57.35,1.80,15.87% -,1.42,-54950.00%,2.18%,0.76,11.01,42.68%,1.17,-,9.36%,0.51,10.35,7395,0.82,Sep 05 BMO,20.37%,833.42K,10.29,"Dec 20, 2021",Yes / Yes,73.56% 1.47%,"

","429,128",-0.58%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,-7.82%,17.16B,30.95,2.22,-0.57%,48.16M,-3.41%,16.33B,-,0.38,17.46%,2.63%,-10.90%,-62.00M,7.19,17.73%,0.52%,2.04,3.95%,2.39B,3.49,36.72%,-1.03%,1.27M,-2.96%,19.68,14.76,30.95%,-1.34%,90.22 -23.80%,19.09%,4.66,49.90,39.04% 20.21%,-1.28%,55.22 24.50%,119.72%,-,107.43,1.60% -4.00%,75.75%,3.04%,3.03%,-28.95%,-,6.84,56.19%,-5.57%,2.49,107.33%,-,3.34,15.31%,-2.60%,37.64,2.12,- -,3.34,110.99%,-3.13%,2.08,89.52,-,0.07,14.51%,-10.66%,1.54,68.87,6856,0.02,Oct 30 AMC,-5.73%,621.79K,68.75,"Jul 20, 2011",Yes / Yes,2.90% 0.76%,"

","956,125",-0.17%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.30%,213.26M,-8.99%,4.05B,19.61,0.87,0.00%,194.23M,-15.08%,3.88B,-,0.18,66.88%,13.18%,12.80%,-36.55M,3.50,12.47%,4.55%,3.00,26.09%,1.16B,6.00,31.65%,-4.34%,25.59M,-5.45%,2.84,11.08,23.25%,-8.21%,38.20 -55.47%,-37.12%,1.53,29.62,33.87% -5.22%,-4.20%,10.69 59.12%,112.89%,-,78.89,29.95% 26.86%,55.31%,3.60%,5.72%,-,-,3.36,79.56%,-1.32%,1.01,-,-,3.25,40.60%,-3.16%,36.48,1.46,- -,3.25,62.61%,-9.57%,1.26,28.27,-,0.29,35.38%,-12.67%,1.10,17.75,2191,0.29,Nov 04 AMC,2.60%,8.54M,17.01,"Jun 10, 2021",Yes / Yes,10.71% 3.96%,"

","9,436,327",-4.17%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,23.32,1.45,2.97%,41.17M,-11.33%,1.39B,4.59,7.39,0.11%,39.79M,-12.70%,1.80B,4.03,1.79,107.97%,11.29%,14.89%,66.09M,0.96,3.02%,-3.40%,7.90,11.59%,1.45B,0.76,8.29%,1.84%,4.49M,-37.65%,44.76,3.04,5.78%,3.56%,60.62 -44.11%,-28.55%,11.15,5.96,-48.50% -20.26%,2.44%,28.55 18.67%,-56.35%,-,4.01,-0.35% 0.43%,70.50%,4.79%,4.22%,-44.41%,-,1.24,-8.89%,15.46%,1.54,-47.72%,"May 17, 2019",1.59,5.94%,4.57%,36.26,2.14,- -,1.59,-19.08%,-8.18%,1.60,45.29,0.00%,0.47,9.79%,-9.36%,1.03,33.72,3800,0.47,Nov 06 AMC,-9.66%,568.84K,33.88,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","587,969",0.47%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,26.35,9.92,0.82%,50.74M,-16.73%,13.24B,14.80,17.66,-0.27%,50.43M,-10.43%,14.55B,1.97,4.32,95.51%,2.21%,-22.03%,512.00M,2.51,16.80%,1.26%,1.78,4.70%,5.27B,3.54,11.80%,6.50%,1.12M,-32.33%,73.85,12.57,13.40%,14.29%,427.76 -38.90%,-28.11%,20.79,16.72,-13.14% 0.42%,8.53%,205.73 27.05%,-4.81%,-,14.68,-4.07% 2.27%,46.70%,5.03%,3.89%,-13.94%,-,2.76,34.73%,15.61%,12.18,259.77%,-,1.19,13.35%,9.71%,32.40,1.85,- -,1.61,-25.20%,-11.21%,1.80,361.57,0.00%,0.63,6.60%,-14.23%,1.51,270.77,9900,0.60,Oct 28 BMO,-14.49%,625.37K,261.37,"Aug 15, 1991",Yes / Yes,3.59% 0.44%,"

","943,523",-3.47%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.23,76.56%,42.09M,19.47%,1.26B,-,-4.67,3.14%,9.87M,35.08%,985.99M,-,-1.04,37.31%,43.93%,93.90%,-177.01M,83.88,68.55%,6.04%,12.63,158.48%,15.00M,5.25,-25.02%,-71.80%,4.34M,264.84%,5.69,4.60,30.32%,-88.40%,34.33 -12.96%,41.01%,6.49,-,-9.85% -,-73.80%,5.83 412.52%,-,-,-,- -,99.31%,17.11%,13.91%,-,-,65.73,-,-1260.67%,2.97,-,-,5.23,-,-1180.04%,60.93,1.00,- -,5.23,-25.86%,15.20%,-1.45,43.14,-,0.00,-,36.89%,1.15,28.01,130,0.00,Aug 12 BMO,129.44%,343.33K,29.88,"Sep 13, 2024",Yes / Yes,-20.42% -100.00%,"

","393,776",6.68%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,24.24,4.11,0.14%,197.90M,-3.49%,19.72B,11.61,8.57,-2.12%,197.82M,0.68%,26.75B,4.67,1.87,98.01%,3.61%,9.87%,823.30M,2.52,2.02%,5.19%,4.99,-2.22%,7.83B,1.57,5.04%,3.71%,7.14M,-5.75%,63.29,35.41,5.19%,6.52%,114.72 -13.21%,-3.90%,2.81,15.92,32.42% -4.13%,4.27%,89.22 11.59%,-10.09%,0.90 (0.90%),10.74,3.99% -0.77%,62.36%,1.59%,2.08%,-28.09%,0.96 (0.96%),3.41,-14.43%,18.50%,2.10,8.73%,"Sep 30, 2025",0.96,4.11%,10.51%,45.88,2.39,0.00% 0.00%,1.87,-34.50%,-0.59%,0.67,110.91,21.66%,0.60,6.97%,-1.97%,0.99,99.71,17000,0.54,Nov 05 BMO,-1.06%,1.43M,99.56,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,415,810",-0.15%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.32%,184.82M,-8.10%,17.24B,32.42,2.21,-1.50%,166.40M,-2.40%,16.41B,-,0.38,69.81%,8.76%,-10.57%,-62.00M,7.22,17.69%,0.54%,5.00,6.52%,2.39B,3.64,36.20%,-1.03%,14.57M,-3.15%,19.68,14.83,30.79%,-1.34%,93.88 -23.60%,19.95%,4.84,50.12,39.04% 20.21%,-1.28%,57.51 24.71%,129.80%,-,107.95,1.60% -4.00%,75.75%,3.16%,3.12%,-25.42%,-,6.87,56.19%,-5.57%,2.64,139.47%,-,3.34,15.31%,-2.60%,38.72,2.15,- -,3.34,110.99%,-2.95%,2.10,89.12,-,0.07,14.51%,-10.24%,1.35,71.52,6856,0.02,Oct 30 AMC,-4.62%,2.91M,71.72,"Aug 03, 2015",Yes / Yes,2.78% 0.77%,"

","3,927,847",0.28%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.06,2.42,3.55%,371.00M,-3.98%,16.11B,15.24,2.87,0.00%,355.62M,1.35%,16.45B,1.66,0.74,81.73%,1.75%,-6.40%,919.00M,1.41,8.17%,-9.17%,3.63,0.85%,11.43B,2.80,13.27%,8.15%,6.23M,-9.28%,15.60,7.48,10.87%,15.84%,53.99 -19.06%,-2.24%,5.84,19.22,-0.14% 4.31%,12.10%,41.00 6.59%,6.82%,0.89 (2.04%),8.89,4.68% 5.19%,17.09%,1.97%,2.01%,-20.93%,0.88 (2.01%),1.44,16.64%,12.16%,0.92,-,"Sep 02, 2025",1.22,3.53%,8.04%,48.12,1.36,10.06% 5.92%,1.39,6.03%,0.03%,0.17,57.70,27.40%,0.31,4.03%,-0.66%,0.64,43.84,350000,0.31,Nov 04 BMO,-4.65%,1.72M,43.70,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,094,807",-0.32%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,27.46,5.06,0.15%,278.00M,-4.99%,38.59B,20.88,6.66,-11.33%,277.11M,-9.22%,50.11B,2.39,1.49,85.27%,2.13%,-4.33%,1.43B,4.88,11.54%,0.26%,3.08,-6.42%,7.91B,-,10.79%,21.51%,5.89M,3.65%,-27.63,48.49,11.48%,-,163.30 -14.84%,3.11%,2.87,25.16,-0.01% 4.75%,39.14%,122.13 13.86%,25.01%,2.85 (2.05%),19.19,4.66% 6.17%,46.26%,1.92%,1.89%,37.30%,2.80 (2.01%),6.34,-7.82%,30.64%,2.73,166.09%,"Sep 02, 2025",0.82,11.30%,18.11%,34.33,2.45,10.25% 9.79%,0.82,3.73%,-3.77%,0.72,162.08,51.40%,-,9.64%,-5.17%,1.08,139.19,40000,-,Nov 04 BMO,-5.04%,1.91M,139.06,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","2,060,047",-0.09%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,11.09,3.12,0.05%,393.26M,28.64%,13.60B,8.53,4.06,0.00%,393.08M,46.75%,23.46B,-,0.76,8.54%,2.83%,4.47%,1.21B,0.70,-69.23%,-3.91%,3.92,18.30%,19.40B,1.14,120.07%,4.25%,11.13M,-18.63%,30.45,13.34,-1.45%,10.88%,47.43 -27.07%,35.59%,2.59,-,843.02% -,6.09%,22.82 51.58%,353.34%,-,5.18,14.06% 7.05%,25.14%,7.47%,6.46%,858.17%,-,1.21,143.56%,6.67%,2.20,96.76%,"Jul 09, 2019",0.54,4.28%,6.22%,72.38,1.67,- -,0.75,-89.22%,26.23%,1.74,42.94,0.00%,0.90,-5.01%,24.95%,0.88,34.97,-,0.68,Aug 08 BMO,5.35%,2.84M,34.59,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","2,498,992",-1.09%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,16.72,1.87,9.47%,93.78M,-3.76%,4.15B,21.22,1.47,-14.26%,86.81M,-1.70%,3.66B,14.54,0.30,101.96%,20.06%,8.18%,176.88M,4.96,-33.83%,-2.48%,10.38,27.87%,835.53M,24.26,23.43%,16.36%,17.41M,18.36%,1.29,6.85,1.15%,128.70%,39.00 -20.00%,-12.68%,4.56,13.59,- -,76.61%,21.44 45.51%,27.69%,-,20.76,44.77% 32.00%,59.69%,3.39%,3.27%,-,0.50 (1.60%),4.38,135.66%,17.85%,1.06,-,"Sep 10, 2025",0.87,19.85%,21.17%,42.33,2.40,- -,0.87,0.77%,-0.42%,1.22,35.33,26.62%,0.95,17.52%,-8.77%,0.43,31.20,4022,0.90,Nov 06 BMO,10.27%,1.68M,31.20,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","725,765",0.00%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,22.84,0.55,5.69%,931.89M,-2.85%,11.77B,17.02,0.74,0.00%,878.90M,-2.32%,9.51B,0.72,0.14,67.02%,2.35%,18.48%,578.52M,6.99,50.74%,3.52%,2.07,11.67%,1.68B,2.40,19.04%,10.15%,20.67M,16.73%,5.27,5.02,31.73%,11.14%,14.07 -10.23%,37.88%,2.52,-,- -,10.57%,8.20 54.02%,152.10%,0.18 (1.39%),17.46,29.32% 34.26%,61.31%,2.87%,3.34%,-,0.19 (1.52%),5.65,61.25%,31.94%,0.42,-,"Oct 10, 2025",8.89,25.36%,34.37%,46.63,1.33,- -,8.89,51.24%,-1.33%,0.20,15.29,39.99%,0.00,17.33%,-3.10%,0.42,12.72,7185,0.00,Nov 17 BMO,3.78%,9.97M,12.63,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","4,166,196",-0.71%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.26%,123.13M,-0.94%,1.04B,14.05,0.60,-0.17%,99.50M,0.00%,1.03B,-,0.13,64.35%,2.37%,9.06%,7.45M,2.31,65.71%,-1.90%,2.34,27.15%,449.66M,6.80,3.45%,1.37%,2.35M,32.55%,1.24,5.31,25.39%,4.72%,9.20 -8.37%,19.41%,1.59,15.84,32.91% 27.34%,2.33%,5.51 52.99%,60.88%,-,18.75,2.53% 7.09%,75.72%,1.63%,1.84%,-51.69%,-,2.29,226.76%,4.30%,0.16,-,-,0.99,13.51%,1.66%,47.89,1.50,- -,0.99,179.75%,0.24%,0.96,9.83,-,1.21,15.54%,-2.56%,0.58,8.30,1150,1.09,Sep 08 AMC,12.47%,1.00M,8.43,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","585,988",1.57%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.36,2.10,0.94%,82.12M,-3.63%,2.79B,12.38,2.77,0.00%,80.46M,1.33%,2.69B,3.21,0.58,105.43%,12.25%,-4.56%,177.20M,1.53,-11.51%,-8.74%,5.72,20.95%,1.82B,3.51,14.63%,13.98%,9.85M,-10.96%,9.77,10.33,5.09%,23.49%,45.25 -24.22%,-4.32%,3.32,11.15,-5.11% 28.53%,18.61%,26.61 28.86%,8.14%,0.40 (1.16%),9.39,9.05% 14.90%,58.37%,2.43%,3.43%,-32.42%,-,1.48,-2.60%,12.94%,1.13,-,-,1.48,3.63%,9.73%,47.99,2.41,- -,2.52,3.95%,0.13%,1.89,37.93,0.00%,0.22,-3.80%,-1.36%,0.90,34.58,1340,0.19,Nov 06 BMO,2.02%,1.72M,34.29,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,545,973",-0.84%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.56,2.21,2.92%,63.84M,-2.87%,2.03B,11.97,2.69,-8.22%,61.22M,2.32%,1.75B,0.80,0.53,99.09%,8.92%,-2.57%,149.14M,1.40,15.16%,-0.46%,6.28,-8.45%,1.45B,2.75,24.23%,15.33%,5.46M,-16.82%,11.69,6.52,18.10%,20.13%,41.72 -22.84%,-5.66%,4.93,7.12,55.06% 29.12%,19.44%,29.96 7.44%,-16.99%,-,6.99,11.02% 6.84%,87.49%,1.95%,2.68%,53.43%,-,1.21,13.08%,13.13%,0.80,42.94%,-,3.27,5.37%,10.28%,48.16,2.91,- -,3.27,24.30%,-1.01%,0.99,35.12,0.00%,0.04,3.75%,0.73%,1.05,31.97,5116,0.03,Nov 06 AMC,-7.97%,869.21K,32.19,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","912,259",0.69%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,3.92,5.89,-,31.39M,-2.39%,723.38M,-,-,-,-,21.80%,248.38M,-,-,1.02%,-,-11.64%,215.91M,1.38,-,48.36%,0.96,53.63%,525.78M,2.85,-,-,0.06M,44.39%,8.07,1.52,-,-,31.00 -25.66%,-,15.20,-,- -,59.28%,14.04 64.14%,-,-,-,96.92% -,96.69%,6.54%,6.58%,-,-,0.47,-,29.80%,1.49,-,-,3.07,-,41.06%,52.69,-,- -,3.07,402.69%,4.25%,-,-,-,0.01,96.53%,0.56%,0.51,23.19,497,0.00,Aug 27 BMO,5.20%,64.21K,23.05,"Apr 30, 2025",No / Yes,- -,"

","32,676",-0.63%,YB
