Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,22.54,0.41,75.88%,254.09M,-5.68%,3.73B,18.02,0.51,0.00%,61.28M,10.53%,4.76B,1.09,-,22.00%,6.58%,6.16%,103.34M,1.79,26.19%,36.29%,3.45,28.95%,2.08B,2.23,14.68%,3.34%,4.03M,10.53%,4.09,13.86,20.71%,10.58%,9.99 -8.61%,15.13%,0.66,20.19,- -,5.45%,6.05 50.91%,-11.19%,0.14 (1.58%),10.67,11.29% -,55.55%,2.90%,2.84%,-,0.14 (1.56%),2.29,-5.94%,8.97%,0.28,-,"Jul 07, 2025",0.79,-1.88%,4.97%,54.02,1.89,15.87% -,1.42,-54950.00%,1.08%,0.74,10.04,42.68%,1.17,-,6.01%,0.58,9.50,7395,0.82,Sep 05 BMO,9.46%,1.17M,9.13,"Dec 20, 2021",Yes / Yes,73.56% 2.35%,"

","679,304",-3.89%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,-12.69%,18.76B,33.82,2.23,-0.57%,48.16M,-8.96%,17.93B,-,0.43,17.45%,2.27%,11.51%,-62.00M,7.86,17.85%,1.38%,1.85,7.69%,2.39B,3.83,37.22%,-1.03%,1.09M,6.52%,19.68,16.13,31.66%,-1.34%,90.22 -16.35%,18.59%,4.68,54.54,39.04% 20.21%,-1.28%,55.08 37.02%,133.00%,-,117.93,1.60% -4.00%,75.75%,3.63%,3.10%,-20.82%,-,7.51,56.19%,-5.57%,2.89,165.65%,-,3.34,15.31%,-2.60%,37.40,2.19,- -,3.34,110.99%,-8.23%,2.13,88.85,-,0.07,14.51%,-5.90%,1.10,76.49,6856,0.02,Aug 06 AMC,3.17%,592.10K,75.47,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","651,959",-1.33%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.28%,213.26M,-3.74%,4.83B,23.43,0.87,0.00%,189.77M,2.99%,4.67B,-,0.18,66.33%,12.44%,32.40%,-36.55M,4.18,12.42%,4.73%,2.56,34.41%,1.16B,7.16,31.66%,-4.34%,23.60M,12.90%,2.84,13.23,23.25%,-8.21%,38.20 -46.83%,-30.99%,1.53,35.37,33.87% -5.22%,-4.20%,10.69 89.99%,218.34%,-,94.86,29.95% 26.86%,55.31%,4.48%,4.98%,-,-,4.04,79.56%,-1.32%,1.04,-,-,3.25,40.60%,-3.16%,54.14,1.50,- -,3.25,62.61%,1.61%,1.31,27.25,-,0.29,35.38%,9.78%,0.52,20.57,2191,0.29,Aug 05 AMC,22.00%,9.23M,20.31,"Jun 10, 2021",Yes / Yes,11.35% 3.96%,"

","4,817,860",-1.26%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,25.10,1.45,2.97%,41.17M,-6.96%,1.50B,4.94,7.39,0.11%,39.78M,-3.37%,1.90B,4.34,1.79,109.51%,10.01%,16.48%,66.09M,1.03,3.02%,0.63%,6.75,-12.60%,1.45B,0.81,8.29%,1.84%,3.98M,-32.89%,44.76,3.27,5.78%,3.56%,60.62 -39.84%,-27.22%,11.15,6.41,-48.50% -20.26%,2.44%,28.55 27.74%,-51.09%,-,4.24,-0.35% 0.43%,70.50%,3.88%,3.55%,-40.67%,-,1.32,-8.89%,15.46%,1.44,-40.62%,"May 17, 2019",1.59,5.94%,4.57%,47.31,2.00,- -,1.59,-19.08%,-2.98%,1.61,45.29,0.00%,0.47,9.79%,2.94%,0.86,36.42,3800,0.47,Aug 06 AMC,-8.43%,589.58K,36.47,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","508,297",0.14%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,28.53,10.58,0.82%,50.84M,-6.48%,15.35B,17.45,17.31,-0.26%,50.43M,-5.81%,16.84B,2.46,3.73,93.95%,2.39%,-2.06%,548.00M,2.96,15.23%,1.84%,2.29,4.84%,5.19B,4.24,11.10%,7.10%,1.20M,-21.81%,71.15,17.61,11.59%,15.87%,427.76 -29.41%,-16.67%,17.15,18.00,-13.14% 0.42%,9.29%,205.73 46.78%,5.71%,-,17.20,-4.07% 2.27%,46.62%,2.34%,2.24%,17.89%,-,3.25,138.53%,15.57%,8.30,247.49%,-,1.03,19.12%,10.56%,39.29,1.95,- -,1.46,0.17%,-3.77%,1.77,364.64,0.00%,0.65,7.76%,-5.69%,0.75,308.48,9900,0.63,Aug 05 BMO,-5.08%,525.20K,301.97,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","396,264",-2.11%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,23.61,4.11,0.14%,197.90M,-3.23%,19.21B,11.32,8.57,-2.12%,197.82M,-9.83%,26.23B,4.59,1.88,98.67%,3.32%,5.70%,823.30M,2.45,1.94%,4.33%,3.83,-12.36%,7.83B,1.53,5.03%,3.71%,6.57M,-8.20%,63.29,34.49,5.14%,6.52%,114.72 -15.47%,-9.85%,2.81,15.50,32.42% -4.13%,4.27%,89.22 8.69%,-13.24%,0.90 (0.92%),10.54,3.99% -0.77%,62.36%,2.49%,1.99%,-28.02%,0.96 (0.99%),3.35,-14.43%,18.50%,2.26,-0.93%,"Sep 30, 2025",0.96,4.11%,10.51%,36.56,2.48,0.00% 0.00%,1.87,-34.50%,-5.31%,0.68,110.96,21.66%,0.60,6.97%,-3.29%,0.62,98.98,17000,0.54,Aug 07 BMO,-4.37%,1.72M,96.97,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,059,877",-2.03%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.32%,184.82M,-13.59%,18.71B,34.99,2.22,-1.50%,166.40M,-9.26%,17.88B,-,0.43,69.64%,8.86%,12.32%,-62.00M,7.84,17.82%,1.43%,5.40,8.71%,2.39B,3.95,36.66%,-1.03%,14.74M,5.00%,19.68,16.09,31.54%,-1.34%,93.88 -17.18%,18.67%,4.83,54.40,39.04% 20.21%,-1.28%,57.00 36.40%,140.41%,-,117.62,1.60% -4.00%,75.75%,3.67%,3.22%,-18.90%,-,7.49,56.19%,-5.57%,3.05,178.57%,-,3.34,15.31%,-2.60%,36.81,2.23,- -,3.34,110.99%,-8.86%,2.14,88.40,-,0.07,14.51%,-6.73%,1.04,79.00,6856,0.02,Aug 06 AMC,3.05%,2.73M,77.75,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","2,842,542",-1.58%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,17.72,2.42,3.56%,371.00M,-2.17%,15.81B,14.86,2.89,0.00%,355.59M,-7.75%,16.14B,1.57,0.74,81.96%,1.86%,-3.88%,919.00M,1.38,8.19%,-10.68%,3.43,-18.01%,11.43B,2.75,13.97%,8.15%,6.61M,-10.98%,15.60,7.34,11.27%,15.84%,53.99 -20.58%,17.96%,5.84,18.86,-0.14% 4.31%,12.10%,38.08 12.61%,-14.05%,0.89 (2.08%),8.73,4.68% 5.19%,17.09%,1.53%,1.74%,-16.41%,0.88 (2.05%),1.41,16.64%,12.16%,0.96,-,"Sep 02, 2025",1.22,3.53%,8.04%,40.31,1.34,10.06% 5.92%,1.39,6.03%,-2.65%,0.17,58.05,27.40%,0.31,4.03%,-5.27%,0.90,43.09,350000,0.31,Aug 05 BMO,-7.45%,1.93M,42.88,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,727,364",-0.49%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.71,5.06,0.15%,278.00M,3.55%,41.74B,22.57,6.66,-12.24%,277.11M,2.30%,53.26B,2.55,1.48,85.52%,2.03%,2.28%,1.43B,5.28,11.55%,0.74%,2.76,-5.21%,7.91B,-,10.83%,21.51%,5.63M,12.11%,-27.63,52.44,11.64%,-,163.30 -7.89%,15.37%,2.87,27.21,-0.01% 4.75%,39.14%,122.13 23.16%,30.51%,2.85 (1.89%),20.40,4.66% 6.17%,46.26%,1.77%,1.69%,63.29%,2.80 (1.86%),6.73,-7.82%,30.64%,2.63,152.11%,"Sep 02, 2025",0.82,11.30%,18.11%,58.88,2.44,10.25% 9.79%,0.82,3.73%,2.19%,0.72,160.96,51.40%,-,9.64%,2.71%,0.71,149.45,40000,-,Aug 05 BMO,3.87%,2.04M,150.41,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","1,442,625",0.64%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,8.59,3.12,0.04%,393.26M,9.67%,10.53B,6.79,3.94,0.00%,393.12M,-12.83%,20.38B,-,0.77,8.51%,2.23%,-19.80%,1.21B,0.54,-67.63%,-5.18%,4.08,-28.13%,19.40B,0.88,103.33%,4.25%,8.77M,-37.03%,30.45,10.33,-2.94%,10.88%,47.43 -43.56%,17.00%,2.59,-,843.02% -,6.09%,21.01 27.42%,273.88%,-,4.50,14.06% 7.05%,25.14%,6.72%,5.38%,500.22%,-,1.05,143.56%,6.67%,1.75,30.90%,"Jul 09, 2019",0.54,4.28%,6.22%,43.35,1.67,- -,0.75,-89.22%,-4.14%,1.75,41.27,0.00%,0.90,-5.01%,-13.19%,0.88,27.73,-,0.68,Aug 08 BMO,-23.28%,2.15M,26.77,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","1,900,052",-3.46%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,19.50,1.87,8.57%,93.78M,-1.81%,4.84B,24.76,1.47,-15.48%,87.67M,0.08%,4.35B,16.96,0.30,103.16%,20.09%,33.33%,176.88M,5.79,-33.83%,2.92%,10.65,34.57%,835.53M,28.30,23.43%,16.36%,17.61M,38.09%,1.29,7.99,1.15%,128.70%,39.00 -6.67%,12.12%,4.56,15.86,- -,76.61%,21.44 69.76%,62.16%,-,24.68,44.77% 32.00%,59.69%,3.17%,3.13%,-,0.50 (1.37%),5.21,135.66%,17.85%,1.13,-,"Sep 10, 2025",0.87,19.85%,21.17%,53.23,2.40,- -,0.87,0.77%,-0.76%,1.27,35.22,26.62%,0.95,17.52%,7.12%,0.73,36.75,4022,0.90,Aug 05 BMO,31.72%,1.65M,36.40,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","1,207,498",-0.95%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,23.53,0.55,5.62%,931.89M,-5.52%,12.12B,17.54,0.74,0.00%,879.56M,0.54%,9.87B,0.74,0.14,67.05%,3.04%,10.82%,578.52M,7.20,51.24%,3.89%,2.51,0.46%,1.68B,2.47,19.04%,10.15%,26.75M,20.24%,5.27,5.17,31.88%,11.14%,14.02 -7.24%,70.29%,2.52,-,- -,10.57%,8.20 58.66%,85.86%,0.18 (1.35%),18.11,29.32% 34.26%,61.31%,2.24%,2.57%,-,0.10 (0.74%),5.86,61.25%,31.94%,0.38,-,"Oct 10, 2025",8.89,25.36%,34.37%,49.68,1.31,- -,8.89,51.24%,-2.55%,0.21,15.31,20.00%,0.00,17.33%,5.50%,0.66,13.15,7185,0.00,Aug 21 BMO,8.96%,10.64M,13.01,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","6,977,866",-1.06%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.03%,123.13M,-3.78%,1.07B,14.42,0.60,-0.17%,99.78M,-3.89%,1.06B,-,0.13,64.38%,3.14%,1.76%,7.45M,2.37,65.71%,-2.17%,3.30,31.26%,449.66M,6.98,3.45%,1.37%,3.13M,36.01%,1.24,5.44,25.39%,4.72%,9.20 -5.98%,34.53%,1.59,16.25,32.91% 27.34%,2.33%,5.51 56.99%,83.65%,-,19.24,2.53% 7.09%,75.72%,2.04%,2.28%,-43.54%,-,2.35,226.76%,4.30%,0.22,-,-,0.99,13.51%,1.66%,47.60,1.50,- -,0.99,179.75%,-2.12%,0.93,9.83,-,1.21,15.54%,1.16%,1.04,8.71,1150,1.09,Sep 08 AMC,18.94%,949.54K,8.65,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","983,719",-0.69%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.26,2.10,0.94%,82.12M,-4.91%,2.77B,12.35,2.76,0.00%,80.46M,-4.72%,2.68B,4.35,0.58,104.98%,10.14%,13.64%,177.20M,1.52,-11.53%,-7.55%,3.92,1.19%,1.82B,3.49,14.24%,13.98%,8.16M,-11.50%,9.77,10.26,3.74%,23.49%,45.25 -24.69%,-12.88%,3.32,11.08,-5.11% 28.53%,18.61%,26.61 28.07%,0.00%,0.40 (1.16%),9.33,9.05% 14.90%,58.37%,2.87%,3.02%,-23.60%,-,1.47,-2.60%,12.94%,1.13,-,-,1.48,3.63%,9.73%,43.60,2.41,- -,2.52,3.95%,-3.39%,1.85,36.53,0.00%,0.22,-3.80%,-4.05%,0.46,34.78,1340,0.19,Aug 07 BMO,-0.82%,2.08M,34.08,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","965,398",-2.01%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.16,2.21,2.98%,63.84M,-2.58%,1.97B,11.78,2.66,-7.99%,61.18M,-0.41%,1.69B,0.78,0.52,99.28%,8.31%,-8.43%,149.14M,1.36,15.01%,1.52%,5.91,-18.43%,1.45B,2.68,22.84%,15.33%,5.08M,-19.12%,11.69,6.34,18.12%,20.13%,41.72 -24.98%,-8.96%,4.93,6.93,55.06% 29.12%,19.44%,29.96 4.47%,-8.67%,-,6.76,11.02% 6.84%,87.49%,1.38%,1.69%,52.46%,-,1.17,13.08%,13.13%,0.62,24.55%,-,3.27,5.37%,10.28%,44.23,3.08,- -,3.27,24.30%,-0.85%,0.99,35.25,0.00%,0.04,3.75%,-3.51%,0.55,31.44,5116,0.03,Aug 07 AMC,-12.65%,860.45K,31.30,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","470,864",-0.45%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.70,0.80,-,133.34M,-2.28%,1.03B,8.92,0.86,-,131.47M,-2.03%,318.79M,-,-,12.66%,0.84%,15.57%,146.31M,2.96,8.11%,50.07%,1.89,40.62%,348.19M,1.73,8.12%,18.90%,1.10M,90.15%,4.46,1.46,-,21.16%,9.29 -16.90%,85.58%,5.28,-,10.08% 27.89%,19.67%,3.83 101.83%,109.78%,-,-,7.54% 39.86%,65.53%,3.86%,3.00%,-,-,0.92,12.97%,35.74%,0.26,-,-,6.80,6.79%,42.02%,51.20,1.67,- -,8.00,16.01%,1.32%,0.79,9.27,0.00%,0.00,4.15%,-1.50%,0.69,7.58,815,0.00,Aug 11 AMC,26.33%,582.34K,7.72,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","402,610",1.85%,YALA
Block Inc,Technology,Software - Infrastructure,USA,NYSE,S&P 500,15.76,4.67,12.88%,550.19M,-4.77%,44.91B,20.64,3.57,-0.23%,531.05M,-6.47%,43.56B,1.70,0.64,66.30%,4.34%,13.16%,2.96B,1.88,-22.98%,3.94%,2.29,24.78%,23.83B,2.03,37.57%,7.95%,23.03M,-13.31%,36.31,6.03,9.25%,14.27%,99.26 -25.77%,8.62%,12.21,42.39,139.66% 41.45%,11.15%,44.27 66.43%,19.86%,-,16.64,10.95% 38.62%,38.81%,3.58%,2.97%,-49.19%,-,1.83,262.31%,9.46%,2.55,-,-,1.94,1.41%,12.41%,42.64,2.02,- -,1.96,182.98%,-3.05%,2.73,87.94,0.00%,0.28,-1.64%,-3.52%,0.74,76.49,11372,0.20,Aug 07 AMC,3.68%,10.07M,73.68,"Nov 19, 2015",Yes / Yes,-1.12% -3.84%,"

","7,442,792",-3.67%,XYZ
