Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.33,4.15,1.62%,148.15M,0.23%,6.95B,9.84,4.78,-5.32%,145.31M,-5.77%,612.00M,-,1.17,77.98%,4.37%,12.00%,4.84B,1.43,5.41%,2.23%,3.79,14.65%,37.82,1.24,4.19%,0.74%,6.35M,37.92%,-,-,-8.32%,11.50%,28.90,53.32,7.20%,1.65 (3.51%),8.00,1.26%,9.05%,-11.80%,1.08,1.64 (3.49%),-,9.97%,-,62.73%,1.34,"Aug 15, 2024",0.14,-27.00%,17.41%,49.56,2.60%,2.61%,9679,1.06,17.89%,12.64%,3.04,51.93,Yes / Yes,0.12,14.99%,37.74%,0.68,47.30,1.89%,17.01%,7.64%,Jul 22 AMC,1.68M,47.03,-0.51%,-1.92%,8.25%,"

","1,134,216",-0.57%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-16.31,21.71%,120.29M,20.10%,2.85B,-,-0.63,0.00%,94.22M,17.30%,-1959.40M,-,5.80,40.55%,17.00%,14.24%,5.97B,0.48,149.15%,-12.67%,3.19,147.23%,24.00,0.99,-105.67%,-19.22%,16.02M,107.18%,13.20,1.79,-,-50.62%,6.39,23.82,139.72%,3.97 (16.79%),2.80,-,-28.17%,-0.67%,1.75,1.16 (4.90%),0.97,29.90%,9.80%,270.27%,1.13,"Aug 29, 2024",1.04,-250.18%,5.54%,70.95,5.15%,4.69%,6460,1.94,-26.26%,-32.80%,3.43,18.21,Yes / Yes,1.41,272.24%,-,2.22,22.33,8.59%,60.51%,47.57%,Aug 19 BMO,5.02M,23.66,27.32%,25.81%,55.79%,"

","11,143,070",5.96%,ZIM
ZoomInfo Technologies Inc.,Technology,Software - Application,USA,NASD,-,284.96,0.04,21.03%,384.83M,-3.49%,3.74B,10.61,0.96,1.95%,288.46M,5.25%,15.40M,43.57,0.22,78.63%,9.41%,-17.17%,1.23B,3.03,-13.11%,-3.93%,3.65,-34.00%,5.08,2.01,9.90%,0.22%,27.15M,-35.50%,1.09,9.36,6.54%,0.73%,7.65,19.39,-44.67%,-,9.09,-,0.47%,-47.24%,1.06,-,0.97,56.47%,83.74%,33.73%,0.41,-,0.97,-88.28%,13.18%,51.77,3.19%,3.51%,3516,0.76,2.77%,1.25%,2.64,11.08,Yes / Yes,0.75,-169.30%,0.00%,0.69,10.28,-5.00%,-28.09%,-5.54%,Aug 05 AMC,7.43M,10.23,1.87%,0.33%,-26.74%,"

","5,141,920",-0.49%,ZI
Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,19.83,0.43,76.66%,250.31M,-13.33%,2.12B,15.88,0.53,0.00%,58.43M,-18.91%,108.84M,1.95,-,17.91%,4.59%,-28.33%,2.12B,1.00,-16.77%,-21.85%,7.76,-41.84%,3.62,2.33,19.05%,3.69%,2.68M,-38.41%,1.37,6.19,10.17%,12.47%,7.89,15.26,-26.97%,0.13 (1.54%),9.36,-,6.48%,-44.63%,0.62,0.13 (1.54%),0.79,11.31%,55.26%,7.10%,0.41,"Jul 05, 2024",1.41,20.85%,9.24%,32.87,5.99%,3.62%,7201,1.19,21.21%,5.13%,3.00,10.78,Yes / Yes,0.84,-54950.00%,24.23%,2.70,7.93,-5.04%,-45.65%,-,Sep 18 BMO,345.53K,8.45,-13.20%,-18.03%,-28.96%,"

","932,336",6.56%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.60,77.44%,55.28M,7.05%,15.07B,36.32,1.79,1.13%,52.17M,19.51%,-141.00M,-,0.28,19.64%,2.85%,46.12%,2.07B,7.28,2.77%,-0.41%,2.33,34.12%,19.45,3.35,37.48%,-2.13%,1.49M,47.58%,11.37,5.73,12.10%,-3.14%,33.23,66.75,14.90%,-,99.80,-2.24%,-2.77%,-2.37%,2.01,-,2.12,16.49%,76.92%,96.12%,2.39,-,2.12,21.45%,-10.67%,73.99,4.50%,3.77%,6263,0.40,9.40%,-6.81%,1.96,58.30,Yes / Yes,0.13,51.40%,-,0.77,63.64,6.25%,66.47%,13.04%,Aug 07 AMC,638.34K,65.17,14.95%,25.27%,32.28%,"

","493,646",2.40%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.88,17.87%,230.25M,10.20%,6.96B,190.32,0.16,0.00%,189.10M,21.01%,-146.00M,-,-0.07,60.16%,5.57%,84.28%,822.09M,8.47,64.54%,11.70%,3.11,174.41%,0.99,30.52,137.34%,-27.16%,10.53M,284.73%,0.67,45.01,37.00%,-82.39%,7.38,29.84,242.86%,-,85.46,-42.41%,-36.37%,1.34%,1.27,-,1.98,24.26%,53.84%,310.03%,1.13,-,1.98,44.04%,-15.99%,72.88,3.75%,4.25%,1783,0.85,25.16%,-17.76%,1.36,31.00,Yes / Yes,0.85,53.23%,-,1.25,29.43,7.25%,-2.11%,32.61%,Jul 31 AMC,3.39M,30.24,13.93%,25.90%,99.31%,"

","4,227,233",2.75%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,31.43,1.57,1.81%,46.08M,-3.70%,2.21B,6.80,7.27,0.12%,43.93M,6.44%,79.99M,4.03,1.51,103.29%,5.27%,-10.11%,1.37B,1.62,7.10%,1.86%,3.65,-20.42%,41.23,1.20,9.69%,2.24%,2.31M,-25.78%,15.36,3.22,7.80%,4.29%,37.76,70.90,-26.42%,-,12.03,-19.19%,2.78%,-30.27%,1.29,-,1.95,3.32%,74.00%,30.93%,1.69,"May 17, 2019",1.91,-13.05%,14.77%,53.73,3.74%,3.33%,4200,0.54,-0.41%,5.85%,1.57,68.50,Yes / Yes,0.54,116.05%,0.00%,0.69,50.11,-3.50%,-6.42%,-1.60%,Aug 07 AMC,634.26K,49.44,1.47%,5.44%,-13.59%,"

","435,960",-1.34%,ZD
Zebra Technologies Corp.,Technology,Communication Equipment,USA,NASD,S&P 500,82.13,4.44,0.82%,51.38M,2.80%,18.80B,23.45,15.54,-0.62%,51.16M,3.64%,230.00M,3.89,3.24,92.14%,1.23%,19.08%,4.36B,4.32,30.38%,0.26%,1.72,22.32%,63.74,5.72,21.39%,3.08%,0.63M,60.44%,7.97,45.74,21.10%,7.33%,194.59,372.93,33.33%,-,42.53,-5.89%,4.17%,-2.28%,1.66,-,0.84,2.84%,44.15%,87.28%,8.68,-,1.28,-64.52%,11.02%,66.23,2.33%,2.31%,9750,0.72,-20.31%,5.28%,2.16,369.93,Yes / Yes,0.68,-21.71%,0.00%,0.63,362.39,2.96%,13.06%,-0.74%,Jul 30 BMO,364.91K,364.43,6.37%,8.40%,22.41%,"

","229,587",0.56%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,22.48,4.80,0.14%,205.60M,1.48%,21.96B,12.52,8.61,-4.31%,203.37M,-6.29%,997.10M,3.21,1.77,93.13%,2.90%,-0.38%,7.52B,2.92,6.01%,-0.06%,3.82,-15.71%,62.18,1.73,7.62%,4.66%,5.89M,-7.74%,2.06,52.26,7.00%,7.94%,102.00,133.90,-11.41%,0.87 (0.81%),22.45,-,5.97%,-19.48%,1.03,0.96 (0.89%),0.63,-1.20%,61.82%,5.70%,2.04,"Sep 30, 2024",1.29,99.18%,18.01%,47.51,1.44%,1.73%,18000,0.46,4.58%,13.25%,2.60,124.12,Yes / Yes,0.31,17.80%,19.66%,0.83,107.57,0.10%,0.95%,3.87%,Aug 07 BMO,1.54M,107.81,-1.11%,-1.70%,-8.32%,"

","1,274,586",0.22%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.60,34.78%,171.85M,7.08%,15.55B,37.07,1.81,2.56%,150.82M,19.36%,-141.00M,-,0.29,69.72%,10.54%,46.25%,2.07B,7.51,3.36%,-,4.18,36.40%,19.45,3.46,37.67%,-2.13%,15.89M,48.74%,11.37,5.91,6.20%,-3.14%,33.80,68.73,16.25%,-,103.00,-2.24%,-2.77%,-2.14%,1.94,-,2.12,16.49%,76.92%,98.99%,2.52,"Jan 12, 2011",2.12,21.45%,-10.67%,73.96,4.74%,3.90%,6263,0.40,9.40%,-6.81%,2.00,58.14,Yes / Yes,0.13,51.40%,-,0.56,65.52,6.25%,62.10%,13.04%,Aug 07 AMC,3.80M,67.26,14.90%,25.31%,32.93%,"

","2,144,385",2.66%,Z
JOYY Inc ADR,Communication Services,Internet Content & Information,Singapore,NASD,-,9.23,3.98,0.50%,44.54M,3.43%,1.50B,8.68,4.24,0.00%,40.58M,7.39%,266.05M,-,0.92,66.56%,3.04%,26.58%,2.27B,0.66,-5.25%,-9.20%,3.58,21.52%,90.57,0.41,8.28%,2.62%,1.23M,-8.21%,79.86,0.46,-1.39%,4.26%,27.88,43.20,-7.41%,-,-,4.67%,5.13%,-14.91%,0.27,0.20 (0.54%),1.35,14.60%,35.51%,31.85%,0.95,"Sep 25, 2023",1.35,-0.99%,0.89%,64.44,2.59%,2.41%,6292,0.02,-2.41%,11.74%,1.92,37.99,Yes / Yes,0.00,-59.34%,14.49%,1.65,35.71,1.10%,26.57%,3.25%,Aug 27 AMC,344.72K,36.76,4.99%,6.72%,10.90%,"

","568,272",2.94%,YY
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.84,2.07,3.93%,407.00M,11.66%,14.93B,15.88,2.45,0.12%,368.03M,16.78%,840.00M,1.88,0.65,80.27%,2.76%,23.13%,11.04B,1.35,9.64%,0.25%,3.81,1.01%,15.06,2.59,11.91%,7.23%,10.17M,-32.16%,6.47,6.03,10.00%,13.59%,28.50,57.06,-8.15%,0.64 (1.65%),23.09,1.32%,10.93%,-31.70%,0.33,0.61 (1.57%),1.09,5.91%,16.43%,36.74%,1.00,"Aug 27, 2024",1.23,17.06%,10.93%,81.77,1.86%,2.14%,430000,0.47,6.77%,7.61%,1.38,44.39,Yes / Yes,0.32,16.15%,26.41%,2.38,36.35,-2.80%,17.10%,0.94%,Aug 05 AMC,2.67M,38.97,13.63%,18.79%,6.38%,"

","6,358,348",7.21%,YUMC
Yum Brands Inc.,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,24.50,5.46,0.15%,281.00M,1.10%,37.62B,21.25,6.30,-24.27%,280.75M,-1.27%,1.56B,2.12,1.42,87.06%,2.92%,1.11%,7.11B,5.29,9.06%,-7.97%,4.09,-0.61%,-27.15,-,11.65%,25.48%,8.20M,7.04%,2.50,53.51,11.57%,-,115.53,143.20,2.40%,2.67 (1.99%),27.50,3.62%,35.80%,-6.56%,1.08,2.62 (1.95%),1.44,4.64%,49.29%,15.82%,2.25,"Aug 27, 2024",1.44,10.25%,32.92%,51.81,1.97%,1.55%,35000,-,1.63%,21.96%,2.48,146.64,Yes / Yes,-,-12.20%,43.19%,1.35,130.37,-2.35%,1.54%,4.51%,Aug 06 BMO,2.00M,133.80,0.31%,0.45%,-0.26%,"

","2,696,988",2.63%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-7.16,0.04%,393.26M,-3.81%,8.95B,4.94,4.61,0.00%,393.12M,7.97%,-2764.15M,-,0.96,12.68%,1.96%,9.27%,18.60B,0.48,234.58%,5.29%,4.62,11.68%,26.95,0.84,2.18%,-10.15%,7.70M,76.77%,3.54,6.43,39.70%,-25.68%,9.57,24.76,32.34%,-,-,-,-15.46%,-8.14%,1.81,-,0.73,7.67%,32.77%,137.72%,0.81,"Jul 09, 2019",0.93,-256.48%,17.68%,50.52,3.18%,3.50%,25711,0.91,0.20%,-14.86%,2.20,27.89,Yes / Yes,0.72,63.09%,-,0.66,22.88,9.26%,89.49%,11.65%,Aug 09 BMO,1.67M,22.75,-1.61%,6.31%,14.89%,"

","1,097,510",-0.57%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,42.18,0.78,17.84%,91.79M,1.14%,3.07B,21.44,1.54,-9.65%,76.54M,14.68%,72.25M,-,0.33,90.02%,20.92%,74.12%,697.15M,4.40,119.21%,1.60%,8.21,57.49%,1.65,19.99,20.90%,6.99%,16.02M,83.87%,7.19,4.59,-,34.36%,14.64,33.85,62.06%,0.55 (1.67%),11.41,-,26.54%,-2.63%,1.65,0.38 (1.15%),1.13,35.65%,60.10%,125.15%,1.13,"Sep 10, 2024",1.13,234.45%,12.83%,72.90,3.00%,3.44%,3698,0.81,32.44%,10.36%,2.56,27.38,Yes / Yes,0.77,488.15%,117.46%,0.74,32.81,1.64%,31.32%,24.60%,Aug 06 BMO,1.95M,32.96,8.23%,25.30%,57.36%,"

","1,453,447",0.46%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,24.51,0.34,6.94%,938.37M,11.97%,8.04B,13.39,0.63,0.00%,888.33M,11.82%,360.08M,0.81,0.12,50.72%,3.52%,-1.64%,1.34B,5.99,58.70%,3.39%,4.35,14.56%,5.15,1.64,33.34%,6.71%,31.23M,21.68%,2.42,3.48,30.10%,7.39%,5.70,9.68,20.11%,0.10 (1.17%),-,-,7.32%,-13.02%,0.20,0.14 (1.71%),6.94,38.79%,52.21%,47.72%,0.31,"Apr 04, 2024",6.94,60.23%,13.88%,71.57,4.11%,3.33%,7585,0.00,24.73%,26.82%,1.15,11.57,Yes / Yes,0.00,33.70%,42.82%,3.49,7.64,2.27%,3.26%,29.94%,Aug 21 BMO,7.18M,8.42,15.57%,12.62%,11.69%,"

","25,033,315",10.21%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,18.15,2.15,0.78%,86.92M,-0.43%,3.31B,13.35,2.93,-0.11%,83.99M,-4.03%,187.50M,2.12,0.67,107.08%,8.12%,-0.76%,1.76B,1.88,17.30%,-5.37%,4.38,5.79%,8.34,4.69,11.00%,16.18%,6.82M,-17.51%,2.52,15.54,8.58%,29.00%,33.88,54.15,-24.49%,0.23 (0.59%),20.40,22.96%,21.80%,-27.80%,2.12,-,1.22,16.62%,58.33%,15.41%,1.25,-,2.29,183.05%,14.40%,49.80,2.40%,2.76%,1050,0.25,10.80%,10.66%,2.41,47.25,Yes / Yes,0.22,35.04%,0.00%,0.69,39.12,2.45%,9.92%,15.14%,Aug 08 BMO,1.56M,39.10,0.55%,-0.80%,-4.61%,"

","1,067,843",-0.05%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,18.27,1.90,2.98%,68.86M,2.66%,2.33B,15.82,2.20,-4.33%,64.91M,-0.60%,137.81M,0.83,0.40,93.55%,6.45%,-5.21%,1.38B,1.69,23.52%,-2.87%,5.68,-9.25%,10.87,3.20,31.73%,13.79%,4.18M,-16.24%,5.86,5.93,22.00%,19.09%,32.56,48.99,-26.59%,-,8.67,16.65%,17.95%,-29.07%,1.33,-,3.69,7.91%,88.65%,6.73%,0.80,-,3.69,228.02%,10.14%,54.86,1.86%,2.13%,4872,0.09,8.66%,10.01%,2.91,39.50,Yes / Yes,0.04,161.12%,0.00%,0.81,34.38,1.14%,101.64%,5.90%,Aug 08 AMC,736.35K,34.75,1.93%,-0.08%,-10.76%,"

","598,655",1.08%,YELP
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,42.17,3.16,0.66%,241.50M,-0.08%,32.31B,27.68,4.81,-1.65%,241.29M,-2.83%,765.00M,2.87,1.11,92.15%,1.23%,-2.84%,8.40B,3.85,12.50%,0.63%,2.46,4.13%,42.57,3.12,13.01%,4.80%,2.97M,46.36%,3.36,39.65,14.69%,7.56%,87.59,146.08,16.33%,1.44 (1.08%),36.31,-1.63%,6.21%,-8.93%,1.04,1.41 (1.06%),1.33,7.98%,36.85%,51.89%,2.65,"Aug 29, 2024",1.85,67.48%,11.19%,50.44,1.59%,1.91%,23000,0.20,38.27%,9.11%,1.86,155.57,Yes / Yes,0.19,79.01%,47.29%,1.14,134.51,1.14%,3.63%,26.03%,Jul 30 BMO,1.21M,133.04,0.39%,-0.43%,3.49%,"

","1,373,047",-1.09%,XYL
Xerox Holdings Corp,Technology,Information Technology Services,USA,NASD,RUT,-,-1.03,7.35%,123.14M,-1.35%,1.27B,5.73,1.79,0.00%,115.19M,-5.10%,-118.00M,-,0.54,92.64%,13.95%,-18.28%,6.50B,0.20,-6.83%,-2.25%,7.31,-41.49%,18.99,0.54,5.32%,-1.04%,16.07M,-36.36%,4.22,2.43,6.88%,-3.37%,9.51,19.78,-44.14%,1.02 (9.99%),2.46,-,-2.00%,-48.23%,1.59,1.00 (9.77%),1.13,-6.44%,30.49%,7.68%,0.40,"Sep 30, 2024",1.49,39.60%,2.77%,45.10,3.78%,3.50%,20100,1.35,-9.31%,-1.82%,3.57,11.12,Yes / Yes,1.29,129.61%,-,0.86,10.17,-1.36%,-32.48%,-10.14%,Jul 25 BMO,2.20M,10.24,-3.13%,-3.92%,-29.71%,"

","1,899,873",0.69%,XRX
