Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,25.85,0.41,75.88%,254.09M,9.63%,4.28B,21.63,0.48,0.00%,61.28M,10.91%,5.31B,1.32,-,21.96%,6.38%,10.21%,103.34M,2.06,22.72%,-2.78%,4.61,47.05%,2.08B,2.56,13.36%,3.34%,3.91M,26.76%,4.09,15.90,19.65%,10.58%,10.70 -2.15%,25.54%,0.66,23.16,- -,5.45%,6.05 73.06%,-3.06%,0.14 (1.35%),11.90,11.29% -,55.55%,3.75%,3.84%,-,0.14 (1.36%),2.55,-5.94%,8.97%,0.37,-,"Jul 07, 2025",0.79,-1.88%,4.97%,63.25,1.80,15.87% -,1.42,-54950.00%,7.40%,0.74,10.57,42.68%,1.17,-,15.23%,1.10,10.52,7395,0.82,Sep 05 BMO,23.75%,847.64K,10.47,"Dec 20, 2021",Yes / Yes,73.56% 1.47%,"

","934,654",-0.48%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,6.03%,18.49B,33.19,2.22,-0.57%,48.16M,-5.73%,17.65B,-,0.43,17.46%,2.38%,-4.92%,-62.00M,7.74,17.62%,1.93%,1.89,19.29%,2.39B,3.74,36.79%,-1.03%,1.14M,4.02%,19.68,15.90,30.92%,-1.34%,90.22 -18.31%,21.54%,4.64,53.75,39.04% 20.21%,-1.28%,55.08 33.81%,172.76%,-,116.15,1.60% -4.00%,75.75%,2.89%,3.36%,-28.70%,-,7.39,56.19%,-5.57%,2.60,113.87%,-,3.34,15.31%,-2.60%,50.30,2.12,- -,3.34,110.99%,2.56%,2.10,89.52,-,0.07,14.51%,-5.50%,0.96,71.46,6856,0.02,Oct 30 AMC,1.20%,606.60K,73.70,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","584,447",3.13%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.28%,213.26M,1.20%,4.63B,22.42,0.87,0.00%,189.77M,-11.96%,4.46B,-,0.18,66.42%,11.31%,17.39%,-36.55M,4.00,12.47%,4.08%,2.43,71.88%,1.16B,6.85,31.65%,-4.34%,21.47M,8.06%,2.84,12.67,23.25%,-8.21%,38.20 -49.11%,-35.20%,1.53,33.85,33.87% -5.22%,-4.20%,10.69 81.85%,189.29%,-,90.65,29.95% 26.86%,55.31%,5.67%,6.14%,-,-,3.86,79.56%,-1.32%,1.18,-,-,3.25,40.60%,-3.16%,50.73,1.50,- -,3.25,62.61%,-0.32%,1.30,28.00,-,0.29,35.38%,-0.50%,0.71,18.54,2191,0.29,Nov 04 AMC,17.32%,8.84M,19.44,"Jun 10, 2021",Yes / Yes,10.71% 3.96%,"

","6,311,068",4.85%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,26.23,1.45,2.97%,41.17M,2.81%,1.56B,5.16,7.39,0.11%,39.79M,1.25%,1.97B,4.54,1.79,108.06%,10.94%,15.84%,66.09M,1.08,3.02%,-0.78%,7.81,25.73%,1.45B,0.85,8.29%,1.84%,4.35M,-29.87%,44.76,3.42,5.78%,3.56%,60.62 -37.13%,-19.33%,11.15,6.70,-48.50% -20.26%,2.44%,28.55 33.49%,-45.11%,-,4.39,-0.35% 0.43%,70.50%,3.16%,4.18%,-38.43%,-,1.36,-8.89%,15.46%,1.54,-42.88%,"May 17, 2019",1.59,5.94%,4.57%,54.21,2.14,- -,1.59,-19.08%,1.54%,1.63,45.29,0.00%,0.47,9.79%,1.82%,0.99,36.54,3800,0.47,Nov 06 AMC,0.02%,557.40K,38.11,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","549,563",4.30%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,28.93,10.58,0.82%,50.84M,5.96%,15.57B,17.34,17.65,-0.26%,50.43M,-2.92%,17.06B,2.23,3.75,93.61%,2.20%,-9.07%,548.00M,3.00,15.67%,1.74%,2.02,34.78%,5.19B,4.30,12.89%,7.10%,1.11M,-20.72%,71.15,17.85,12.98%,15.87%,427.76 -28.41%,-18.09%,17.15,18.25,-13.14% 0.42%,9.29%,205.73 48.84%,19.80%,-,17.42,-4.07% 2.27%,46.62%,2.48%,3.21%,7.53%,-,3.29,138.53%,15.57%,9.72,304.93%,-,1.03,19.12%,10.56%,53.66,1.85,- -,1.46,0.17%,3.16%,1.81,372.86,0.00%,0.65,7.76%,-0.84%,0.67,301.45,9900,0.63,Oct 28 BMO,-0.95%,548.60K,306.21,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","370,074",1.58%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.23,89.08%,42.09M,0.70%,1.10B,-,-4.65,2.69%,4.60M,37.36%,823.86M,-,-1.01,37.28%,122.10%,66.65%,-177.01M,73.08,67.86%,6.25%,21.26,165.48%,15.00M,4.57,-21.65%,-71.80%,5.62M,217.83%,5.69,4.01,29.88%,-88.40%,29.73 -12.45%,21.30%,6.49,-,-9.85% -,-73.80%,5.83 346.48%,-,-,-,- -,99.31%,10.54%,12.24%,-,-,54.92,-,-1260.67%,2.48,-,-,5.23,-,-1180.04%,59.52,1.00,- -,5.23,-25.86%,10.66%,-1.72,34.29,-,0.00,-,28.37%,0.71,26.15,130,0.00,Aug 12 BMO,110.37%,264.19K,26.03,"Sep 13, 2024",Yes / Yes,-20.42% -100.00%,"

","188,635",-0.46%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,25.01,4.11,0.14%,197.90M,4.39%,20.34B,11.98,8.57,-2.12%,197.82M,0.93%,27.37B,4.82,1.86,97.99%,3.44%,5.51%,823.30M,2.60,1.91%,4.24%,4.67,5.39%,7.83B,1.62,5.18%,3.71%,6.80M,-2.78%,63.29,36.53,5.19%,6.52%,114.72 -10.49%,-2.15%,2.81,16.42,32.42% -4.13%,4.27%,89.22 15.10%,-3.95%,0.90 (0.87%),10.99,3.99% -0.77%,62.36%,1.98%,2.19%,-27.36%,0.96 (0.93%),3.49,-14.43%,18.50%,2.18,10.16%,"Sep 30, 2025",0.96,4.11%,10.51%,59.65,2.39,0.00% 0.00%,1.87,-34.50%,3.82%,0.67,110.91,21.66%,0.60,6.97%,0.94%,0.55,102.74,17000,0.54,Nov 05 BMO,1.98%,1.46M,102.69,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","800,375",-0.05%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.32%,184.82M,6.94%,18.57B,34.97,2.21,-1.50%,166.40M,-4.58%,17.73B,-,0.43,69.66%,9.25%,-4.01%,-62.00M,7.78,17.58%,2.02%,5.34,23.27%,2.39B,3.93,36.27%,-1.03%,15.39M,4.43%,19.68,15.97,30.76%,-1.34%,93.88 -17.63%,23.47%,4.84,53.98,39.04% 20.21%,-1.28%,57.00 35.66%,186.73%,-,116.67,1.60% -4.00%,75.75%,2.92%,3.46%,-24.83%,-,7.43,56.19%,-5.57%,2.77,144.33%,-,3.34,15.31%,-2.60%,51.88,2.15,- -,3.34,110.99%,3.67%,2.11,89.12,-,0.07,14.51%,-4.56%,1.04,74.66,6856,0.02,Oct 30 AMC,2.98%,2.88M,77.33,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","2,995,111",3.58%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.60,2.42,3.55%,371.00M,4.50%,16.60B,15.66,2.87,0.00%,355.62M,4.43%,16.93B,1.69,0.74,81.66%,1.74%,-8.29%,919.00M,1.45,8.54%,-9.26%,3.46,0.51%,11.43B,2.88,13.19%,8.15%,6.17M,-6.56%,15.60,7.70,10.99%,15.84%,53.99 -16.63%,3.78%,5.84,19.80,-0.14% 4.31%,12.10%,41.00 9.78%,0.40%,0.89 (1.98%),9.15,4.68% 5.19%,17.09%,1.92%,1.98%,-15.73%,0.88 (1.96%),1.48,16.64%,12.16%,0.98,-,"Sep 02, 2025",1.22,3.53%,8.04%,60.41,1.36,10.06% 5.92%,1.39,6.03%,4.13%,0.17,57.79,27.40%,0.31,4.03%,2.19%,0.72,44.86,350000,0.31,Nov 04 BMO,-1.75%,1.78M,45.01,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,284,167",0.33%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.34,5.06,0.15%,278.00M,3.16%,41.22B,22.33,6.65,-11.33%,277.11M,-0.50%,52.74B,2.55,1.48,85.27%,2.25%,0.50%,1.43B,5.21,11.54%,0.33%,3.21,2.40%,7.91B,-,10.61%,21.51%,6.24M,10.71%,-27.63,51.79,11.50%,-,163.30 -9.04%,11.07%,2.87,26.87,-0.01% 4.75%,39.14%,122.13 21.62%,39.11%,2.85 (1.92%),20.20,4.66% 6.17%,46.26%,1.79%,1.80%,53.89%,2.80 (1.89%),6.67,-7.82%,30.64%,2.73,195.17%,"Sep 02, 2025",0.82,11.30%,18.11%,54.34,2.45,10.25% 9.79%,0.82,3.73%,0.57%,0.74,162.12,51.40%,-,9.64%,0.83%,0.77,148.16,40000,-,Nov 04 BMO,1.80%,1.94M,148.53,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","1,491,796",0.25%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,7.92,3.12,0.04%,393.26M,-5.14%,9.72B,6.09,4.06,0.00%,393.12M,-8.21%,19.57B,-,0.78,8.52%,2.35%,-23.47%,1.21B,0.50,-69.00%,-3.55%,3.82,-25.12%,19.40B,0.81,118.48%,4.25%,9.23M,-41.87%,30.45,9.53,-1.45%,10.88%,47.43 -47.90%,-1.24%,2.59,-,843.02% -,6.09%,22.82 8.28%,271.02%,-,4.32,14.06% 7.05%,25.14%,5.97%,5.93%,558.93%,-,1.01,143.56%,6.67%,1.61,38.28%,"Jul 09, 2019",0.54,4.28%,6.22%,42.25,1.67,- -,0.75,-89.22%,-3.14%,1.69,40.44,0.00%,0.90,-5.01%,-11.71%,1.03,25.12,-,0.68,Aug 08 BMO,-25.88%,2.41M,24.71,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","2,485,609",-1.63%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,17.24,1.87,9.47%,93.78M,3.34%,4.28B,21.88,1.47,-14.26%,86.81M,-15.41%,3.79B,14.99,0.30,102.45%,20.44%,4.45%,176.88M,5.12,-33.83%,-1.01%,10.53,25.47%,835.53M,25.01,23.43%,16.36%,17.74M,22.04%,1.29,7.06,1.15%,128.70%,39.00 -17.51%,-12.91%,4.56,14.01,- -,76.61%,21.44 50.03%,43.92%,-,21.49,44.77% 32.00%,59.69%,2.58%,3.60%,-,0.50 (1.55%),4.54,135.66%,17.85%,1.12,-,"Sep 10, 2025",0.87,19.85%,21.17%,46.56,2.40,- -,0.87,0.77%,-0.53%,1.24,35.22,26.62%,0.95,17.52%,-6.65%,0.58,31.72,4022,0.90,Aug 05 BMO,14.44%,1.68M,32.17,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","970,835",1.42%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,22.54,0.55,5.62%,931.89M,3.32%,11.61B,16.79,0.74,0.00%,879.56M,-7.64%,9.36B,0.71,0.14,66.88%,2.88%,3.06%,578.52M,6.90,51.05%,3.03%,2.40,15.16%,1.68B,2.36,19.04%,10.15%,25.37M,15.16%,5.27,4.95,31.82%,11.14%,14.07 -11.44%,43.55%,2.52,-,- -,10.57%,8.20 51.95%,117.83%,0.18 (1.41%),17.17,29.32% 34.26%,61.31%,2.41%,3.21%,-,0.19 (1.54%),5.56,61.25%,31.94%,0.44,-,"Oct 10, 2025",8.89,25.36%,34.37%,44.90,1.33,- -,8.89,51.24%,-3.14%,0.20,15.29,39.99%,0.00,17.33%,-2.49%,0.51,12.66,7185,0.00,Aug 21 BMO,3.04%,10.56M,12.46,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","5,412,791",-1.58%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.26%,123.13M,0.95%,1.04B,14.10,0.60,-0.17%,99.50M,-4.19%,1.03B,-,0.13,64.31%,2.35%,-2.08%,7.45M,2.32,65.71%,-1.92%,2.34,39.14%,449.66M,6.83,3.45%,1.37%,2.34M,33.02%,1.24,5.33,25.39%,4.72%,9.20 -8.04%,19.15%,1.59,15.90,32.91% 27.34%,2.33%,5.51 53.54%,92.71%,-,18.82,2.53% 7.09%,75.72%,2.06%,1.89%,-51.21%,-,2.30,226.76%,4.30%,0.18,-,-,0.99,13.51%,1.66%,48.79,1.50,- -,0.99,179.75%,0.12%,0.96,9.83,-,1.21,15.54%,-2.03%,0.45,8.38,1150,1.09,Sep 08 AMC,13.93%,1.00M,8.46,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","447,593",0.95%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.66,2.10,0.94%,82.12M,2.80%,2.84B,12.66,2.76,0.00%,80.46M,0.11%,2.74B,4.45,0.58,105.01%,10.36%,-12.04%,177.20M,1.56,-11.53%,-8.56%,4.30,24.49%,1.82B,3.57,14.24%,13.98%,8.34M,-9.32%,9.77,10.52,3.74%,23.49%,45.25 -22.83%,-11.66%,3.32,11.35,-5.11% 28.53%,18.61%,26.61 31.23%,17.58%,0.40 (1.14%),9.57,9.05% 14.90%,58.37%,3.16%,3.48%,-32.56%,-,1.51,-2.60%,12.94%,1.21,-,-,1.48,3.63%,9.73%,54.76,2.41,- -,2.52,3.95%,3.09%,1.89,36.53,0.00%,0.22,-3.80%,0.85%,0.80,33.99,1340,0.19,Nov 06 BMO,3.62%,1.94M,34.92,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,543,100",2.74%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,15.06,2.21,2.92%,63.84M,-1.22%,2.10B,12.38,2.69,-8.20%,61.22M,4.88%,1.82B,0.83,0.53,99.21%,8.97%,-5.59%,149.14M,1.45,15.16%,1.40%,6.27,-0.75%,1.45B,2.85,24.23%,15.33%,5.49M,-13.98%,11.69,6.75,18.10%,20.13%,41.72 -20.21%,-4.45%,4.93,7.37,55.06% 29.12%,19.44%,29.96 11.11%,-3.92%,-,7.27,11.02% 6.84%,87.49%,2.28%,2.70%,68.64%,-,1.25,13.08%,13.13%,0.91,48.02%,-,3.27,5.37%,10.28%,57.25,2.91,- -,3.27,24.30%,3.84%,0.98,35.12,0.00%,0.04,3.75%,4.89%,0.45,32.89,5116,0.03,Aug 07 AMC,-5.42%,875.27K,33.29,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","389,670",1.22%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,4.04,5.89,-,31.39M,12.01%,746.45M,-,-,-,-,6.88%,271.45M,-,-,1.02%,-,-18.59%,215.91M,1.42,-,46.55%,1.79,-,525.78M,2.95,-,-,0.11M,49.00%,8.07,1.56,-,-,31.00 -23.29%,-,15.20,-,- -,59.28%,14.04 69.37%,-,-,-,96.92% -,96.69%,6.22%,7.53%,-,-,0.52,-,29.80%,1.55,-,-,3.07,-,41.06%,58.09,-,- -,3.07,402.69%,13.98%,-,-,-,0.01,96.53%,2.01%,0.33,23.98,497,0.00,Aug 27 BMO,8.97%,64.00K,23.78,"Apr 30, 2025",No / Yes,- -,"

","21,092",-0.83%,YB
