Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,18.71,0.48,75.88%,252.58M,6.87%,3.69B,17.77,0.51,0.00%,60.92M,15.94%,4.89B,0.92,-,22.13%,6.97%,5.87%,122.98M,1.49,22.55%,34.49%,3.57,15.20%,2.48B,1.89,17.38%,3.39%,4.24M,9.20%,4.77,11.73,20.34%,10.74%,10.22 -11.74%,-11.39%,0.77,16.63,- -,5.56%,6.05 49.09%,-11.91%,0.15 (1.64%),9.21,11.85% -,55.55%,3.54%,2.52%,-,0.14 (1.57%),1.97,-37.52%,8.97%,0.25,-,"Jul 07, 2025",0.79,0.29%,4.97%,67.33,2.14,15.87% -,1.42,-54950.00%,9.16%,0.72,9.44,42.68%,1.17,-,5.99%,0.87,9.02,7395,0.82,Sep 05 BMO,9.29%,1.19M,9.02,"Dec 20, 2021",Yes / Yes,73.38% 1.87%,"

","1,030,495",0.00%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,6.20%,21.57B,38.63,2.24,-0.53%,48.16M,6.68%,20.74B,-,0.43,17.47%,2.10%,24.67%,-62.00M,9.03,17.90%,1.40%,1.90,17.17%,2.39B,4.40,37.67%,-1.03%,1.01M,22.13%,19.68,18.55,31.52%,-1.34%,86.58 -0.06%,66.18%,4.66,62.71,39.04% 20.21%,-1.28%,51.16 69.14%,159.07%,-,136.44,1.60% -4.00%,75.75%,2.91%,3.12%,1.47%,-,8.68,56.19%,-5.57%,2.68,236.43%,-,3.34,15.31%,-2.60%,65.11,2.22,- -,3.34,110.99%,6.71%,2.14,87.77,-,0.07,14.51%,11.62%,1.57,84.78,6856,0.02,Aug 06 AMC,18.65%,532.05K,86.53,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","836,171",2.06%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.28%,213.26M,-5.45%,4.42B,21.52,0.86,0.00%,189.77M,-5.16%,4.25B,-,0.18,66.35%,10.55%,33.50%,-36.55M,3.82,12.42%,4.76%,2.05,17.38%,1.16B,6.55,31.07%,-4.34%,20.03M,3.22%,2.84,12.10,23.25%,-8.21%,38.20 -51.39%,-25.36%,1.53,32.34,33.87% -5.22%,-4.20%,10.69 73.71%,165.29%,-,86.44,29.95% 26.86%,55.31%,5.21%,5.27%,-,-,3.68,79.56%,-1.32%,1.02,-,-,3.25,40.60%,-3.16%,51.92,1.50,- -,3.25,62.61%,-1.91%,1.31,27.08,-,0.29,35.38%,9.05%,0.56,18.90,2191,0.29,Aug 05 AMC,10.73%,9.76M,18.57,"Jun 10, 2021",Yes / Yes,11.35% 3.96%,"

","5,486,358",-1.75%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,26.51,1.45,2.97%,41.17M,0.79%,1.58B,5.21,7.39,0.00%,39.78M,2.18%,1.99B,4.59,1.79,109.20%,10.50%,15.65%,66.09M,1.09,3.02%,0.28%,7.25,-5.73%,1.45B,0.86,8.29%,1.84%,4.18M,-29.13%,44.76,3.45,5.78%,3.56%,60.62 -36.47%,-19.16%,11.15,6.77,-48.50% -20.26%,2.44%,28.55 34.89%,-50.17%,-,4.43,-0.35% 0.43%,70.50%,3.12%,4.12%,-36.70%,-,1.37,-8.89%,15.46%,1.49,-36.45%,"May 17, 2019",1.59,5.94%,4.57%,62.22,2.00,- -,1.59,-19.08%,3.95%,1.61,45.29,0.00%,0.47,9.79%,13.20%,0.73,38.09,3800,0.47,Aug 06 AMC,-6.41%,575.82K,38.51,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","419,101",1.10%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,29.65,10.58,0.82%,50.84M,-1.04%,15.96B,17.97,17.46,-0.26%,50.43M,-0.70%,17.44B,2.46,3.73,93.96%,2.38%,6.24%,548.00M,3.07,15.24%,1.79%,2.33,7.21%,5.19B,4.41,12.06%,7.10%,1.20M,-18.75%,71.15,18.30,12.06%,15.87%,427.76 -26.64%,-4.58%,17.15,18.70,-13.14% 0.42%,9.29%,205.73 52.53%,4.03%,-,17.82,-4.07% 2.27%,46.62%,2.25%,2.55%,9.52%,-,3.36,138.53%,15.57%,8.61,276.17%,-,1.03,19.12%,10.56%,47.55,1.95,- -,1.46,0.17%,-1.04%,1.77,364.64,0.00%,0.65,7.76%,-2.44%,1.15,313.80,9900,0.63,Aug 05 BMO,-3.05%,516.11K,313.80,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","591,595",0.00%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,25.50,4.11,0.14%,197.90M,-1.31%,20.74B,12.22,8.57,-1.18%,197.82M,6.38%,27.77B,4.96,1.88,98.95%,3.52%,13.35%,823.30M,2.65,1.89%,4.29%,3.98,-3.04%,7.83B,1.65,5.13%,3.71%,6.96M,-0.87%,63.29,37.25,5.14%,6.52%,114.72 -8.73%,-8.53%,2.81,16.74,32.42% -4.13%,4.27%,89.22 17.36%,-1.51%,0.88 (0.85%),11.15,3.99% -0.77%,62.36%,1.55%,1.80%,-23.39%,0.96 (0.92%),3.54,-14.43%,18.50%,2.03,3.42%,"Sep 30, 2025",0.96,4.11%,10.51%,57.33,2.48,0.00% 0.00%,1.87,-34.50%,0.07%,0.69,111.17,21.66%,0.60,6.97%,6.46%,1.02,105.73,17000,0.54,Aug 07 BMO,2.62%,1.75M,104.71,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,780,236",-0.96%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.33%,184.82M,6.63%,21.62B,40.30,2.23,-1.38%,166.37M,6.23%,20.79B,-,0.43,69.63%,8.64%,27.90%,-62.00M,9.05,17.87%,1.46%,5.99,18.98%,2.39B,4.57,37.15%,-1.03%,14.37M,21.40%,19.68,18.59,31.39%,-1.34%,89.39 0.57%,66.98%,4.84,62.85,39.04% 20.21%,-1.28%,52.86 70.07%,168.68%,-,136.75,1.60% -4.00%,75.75%,3.12%,3.27%,4.83%,-,8.70,56.19%,-5.57%,2.86,261.63%,-,3.34,15.31%,-2.60%,64.69,2.26,- -,3.34,110.99%,6.65%,2.15,87.28,-,0.07,14.51%,11.73%,1.76,87.89,6856,0.02,Aug 06 AMC,19.52%,2.40M,89.90,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","4,215,357",2.29%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.35,2.42,3.56%,371.00M,-0.69%,16.37B,15.38,2.89,-0.03%,355.59M,-3.14%,16.71B,1.62,0.78,82.67%,1.78%,3.09%,919.00M,1.43,8.59%,-10.80%,3.23,-10.64%,11.43B,2.85,13.65%,8.15%,6.33M,-7.81%,15.60,7.60,11.30%,15.84%,53.99 -17.74%,31.94%,5.84,19.53,-0.14% 4.31%,12.10%,33.50 32.57%,-11.37%,0.94 (2.12%),9.03,4.68% 5.19%,17.09%,1.84%,1.80%,-23.05%,0.88 (1.98%),1.46,16.64%,12.16%,0.96,-,"Sep 02, 2025",1.22,3.53%,8.04%,45.01,1.48,10.06% 5.92%,1.39,6.03%,-1.14%,0.18,58.20,27.40%,0.31,4.03%,-3.44%,1.42,44.93,350000,0.31,Aug 05 BMO,-4.58%,1.96M,44.41,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","2,779,418",-1.16%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.23,5.06,0.15%,278.00M,0.69%,41.07B,22.17,6.68,-11.89%,277.11M,3.81%,52.59B,2.50,1.48,85.55%,2.34%,2.18%,1.43B,5.19,11.62%,0.74%,3.34,-8.95%,7.91B,-,10.95%,21.51%,6.48M,10.31%,-27.63,51.60,11.71%,-,163.30 -9.38%,9.78%,2.87,26.77,-0.01% 4.75%,39.14%,122.13 21.17%,33.04%,2.85 (1.92%),20.14,4.66% 6.17%,46.26%,1.84%,1.80%,54.40%,2.80 (1.89%),6.65,-7.82%,30.64%,2.75,151.54%,"Sep 02, 2025",0.82,11.30%,18.11%,55.03,2.44,10.25% 9.79%,0.82,3.73%,1.10%,0.72,160.96,51.40%,-,9.64%,0.87%,1.13,144.58,40000,-,Aug 05 BMO,2.73%,1.94M,147.99,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","2,187,130",2.36%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,8.37,3.12,0.04%,393.26M,-14.34%,10.26B,6.67,3.91,0.00%,393.12M,-27.03%,20.12B,-,0.75,8.55%,1.61%,-23.84%,1.21B,0.53,-66.88%,-4.85%,3.88,-21.83%,19.40B,0.86,97.27%,4.25%,6.32M,-38.60%,30.45,10.07,-1.61%,10.88%,47.43 -44.97%,8.57%,2.59,-,843.02% -,6.09%,21.01 24.23%,375.41%,-,4.44,14.06% 7.05%,25.14%,5.65%,4.32%,367.74%,-,1.04,143.56%,6.67%,1.61,24.70%,"Jul 09, 2019",0.54,4.28%,6.22%,27.95,1.67,- -,0.75,-89.22%,-16.92%,1.77,43.69,0.00%,0.90,-5.01%,-18.69%,6.09,30.83,-,0.68,Aug 08 BMO,-26.79%,1.63M,26.10,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","9,917,492",-15.34%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,18.63,1.87,8.52%,93.78M,-4.21%,4.62B,23.66,1.47,-15.58%,87.67M,8.93%,4.14B,16.20,0.30,103.20%,18.57%,32.90%,176.88M,5.53,-33.83%,3.01%,10.15,37.09%,835.53M,27.04,23.43%,16.36%,16.28M,31.94%,1.29,7.63,1.15%,128.70%,38.47 -9.59%,17.91%,4.56,15.15,- -,76.61%,21.44 62.21%,62.51%,-,23.46,44.77% 32.00%,59.69%,3.15%,2.92%,-,0.47 (1.36%),4.95,135.66%,17.85%,1.06,-,"Sep 10, 2025",0.87,19.85%,21.17%,56.09,2.56,- -,0.87,0.77%,-0.37%,1.27,34.00,26.62%,0.95,17.52%,9.57%,1.09,34.91,4022,0.90,Aug 05 BMO,29.23%,1.61M,34.78,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","1,748,960",-0.37%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,23.89,0.55,5.62%,931.89M,1.23%,12.31B,17.81,0.74,0.00%,879.56M,13.59%,10.05B,0.75,0.14,66.93%,2.60%,8.90%,578.52M,7.31,50.82%,3.59%,2.22,0.30%,1.68B,2.51,19.29%,10.15%,22.88M,22.09%,5.27,5.25,31.84%,11.14%,13.85 -4.59%,86.85%,2.52,-,- -,10.57%,7.00 88.71%,67.22%,0.15 (1.12%),18.46,29.32% 34.26%,61.31%,2.89%,3.74%,-,0.10 (0.73%),5.97,61.25%,31.94%,0.46,-,"Oct 10, 2025",8.89,25.36%,34.37%,65.74,1.31,- -,8.89,51.24%,8.37%,0.21,15.12,20.00%,0.00,17.33%,9.71%,1.01,13.25,7185,0.00,Aug 21 BMO,12.94%,10.30M,13.21,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","10,380,296",-0.30%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.18,19.17%,123.47M,-3.19%,1.08B,15.44,0.57,-0.17%,98.93M,11.11%,1.04B,-,0.13,64.82%,2.57%,-0.90%,-23.36M,2.48,43.57%,-1.41%,2.76,41.25%,434.45M,7.65,13.43%,-4.43%,2.54M,38.36%,1.15,8.16,25.39%,-15.69%,9.20 -4.35%,78.86%,1.08,22.89,32.91% 27.34%,-10.82%,5.51 59.71%,97.75%,-,26.83,2.53% 7.09%,76.19%,2.27%,3.04%,-55.69%,-,2.39,-278.88%,1.68%,0.25,-,-,0.69,8.38%,-5.38%,53.16,1.80,- -,0.69,119.41%,0.98%,0.94,9.44,-,0.65,14.06%,4.56%,1.88,8.95,1150,0.52,Sep 08 AMC,21.55%,919.11K,8.80,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","1,730,554",-1.68%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,17.02,2.10,0.94%,82.12M,1.48%,2.90B,12.92,2.76,0.00%,80.46M,9.25%,2.81B,4.43,0.58,104.65%,9.38%,13.02%,177.20M,1.59,-11.60%,-7.52%,3.44,-0.20%,1.82B,3.65,14.47%,13.98%,7.55M,-7.35%,9.77,10.75,3.84%,23.49%,45.25 -21.15%,-7.37%,3.32,11.60,-5.11% 28.53%,18.61%,26.61 34.08%,-3.28%,0.40 (1.11%),9.79,9.05% 14.90%,58.37%,3.10%,3.34%,-30.56%,-,1.54,-2.60%,12.94%,1.24,-,-,1.48,3.63%,9.73%,53.13,2.41,- -,2.52,3.95%,2.40%,1.85,36.53,0.00%,0.22,-3.80%,2.58%,0.44,36.31,1340,0.19,Aug 07 BMO,2.92%,2.19M,35.68,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","960,238",-1.74%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.36,2.21,2.99%,63.84M,0.38%,2.00B,11.95,2.66,-9.34%,61.17M,-7.14%,1.72B,0.79,0.52,99.37%,7.85%,-14.22%,149.14M,1.38,15.01%,1.33%,5.53,-9.70%,1.45B,2.71,22.84%,15.33%,4.80M,-17.98%,11.69,6.43,18.12%,20.13%,41.72 -23.92%,-6.89%,4.93,7.02,55.06% 29.12%,19.44%,29.96 5.94%,-7.11%,-,6.88,11.02% 6.84%,87.49%,1.59%,2.36%,37.28%,-,1.19,13.08%,13.13%,0.72,32.47%,-,3.27,5.37%,10.28%,45.69,3.08,- -,3.27,24.30%,0.93%,0.99,35.25,0.00%,0.04,3.75%,-4.53%,0.79,32.00,5116,0.03,Aug 07 AMC,-12.33%,869.23K,31.74,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","684,324",-0.81%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,3.97,5.89,-,31.39M,-0.13%,733.90M,-,-,-,-,-13.76%,258.90M,-,-,0.99%,-,54.12%,215.91M,1.40,-,18.30%,0.12,-,525.78M,2.90,-,-,0.01M,46.49%,8.07,1.54,-,-,31.00 -24.58%,-,15.20,-,- -,59.28%,14.04 66.52%,-,-,-,96.92% -,96.69%,6.61%,7.91%,-,-,0.49,-,29.80%,2.02,-,-,3.07,-,41.06%,43.10,-,- -,3.07,402.69%,-8.62%,-,-,-,0.01,96.53%,-10.41%,0.75,23.85,497,0.00,Aug 27 BMO,7.32%,107.52K,23.38,"Apr 30, 2025",No / Yes,- -,"

","80,108",-1.97%,YB
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.28,0.80,-,133.34M,-5.62%,985.38M,8.54,0.86,-,131.47M,-17.80%,274.79M,-,-,12.71%,0.71%,7.57%,146.31M,2.83,8.11%,50.06%,1.45,84.29%,348.19M,1.66,8.12%,18.90%,0.93M,82.02%,4.46,1.40,-,21.16%,9.29 -20.45%,82.02%,5.28,-,10.08% 27.89%,19.67%,3.83 93.20%,72.26%,-,-,7.54% 39.86%,65.53%,2.82%,3.41%,-,-,0.79,12.97%,35.74%,0.28,-,-,6.80,6.79%,42.02%,38.15,1.67,- -,8.00,16.01%,-5.38%,0.80,9.27,0.00%,0.00,4.15%,-4.17%,1.06,7.57,815,0.00,Aug 11 AMC,25.35%,639.85K,7.39,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","679,802",-2.38%,YALA
