Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.63,4.15,1.60%,148.15M,4.50%,7.13B,10.28,4.69,-5.38%,145.34M,7.15%,612.00M,3.18,1.18,78.37%,4.07%,2.20%,4.84B,1.47,5.07%,1.50%,3.62,16.99%,37.82,1.28,2.71%,0.74%,5.92M,37.44%,-,-,3.66%,11.50%,28.90,53.32,10.03%,1.65 (3.42%),8.21,1.26%,9.05%,-9.47%,1.08,1.64 (3.40%),-,9.97%,-,67.02%,1.29,"Aug 15, 2024",0.14,-27.00%,17.41%,57.07,2.24%,2.45%,9679,1.06,17.89%,12.64%,2.92,51.52,Yes / Yes,0.12,14.99%,37.74%,0.64,48.21,1.89%,17.01%,7.64%,Oct 21 AMC,1.63M,48.27,2.69%,2.83%,10.22%,"

","1,042,748",0.12%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-16.31,17.55%,120.29M,-14.12%,2.24B,-,-0.08,0.00%,99.23M,1.03%,-1959.40M,-,5.82,40.82%,15.86%,9.15%,5.97B,0.38,149.82%,43.12%,2.78,74.09%,24.00,0.78,-100.67%,-19.22%,15.74M,92.65%,13.20,1.41,47.44%,-50.62%,6.39,26.20,88.55%,3.97 (21.34%),2.20,-,-28.17%,-28.97%,1.80,1.16 (6.23%),0.97,29.90%,9.80%,191.24%,1.33,"Aug 29, 2024",1.04,-250.18%,5.54%,41.66,4.72%,5.13%,6460,1.94,-26.26%,-32.80%,3.71,18.21,Yes / Yes,1.41,272.24%,-,0.55,18.61,8.59%,60.51%,47.57%,Aug 19 BMO,5.66M,18.61,-11.98%,-6.04%,16.02%,"

","3,098,742",0.00%,ZIM
ZoomInfo Technologies Inc.,Technology,Software - Application,USA,NASD,-,275.49,0.04,21.03%,384.83M,1.75%,3.61B,10.28,0.96,1.95%,288.47M,0.92%,15.40M,58.80,0.22,78.66%,9.30%,-15.61%,1.23B,2.93,-13.11%,4.53%,3.95,-39.18%,5.08,1.95,9.60%,0.22%,26.84M,-42.40%,1.09,9.05,4.68%,0.73%,7.65,19.39,-46.51%,-,8.79,-,0.47%,-48.99%,1.06,-,0.97,56.47%,83.74%,29.28%,0.38,-,0.97,-88.28%,13.18%,47.68,3.74%,3.59%,3516,0.76,2.77%,1.25%,2.64,11.08,Yes / Yes,0.75,-169.30%,0.00%,2.83,9.92,-5.00%,-28.09%,-5.54%,Aug 05 AMC,6.80M,9.89,-2.69%,0.93%,-26.68%,"

","19,244,276",-0.30%,ZI
Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,20.61,0.43,76.66%,250.31M,0.92%,2.20B,17.62,0.50,0.00%,58.43M,-9.11%,108.84M,-,-,17.94%,5.54%,-22.64%,2.12B,1.04,-17.66%,4.43%,6.92,-24.76%,3.62,2.43,15.29%,3.69%,3.24M,-33.69%,1.37,6.43,-2.79%,12.47%,7.89,15.26,-24.11%,0.13 (1.52%),9.72,-,6.48%,-42.46%,0.62,0.13 (1.48%),0.79,11.31%,55.26%,11.28%,0.39,"Jul 05, 2024",1.41,20.85%,9.24%,41.71,2.82%,4.52%,7201,1.19,21.21%,5.13%,2.57,10.89,Yes / Yes,0.84,-54950.00%,24.23%,0.52,8.87,-5.04%,-45.65%,-,Sep 18 BMO,468.13K,8.78,-2.93%,-10.21%,-25.08%,"

","243,498",-1.01%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.60,77.44%,55.28M,-4.71%,13.60B,32.28,1.82,1.14%,52.17M,8.60%,-141.00M,-,0.28,19.62%,2.30%,20.33%,2.07B,6.57,4.22%,-2.84%,1.93,32.47%,19.45,3.02,37.68%,-2.13%,1.20M,33.73%,11.37,5.17,16.40%,-3.14%,33.23,66.75,3.72%,-,90.09,-2.24%,-2.77%,-11.87%,2.01,-,2.12,16.49%,76.92%,77.04%,2.21,-,2.12,21.45%,-10.67%,48.29,3.96%,3.74%,6263,0.40,9.40%,-6.81%,2.00,60.17,Yes / Yes,0.13,51.40%,-,1.26,58.69,6.25%,66.47%,13.04%,Aug 07 AMC,622.55K,58.83,-5.06%,6.34%,17.78%,"

","783,999",0.24%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.88,17.56%,230.25M,4.75%,7.21B,236.73,0.13,0.00%,189.81M,19.51%,-146.00M,-,-0.06,59.98%,4.79%,77.24%,822.09M,8.77,65.09%,12.76%,2.68,156.98%,0.99,31.59,131.56%,-27.16%,9.09M,256.90%,0.67,46.59,35.00%,-82.39%,7.38,34.14,254.88%,-,88.46,-42.41%,-36.37%,-8.32%,1.27,-,1.98,24.26%,53.84%,324.41%,1.33,-,1.98,44.04%,-15.99%,62.47,4.21%,3.86%,1783,0.85,25.16%,-17.76%,1.36,35.00,Yes / Yes,0.85,53.23%,-,1.32,33.13,7.25%,-2.11%,32.61%,Jul 31 AMC,3.40M,31.30,5.65%,17.73%,88.49%,"

","4,466,975",-5.52%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,27.86,1.57,1.81%,46.08M,-0.54%,1.96B,6.03,7.27,0.12%,43.93M,-7.47%,79.99M,2.79,1.51,103.06%,5.87%,-9.07%,1.37B,1.44,7.10%,-2.60%,3.96,-18.55%,41.23,1.06,9.69%,2.24%,2.58M,-30.96%,15.36,2.85,10.00%,4.29%,37.76,70.90,-34.78%,-,10.66,-19.19%,2.78%,-38.19%,1.29,-,1.95,3.32%,74.00%,16.05%,1.62,"May 17, 2019",1.91,-13.05%,14.77%,36.09,2.90%,3.37%,4200,0.54,-0.41%,5.85%,1.57,68.50,Yes / Yes,0.54,116.05%,0.00%,0.59,44.05,-3.50%,-6.42%,-1.60%,Aug 07 AMC,651.93K,43.82,-8.59%,-4.97%,-21.73%,"

","385,683",-0.52%,ZD
Zebra Technologies Corp.,Technology,Communication Equipment,USA,NASD,S&P 500,83.21,4.44,0.82%,51.38M,1.47%,19.05B,23.64,15.62,-0.62%,51.16M,9.42%,230.00M,3.94,3.23,92.28%,1.34%,13.55%,4.36B,4.37,30.38%,-0.46%,1.90,24.10%,63.74,5.79,22.01%,3.08%,0.68M,66.03%,7.97,46.34,21.10%,7.33%,194.59,375.88,35.09%,-,43.09,-5.89%,4.17%,-1.77%,1.65,-,0.84,2.84%,44.15%,89.75%,7.63,-,1.28,-64.52%,11.02%,60.15,1.74%,1.91%,9750,0.72,-20.31%,5.28%,2.20,377.86,Yes / Yes,0.68,-21.71%,0.00%,0.87,373.50,2.96%,13.06%,-0.74%,Oct 29 BMO,359.11K,369.24,1.71%,6.77%,21.02%,"

","311,541",-1.14%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,21.44,4.80,0.14%,205.60M,-1.31%,20.94B,11.98,8.58,-4.31%,203.37M,-2.22%,997.10M,3.14,1.75,93.17%,3.30%,-5.40%,7.52B,2.78,5.67%,0.68%,4.52,-19.37%,62.18,1.65,7.57%,4.66%,6.71M,-8.35%,2.06,49.84,6.82%,7.94%,101.47,133.90,-15.51%,0.87 (0.85%),21.41,-,5.97%,-23.21%,1.03,0.96 (0.93%),0.63,-1.20%,61.82%,1.33%,1.85,"Sep 30, 2024",1.29,99.18%,18.01%,37.05,1.66%,1.62%,18000,0.46,4.58%,13.25%,2.60,123.24,Yes / Yes,0.31,17.80%,19.66%,0.73,103.46,0.10%,0.95%,3.87%,Aug 07 BMO,1.49M,102.82,-2.86%,-5.16%,-11.93%,"

","1,089,403",-0.62%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.60,34.79%,171.85M,-4.97%,14.01B,32.88,1.84,2.57%,150.80M,8.29%,-141.00M,-,0.29,69.80%,10.08%,20.53%,2.07B,6.77,4.84%,-2.92%,4.02,33.89%,19.45,3.12,37.87%,-2.13%,15.20M,33.75%,11.37,5.33,6.20%,-3.14%,33.80,68.73,4.74%,-,92.80,-2.24%,-2.77%,-11.83%,1.95,-,2.12,16.49%,76.92%,79.29%,2.34,"Jan 12, 2011",2.12,21.45%,-10.67%,48.07,3.95%,3.86%,6263,0.40,9.40%,-6.81%,2.04,60.09,Yes / Yes,0.13,51.40%,-,0.68,60.42,6.25%,62.10%,13.04%,Aug 07 AMC,3.78M,60.60,-5.16%,6.09%,18.09%,"

","2,557,497",0.30%,Z
JOYY Inc ADR,Communication Services,Internet Content & Information,Singapore,NASD,-,8.79,3.98,0.50%,44.54M,0.11%,1.43B,8.41,4.16,0.00%,40.58M,-1.63%,266.05M,2.64,0.92,66.50%,2.26%,0.92%,2.27B,0.63,-6.18%,-6.25%,2.36,2.97%,90.57,0.39,7.44%,2.62%,0.92M,-15.82%,79.86,0.44,3.33%,4.26%,27.88,43.20,-11.84%,-,-,4.67%,5.13%,-18.98%,0.27,-,1.35,14.60%,35.51%,25.54%,1.31,"Sep 25, 2023",1.35,-0.99%,0.89%,46.67,3.64%,3.28%,6292,0.02,-2.41%,11.74%,2.00,38.10,Yes / Yes,0.00,-59.34%,14.49%,0.94,34.54,1.10%,26.57%,3.25%,Aug 27 AMC,387.50K,35.00,-2.53%,-0.08%,6.14%,"

","365,743",1.33%,YY
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,22.86,2.07,3.94%,407.00M,-3.94%,18.12B,19.20,2.46,0.12%,367.99M,38.95%,840.00M,2.29,0.66,80.12%,3.80%,47.26%,11.04B,1.64,10.24%,-3.34%,4.00,22.54%,15.06,3.14,11.75%,7.23%,13.97M,-13.65%,6.47,7.31,10.00%,13.59%,28.50,56.15,11.48%,0.63 (1.33%),28.02,1.32%,10.93%,-15.76%,0.35,0.61 (1.29%),1.09,5.91%,16.43%,65.96%,1.95,"Aug 27, 2024",1.23,17.06%,10.93%,66.73,3.15%,3.26%,430000,0.47,6.77%,7.61%,1.34,47.78,Yes / Yes,0.32,16.15%,26.41%,0.84,46.54,-2.80%,17.10%,0.94%,Aug 05 AMC,3.49M,47.30,11.71%,28.11%,27.82%,"

","2,934,365",1.63%,YUMC
Yum Brands Inc.,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,24.41,5.46,0.15%,281.00M,-2.87%,37.47B,21.17,6.30,-24.27%,280.74M,-0.57%,1.56B,2.03,1.42,87.14%,2.49%,1.49%,7.11B,5.27,9.07%,1.14%,3.59,-3.66%,-27.15,-,11.65%,25.48%,6.99M,10.72%,2.50,53.30,12.00%,-,115.53,143.20,2.00%,2.67 (2.00%),27.39,3.62%,35.80%,-6.93%,1.09,2.62 (1.96%),1.44,4.64%,49.29%,15.36%,2.36,"Aug 27, 2024",1.44,10.25%,32.92%,43.52,1.68%,1.75%,35000,-,1.63%,21.96%,2.48,146.64,Yes / Yes,-,-12.20%,43.19%,0.81,134.76,-2.35%,1.54%,4.51%,Aug 06 BMO,1.95M,133.27,-1.21%,-1.47%,-1.05%,"

","1,569,892",-1.11%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-7.16,0.04%,393.26M,8.45%,9.54B,5.25,4.62,0.00%,393.12M,6.27%,-2764.15M,-,1.09,12.67%,2.05%,13.90%,18.60B,0.51,243.33%,4.62%,4.89,12.22%,26.95,0.90,-3.78%,-10.15%,8.05M,100.75%,3.54,6.85,39.70%,-25.68%,9.57,24.76,41.07%,-,-,-,-15.46%,-2.08%,1.80,-,0.73,7.67%,32.77%,153.40%,0.86,"Jul 09, 2019",0.93,-256.48%,17.68%,64.63,4.77%,3.51%,25711,0.91,0.20%,-14.86%,2.11,28.55,Yes / Yes,0.72,63.09%,-,1.58,23.59,9.26%,89.49%,11.65%,Aug 09 BMO,1.65M,24.25,6.57%,10.21%,20.46%,"

","2,597,683",2.80%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,42.60,0.78,17.84%,91.79M,9.69%,3.10B,21.66,1.54,-9.65%,76.54M,13.35%,72.25M,1.70,0.33,90.30%,25.33%,71.51%,697.15M,4.45,119.21%,1.63%,9.49,68.22%,1.65,20.19,20.90%,6.99%,19.39M,96.53%,7.19,4.63,25.00%,34.36%,15.49,33.85,63.69%,0.55 (1.65%),11.52,-,26.54%,-1.65%,1.65,0.38 (1.14%),1.13,35.65%,60.10%,114.89%,1.15,"Sep 10, 2024",1.13,234.45%,12.83%,63.46,3.82%,3.29%,3698,0.81,32.44%,10.36%,2.56,27.38,Yes / Yes,0.77,488.15%,117.46%,0.55,33.35,1.61%,31.32%,24.60%,Oct 04 AMC,2.04M,33.29,3.78%,13.82%,54.04%,"

","1,116,786",-0.18%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,26.78,0.34,6.94%,938.37M,-3.16%,8.64B,14.41,0.64,0.00%,873.99M,26.20%,360.08M,0.89,0.12,51.08%,3.73%,11.52%,1.34B,6.43,62.87%,11.49%,3.39,14.29%,5.23,1.76,32.81%,6.71%,32.58M,24.16%,2.46,3.74,30.10%,7.39%,5.70,10.29,31.24%,0.10 (1.09%),-,-,7.32%,-10.59%,0.22,0.14 (1.57%),6.94,38.79%,52.21%,61.40%,0.46,"Apr 04, 2024",6.94,60.23%,13.88%,58.91,5.03%,4.29%,7585,0.00,24.73%,26.82%,1.15,11.82,Yes / Yes,0.00,33.70%,42.82%,1.05,9.38,2.27%,3.26%,29.94%,Aug 21 BMO,9.60M,9.20,6.16%,17.28%,19.64%,"

","10,080,156",-1.92%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,19.55,2.15,0.78%,86.92M,3.74%,3.56B,14.38,2.93,-0.11%,83.99M,12.41%,187.50M,1.34,0.67,100.73%,7.97%,4.91%,1.76B,2.03,17.28%,-4.26%,4.51,8.64%,8.34,5.05,11.00%,16.18%,6.69M,2.33%,2.52,16.74,14.64%,29.00%,33.88,54.15,-18.68%,0.23 (0.55%),21.98,22.96%,21.80%,-22.24%,2.11,-,1.22,16.62%,58.33%,24.29%,1.17,-,2.29,183.05%,14.40%,64.78,2.63%,2.57%,1050,0.25,10.80%,10.66%,2.41,47.25,Yes / Yes,0.22,35.04%,0.00%,0.78,41.68,2.45%,9.92%,15.14%,Aug 08 BMO,1.48M,42.11,4.57%,5.65%,4.19%,"

","1,152,193",1.03%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,17.88,1.90,2.95%,68.86M,1.13%,2.28B,15.48,2.20,-4.42%,64.94M,2.32%,137.81M,0.69,0.40,93.46%,7.30%,-5.40%,1.38B,1.65,23.52%,-2.07%,6.42,-15.21%,10.87,3.13,31.73%,13.79%,4.74M,-20.59%,5.86,5.80,25.84%,19.09%,32.56,48.99,-28.16%,-,8.48,16.65%,17.95%,-30.58%,1.33,-,3.69,7.91%,88.65%,4.45%,0.71,-,3.69,228.02%,10.14%,47.40,1.54%,1.99%,4872,0.09,8.66%,10.01%,2.92,39.50,Yes / Yes,0.04,161.12%,0.00%,0.57,34.08,1.14%,101.64%,5.90%,Aug 08 AMC,738.37K,34.01,-0.77%,-0.33%,-10.99%,"

","423,725",-0.21%,YELP
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,42.52,3.16,0.66%,241.50M,0.83%,32.59B,27.91,4.81,-1.65%,241.29M,3.31%,765.00M,3.04,1.11,92.28%,1.10%,-3.07%,8.40B,3.88,12.59%,0.34%,2.25,4.18%,42.57,3.15,12.96%,4.80%,2.64M,45.92%,3.36,39.99,14.00%,7.56%,87.59,146.08,17.32%,1.44 (1.07%),36.62,-1.63%,6.21%,-8.15%,1.04,1.41 (1.05%),1.33,7.98%,36.85%,53.18%,2.36,"Aug 29, 2024",1.85,67.48%,11.19%,51.58,1.55%,1.60%,23000,0.20,38.27%,9.11%,1.83,155.60,Yes / Yes,0.19,79.01%,47.29%,0.79,136.29,1.14%,3.63%,26.03%,Jul 30 BMO,1.17M,134.17,0.14%,1.20%,3.07%,"

","922,411",-1.56%,XYL
Xerox Holdings Corp,Technology,Information Technology Services,USA,NASD,RUT,-,-1.03,7.35%,123.14M,-1.75%,1.26B,5.67,1.79,0.00%,115.19M,1.40%,-118.00M,-,0.54,92.60%,14.27%,-5.33%,6.50B,0.19,-6.83%,-1.03%,8.00,-41.30%,18.99,0.53,5.32%,-1.04%,16.44M,-32.49%,4.22,2.40,6.88%,-3.37%,9.51,19.78,-44.79%,1.02 (10.11%),2.43,-,-2.00%,-48.84%,1.58,1.00 (9.88%),1.13,-6.44%,30.49%,6.41%,0.35,"Sep 30, 2024",1.49,39.60%,2.77%,44.22,2.82%,3.16%,20100,1.35,-9.31%,-1.82%,3.57,11.12,Yes / Yes,1.29,129.61%,-,0.81,10.14,-1.36%,-32.48%,-10.14%,Jul 25 BMO,2.06M,10.12,-2.29%,-2.20%,-28.43%,"

","1,669,744",-0.20%,XRX
