Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Zions Bancorporation N.A,Financial,Banks - Regional,USA,NASD,-,11.04,3.98,1.63%,148.15M,4.72%,6.49B,9.47,4.64,-0.73%,145.25M,1.81%,588.00M,-,1.03,77.22%,6.14%,3.65%,4.75B,1.37,-0.91%,2.23%,5.64,0.23%,36.50,1.20,7.71%,0.71%,8.92M,63.70%,-,-,-8.32%,11.33%,26.69,46.15,0.23%,1.66 (3.78%),7.34,1.26%,8.96%,-4.72%,1.10,1.64 (3.73%),-,9.97%,-,64.74%,1.02,"May 15, 2024",0.12,-31.91%,16.98%,61.82,1.88%,2.27%,9679,0.97,28.04%,12.37%,3.00,45.36,Yes / Yes,0.13,-28.08%,37.74%,0.64,43.32,-0.10%,1.43%,11.63%,Jul 22 AMC,1.58M,43.97,5.53%,3.59%,11.13%,"

","1,014,904",1.50%,ZION
Zim Integrated Shipping Services Ltd,Industrials,Marine Shipping,Israel,NYSE,-,-,-21.18,21.72%,120.29M,9.03%,2.72B,-,-3.49,0.00%,94.19M,0.18%,-2545.80M,-,0.44,29.99%,11.11%,122.03%,5.35B,0.51,107.27%,-12.67%,1.94,128.77%,21.12,1.07,-314.38%,-24.88%,10.47M,82.24%,11.91,1.90,-,-66.79%,6.39,23.82,128.77%,0.81 (3.60%),4.16,-,-40.25%,-5.21%,1.76,0.23 (1.02%),0.90,29.90%,-0.40%,253.36%,1.28,"Jun 04, 2024",0.98,-189.15%,-5.06%,63.07,5.05%,6.34%,6460,2.11,-47.65%,-47.59%,3.83,14.20,Yes / Yes,1.49,251.42%,-,0.69,22.97,4.06%,-23.50%,13.66%,May 21 BMO,5.40M,22.58,11.11%,26.12%,84.75%,"

","3,741,819",-1.70%,ZIM
ZoomInfo Technologies Inc.,Technology,Software - Application,USA,NASD,-,62.37,0.20,22.50%,384.83M,-0.81%,4.58B,11.35,1.08,-0.03%,289.80M,-0.24%,77.90M,6.49,0.24,72.92%,5.44%,-23.05%,1.25B,3.67,0.22%,-3.85%,2.64,-33.75%,5.33,2.30,6.60%,1.12%,15.76M,-51.75%,1.18,10.41,9.61%,3.60%,11.67,30.16,-33.75%,-,11.26,-,2.33%,-59.38%,1.06,-,1.11,56.47%,84.18%,4.97%,0.51,-,1.11,-21.95%,19.75%,44.85,4.29%,3.99%,3516,0.68,7.93%,6.24%,2.33,17.38,Yes / Yes,0.67,-63.85%,0.00%,1.00,12.68,0.43%,10.92%,3.13%,May 07 AMC,5.97M,12.25,-0.41%,-9.10%,-20.22%,"

","5,947,672",-3.39%,ZI
Ermenegildo Zegna N.V.,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,22.09,0.52,76.35%,250.31M,-2.46%,2.88B,17.36,0.66,0.00%,59.20M,-6.66%,131.40M,2.14,-,16.86%,5.36%,-18.56%,2.06B,1.40,4.27%,-22.00%,5.32,-0.61%,3.71,3.10,23.14%,4.65%,3.17M,-9.31%,1.68,6.83,10.34%,15.90%,10.12,16.36,-0.61%,0.16 (1.43%),12.19,-,8.35%,-29.71%,0.63,0.11 (0.95%),0.76,11.31%,55.00%,13.64%,0.28,"Jul 05, 2024",1.27,139.88%,11.77%,35.38,1.94%,2.22%,7201,1.19,31.13%,6.38%,2.43,13.99,Yes / Yes,0.70,-54950.00%,24.21%,0.51,11.67,0.16%,55.81%,-,Apr 05 BMO,596.07K,11.50,-4.40%,-6.31%,-7.64%,"

","301,046",-1.46%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.68,77.52%,55.28M,-2.56%,10.26B,24.35,1.78,1.10%,53.10M,8.24%,-159.00M,-,0.25,19.82%,2.45%,-5.01%,2.00B,5.12,-5.02%,-0.41%,2.23,-23.38%,19.75,2.20,47.94%,-2.37%,1.30M,-11.67%,12.36,3.52,12.00%,-3.46%,33.23,59.23,-23.38%,-,51.84,-2.24%,-2.76%,-26.63%,2.05,-,3.32,16.49%,77.46%,30.79%,1.53,-,3.32,-16.13%,-12.32%,46.66,3.15%,3.35%,6263,0.40,-16.32%,-7.93%,2.04,53.17,Yes / Yes,0.23,-4.48%,-,0.57,44.18,4.01%,20.07%,12.79%,May 01 AMC,583.46K,43.46,-2.36%,1.68%,-5.84%,"

","332,400",-1.63%,ZG
Zeta Global Holdings Corp,Technology,Software - Application,USA,NYSE,RUT,-,-1.06,26.35%,188.63M,6.28%,3.82B,63.29,0.28,0.00%,161.14M,6.80%,-170.09M,-,-0.16,55.66%,5.95%,66.89%,766.07M,4.98,68.54%,12.33%,3.88,97.73%,0.88,19.90,172.99%,-33.35%,9.59M,104.22%,0.65,26.94,35.00%,-105.80%,7.24,18.58,97.73%,-,51.60,-42.41%,-45.26%,-6.14%,1.23,-,1.89,24.26%,54.30%,140.88%,0.65,-,1.89,43.27%,-19.35%,59.27,4.14%,3.80%,1783,0.96,23.10%,-22.20%,1.23,20.59,Yes / Yes,0.96,39.12%,-,1.02,18.20,4.16%,8.00%,23.70%,May 06 AMC,2.47M,17.44,6.12%,11.87%,60.39%,"

","2,529,877",-4.18%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,45.80,1.16,1.77%,46.08M,-3.47%,2.45B,7.59,6.99,-0.51%,45.31M,-7.85%,59.75M,6.19,1.29,102.11%,4.75%,-12.59%,1.37B,1.79,5.94%,1.82%,5.47,-20.99%,41.23,1.29,6.65%,1.65%,2.15M,-24.22%,16.28,3.26,7.40%,3.15%,49.50,75.58,-20.99%,-,14.13,-19.19%,2.06%,-29.76%,1.29,-,1.95,3.32%,73.92%,7.25%,1.47,"May 17, 2019",1.95,92.84%,15.25%,39.29,2.52%,2.60%,4200,0.53,-0.85%,4.36%,1.44,76.25,Yes / Yes,0.53,242.45%,0.00%,0.90,53.75,0.38%,10.50%,2.39%,May 08 AMC,393.18K,53.09,-4.30%,-3.01%,-14.06%,"

","351,916",-1.23%,ZD
Zebra Technologies Corp.,Technology,Communication Equipment,USA,NASD,S&P 500,61.49,5.04,0.82%,51.38M,1.30%,15.94B,20.76,14.93,-1.20%,51.00M,-0.74%,261.00M,3.24,2.79,93.59%,1.75%,4.56%,4.37B,3.65,23.04%,0.26%,2.76,13.43%,61.65,5.03,23.57%,3.54%,0.89M,4.80%,2.47,125.53,19.00%,8.61%,194.59,328.70,13.43%,-,142.34,-5.89%,5.08%,-5.68%,1.66,-,0.56,2.84%,44.12%,59.32%,6.76,-,0.99,-35.85%,12.16%,54.08,2.17%,2.19%,9750,0.72,-23.23%,5.98%,2.28,337.11,Yes / Yes,0.62,-23.40%,0.00%,0.64,306.21,2.50%,16.18%,-16.62%,Apr 30 BMO,323.91K,310.03,1.96%,0.74%,16.94%,"

","208,294",1.25%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,23.01,4.62,0.13%,205.60M,-1.80%,21.86B,12.23,8.69,-13.21%,205.47M,-7.71%,963.90M,3.33,1.99,92.09%,2.25%,-17.28%,7.45B,2.93,7.25%,-0.06%,3.15,-12.68%,61.24,1.74,7.32%,4.52%,4.63M,-27.01%,1.91,55.63,6.91%,7.79%,102.00,144.80,-12.68%,0.86 (0.81%),24.52,-,5.53%,-26.61%,1.02,0.96 (0.90%),0.80,-1.20%,62.47%,4.19%,2.01,"Jun 26, 2024",1.66,116.19%,18.19%,29.53,1.77%,1.94%,18000,0.46,4.85%,12.93%,2.57,134.25,Yes / Yes,0.38,-24.33%,19.66%,0.96,105.96,1.16%,3.72%,3.18%,May 02 BMO,1.47M,106.27,-2.73%,-7.86%,-9.90%,"

","1,404,752",0.29%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.68,34.48%,171.85M,-2.52%,10.59B,24.71,1.81,2.51%,154.75M,9.47%,-159.00M,-,0.25,70.53%,9.99%,-4.33%,2.00B,5.28,-3.79%,-,4.06,-22.52%,19.75,2.27,47.89%,-2.37%,15.46M,-10.80%,12.36,3.63,6.20%,-3.46%,33.80,61.13,-22.52%,-,53.48,-2.24%,-2.76%,-26.66%,1.98,-,3.32,16.49%,77.46%,32.63%,1.59,"Jan 12, 2011",3.32,-16.13%,-12.32%,47.68,2.95%,3.39%,6263,0.40,-16.32%,-7.93%,2.07,52.95,Yes / Yes,0.23,-4.48%,-,0.77,45.64,4.00%,18.28%,12.79%,May 01 AMC,3.81M,44.83,-2.01%,2.80%,-5.37%,"

","2,912,531",-1.77%,Z
JOYY Inc ADR,Communication Services,Internet Content & Information,Singapore,NASD,-,6.01,5.16,0.50%,44.54M,6.78%,1.33B,7.72,4.02,0.00%,42.78M,3.85%,366.87M,-,0.92,67.21%,3.44%,-6.85%,2.25B,0.59,-12.43%,-8.88%,3.93,-21.89%,87.58,0.35,11.05%,3.61%,1.47M,0.98%,83.22,0.37,-1.39%,6.15%,27.88,43.20,-21.89%,-,-,4.67%,7.04%,-28.22%,0.28,0.20 (0.64%),1.27,14.60%,35.74%,11.23%,0.76,"Sep 25, 2023",1.27,146.03%,1.15%,58.47,2.37%,2.44%,6292,0.10,-5.17%,16.31%,1.93,38.90,Yes / Yes,0.00,112.85%,14.49%,0.94,30.30,2.15%,25.93%,-3.27%,May 28 AMC,374.74K,31.01,6.54%,-1.55%,-10.82%,"

","352,042",2.34%,YY
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,15.26,1.99,3.91%,407.00M,-3.85%,11.86B,12.38,2.46,0.00%,374.65M,-14.90%,825.00M,1.53,0.47,83.22%,2.43%,-23.72%,11.02B,1.08,8.75%,0.25%,3.39,-28.28%,14.96,2.03,13.00%,7.09%,9.11M,-46.14%,6.14,4.95,10.00%,13.15%,30.45,61.99,-28.28%,0.62 (2.05%),17.63,1.32%,10.64%,-50.91%,0.32,0.58 (1.91%),1.24,5.91%,16.53%,-0.08%,0.82,"May 24, 2024",1.39,33.48%,10.84%,20.48,2.19%,2.10%,430000,0.35,12.23%,7.49%,1.60,50.50,Yes / Yes,0.32,4.24%,26.41%,0.59,30.54,-3.13%,10.04%,1.41%,Apr 29 AMC,2.68M,30.43,-9.03%,-15.39%,-27.14%,"

","1,577,334",-0.36%,YUMC
Yum Brands Inc.,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,23.06,5.64,0.15%,281.63M,-1.74%,36.62B,20.38,6.38,-17.50%,281.20M,-5.38%,1.61B,2.08,1.34,86.21%,3.65%,-7.59%,7.03B,5.21,9.96%,-7.96%,5.00,-0.48%,-27.60,-,12.24%,26.91%,10.26M,-6.15%,2.99,43.44,11.10%,-,115.53,143.20,-0.48%,2.66 (2.05%),27.23,3.62%,39.08%,-9.20%,1.07,2.55 (1.96%),1.49,4.64%,49.58%,12.56%,2.03,"May 24, 2024",1.49,32.52%,32.76%,30.33,1.44%,1.53%,35000,-,1.28%,22.92%,2.43,145.72,Yes / Yes,-,4.30%,43.19%,1.13,129.70,-6.56%,-4.41%,-2.86%,May 01 BMO,2.05M,130.03,-4.49%,-5.37%,-1.19%,"

","2,319,396",0.25%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,-,-7.67,0.06%,393.26M,-3.89%,7.87B,3.98,5.02,0.00%,393.03M,-13.79%,-2963.99M,-,0.97,12.16%,1.13%,0.50%,18.09B,0.43,235.19%,4.50%,1.87,16.40%,25.40,0.79,10.91%,-11.21%,4.46M,34.39%,4.06,4.93,40.00%,-28.77%,9.57,24.76,16.40%,-,-,-,-17.09%,-19.20%,1.89,-,0.72,7.67%,32.61%,109.09%,0.96,"Jul 09, 2019",0.95,-232.77%,17.56%,44.03,4.38%,4.75%,25711,0.96,-4.66%,-16.38%,2.64,25.93,Yes / Yes,0.77,109.56%,-,0.73,19.34,-1.31%,150.23%,2.14%,May 09 BMO,2.38M,20.01,-2.79%,-7.80%,15.90%,"

","1,740,086",3.46%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,33.83,0.57,17.78%,91.79M,1.32%,1.80B,14.82,1.29,-0.04%,77.23M,13.56%,52.14M,-,0.26,87.34%,21.78%,-1.49%,660.27M,2.73,88.69%,1.58%,11.16,-5.69%,1.84,10.42,18.23%,4.94%,16.82M,-13.60%,7.44,2.58,-,22.54%,14.64,26.59,-5.69%,0.55 (2.87%),8.00,-,18.23%,-27.86%,1.58,0.35 (1.82%),1.19,35.65%,59.72%,31.02%,0.51,"Mar 28, 2024",1.19,179.48%,8.99%,66.24,2.64%,2.71%,3698,0.76,37.77%,7.90%,2.56,24.50,Yes / Yes,0.72,448.87%,117.46%,0.52,18.66,3.39%,65.88%,35.28%,May 08 BMO,1.51M,19.18,5.16%,8.10%,1.81%,"

","781,464",2.79%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,25.37,0.32,9.60%,938.37M,-6.31%,7.66B,14.17,0.57,0.00%,862.90M,-9.28%,332.69M,0.87,0.11,42.17%,5.83%,7.08%,1.25B,6.10,45.13%,3.39%,5.55,14.41%,5.06,1.59,35.60%,6.16%,50.28M,28.94%,2.69,2.99,29.00%,6.83%,5.70,9.68,14.41%,0.06 (0.76%),-,-,6.88%,-17.15%,0.21,0.14 (1.80%),5.86,38.79%,52.23%,40.70%,0.29,"Apr 04, 2024",5.86,134.25%,12.45%,33.46,3.63%,3.11%,7585,0.00,21.20%,26.51%,1.15,11.76,Yes / Yes,0.00,38.04%,42.82%,1.12,7.85,5.44%,-10.83%,26.86%,May 21 BMO,9.06M,8.02,-7.91%,-8.17%,8.49%,"

","10,179,739",2.17%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,18.59,2.00,0.82%,86.92M,-5.58%,3.17B,12.95,2.87,0.00%,84.54M,-8.69%,175.18M,2.17,0.63,111.08%,10.25%,-2.44%,1.70B,1.87,14.66%,-5.34%,5.23,-28.16%,7.59,4.90,11.35%,16.48%,8.66M,-4.22%,2.04,18.23,8.58%,29.45%,33.88,54.15,-28.16%,0.28 (0.77%),18.13,22.96%,21.91%,-31.31%,2.15,-,1.14,16.62%,57.51%,9.80%,1.31,-,2.35,133.25%,13.91%,36.41,3.60%,3.16%,1050,0.27,5.79%,10.32%,2.53,44.94,Yes / Yes,0.24,49.96%,0.00%,0.64,36.94,2.42%,39.29%,12.75%,May 09 BMO,1.66M,37.20,-9.45%,-4.92%,-11.78%,"

","1,062,207",0.70%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,23.08,1.57,4.21%,68.86M,-1.23%,2.44B,18.08,2.00,-2.70%,64.62M,-2.06%,114.50M,1.27,0.26,94.61%,4.46%,-9.32%,1.36B,1.80,6.96%,-2.85%,4.15,-23.51%,10.57,3.43,38.74%,11.36%,2.88M,-0.55%,6.35,5.70,18.20%,16.06%,35.31,48.99,-23.51%,-,8.77,16.65%,15.07%,-26.09%,1.34,-,3.17,7.91%,88.45%,2.55%,0.70,-,3.17,224.20%,9.51%,43.76,1.58%,1.75%,4872,0.11,10.42%,8.44%,2.50,43.86,Yes / Yes,0.05,1259.17%,0.00%,0.64,36.17,-0.19%,253.36%,6.50%,May 09 AMC,693.60K,36.21,-0.69%,-4.06%,-12.37%,"

","441,437",0.11%,YELP
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,47.18,2.80,0.66%,241.50M,-3.40%,32.07B,27.82,4.75,-5.39%,240.84M,-6.20%,663.00M,3.22,1.06,92.45%,1.63%,3.24%,7.95B,4.03,11.60%,0.63%,3.07,15.66%,42.04,3.15,12.69%,5.56%,3.92M,17.45%,3.91,33.86,14.64%,9.63%,87.59,146.08,15.66%,1.44 (1.09%),49.41,-1.63%,5.44%,-9.45%,1.04,1.38 (1.04%),1.22,7.98%,36.81%,51.01%,2.61,"May 30, 2024",1.67,36.29%,10.20%,35.17,2.07%,1.85%,23000,0.23,39.02%,8.34%,1.95,152.13,Yes / Yes,0.19,15.31%,47.29%,0.70,131.53,1.85%,7.33%,40.11%,May 02 BMO,1.28M,132.27,-4.14%,-4.30%,12.71%,"

","897,218",0.56%,XYL
Xerox Holdings Corp,Technology,Information Technology Services,USA,NASD,RUT,-,-1.56,7.35%,123.14M,-6.38%,1.46B,5.17,2.27,0.00%,115.07M,-16.57%,-197.00M,-,0.43,94.26%,14.02%,-33.99%,6.68B,0.22,20.74%,-2.25%,7.89,-36.01%,19.15,0.61,3.17%,-1.74%,16.14M,-21.22%,6.00,1.96,6.88%,-5.84%,11.50,19.78,-36.01%,1.02 (8.67%),2.97,-,-3.32%,-40.70%,1.60,1.00 (8.53%),1.07,-6.44%,30.72%,2.00%,0.42,"Jun 28, 2024",1.37,-15.85%,3.09%,25.66,3.27%,3.08%,20100,1.46,-6.73%,-2.95%,3.88,14.40,Yes / Yes,1.29,-320.74%,-,0.98,11.55,-2.08%,-83.07%,-12.42%,Apr 23 BMO,2.05M,11.73,-12.47%,-14.65%,-24.84%,"

","2,003,355",1.56%,XRX
