Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Income,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Sales,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Book/sh,P/B,EPS next Y Percentage,ROA,Short Interest,Perf Year,Cash/sh,P/C,EPS next 5Y,ROE,52W Range From,52W Range To,Perf YTD,Dividend Est.,P/FCF,EPS past 5Y,ROI,52W High,Beta,Dividend TTM,Quick Ratio,Sales past 5Y,Gross Margin,52W Low,ATR (14),Dividend Ex-Date,Current Ratio,EPS Y/Y TTM,Oper. Margin,RSI (14),Volatility W,Volatility M,Employees,Debt/Eq,Sales Y/Y TTM,Profit Margin,Recom,Target Price,Option/Short,LT Debt/Eq,EPS Q/Q,Payout,Rel Volume,Prev Close,Sales Surprise,EPS Surprise,Sales Q/Q,Earnings,Avg Volume,Price,SMA20,SMA50,SMA200,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,-,23.93,0.33,78.05%,252.58M,2.08%,3.20B,15.91,0.49,0.00%,55.45M,6.51%,83.40M,1.19,-,13.53%,4.60%,-16.76%,2.11B,1.52,23.17%,-12.94%,2.97,-1.13%,3.76,2.09,18.19%,2.78%,2.55M,-36.18%,0.74,10.55,20.03%,8.89%,6.05,13.36,-4.96%,0.15 (1.86%),16.51,-,4.94%,-41.24%,0.72,0.13 (1.65%),0.80,9.05%,55.89%,29.75%,0.35,"Jul 05, 2024",1.41,-37.52%,9.45%,59.46,3.44%,5.99%,7395,1.13,2.26%,3.96%,2.75,8.72,Yes / Yes,0.78,-54950.00%,-,0.86,7.95,-4.68%,-8.40%,-,Mar 27 BMO,858.88K,7.85,10.09%,4.31%,-9.02%,"

","738,809",-1.26%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.48,79.33%,54.33M,2.04%,16.22B,29.38,2.25,-0.24%,49.87M,-2.84%,-112.00M,-,0.37,18.59%,2.53%,-18.28%,2.24B,7.25,23.05%,0.87%,1.95,14.57%,19.99,3.31,32.56%,-1.79%,1.26M,53.42%,7.59,8.71,31.47%,-2.39%,38.06,86.58,-6.65%,-,56.90,20.21%,-2.27%,-23.61%,2.22,-,2.81,-1.65%,76.43%,73.78%,2.67,-,2.81,29.56%,-8.50%,52.32,2.33%,4.64%,6856,0.14,14.96%,-5.01%,2.09,83.81,Yes / Yes,0.02,29.78%,-,0.39,65.98,1.34%,2.61%,16.88%,May 07 AMC,647.37K,66.14,4.47%,-2.57%,0.82%,"

","255,429",0.24%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.42,22.44%,213.18M,7.40%,3.21B,14.13,0.95,0.32%,184.37M,-3.85%,-69.77M,-,0.15,61.87%,10.80%,-26.36%,1.01B,3.19,28.90%,-5.66%,3.25,-50.13%,2.85,4.73,26.44%,-8.23%,19.91M,6.72%,1.54,8.76,28.63%,-16.28%,10.69,38.20,-25.01%,-,29.66,-5.22%,-7.99%,-64.69%,1.30,-,3.09,27.01%,54.70%,26.19%,0.95,-,3.09,66.18%,-5.93%,52.57,4.72%,7.16%,2191,0.29,38.02%,-6.94%,1.43,30.17,Yes / Yes,0.29,128.30%,-,1.30,13.06,4.02%,14.99%,49.62%,May 01 AMC,6.12M,13.49,9.83%,-6.84%,-37.16%,"

","7,976,787",3.29%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,23.92,1.27,1.67%,42.85M,-2.29%,1.30B,4.08,7.44,0.99%,42.20M,-19.58%,63.05M,3.83,1.25,110.19%,6.48%,-43.78%,1.40B,0.93,5.25%,0.10%,4.79,-35.98%,42.26,0.72,6.81%,1.76%,2.73M,-40.41%,11.79,2.58,6.24%,3.40%,29.15,60.62,-44.13%,-,4.59,-20.26%,2.34%,-49.92%,1.58,-,1.41,1.14%,72.06%,4.17%,1.81,"May 17, 2019",1.41,58.98%,15.83%,34.77,2.68%,6.28%,3800,0.49,2.76%,4.50%,2.00,51.71,Yes / Yes,0.49,10.35%,0.00%,1.07,29.53,-2.74%,-2.01%,5.88%,May 08 AMC,570.20K,30.36,-3.91%,-19.01%,-35.97%,"

","612,961",2.81%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,23.60,10.58,0.83%,51.14M,2.28%,12.70B,15.05,16.59,-0.91%,50.72M,-11.81%,549.00M,2.12,3.31,90.50%,1.40%,-36.75%,5.09B,2.49,8.55%,0.83%,0.97,-31.34%,70.91,3.52,13.02%,7.24%,0.71M,-16.79%,17.28,14.44,11.15%,16.16%,205.73,427.76,-35.36%,-,12.68,0.42%,9.33%,-41.64%,1.75,-,1.02,3.32%,46.59%,21.34%,12.93,-,1.45,109.89%,15.19%,49.22,3.51%,6.10%,9900,0.65,16.72%,10.78%,2.05,320.20,Yes / Yes,0.62,18.23%,0.00%,0.70,250.32,1.39%,11.14%,10.65%,Apr 29 BMO,728.94K,249.64,6.76%,-7.46%,-27.50%,"

","507,722",-0.27%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,22.95,4.44,0.14%,199.10M,0.32%,20.14B,11.52,8.84,-0.52%,197.57M,-9.39%,903.70M,3.63,1.77,93.19%,3.18%,-7.96%,7.68B,2.62,2.40%,0.54%,3.08,-1.72%,62.62,1.63,7.88%,4.22%,6.28M,-16.34%,2.66,38.33,6.33%,7.24%,93.10,123.96,-3.61%,0.89 (0.88%),19.09,-4.13%,5.02%,-17.86%,0.79,0.96 (0.94%),0.99,-0.55%,62.78%,9.37%,2.87,"Mar 31, 2025",1.91,-9.29%,19.39%,45.66,2.04%,3.34%,17000,0.51,3.84%,11.77%,2.47,120.48,Yes / Yes,0.44,-40.41%,21.66%,0.69,103.05,0.44%,0.64%,4.28%,May 05 BMO,2.04M,101.82,0.06%,-3.80%,-5.11%,"

","1,400,625",-1.19%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.48,32.61%,181.94M,2.28%,16.18B,29.86,2.26,-0.58%,162.61M,-3.50%,-112.00M,-,0.37,67.22%,8.00%,-19.77%,2.24B,7.23,23.80%,0.89%,4.12,12.61%,19.99,3.37,32.00%,-1.79%,13.02M,54.25%,7.75,8.69,31.87%,-2.39%,38.45,89.39,-9.07%,-,56.76,20.21%,-2.27%,-24.68%,2.24,-,2.81,-1.65%,76.43%,75.11%,2.81,"Jan 12, 2011",2.81,29.56%,-8.50%,52.09,2.67%,4.83%,6856,0.14,14.96%,-5.01%,2.13,83.69,Yes / Yes,0.02,29.78%,-,0.59,67.33,1.27%,0.93%,16.88%,May 07 AMC,3.16M,67.33,4.55%,-3.10%,-0.63%,"

","1,857,956",0.00%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.17,2.38,3.66%,375.00M,-6.64%,16.25B,14.92,2.90,-0.38%,361.27M,-18.17%,916.00M,1.58,0.59,90.29%,2.65%,-8.95%,11.33B,1.43,9.32%,6.39%,2.88,-3.06%,15.42,2.81,13.50%,8.22%,9.57M,8.22%,5.31,8.16,11.49%,15.73%,28.50,53.99,-10.05%,0.93 (2.15%),20.92,4.31%,12.04%,-19.74%,0.26,0.72 (1.66%),1.11,5.64%,16.94%,52.04%,1.89,"May 28, 2025",1.26,19.36%,11.89%,40.16,2.83%,4.28%,350000,0.34,2.79%,8.09%,1.26,58.18,Yes / Yes,0.32,8.12%,27.40%,0.51,43.31,-3.58%,-2.39%,0.78%,Apr 30 BMO,3.32M,43.33,-4.31%,-10.56%,-0.90%,"

","1,686,618",0.05%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,28.49,5.22,0.16%,279.00M,0.69%,41.39B,22.06,6.74,-18.63%,278.06M,-6.49%,1.49B,2.45,1.47,86.01%,1.62%,13.67%,7.55B,5.48,12.13%,-0.34%,1.85,10.19%,-27.41,-,11.44%,22.94%,4.50M,3.78%,3.10,48.01,11.65%,-,122.13,163.30,10.76%,2.83 (1.90%),28.90,4.75%,32.88%,-9.00%,0.77,2.72 (1.83%),1.47,6.30%,47.48%,21.67%,3.88,"Feb 21, 2025",1.47,-7.09%,31.63%,50.26,2.18%,3.08%,40000,-,6.68%,19.68%,2.68,159.27,Yes / Yes,-,-8.00%,51.40%,1.12,150.44,-3.55%,0.94%,16.01%,Apr 30 BMO,2.44M,148.60,1.46%,-2.41%,7.05%,"

","2,734,489",-1.22%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,4.87,6.00,0.04%,393.26M,-9.31%,11.50B,6.34,4.62,0.00%,393.12M,-17.63%,2.33B,-,0.76,10.02%,1.18%,-27.77%,19.33B,0.59,-37.35%,-13.02%,2.38,14.62%,30.08,0.97,22.97%,8.57%,4.64M,36.13%,3.83,7.63,-1.72%,22.65%,16.18,47.43,-31.22%,-,-,-,12.21%,-38.35%,1.88,-,0.60,11.06%,25.85%,80.72%,1.88,"Jul 09, 2019",0.78,170.31%,9.31%,38.84,3.79%,6.84%,-,0.83,7.35%,12.06%,1.83,44.63,Yes / Yes,0.64,91.64%,0.00%,0.90,29.80,0.66%,-206.18%,0.30%,Mar 07 BMO,1.95M,29.24,-5.72%,-12.78%,-6.39%,"

","1,745,663",-1.88%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,13.52,1.80,8.28%,96.79M,-5.24%,3.25B,14.04,1.74,-0.03%,85.35M,-5.43%,169.68M,-,0.31,103.80%,24.26%,5.07%,770.49M,4.22,-21.95%,5.50%,8.90,-31.71%,2.03,11.99,23.74%,15.13%,20.71M,40.11%,4.58,5.33,-0.25%,78.61%,15.88,38.47,-7.43%,0.50 (2.05%),11.45,-,54.13%,-36.57%,1.26,0.45 (1.84%),1.03,33.63%,60.07%,53.64%,1.26,"Mar 10, 2025",1.03,476.09%,15.99%,42.01,3.71%,5.47%,4022,0.61,25.57%,22.02%,2.44,30.38,Yes / Yes,0.58,618.51%,26.62%,1.09,24.68,2.03%,206.23%,20.65%,May 08 BMO,2.33M,24.40,-4.70%,-3.62%,-9.65%,"

","2,544,854",-1.13%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,27.71,0.41,7.74%,931.89M,0.44%,10.54B,13.56,0.83,0.00%,859.74M,-11.57%,426.64M,0.75,0.17,63.99%,2.40%,-3.00%,1.56B,6.75,69.23%,13.13%,2.03,23.47%,5.54,2.04,21.91%,7.62%,20.60M,28.23%,3.07,3.68,37.07%,8.38%,6.66,13.85,4.53%,0.14 (1.27%),-,-,8.26%,-18.31%,0.20,0.10 (0.85%),9.03,37.26%,54.62%,69.82%,0.54,"Apr 07, 2025",9.03,38.73%,21.81%,49.86,2.65%,5.33%,7185,0.00,31.46%,27.32%,1.38,15.83,Yes / Yes,0.00,-3.38%,20.00%,0.31,11.36,5.74%,-45.15%,32.55%,Mar 05 BMO,10.13M,11.31,4.93%,-5.14%,13.19%,"

","3,156,414",-0.44%,YMM
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,13.79,2.06,0.92%,82.94M,-2.38%,2.35B,9.55,2.97,-0.10%,82.03M,-15.85%,175.69M,3.54,0.27,109.78%,11.99%,-26.11%,1.83B,1.28,1.87%,6.40%,4.81,-20.90%,8.92,3.18,6.76%,13.04%,9.83M,-23.38%,4.33,6.54,3.89%,24.01%,26.61,45.25,-26.38%,0.25 (0.89%),10.69,28.53%,19.82%,-37.35%,1.91,-,1.36,15.22%,58.11%,6.54%,1.50,-,2.18,6.05%,13.41%,40.88,3.19%,6.33%,1340,0.23,10.32%,9.60%,2.41,39.27,Yes / Yes,0.20,-30.10%,0.00%,1.09,28.55,-0.99%,7.72%,5.15%,May 08 BMO,2.05M,28.35,-0.99%,-12.13%,-24.29%,"

","2,222,619",-0.70%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,18.38,1.91,3.27%,65.79M,0.09%,2.26B,13.27,2.65,-7.80%,62.91M,-7.86%,132.85M,1.27,0.33,97.31%,5.68%,-13.16%,1.41B,1.60,19.60%,0.36%,4.31,3.05%,11.31,3.11,17.84%,13.30%,3.57M,-14.08%,5.09,6.90,14.52%,17.79%,32.28,41.72,-9.15%,-,9.11,29.12%,17.33%,-15.72%,1.00,-,3.34,7.52%,88.38%,8.91%,1.06,-,3.34,37.61%,11.29%,50.55,1.73%,3.37%,5116,0.06,5.61%,9.41%,2.92,37.88,Yes / Yes,0.03,65.78%,0.00%,0.47,35.08,3.37%,17.80%,5.72%,May 08 AMC,829.91K,35.16,1.88%,0.02%,-2.79%,"

","387,254",0.23%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,10.39,0.74,-,133.34M,2.26%,1.03B,9.17,0.84,-,131.47M,44.47%,135.68M,-,-,7.66%,0.32%,89.66%,339.67M,3.02,5.41%,19.50%,0.51,80.75%,4.46,1.73,7.69%,18.83%,0.41M,62.11%,4.92,1.56,-,21.33%,3.71,8.29,89.66%,-,-,27.89%,19.26%,-7.12%,0.89,-,6.80,47.55%,64.53%,107.55%,0.48,-,6.80,14.89%,35.74%,74.96,6.99%,7.91%,815,0.00,6.52%,39.95%,1.67,6.70,Yes / Yes,0.00,3.90%,0.00%,1.57,7.67,9.14%,-,12.23%,Mar 10 AMC,810.49K,7.70,19.59%,43.62%,72.02%,"

","1,274,343",0.39%,YALA
Block Inc,Technology,Software - Infrastructure,USA,NYSE,-,12.85,4.55,12.06%,559.61M,1.70%,36.00B,10.75,5.44,-0.12%,541.00M,5.54%,2.90B,0.51,1.10,63.49%,2.98%,-37.08%,24.12B,1.49,30.97%,1.62%,1.77,-21.48%,34.32,1.70,23.30%,8.18%,16.12M,-22.35%,15.24,3.84,25.36%,14.50%,46.42,99.26,-31.19%,-,23.18,41.45%,10.37%,-41.08%,2.83,-,2.31,44.36%,36.21%,25.98%,2.88,-,2.33,38060.98%,8.11%,53.48,2.74%,6.07%,11372,0.37,10.06%,12.01%,1.55,82.50,Yes / Yes,0.31,979.05%,0.00%,1.01,58.47,-6.70%,-42.53%,4.50%,May 01 AMC,9.13M,58.48,6.64%,0.25%,-18.86%,"

","9,243,466",0.02%,XYZ
Xylem Inc,Industrials,Specialty Industrial Machinery,USA,NYSE,S&P 500,32.48,3.72,0.64%,243.40M,4.45%,29.38B,23.15,5.22,-1.03%,241.80M,0.73%,906.00M,2.95,1.14,94.72%,1.24%,-0.85%,8.60B,3.42,8.70%,3.40%,1.60,-7.68%,44.44,2.72,12.39%,5.58%,3.00M,-8.93%,4.35,27.75,11.03%,8.62%,100.47,146.08,4.08%,1.41 (1.17%),33.05,10.55%,7.08%,-17.34%,1.10,1.48 (1.23%),1.41,11.03%,37.52%,20.18%,3.52,"Feb 18, 2025",1.89,32.64%,12.81%,61.74,2.47%,3.57%,23000,0.20,8.14%,10.54%,1.86,142.43,Yes / Yes,0.18,10.10%,39.40%,0.93,120.57,1.41%,7.86%,1.62%,Apr 29 BMO,1.87M,120.75,8.35%,1.20%,-4.20%,"

","1,739,724",0.15%,XYL
DENTSPLY Sirona Inc,Healthcare,Medical Instruments & Supplies,USA,NASD,-,-,-4.55,0.67%,198.80M,1.60%,2.78B,6.88,2.02,2.49%,197.96M,-4.91%,-910.00M,-,0.30,102.52%,5.49%,-31.41%,3.79B,0.73,7.74%,-4.42%,3.55,-41.00%,9.77,1.43,12.46%,-13.87%,10.87M,-54.61%,1.36,10.21,10.54%,-34.77%,12.16,30.78,-26.61%,0.68 (4.86%),9.88,-,-25.15%,-54.74%,0.94,0.64 (4.59%),0.74,-0.20%,51.91%,14.56%,0.57,"Mar 28, 2025",1.10,-634.89%,6.09%,49.09,2.63%,5.19%,14000,1.17,-4.34%,-23.99%,2.50,18.32,Yes / Yes,0.86,-780.83%,-,1.05,13.90,-1.69%,-39.12%,-10.57%,May 08 BMO,3.06M,13.93,4.93%,-7.37%,-32.00%,"

","3,200,696",0.22%,XRAY
XPO Inc,Industrials,Trucking,USA,NYSE,-,32.15,3.23,2.94%,117.00M,0.21%,12.24B,21.98,4.73,0.05%,114.33M,-4.80%,388.00M,2.54,1.02,99.78%,6.70%,-23.84%,8.07B,1.52,-3.22%,-12.57%,3.99,-13.06%,13.68,7.60,27.57%,5.10%,7.66M,-6.12%,2.09,49.77,12.67%,27.07%,85.06,161.00,-20.75%,-,816.19,-2.04%,7.02%,-35.44%,2.01,-,1.06,-11.28%,11.31%,22.20%,6.60,-,1.06,105.29%,8.67%,52.04,4.54%,7.40%,23100,2.57,4.22%,4.81%,1.52,125.13,Yes / Yes,2.45,31.04%,0.00%,1.45,106.12,-1.26%,11.11%,-0.98%,Apr 30 BMO,1.92M,103.94,6.79%,-2.88%,-15.32%,"

","2,773,451",-2.05%,XPO
XPeng Inc ADR,Consumer Cyclical,Auto Manufacturers,China,NYSE,-,-,-0.85,2.73%,774.70M,-10.24%,14.49B,89.65,0.21,0.00%,755.07M,-10.93%,-804.88M,-,-0.20,16.19%,3.94%,19.91%,5.68B,2.55,74.94%,6.82%,2.30,53.92%,4.51,4.14,198.75%,-6.94%,29.71M,130.49%,6.35,2.94,-,-17.11%,6.60,27.16,57.95%,-,-,-1.37%,-15.04%,-31.26%,2.63,-,1.11,99.73%,14.31%,182.88%,1.18,-,1.25,49.34%,-18.30%,45.17,3.19%,5.09%,15364,0.72,32.32%,-14.17%,1.71,21.17,Yes / Yes,0.25,2.35%,-,0.43,18.60,0.11%,10.54%,24.08%,Mar 18 BMO,12.92M,18.67,-2.36%,-9.66%,35.97%,"

","5,547,953",0.38%,XPEV
