Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.35,79.35%,51.87M,7.11%,18.70B,33.60,2.24,-0.13%,49.87M,6.99%,17.78B,-,0.42,17.98%,2.45%,15.93%,-81.00M,8.11,19.73%,9.41%,2.51,8.10%,2.31B,3.82,35.63%,-1.29%,1.22M,6.29%,19.70,11.63,32.14%,-1.72%,86.58 -13.02%,62.48%,6.47,59.92,39.04% 20.21%,-1.68%,40.30 86.87%,116.10%,-,151.93,1.60% -4.00%,76.44%,3.05%,2.86%,23.50%,-,7.71,49.24%,-6.94%,2.04,176.57%,-,2.46,14.96%,-3.51%,69.68,2.20,- -,2.46,131.84%,8.38%,2.07,79.36,-,0.14,13.04%,10.47%,0.87,76.17,6856,0.02,May 07 AMC,8.29%,486.53K,75.31,"Jul 20, 2011",Yes / Yes,11.72% 1.51%,"

","425,140",-1.13%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.29,20.91%,211.97M,-9.39%,3.30B,16.30,0.86,0.00%,186.29M,6.38%,3.14B,-,0.13,63.62%,13.60%,8.70%,-51.80M,3.07,8.08%,4.54%,4.06,-22.99%,1.08B,4.88,35.70%,-6.33%,25.33M,-22.18%,2.87,9.05,20.44%,-11.93%,38.20 -63.35%,-17.40%,1.55,27.18,33.87% -5.22%,-5.88%,10.69 30.96%,208.37%,-,134.99,29.95% 26.86%,54.78%,4.86%,6.25%,-,-,2.92,73.68%,-3.42%,0.93,-,-,3.33,40.36%,-4.82%,46.29,1.40,- -,3.33,56.04%,-3.62%,1.29,25.33,-,0.31,35.64%,0.64%,1.80,14.94,2191,0.30,May 01 AMC,-26.51%,6.24M,14.00,"Jun 10, 2021",Yes / Yes,-13.02% 4.02%,"

","11,247,814",-6.29%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,20.43,1.60,2.31%,42.23M,1.21%,1.38B,4.59,7.11,0.73%,41.12M,-4.61%,1.81B,4.57,1.19,106.59%,10.17%,-6.89%,76.66M,0.97,2.61%,-4.30%,7.13,-38.77%,1.42B,0.76,4.72%,2.12%,4.18M,-39.86%,43.13,3.19,4.47%,4.12%,60.62 -46.09%,-36.98%,10.24,5.95,-48.50% -20.26%,2.85%,29.15 12.13%,-57.61%,-,4.12,-0.35% 0.43%,71.81%,3.53%,4.57%,-39.44%,-,1.28,36.80%,15.50%,1.43,-44.00%,"May 17, 2019",1.52,3.24%,5.41%,52.60,2.00,- -,1.52,143.08%,2.50%,1.64,42.57,0.00%,0.47,4.50%,1.78%,0.77,33.74,3800,0.47,May 08 AMC,-25.58%,586.12K,32.68,"Jul 23, 1999",Yes / Yes,-8.51% 1.84%,"

","449,389",-3.14%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,30.92,10.58,0.80%,51.14M,1.06%,16.64B,19.72,16.59,0.80%,50.45M,9.21%,18.12B,2.80,3.32,91.48%,1.91%,34.20%,549.00M,3.27,7.67%,1.59%,1.72,-17.41%,5.09B,4.61,13.98%,7.24%,0.96M,-15.30%,70.91,18.93,11.06%,16.16%,427.76 -23.52%,3.77%,17.28,16.62,-13.14% 0.42%,9.33%,205.73 59.01%,11.07%,-,19.19,-4.07% 2.27%,46.59%,2.42%,2.36%,25.04%,-,3.56,109.89%,15.19%,8.04,190.97%,-,1.02,16.72%,10.78%,68.00,1.90,- -,1.45,18.23%,6.43%,1.75,337.93,0.00%,0.65,10.65%,11.54%,0.74,330.35,9900,0.62,Aug 05 BMO,-2.22%,558.29K,327.14,"Aug 15, 1991",Yes / Yes,11.14% 1.39%,"

","413,714",-0.97%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,20.78,4.51,0.14%,197.90M,0.13%,18.56B,11.30,8.30,-1.16%,197.57M,-1.19%,24.36B,4.93,1.98,94.94%,4.27%,-9.33%,913.30M,2.41,-0.32%,1.62%,3.66,-9.06%,7.70B,1.50,4.10%,4.19%,8.44M,-11.21%,62.63,13.40,4.22%,7.31%,116.71 -19.64%,-11.32%,7.00,14.93,32.42% -4.13%,4.81%,89.22 5.12%,-11.29%,0.89 (0.95%),9.93,3.99% -0.77%,62.31%,2.31%,1.99%,-18.12%,0.96 (1.02%),3.16,-2.39%,18.72%,2.03,-10.64%,"Jun 26, 2025",1.46,3.30%,11.86%,51.59,2.50,0.00% 0.00%,2.44,9.01%,1.33%,0.68,106.40,21.66%,0.58,1.05%,-0.04%,0.68,95.15,17000,0.53,Aug 07 BMO,-9.28%,2.31M,93.79,"Jul 25, 2001",Yes / Yes,2.22% 0.73%,"

","1,573,583",-1.43%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.35,32.57%,183.23M,7.56%,18.70B,34.77,2.24,-0.34%,162.82M,9.09%,17.78B,-,0.42,68.56%,8.88%,18.09%,-81.00M,8.11,20.50%,9.78%,6.70,7.27%,2.31B,3.96,34.91%,-1.29%,14.46M,5.35%,19.70,11.63,32.56%,-1.72%,89.39 -12.73%,62.72%,6.71,59.92,39.04% 20.21%,-1.68%,41.67 87.21%,124.42%,-,151.93,1.60% -4.00%,76.44%,3.18%,2.85%,27.30%,-,7.71,49.24%,-6.94%,2.12,-,"Jan 12, 2011",2.46,14.96%,-3.51%,71.61,2.24,- -,2.46,131.84%,9.43%,2.09,79.21,-,0.14,13.04%,12.22%,1.18,78.91,6856,0.02,May 07 AMC,8.91%,2.16M,78.01,"Aug 03, 2015",Yes / Yes,10.87% 1.50%,"

","2,549,975",-1.14%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,19.94,2.39,3.56%,375.00M,4.02%,17.77B,16.43,2.90,-0.34%,360.04M,6.32%,18.81B,1.74,0.57,89.54%,1.79%,3.12%,916.00M,1.57,8.52%,4.29%,2.43,6.23%,11.33B,3.09,14.08%,8.22%,6.44M,-1.18%,15.42,8.92,11.48%,15.73%,53.99 -11.84%,56.42%,5.34,22.88,-0.14% 4.31%,12.04%,28.50 67.02%,-0.06%,0.86 (1.82%),10.32,4.68% 5.19%,16.94%,2.05%,1.83%,-5.63%,0.80 (1.68%),1.66,19.36%,11.95%,1.04,-,"May 28, 2025",1.11,2.79%,8.09%,66.60,1.27,10.06% 5.92%,1.26,8.47%,5.48%,0.26,57.20,27.40%,0.41,0.78%,7.12%,0.52,47.88,350000,0.32,Apr 30 BMO,2.28%,2.64M,47.60,"Oct 17, 2016",Yes / Yes,-2.10% -3.58%,"

","1,380,127",-0.58%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.87,5.02,0.15%,278.00M,-0.14%,41.64B,22.26,6.73,-19.74%,277.54M,4.08%,53.11B,2.57,1.46,84.78%,1.97%,2.98%,1.43B,5.38,12.07%,-0.96%,2.74,16.52%,7.74B,-,11.38%,22.12%,5.46M,11.65%,-28.07,55.66,11.60%,-,163.30 -8.27%,18.26%,2.69,28.69,-0.01% 4.75%,32.45%,122.13 22.65%,28.21%,2.84 (1.90%),20.48,4.66% 6.17%,46.80%,1.50%,1.71%,69.24%,2.76 (1.84%),6.86,-11.50%,31.12%,2.56,127.54%,"May 27, 2025",1.40,10.09%,18.42%,58.37,2.45,10.25% 9.79%,1.40,-18.28%,2.36%,0.73,160.73,51.40%,-,11.83%,2.47%,0.88,152.35,40000,-,Apr 30 BMO,5.59%,1.99M,149.79,"Sep 12, 1997",Yes / Yes,0.94% -3.55%,"

","1,751,256",-1.68%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,7.19,4.31,0.04%,393.26M,-4.06%,12.18B,7.33,4.22,0.00%,393.12M,-14.66%,21.43B,-,0.70,9.04%,1.59%,4.66%,1.67B,0.62,-57.86%,-9.29%,3.09,-32.72%,19.64B,1.03,67.34%,5.92%,6.25M,-27.15%,30.14,9.90,-1.44%,15.54%,47.43 -34.70%,49.40%,3.13,-,843.02% -,8.53%,16.18 91.41%,902.27%,-,4.63,14.06% 7.05%,25.22%,4.91%,4.26%,396.31%,-,1.09,156.14%,7.55%,1.42,12.95%,"Jul 09, 2019",0.59,8.58%,8.49%,38.98,1.83,- -,0.79,-102.92%,-7.15%,1.79,45.00,0.00%,0.88,7.42%,-8.45%,0.74,31.80,-,0.68,May 08 BMO,-9.63%,2.02M,30.97,"Jun 29, 1993",Yes / Yes,-105.27% -0.71%,"

","1,496,677",-2.61%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,15.22,1.86,8.84%,92.94M,-2.14%,3.78B,19.94,1.42,-14.73%,84.73M,9.32%,3.37B,-,0.30,104.33%,24.45%,8.36%,176.28M,4.70,-30.59%,-2.23%,11.88,6.47%,802.81M,22.77,13.90%,16.56%,20.72M,7.67%,1.25,7.13,-4.45%,124.77%,38.47 -26.23%,50.72%,3.98,12.70,- -,76.56%,18.04 57.33%,38.02%,0.50 (1.76%),20.60,44.77% 32.00%,59.68%,3.11%,3.16%,-,0.47 (1.67%),4.20,223.84%,17.05%,0.85,-,"Jun 10, 2025",0.85,21.59%,21.96%,62.96,2.67,- -,0.85,29.71%,5.14%,1.25,29.25,26.62%,1.02,18.05%,9.72%,0.72,29.09,4022,0.97,May 08 BMO,5.19%,1.74M,28.38,"Jun 30, 2021",Yes / Yes,11.26% 1.98%,"

","1,256,030",-2.44%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,25.38,0.50,5.31%,939.30M,4.47%,11.85B,15.21,0.83,0.00%,889.44M,3.19%,9.13B,0.71,0.16,63.83%,2.27%,20.19%,520.12M,7.33,64.45%,-0.32%,2.72,19.73%,1.62B,2.50,23.04%,9.19%,20.20M,16.64%,5.04,4.24,35.75%,10.30%,13.85 -8.85%,53.71%,2.98,-,- -,9.86%,6.66 89.49%,37.47%,0.14 (1.14%),19.62,29.32% 34.26%,59.12%,3.41%,3.18%,-,0.10 (0.76%),5.64,57.72%,28.33%,0.42,-,"Apr 07, 2025",7.66,28.87%,32.16%,58.22,1.38,- -,7.66,115.27%,4.13%,0.20,15.48,20.00%,0.00,17.56%,4.93%,0.62,12.52,7185,0.00,May 21 BMO,13.74%,7.43M,12.62,"Jun 22, 2021",Yes / Yes,-55.04% -14.04%,"

","4,602,617",0.80%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.18,19.02%,123.47M,-4.72%,963.27M,13.81,0.57,-0.18%,99.12M,-9.02%,924.03M,-,0.12,66.00%,2.69%,31.83%,-23.36M,2.22,43.57%,-6.01%,2.77,24.33%,434.45M,6.84,13.43%,-4.43%,2.66M,23.74%,1.15,7.30,25.39%,-15.69%,9.15 -13.99%,59.63%,1.08,20.47,32.91% 27.34%,-10.82%,4.69 67.80%,55.23%,-,23.89,2.53% 7.09%,76.19%,2.67%,2.92%,-54.40%,-,2.13,-278.88%,1.68%,0.26,-,-,0.69,8.38%,-5.38%,44.88,1.50,- -,0.69,119.41%,-4.68%,1.07,9.44,-,0.65,14.06%,3.94%,0.52,8.19,1150,0.52,Jun 03 AMC,13.03%,959.59K,7.87,"Apr 13, 2017",Yes / Yes,6.67% 1.75%,"

","500,203",-3.91%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,15.48,2.07,0.95%,82.79M,-2.02%,2.66B,12.74,2.52,0.00%,82.03M,-1.20%,2.58B,13.95,0.54,107.35%,9.48%,3.85%,176.44M,1.44,-25.91%,-0.91%,3.36,-15.26%,1.84B,3.48,24.54%,14.97%,7.77M,-16.67%,9.23,10.26,1.11%,25.01%,45.25 -29.08%,-11.60%,3.13,10.86,-5.11% 28.53%,19.18%,26.61 20.59%,-30.39%,-,8.87,9.05% 14.90%,58.18%,3.33%,3.43%,-25.53%,-,1.40,3.69%,13.11%,1.13,-,-,1.47,8.38%,9.59%,54.11,2.44,- -,2.58,9.29%,2.78%,1.83,34.13,0.00%,0.24,2.85%,4.40%,0.50,32.88,1340,0.20,May 08 BMO,-9.30%,2.31M,32.09,"Oct 25, 2018",Yes / Yes,15.28% 1.18%,"

","1,155,893",-2.40%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,16.43,2.08,3.14%,64.74M,-2.98%,2.18B,12.72,2.69,-8.85%,61.84M,-8.17%,1.88B,0.83,0.51,96.69%,7.88%,-4.39%,143.09M,1.52,14.07%,-1.83%,6.16,-13.15%,1.44B,3.04,25.23%,14.46%,4.87M,-11.73%,11.24,6.52,19.73%,19.74%,41.72 -18.12%,-4.87%,5.24,8.08,55.06% 29.12%,19.12%,32.28 5.81%,18.32%,-,8.00,11.02% 6.84%,87.90%,2.40%,2.35%,48.07%,-,1.31,29.17%,12.35%,0.85,-10.53%,-,2.89,5.93%,9.95%,39.80,3.08,- -,2.89,84.94%,-1.69%,0.97,38.62,0.00%,0.05,7.75%,-6.26%,0.71,35.11,5116,0.03,May 08 AMC,-6.63%,790.97K,34.16,"Mar 02, 2012",Yes / Yes,11.11% 1.54%,"

","562,890",-2.71%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,-,-,-,31.39M,28.67%,897.44M,-,-,-,-,78.80%,986.86M,-,-,-,-,-,-,-,-,18.02%,0.04,-,-,-,-,-,0.01M,79.14%,-,2.35,-,-,31.00 -7.77%,-,12.15,-,- -,-,14.04 103.63%,-,-,-,96.92% -,-,13.52%,8.47%,-,-,-,-,-,1.90,-,-,2.86,-,-,73.94,-,- -,2.86,781.42%,27.06%,-,-,-,0.01,79.72%,58.45%,0.30,29.67,497,0.00,Jun 05 BMO,58.45%,138.57K,28.59,"Apr 30, 2025",No / Yes,- -,"

","41,897",-3.64%,YB
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.64,0.77,-,133.34M,9.45%,988.05M,8.77,0.84,-,131.47M,7.70%,290.65M,-,-,7.95%,1.35%,43.33%,141.18M,2.87,7.43%,5.38%,1.48,83.42%,344.82M,1.66,6.29%,18.90%,1.78M,82.51%,4.46,1.43,-,21.03%,8.29 -10.62%,62.86%,5.18,-,10.08% 27.89%,19.10%,3.71 99.73%,83.87%,-,-,7.54% 39.86%,64.88%,3.48%,3.89%,-,-,0.84,9.72%,35.80%,0.28,-,-,6.80,6.40%,40.94%,62.15,1.67,- -,8.16,16.01%,9.19%,0.79,8.10,0.00%,0.00,6.53%,4.85%,0.18,7.47,815,0.00,May 19 AMC,42.92%,1.20M,7.41,"Sep 30, 2020",Yes / Yes,- 2.55%,"

","219,029",-0.80%,YALA
Block Inc,Technology,Software - Infrastructure,USA,NYSE,-,15.84,4.11,12.84%,556.83M,-5.91%,40.06B,17.76,3.67,-0.14%,536.09M,1.02%,37.95B,1.47,0.68,63.81%,3.82%,16.34%,2.61B,1.67,-19.78%,1.53%,2.27,-25.71%,23.94B,1.87,35.72%,7.26%,20.50M,-23.36%,34.80,4.93,10.80%,12.93%,99.26 -34.37%,0.98%,13.21,33.46,139.66% 41.45%,9.52%,44.27 47.14%,0.26%,-,15.97,10.95% 38.62%,37.35%,3.76%,2.99%,-45.25%,-,1.59,425.38%,8.39%,2.18,-,-,2.26,4.60%,10.92%,49.30,1.89,- -,2.27,-59.33%,-1.34%,2.70,68.47,0.00%,0.28,-3.11%,6.41%,1.41,68.76,11372,0.28,Aug 07 AMC,-8.79%,9.02M,65.14,"Nov 19, 2015",Yes / Yes,-42.53% -6.70%,"

","12,707,921",-5.26%,XYZ
