Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,26.34,1.45,2.97%,41.17M,0.82%,1.57B,5.18,7.39,0.00%,39.78M,4.33%,1.98B,4.56,1.79,109.20%,10.50%,14.14%,66.09M,1.08,3.02%,0.28%,7.27,-3.60%,1.45B,0.86,8.29%,1.84%,4.18M,-29.57%,44.76,3.43,5.78%,3.56%,60.62 -36.87%,-18.57%,11.15,6.73,-48.50% -20.26%,2.44%,28.55 34.05%,-49.74%,-,4.41,-0.35% 0.43%,70.50%,3.06%,3.91%,-37.53%,-,1.37,-8.89%,15.46%,1.45,-36.72%,"May 17, 2019",1.59,5.94%,4.57%,60.67,2.00,- -,1.59,-19.08%,2.76%,1.61,45.29,0.00%,0.47,9.79%,11.98%,0.56,38.51,3800,0.47,Aug 06 AMC,-6.80%,574.52K,38.27,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","321,361",-0.62%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,29.50,10.58,0.82%,50.84M,1.66%,15.87B,17.88,17.46,-0.26%,50.43M,-1.73%,17.36B,2.45,3.73,93.96%,2.38%,4.53%,548.00M,3.06,15.24%,1.79%,2.31,10.17%,5.19B,4.39,12.06%,7.10%,1.20M,-19.17%,71.15,18.20,12.06%,15.87%,427.76 -27.02%,-5.13%,17.15,18.61,-13.14% 0.42%,9.29%,205.73 51.74%,0.78%,-,17.73,-4.07% 2.27%,46.62%,1.99%,2.49%,8.71%,-,3.35,138.53%,15.57%,8.29,276.65%,-,1.03,19.12%,10.56%,46.39,1.95,- -,1.46,0.17%,-1.55%,1.77,364.64,0.00%,0.65,7.76%,-2.97%,0.82,313.80,9900,0.63,Aug 05 BMO,-3.45%,520.92K,312.17,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","426,012",-0.52%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,25.29,4.11,0.14%,197.90M,-1.10%,20.57B,12.12,8.57,-1.18%,197.82M,4.62%,27.60B,4.92,1.88,98.95%,3.52%,11.87%,823.30M,2.63,1.89%,4.29%,3.95,-6.15%,7.83B,1.64,5.13%,3.71%,6.96M,-1.69%,63.29,36.94,5.14%,6.52%,114.72 -9.48%,-0.59%,2.81,16.60,32.42% -4.13%,4.27%,89.22 16.40%,-2.76%,0.88 (0.85%),11.08,3.99% -0.77%,62.36%,1.46%,1.72%,-23.80%,0.96 (0.92%),3.52,-14.43%,18.50%,1.96,3.37%,"Sep 30, 2025",0.96,4.11%,10.51%,54.07,2.48,0.00% 0.00%,1.87,-34.50%,-0.93%,0.69,111.17,21.66%,0.60,6.97%,5.32%,0.73,104.71,17000,0.54,Aug 07 BMO,1.83%,1.76M,103.85,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,282,552",-0.82%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.33%,184.82M,6.58%,20.96B,39.08,2.23,-1.38%,166.37M,7.75%,20.13B,-,0.43,69.63%,8.64%,24.06%,-62.00M,8.78,17.87%,1.46%,5.87,20.66%,2.39B,4.43,37.15%,-1.03%,14.37M,17.74%,19.68,18.02,31.39%,-1.34%,91.93 -5.16%,62.64%,4.84,60.93,39.04% 20.21%,-1.28%,53.03 64.40%,153.68%,-,132.40,1.60% -4.00%,75.75%,3.27%,3.22%,-1.41%,-,8.43,56.19%,-5.57%,2.86,253.57%,-,3.34,15.31%,-2.60%,57.56,2.26,- -,3.34,110.99%,2.96%,2.15,87.28,-,0.07,14.51%,7.89%,0.77,89.90,6856,0.02,Aug 06 AMC,15.81%,2.45M,87.19,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","1,878,192",-3.01%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.25,2.42,3.56%,371.00M,1.15%,16.28B,15.29,2.89,-0.03%,355.59M,-0.92%,16.61B,1.61,0.78,82.67%,1.78%,-0.20%,919.00M,1.42,8.59%,-10.80%,3.22,-10.56%,11.43B,2.83,13.65%,8.15%,6.33M,-8.35%,15.60,7.55,11.30%,15.84%,53.99 -18.23%,29.06%,5.84,19.42,-0.14% 4.31%,12.10%,33.61 31.36%,-9.23%,0.94 (2.14%),8.98,4.68% 5.19%,17.09%,2.00%,1.74%,-24.26%,0.88 (1.99%),1.45,16.64%,12.16%,0.97,-,"Sep 02, 2025",1.22,3.53%,8.04%,43.52,1.48,10.06% 5.92%,1.39,6.03%,-1.70%,0.18,58.20,27.40%,0.31,4.03%,-3.98%,0.94,44.41,350000,0.31,Aug 05 BMO,-5.11%,1.96M,44.15,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,836,581",-0.59%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,28.79,5.06,0.15%,278.00M,0.23%,40.46B,21.84,6.68,-11.89%,277.11M,3.19%,51.97B,2.46,1.48,85.55%,2.34%,1.84%,1.43B,5.12,11.62%,0.74%,3.31,-7.79%,7.91B,-,10.95%,21.51%,6.48M,8.66%,-27.63,50.83,11.71%,-,163.30 -10.73%,8.39%,2.87,26.37,-0.01% 4.75%,39.14%,122.13 19.36%,27.59%,2.85 (1.95%),19.91,4.66% 6.17%,46.26%,1.92%,1.82%,51.62%,2.80 (1.92%),6.57,-7.82%,30.64%,2.73,154.15%,"Sep 02, 2025",0.82,11.30%,18.11%,49.40,2.44,10.25% 9.79%,0.82,3.73%,-0.56%,0.72,160.96,51.40%,-,9.64%,-0.60%,0.84,147.99,40000,-,Aug 05 BMO,1.16%,1.96M,145.78,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","1,637,367",-1.49%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,8.60,3.12,0.04%,393.26M,-11.69%,10.55B,6.86,3.91,0.00%,393.12M,-21.76%,20.40B,-,0.75,8.55%,1.61%,-20.41%,1.21B,0.54,-66.88%,-4.85%,3.57,-14.99%,19.40B,0.88,97.27%,4.25%,6.32M,-36.89%,30.45,10.35,-1.61%,10.88%,47.43 -43.43%,12.17%,2.59,-,843.02% -,6.09%,21.01 27.70%,377.40%,-,4.50,14.06% 7.05%,25.14%,5.79%,4.33%,375.71%,-,1.05,143.56%,6.67%,1.63,24.56%,"Jul 09, 2019",0.54,4.28%,6.22%,32.10,1.67,- -,0.75,-89.22%,-13.57%,1.78,43.69,0.00%,0.90,-5.01%,-16.08%,2.34,26.10,-,0.68,Aug 08 BMO,-24.66%,1.77M,26.83,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","4,145,062",2.80%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,19.65,1.87,8.57%,93.78M,2.34%,4.87B,24.94,1.47,-15.50%,87.67M,14.52%,4.39B,17.08,0.30,103.20%,18.57%,39.80%,176.88M,5.83,-33.83%,3.01%,10.07,44.94%,835.53M,28.51,23.43%,16.36%,16.28M,39.12%,1.29,8.05,1.15%,128.70%,38.47 -4.68%,27.35%,4.56,15.97,- -,76.61%,21.44 71.02%,70.82%,-,24.89,44.77% 32.00%,59.69%,3.26%,3.04%,-,0.47 (1.29%),5.25,135.66%,17.85%,1.12,-,"Sep 10, 2025",0.87,19.85%,21.17%,66.04,2.56,- -,0.87,0.77%,4.36%,1.27,34.00,26.62%,0.95,17.52%,14.87%,1.16,34.78,4022,0.90,Aug 05 BMO,35.97%,1.62M,36.67,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","1,876,399",5.43%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,24.11,0.55,5.62%,931.89M,0.98%,12.42B,17.97,0.74,0.00%,879.56M,17.76%,10.17B,0.76,0.14,66.93%,2.60%,7.85%,578.52M,7.38,50.86%,3.59%,2.20,9.35%,1.68B,2.53,19.15%,10.15%,22.88M,23.20%,5.27,5.30,31.80%,11.14%,13.85 -3.72%,89.62%,2.52,-,- -,10.57%,7.06 88.81%,82.35%,0.15 (1.11%),18.66,29.32% 34.26%,61.31%,2.87%,3.63%,-,0.10 (0.72%),6.04,61.25%,31.94%,0.45,-,"Oct 10, 2025",8.89,25.36%,34.37%,67.18,1.31,- -,8.89,51.24%,8.44%,0.21,15.12,20.00%,0.00,17.33%,10.43%,0.62,13.21,7185,0.00,Aug 21 BMO,13.73%,10.40M,13.33,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","6,434,878",0.91%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.17%,123.13M,-3.68%,1.06B,15.16,0.57,-0.17%,98.93M,10.20%,1.05B,-,0.13,64.82%,2.57%,-1.26%,7.45M,2.35,43.57%,-1.41%,2.77,40.26%,449.66M,6.97,13.43%,1.37%,2.54M,35.85%,1.24,5.40,25.39%,4.72%,9.20 -6.09%,55.40%,1.60,16.13,32.91% 27.34%,2.33%,5.51 56.81%,107.69%,-,19.09,2.53% 7.09%,75.72%,2.58%,2.98%,-57.08%,-,2.33,-278.88%,4.30%,0.25,-,-,0.99,13.51%,1.66%,49.01,1.80,- -,0.99,179.75%,-1.38%,0.94,9.44,-,1.21,15.54%,2.62%,1.74,8.80,1150,1.09,Sep 08 AMC,19.27%,915.34K,8.64,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","1,590,434",-1.82%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.99,2.10,0.94%,82.12M,2.77%,2.89B,12.89,2.76,0.00%,80.46M,9.03%,2.80B,4.42,0.58,104.65%,9.38%,10.42%,177.20M,1.59,-11.60%,-7.52%,3.45,1.71%,1.82B,3.64,14.47%,13.98%,7.55M,-7.53%,9.77,10.73,3.84%,23.49%,45.25 -21.30%,-6.24%,3.32,11.58,-5.11% 28.53%,18.61%,26.61 33.82%,-2.49%,0.40 (1.11%),9.77,9.05% 14.90%,58.37%,2.87%,3.27%,-33.49%,-,1.54,-2.60%,12.94%,1.19,-,-,1.48,3.63%,9.73%,52.74,2.41,- -,2.52,3.95%,1.65%,1.85,36.53,0.00%,0.22,-3.80%,2.08%,0.54,35.68,1340,0.19,Aug 07 BMO,2.75%,2.19M,35.61,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,171,804",-0.20%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.34,2.21,2.99%,63.84M,0.99%,2.00B,11.93,2.66,-9.34%,61.17M,2.16%,1.72B,0.79,0.52,99.37%,7.85%,-14.37%,149.14M,1.38,15.01%,1.33%,5.54,-10.07%,1.45B,2.71,22.84%,15.33%,4.80M,-18.09%,11.69,6.43,18.12%,20.13%,41.72 -24.02%,-7.55%,4.93,7.01,55.06% 29.12%,19.44%,29.96 5.81%,-6.35%,-,6.87,11.02% 6.84%,87.49%,1.56%,2.16%,40.14%,-,1.18,13.08%,13.13%,0.69,30.56%,-,3.27,5.37%,10.28%,45.32,3.08,- -,3.27,24.30%,0.61%,0.99,35.25,0.00%,0.04,3.75%,-4.50%,0.73,31.74,5116,0.03,Aug 07 AMC,-12.39%,866.75K,31.70,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","629,883",-0.13%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,4.01,5.89,-,31.39M,-0.88%,740.49M,-,-,-,-,-9.82%,265.49M,-,-,0.99%,-,40.58%,215.91M,1.41,-,18.30%,0.12,-,525.78M,2.92,-,-,0.01M,47.81%,8.07,1.55,-,-,31.00 -23.90%,-,15.20,-,- -,59.28%,14.04 68.02%,-,-,-,96.92% -,96.69%,5.65%,7.71%,-,-,0.50,-,29.80%,1.91,-,-,3.07,-,41.06%,43.93,-,- -,3.07,402.69%,-7.41%,-,-,-,0.01,96.53%,-9.72%,0.40,23.38,497,0.00,Aug 27 BMO,8.18%,107.28K,23.59,"Apr 30, 2025",No / Yes,- -,"

","42,697",0.90%,YB
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.67,0.80,-,133.34M,1.72%,1.03B,8.90,0.86,-,131.47M,-15.20%,316.13M,-,-,12.71%,0.71%,13.24%,146.31M,2.95,8.11%,50.06%,1.47,91.54%,348.19M,1.73,8.12%,18.90%,0.93M,89.66%,4.46,1.46,-,21.16%,9.29 -17.12%,87.80%,5.28,-,10.08% 27.89%,19.67%,3.83 101.31%,88.73%,-,-,7.54% 39.86%,65.53%,3.42%,3.56%,-,-,0.91,12.97%,35.74%,0.29,-,-,6.80,6.79%,42.02%,48.29,1.67,- -,8.00,16.01%,-0.77%,0.81,9.27,0.00%,0.00,4.15%,-0.36%,1.14,7.39,815,0.00,Aug 11 AMC,30.25%,632.98K,7.70,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","722,313",4.19%,YALA
