Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.28%,213.26M,9.28%,4.91B,23.88,0.86,0.00%,189.77M,4.57%,4.74B,-,0.18,66.34%,11.89%,64.09%,-36.55M,4.24,12.42%,4.75%,2.24,48.70%,1.16B,7.27,31.07%,-4.34%,22.56M,14.56%,2.84,13.43,23.25%,-8.21%,38.20 -46.05%,-25.11%,1.53,35.89,33.87% -5.22%,-4.20%,10.69 92.80%,160.89%,-,96.31,29.95% 26.86%,55.31%,6.37%,5.18%,-,-,4.10,79.56%,-1.32%,1.05,-,-,3.25,40.60%,-3.16%,63.60,1.50,- -,3.25,62.61%,6.23%,1.31,27.08,-,0.29,35.38%,16.41%,0.54,20.39,2191,0.29,Aug 05 AMC,23.27%,10.09M,20.61,"Jun 10, 2021",Yes / Yes,11.35% 3.96%,"

","5,488,473",1.08%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,26.41,1.45,2.97%,41.17M,4.84%,1.57B,5.19,7.39,0.11%,39.78M,3.56%,1.98B,4.57,1.79,109.47%,10.37%,21.47%,66.09M,1.09,3.02%,0.43%,7.10,-5.96%,1.45B,0.86,8.29%,1.84%,4.13M,-29.41%,44.76,3.44,5.78%,3.56%,60.62 -36.72%,-22.08%,11.15,6.75,-48.50% -20.26%,2.44%,28.55 34.36%,-51.94%,-,4.42,-0.35% 0.43%,70.50%,3.33%,3.86%,-38.29%,-,1.37,-8.89%,15.46%,1.47,-34.89%,"May 17, 2019",1.59,5.94%,4.57%,58.22,2.00,- -,1.59,-19.08%,2.18%,1.61,45.29,0.00%,0.47,9.79%,10.18%,0.93,38.27,3800,0.47,Aug 06 AMC,-5.21%,581.28K,38.36,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","541,654",0.24%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,29.98,10.58,0.82%,50.84M,3.64%,16.13B,18.33,17.31,-0.26%,50.43M,-0.05%,17.62B,2.59,3.73,93.93%,2.05%,9.66%,548.00M,3.11,15.23%,1.80%,1.93,12.29%,5.19B,4.46,11.10%,7.10%,1.03M,-17.84%,71.15,18.50,11.59%,15.87%,427.76 -25.82%,-5.97%,17.15,18.91,-13.14% 0.42%,9.29%,205.73 54.24%,1.75%,-,18.00,-4.07% 2.27%,46.62%,2.79%,2.37%,27.21%,-,3.40,138.53%,15.57%,8.54,291.51%,-,1.03,19.12%,10.56%,50.83,1.95,- -,1.46,0.17%,0.86%,1.77,364.64,0.00%,0.65,7.76%,-1.27%,1.01,318.41,9900,0.63,Aug 05 BMO,-1.14%,534.92K,317.32,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","539,071",-0.34%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,24.33,4.11,0.14%,197.90M,-2.33%,19.79B,11.66,8.57,-2.12%,197.82M,-2.57%,26.82B,4.73,1.88,98.94%,2.94%,10.76%,823.30M,2.53,1.89%,4.29%,3.35,-11.48%,7.83B,1.58,5.13%,3.71%,5.81M,-5.41%,63.29,35.54,5.14%,6.52%,114.72 -12.90%,-5.97%,2.81,15.98,32.42% -4.13%,4.27%,89.22 11.99%,-16.22%,0.88 (0.89%),10.77,3.99% -0.77%,62.36%,2.19%,1.84%,-25.72%,0.96 (0.96%),3.42,-14.43%,18.50%,2.06,1.75%,"Sep 30, 2025",0.96,4.11%,10.51%,42.84,2.48,0.00% 0.00%,1.87,-34.50%,-4.35%,0.68,111.17,21.66%,0.60,6.97%,0.30%,0.94,99.12,17000,0.54,Aug 07 BMO,-1.78%,1.74M,99.92,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,637,062",0.81%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.32%,184.82M,5.38%,21.71B,40.65,2.22,-1.50%,166.40M,6.89%,20.87B,-,0.43,69.65%,8.91%,33.55%,-62.00M,9.09,17.82%,1.49%,5.89,29.79%,2.39B,4.59,36.66%,-1.03%,14.83M,21.97%,19.68,18.66,31.54%,-1.34%,91.93 -1.75%,51.19%,4.84,63.10,39.04% 20.21%,-1.28%,57.00 58.45%,143.25%,-,137.31,1.60% -4.00%,75.75%,3.40%,3.32%,9.13%,-,8.74,56.19%,-5.57%,3.03,260.27%,-,3.34,15.31%,-2.60%,61.00,2.23,- -,3.34,110.99%,5.08%,2.16,88.40,-,0.07,14.51%,9.10%,2.06,88.55,6856,0.02,Aug 06 AMC,19.65%,2.52M,90.32,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","5,180,736",2.00%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.47,2.42,3.56%,371.00M,0.74%,16.48B,15.48,2.89,0.00%,355.59M,0.40%,16.81B,1.63,0.78,81.98%,2.15%,4.10%,919.00M,1.44,8.52%,-10.70%,3.97,-16.76%,11.43B,2.86,13.72%,8.15%,7.66M,-7.22%,15.60,7.65,11.30%,15.84%,53.99 -17.23%,28.05%,5.84,19.66,-0.14% 4.31%,12.10%,34.45 29.72%,-9.72%,0.89 (1.99%),9.09,4.68% 5.19%,17.09%,1.83%,1.74%,-11.78%,0.88 (1.97%),1.47,16.64%,12.16%,1.03,-,"Sep 02, 2025",1.22,3.53%,8.04%,49.04,1.34,10.06% 5.92%,1.39,6.03%,-0.19%,0.18,58.20,27.40%,0.31,4.03%,-2.34%,1.40,44.53,350000,0.31,Aug 05 BMO,-3.78%,1.93M,44.69,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","2,703,450",0.36%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,29.28,5.06,0.15%,278.00M,1.53%,41.15B,22.21,6.68,-13.21%,277.11M,-0.72%,52.66B,2.50,1.48,85.53%,2.58%,5.91%,1.43B,5.20,11.62%,0.74%,3.54,-5.75%,7.91B,-,10.95%,21.51%,7.16M,10.51%,-27.63,51.69,11.71%,-,163.30 -9.21%,10.93%,2.87,26.82,-0.01% 4.75%,39.14%,122.13 21.40%,26.44%,2.85 (1.92%),20.17,4.66% 6.17%,46.26%,1.60%,1.72%,60.54%,2.80 (1.89%),6.66,-7.82%,30.64%,2.59,154.49%,"Sep 02, 2025",0.82,11.30%,18.11%,54.16,2.44,10.25% 9.79%,0.82,3.73%,0.90%,0.72,160.96,51.40%,-,9.64%,1.22%,1.01,148.01,40000,-,Aug 05 BMO,2.59%,2.02M,148.26,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","2,042,527",0.17%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,8.74,3.12,0.04%,393.26M,-4.89%,10.71B,6.96,3.91,0.00%,393.12M,-19.26%,20.57B,-,0.75,8.55%,1.71%,-23.12%,1.21B,0.55,-67.25%,-4.85%,3.63,-19.38%,19.40B,0.89,99.50%,4.25%,6.71M,-35.92%,30.45,10.51,-3.11%,10.88%,47.43 -42.57%,16.86%,2.59,-,843.02% -,6.09%,21.01 29.65%,288.03%,-,4.54,14.06% 7.05%,25.14%,3.63%,4.43%,427.91%,-,1.06,143.56%,6.67%,1.48,25.13%,"Jul 09, 2019",0.54,4.28%,6.22%,38.90,1.67,- -,0.75,-89.22%,-7.24%,1.76,42.77,0.00%,0.90,-5.01%,-13.41%,0.75,27.71,-,0.68,Aug 08 BMO,-22.81%,1.85M,27.24,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","1,383,106",-1.70%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,19.75,1.87,8.57%,93.78M,1.60%,4.90B,25.08,1.47,-15.50%,87.67M,10.06%,4.42B,17.18,0.30,103.16%,18.10%,50.24%,176.88M,5.87,-33.83%,2.86%,9.63,38.87%,835.53M,28.67,23.43%,16.36%,15.87M,39.87%,1.29,8.09,1.15%,128.70%,38.80 -4.97%,22.98%,4.56,16.06,- -,76.61%,21.44 71.95%,51.89%,-,25.04,44.77% 32.00%,59.69%,3.17%,3.13%,-,0.50 (1.35%),5.28,135.66%,17.85%,1.15,-,"Sep 10, 2025",0.87,19.85%,21.17%,60.97,2.40,- -,0.87,0.77%,1.86%,1.27,35.22,26.62%,0.95,17.52%,11.80%,0.81,37.80,4022,0.90,Aug 05 BMO,35.05%,1.65M,36.87,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","1,329,638",-2.46%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,25.10,0.55,5.62%,931.89M,3.66%,12.93B,18.71,0.74,0.00%,879.56M,25.72%,10.68B,0.79,0.14,66.98%,2.76%,16.25%,578.52M,7.68,50.60%,3.66%,2.30,2.59%,1.68B,2.63,19.04%,10.15%,24.27M,28.28%,5.27,5.51,31.69%,11.14%,13.85 0.25%,92.51%,2.52,-,- -,10.57%,7.37 88.33%,94.40%,0.18 (1.26%),19.60,29.32% 34.26%,61.31%,2.45%,3.35%,-,0.10 (0.69%),6.34,61.25%,31.94%,0.41,-,"Oct 10, 2025",8.89,25.36%,34.37%,70.30,1.31,- -,8.89,51.24%,6.29%,0.21,15.30,20.00%,0.00,17.33%,13.32%,1.25,13.54,7185,0.00,Aug 21 BMO,17.18%,10.56M,13.88,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","13,147,569",2.51%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.17%,123.13M,3.30%,1.08B,14.60,0.60,-0.17%,99.61M,-0.45%,1.07B,-,0.13,64.38%,2.44%,6.44%,7.45M,2.40,65.71%,-2.17%,2.62,40.16%,449.66M,7.07,3.45%,1.37%,2.43M,37.74%,1.24,5.51,25.39%,4.72%,9.20 -4.78%,33.74%,1.59,16.46,32.91% 27.34%,2.33%,5.51 58.98%,87.18%,-,19.49,2.53% 7.09%,75.72%,2.47%,2.44%,-46.65%,-,2.38,226.76%,4.30%,0.24,-,-,0.99,13.51%,1.66%,52.33,1.50,- -,0.99,179.75%,-1.28%,0.93,9.83,-,1.21,15.54%,3.50%,1.55,8.79,1150,1.09,Sep 08 AMC,20.64%,926.61K,8.76,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","1,433,427",-0.34%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.88,2.10,0.94%,82.12M,-0.03%,2.87B,12.81,2.76,0.00%,80.46M,2.70%,2.78B,4.40,0.58,104.99%,9.06%,20.01%,177.20M,1.58,-11.60%,-7.54%,3.41,3.54%,1.82B,3.62,14.47%,13.98%,7.29M,-8.10%,9.77,10.66,3.84%,23.49%,45.25 -21.79%,-9.40%,3.32,11.50,-5.11% 28.53%,18.61%,26.61 33.00%,-9.51%,0.40 (1.12%),9.70,9.05% 14.90%,58.37%,3.52%,3.07%,-27.49%,-,1.53,-2.60%,12.94%,1.21,-,-,1.48,3.63%,9.73%,50.68,2.41,- -,2.52,3.95%,-0.00%,1.85,36.53,0.00%,0.22,-3.80%,0.38%,0.67,35.56,1340,0.19,Aug 07 BMO,2.42%,2.14M,35.39,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,441,469",-0.48%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.37,2.21,2.98%,63.84M,1.79%,2.00B,11.96,2.66,-8.42%,61.18M,2.32%,1.72B,0.79,0.52,99.29%,8.06%,-10.31%,149.14M,1.38,15.01%,1.50%,5.74,-9.23%,1.45B,2.72,22.84%,15.33%,4.93M,-17.93%,11.69,6.44,18.12%,20.13%,41.72 -23.87%,-7.78%,4.93,7.03,55.06% 29.12%,19.44%,29.96 6.01%,-12.53%,-,6.88,11.02% 6.84%,87.49%,2.28%,2.01%,46.43%,-,1.19,13.08%,13.13%,0.71,28.69%,-,3.27,5.37%,10.28%,48.71,3.08,- -,3.27,24.30%,0.60%,0.99,35.25,0.00%,0.04,3.75%,-3.13%,0.78,31.46,5116,0.03,Aug 07 AMC,-11.87%,859.53K,31.76,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","670,620",0.95%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,4.06,5.89,-,31.39M,-2.57%,750.22M,-,-,-,-,-8.92%,275.22M,-,-,0.99%,-,12.00%,215.91M,1.43,-,15.91%,0.24,-,525.78M,2.96,-,-,0.02M,49.75%,8.07,1.57,-,-,31.00 -22.90%,-,15.20,-,- -,59.28%,14.04 70.23%,-,-,-,96.92% -,96.69%,5.71%,7.23%,-,-,0.52,-,29.80%,1.74,-,-,3.07,-,41.06%,45.86,-,- -,3.07,402.69%,-4.20%,-,-,-,0.01,96.53%,-9.38%,0.55,24.50,497,0.00,Aug 27 BMO,8.75%,94.64K,23.90,"Apr 30, 2025",No / Yes,- -,"

","51,725",-2.45%,YB
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.84,0.80,-,133.34M,5.38%,1.04B,9.05,0.86,-,131.47M,2.76%,333.46M,-,-,12.68%,0.56%,21.77%,146.31M,3.00,8.11%,50.07%,1.25,48.86%,348.19M,1.76,8.12%,18.90%,0.74M,92.86%,4.46,1.48,-,21.16%,9.29 -15.72%,89.13%,5.28,-,10.08% 27.89%,19.67%,3.83 104.71%,88.67%,-,-,7.54% 39.86%,65.53%,2.00%,2.67%,-,-,0.96,12.97%,35.74%,0.25,-,-,6.80,6.79%,42.02%,53.65,1.67,- -,8.00,16.01%,2.05%,0.80,9.27,0.00%,0.00,4.15%,0.23%,1.05,7.70,815,0.00,Aug 11 AMC,30.24%,591.29K,7.83,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","618,230",1.69%,YALA
