Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ermenegildo Zegna N.V,Consumer Cyclical,Apparel Manufacturing,Italy,NYSE,RUT,21.62,0.41,75.88%,254.09M,-14.20%,3.58B,18.20,0.48,0.00%,61.28M,0.23%,4.61B,1.11,-,21.96%,6.38%,1.15%,103.34M,1.72,22.63%,-2.72%,4.79,28.45%,2.08B,2.14,13.07%,3.34%,3.91M,6.05%,4.09,13.30,19.49%,10.58%,10.38 -15.61%,-1.24%,0.66,19.38,- -,5.45%,6.05 44.79%,-19.19%,0.14 (1.60%),10.33,11.29% -,55.55%,4.18%,3.40%,-,0.14 (1.62%),2.21,-5.94%,8.97%,0.33,-,"Jul 07, 2025",0.79,-1.88%,4.97%,39.67,1.89,15.87% -,1.42,-54950.00%,-8.36%,0.76,10.29,42.68%,1.17,-,-0.54%,0.90,8.87,7395,0.82,Sep 05 BMO,4.21%,816.39K,8.76,"Dec 20, 2021",Yes / Yes,73.56% 1.48%,"

","737,899",-1.24%,ZGN
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,80.12%,50.09M,-6.37%,16.76B,30.18,2.22,-0.57%,48.16M,-20.60%,15.92B,-,0.43,17.45%,2.38%,-9.34%,-62.00M,7.02,17.64%,1.79%,1.87,11.10%,2.39B,3.40,36.70%,-1.03%,1.14M,-5.48%,19.68,14.41,30.86%,-1.34%,90.22 -25.77%,14.11%,4.65,48.71,39.04% 20.21%,-1.28%,55.08 21.59%,118.78%,-,104.75,1.60% -4.00%,75.75%,2.67%,3.44%,-36.39%,-,6.67,56.19%,-5.57%,2.68,131.01%,-,3.34,15.31%,-2.60%,30.56,2.12,- -,3.34,110.99%,-11.22%,2.11,89.52,-,0.07,14.51%,-15.24%,0.64,66.92,6856,0.02,Oct 30 AMC,-8.09%,610.67K,66.97,"Jul 20, 2011",Yes / Yes,-4.97% 1.09%,"

","389,823",0.07%,ZG
Zeta Global Holdings Corp,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.19,20.28%,213.26M,-5.46%,4.50B,21.78,0.87,0.00%,189.77M,-7.17%,4.33B,-,0.18,66.46%,11.31%,34.54%,-36.55M,3.89,12.47%,4.15%,2.35,56.63%,1.16B,6.66,31.65%,-4.34%,21.47M,5.00%,2.84,12.31,23.25%,-8.21%,38.20 -50.55%,-42.98%,1.53,32.90,33.87% -5.22%,-4.20%,10.69 76.71%,157.01%,-,87.98,29.95% 26.86%,55.31%,7.80%,5.74%,-,-,3.74,79.56%,-1.32%,1.22,-,-,3.25,40.60%,-3.16%,44.28,1.50,- -,3.25,62.61%,-6.82%,1.31,28.00,-,0.29,35.38%,-2.96%,0.74,18.40,2191,0.29,Aug 05 AMC,14.06%,9.12M,18.89,"Jun 10, 2021",Yes / Yes,10.71% 3.96%,"

","6,752,092",2.66%,ZETA
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,24.72,1.45,2.97%,41.17M,-9.14%,1.47B,4.86,7.39,0.11%,39.79M,-1.95%,1.88B,4.28,1.79,109.47%,10.94%,16.00%,66.09M,1.02,3.02%,-0.68%,7.87,13.08%,1.45B,0.80,8.29%,1.84%,4.35M,-33.91%,44.76,3.22,5.78%,3.56%,60.62 -40.75%,-18.47%,11.15,6.32,-48.50% -20.26%,2.44%,28.55 25.80%,-51.29%,-,4.19,-0.35% 0.43%,70.50%,5.50%,3.97%,-41.04%,-,1.30,-8.89%,15.46%,1.57,-44.86%,"May 17, 2019",1.59,5.94%,4.57%,42.02,2.14,- -,1.59,-19.08%,-5.23%,1.63,45.29,0.00%,0.47,9.79%,-2.95%,1.11,35.33,3800,0.47,Aug 06 AMC,-7.09%,553.44K,35.92,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","612,908",1.66%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,26.64,10.58,0.82%,50.84M,-6.62%,14.34B,16.04,17.57,-0.26%,50.43M,-9.82%,15.82B,2.11,3.75,93.88%,2.20%,-11.76%,548.00M,2.76,15.56%,1.75%,2.06,25.07%,5.19B,3.96,12.48%,7.10%,1.11M,-26.99%,71.15,16.44,12.63%,15.87%,427.76 -34.08%,-24.51%,17.15,16.81,-13.14% 0.42%,9.29%,205.73 37.05%,0.57%,-,16.16,-4.07% 2.27%,46.62%,4.59%,2.98%,4.44%,-,3.05,138.53%,15.57%,10.19,253.95%,-,1.03,19.12%,10.56%,37.36,1.85,- -,1.46,0.17%,-7.04%,1.82,372.86,0.00%,0.65,7.76%,-9.41%,1.06,275.89,9900,0.63,Oct 28 BMO,-9.61%,538.29K,281.96,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","568,855",2.20%,ZBRA
Zenas Biopharma Inc,Healthcare,Biotechnology,USA,NASD,RUT,-,-4.23,75.52%,42.09M,15.24%,1.12B,-,-4.40,2.17%,10.27M,31.19%,845.33M,-,-1.03,37.28%,54.69%,114.90%,-177.01M,74.51,65.12%,4.99%,23.56,234.68%,15.00M,4.66,-6.00%,-71.80%,5.62M,224.05%,5.69,4.09,29.76%,-88.40%,29.73 -10.73%,55.20%,6.49,-,-9.85% -,-73.80%,5.83 355.23%,-,-,-,- -,99.31%,20.59%,12.26%,-,-,56.36,-,-1260.67%,2.52,-,-,5.23,-,-1180.04%,65.28,1.00,- -,5.23,-25.86%,23.19%,-1.83,34.29,-,0.00,-,39.15%,1.30,26.59,130,0.00,Aug 12 BMO,123.27%,238.35K,26.54,"Sep 13, 2024",Yes / Yes,-20.42% -100.00%,"

","310,298",-0.19%,ZBIO
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,23.16,4.11,0.14%,197.90M,-3.78%,18.84B,11.09,8.57,-2.12%,197.82M,-7.75%,25.86B,4.46,1.87,98.48%,3.44%,1.13%,823.30M,2.40,1.92%,4.21%,4.56,-7.09%,7.83B,1.50,5.17%,3.71%,6.80M,-9.98%,63.29,33.82,5.19%,6.52%,114.72 -17.11%,-8.09%,2.81,15.20,32.42% -4.13%,4.27%,89.22 6.58%,-14.02%,0.90 (0.94%),10.39,3.99% -0.77%,62.36%,2.00%,2.23%,-30.52%,0.96 (1.01%),3.30,-14.43%,18.50%,2.13,2.64%,"Sep 30, 2025",0.96,4.11%,10.51%,35.06,2.48,0.00% 0.00%,1.87,-34.50%,-3.69%,0.68,110.96,21.66%,0.60,6.97%,-5.95%,1.00,94.71,17000,0.54,Nov 05 BMO,-5.71%,1.49M,95.09,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","1,485,296",0.40%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.32%,184.82M,-5.73%,16.76B,31.57,2.21,-1.50%,166.40M,-20.53%,15.93B,-,0.43,69.76%,9.25%,-8.95%,-62.00M,7.02,17.60%,1.86%,5.32,14.06%,2.39B,3.54,36.17%,-1.03%,15.39M,-5.79%,19.68,14.41,30.69%,-1.34%,93.88 -25.69%,15.46%,4.84,48.73,39.04% 20.21%,-1.28%,57.00 22.38%,128.72%,-,104.78,1.60% -4.00%,75.75%,2.86%,3.55%,-33.56%,-,6.67,56.19%,-5.57%,2.84,157.23%,-,3.34,15.31%,-2.60%,31.40,2.15,- -,3.34,110.99%,-10.75%,2.12,89.12,-,0.07,14.51%,-14.99%,0.50,69.69,6856,0.02,Oct 30 AMC,-7.15%,2.89M,69.76,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","1,444,134",0.10%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,17.84,2.42,3.55%,371.00M,-0.05%,15.92B,15.00,2.88,0.00%,355.62M,-1.82%,16.25B,1.62,0.75,81.68%,1.74%,-8.11%,919.00M,1.39,8.60%,-9.28%,3.42,-2.75%,11.43B,2.77,13.26%,8.15%,6.17M,-10.38%,15.60,7.39,11.02%,15.84%,53.99 -20.04%,-7.24%,5.84,18.99,-0.14% 4.31%,12.10%,41.00 5.29%,-13.49%,0.89 (2.07%),8.78,4.68% 5.19%,17.09%,2.52%,1.89%,-19.02%,0.88 (2.04%),1.42,16.64%,12.16%,0.96,-,"Sep 02, 2025",1.22,3.53%,8.04%,48.04,1.36,10.06% 5.92%,1.39,6.03%,0.06%,0.17,58.00,27.40%,0.31,4.03%,-2.23%,0.88,42.64,350000,0.31,Aug 05 BMO,-6.05%,1.80M,43.17,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,578,702",1.24%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,27.74,5.06,0.15%,278.00M,-5.59%,38.99B,21.12,6.65,-12.29%,277.11M,-6.03%,50.50B,2.42,1.48,85.24%,2.25%,-3.12%,1.43B,4.93,11.56%,0.34%,3.23,-3.12%,7.91B,-,10.59%,21.51%,6.24M,4.70%,-27.63,48.98,11.48%,-,163.30 -13.98%,4.24%,2.87,25.41,-0.01% 4.75%,39.14%,122.13 15.02%,27.56%,2.85 (2.03%),19.34,4.66% 6.17%,46.26%,1.99%,1.69%,52.82%,2.80 (1.99%),6.39,-7.82%,30.64%,2.60,135.22%,"Sep 02, 2025",0.82,11.30%,18.11%,32.15,2.45,10.25% 9.79%,0.82,3.73%,-5.28%,0.75,161.21,51.40%,-,9.64%,-4.37%,1.10,141.62,40000,-,Nov 04 BMO,-3.50%,1.93M,140.47,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","2,128,653",-0.81%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,8.87,3.12,0.04%,393.26M,12.31%,10.87B,7.01,3.94,0.00%,393.12M,2.10%,20.73B,-,0.77,8.52%,2.35%,-12.53%,1.21B,0.56,-67.63%,-3.81%,4.06,-7.93%,19.40B,0.91,103.33%,4.25%,9.23M,-34.96%,30.45,10.67,-2.94%,10.88%,47.43 -41.70%,17.21%,2.59,-,843.02% -,6.09%,22.82 21.17%,283.50%,-,4.57,14.06% 7.05%,25.14%,5.92%,5.62%,674.51%,-,1.07,143.56%,6.67%,1.53,66.87%,"Jul 09, 2019",0.54,4.28%,6.22%,54.58,1.67,- -,0.75,-89.22%,7.80%,1.66,41.27,0.00%,0.90,-5.01%,-4.89%,1.30,26.42,-,0.68,Aug 08 BMO,-18.32%,2.27M,27.65,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","2,960,151",4.66%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,16.35,1.87,9.47%,93.78M,-1.64%,4.06B,20.76,1.47,-14.26%,86.81M,-18.26%,3.57B,14.22,0.30,103.04%,20.44%,5.35%,176.88M,4.86,-33.83%,-0.92%,10.27,12.95%,835.53M,23.73,23.43%,16.36%,17.74M,15.78%,1.29,6.70,1.15%,128.70%,39.00 -21.74%,-7.51%,4.56,13.30,- -,76.61%,21.44 42.34%,23.59%,-,20.25,44.77% 32.00%,59.69%,4.05%,3.70%,-,0.50 (1.63%),4.27,135.66%,17.85%,1.26,-,"Sep 10, 2025",0.87,19.85%,21.17%,34.13,2.40,- -,0.87,0.77%,-10.60%,1.26,35.22,26.62%,0.95,17.52%,-11.52%,0.90,29.61,4022,0.90,Aug 05 BMO,9.11%,1.73M,30.52,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","1,547,910",3.07%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,22.37,0.55,5.62%,931.89M,-11.64%,11.53B,16.67,0.74,0.00%,879.56M,-9.18%,9.27B,0.70,0.14,67.07%,2.88%,-7.13%,578.52M,6.85,51.16%,3.09%,2.34,27.92%,1.68B,2.35,19.04%,10.15%,25.37M,14.33%,5.27,4.91,31.86%,11.14%,14.07 -12.08%,31.88%,2.52,-,- -,10.57%,8.20 50.85%,73.49%,0.18 (1.42%),17.02,29.32% 34.26%,61.31%,4.74%,3.24%,-,0.19 (1.55%),5.51,61.25%,31.94%,0.49,-,"Oct 10, 2025",8.89,25.36%,34.37%,42.38,1.33,- -,8.89,51.24%,-6.22%,0.23,15.31,39.99%,0.00,17.33%,-2.10%,0.76,11.78,7185,0.00,Aug 21 BMO,2.67%,10.83M,12.37,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","8,234,934",5.01%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.26%,123.13M,-0.48%,1.03B,13.95,0.60,-0.17%,99.50M,-3.24%,1.02B,-,0.13,64.32%,2.35%,3.46%,7.45M,2.29,65.71%,-1.93%,2.39,42.11%,449.66M,6.76,3.45%,1.37%,2.34M,31.60%,1.24,5.27,25.39%,4.72%,9.20 -9.02%,25.11%,1.59,15.73,32.91% 27.34%,2.33%,5.51 51.91%,71.87%,-,18.62,2.53% 7.09%,75.72%,1.86%,2.02%,-45.86%,-,2.27,226.76%,4.30%,0.18,-,-,0.99,13.51%,1.66%,41.97,1.50,- -,0.99,179.75%,-2.61%,0.96,9.83,-,1.21,15.54%,-2.47%,0.70,8.33,1150,1.09,Sep 08 AMC,13.62%,981.20K,8.37,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","686,195",0.48%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,15.36,2.10,0.94%,82.12M,-6.12%,2.62B,11.67,2.76,0.00%,80.46M,-9.19%,2.52B,4.11,0.58,105.12%,10.36%,-1.98%,177.20M,1.44,-11.53%,-8.25%,4.13,10.58%,1.82B,3.29,14.24%,13.98%,8.34M,-16.39%,9.77,9.70,3.74%,23.49%,45.25 -28.84%,-22.74%,3.32,10.47,-5.11% 28.53%,18.61%,26.61 21.01%,4.38%,0.40 (1.23%),8.80,9.05% 14.90%,58.37%,3.73%,3.25%,-33.40%,-,1.38,-2.60%,12.94%,1.14,-,-,1.48,3.63%,9.73%,37.53,2.41,- -,2.52,3.95%,-5.86%,1.88,36.53,0.00%,0.22,-3.80%,-7.18%,0.68,32.11,1340,0.19,Aug 07 BMO,-4.85%,2.02M,32.20,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","1,378,711",0.28%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,15.31,2.21,2.93%,63.84M,3.08%,2.13B,12.57,2.69,-8.14%,61.21M,9.38%,1.85B,0.84,0.53,99.21%,8.97%,-1.31%,149.14M,1.47,15.23%,1.15%,6.42,-1.08%,1.45B,2.89,24.26%,15.33%,5.49M,-12.58%,11.69,6.86,18.12%,20.13%,41.72 -18.91%,-0.73%,4.93,7.49,55.06% 29.12%,19.44%,29.96 12.92%,-5.34%,-,7.40,11.02% 6.84%,87.49%,4.37%,2.51%,63.75%,-,1.28,13.08%,13.13%,1.00,49.16%,-,3.27,5.37%,10.28%,61.75,2.91,- -,3.27,24.30%,6.89%,0.99,36.25,0.00%,0.04,3.75%,6.67%,2.19,30.27,5116,0.03,Aug 07 AMC,-4.37%,856.01K,33.83,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","1,875,859",11.76%,YELP
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.03,0.80,-,133.34M,-4.24%,962.71M,8.35,0.86,-,131.47M,-3.22%,252.18M,-,-,12.62%,1.07%,-2.96%,146.31M,2.76,8.11%,31.60%,2.54,23.00%,348.19M,1.53,8.12%,18.90%,1.41M,77.83%,4.70,1.37,-,21.16%,9.29 -22.28%,61.52%,5.28,-,10.08% 27.89%,19.67%,3.83 88.76%,121.47%,-,-,7.54% 39.86%,65.53%,3.61%,3.16%,-2.56%,-,0.72,12.97%,35.74%,0.25,-,-,8.00,6.79%,42.02%,42.31,1.67,- -,8.00,17.98%,-3.74%,0.87,9.27,0.00%,0.00,4.15%,-6.93%,0.36,7.00,815,0.00,Aug 11 AMC,14.68%,556.95K,7.22,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","202,831",3.14%,YALA
