Company,Sector,Industry,Country,Exchange,Index,P/E,EPS (ttm),Insider Own,Shs Outstand,Perf Week,Market Cap,Forward P/E,EPS next Y,Insider Trans,Shs Float,Perf Month,Enterprise Value,PEG,EPS next Q,Inst Own,Short Float,Perf Quarter,Income,P/S,EPS this Y,Inst Trans,Short Ratio,Perf Half Y,Sales,P/B,EPS next Y Percentage,ROA,Short Interest,Perf YTD,Book/sh,P/C,EPS next 5Y,ROE,52W High,Perf Year,Cash/sh,P/FCF,EPS past 3/5Y,ROIC,52W Low,Perf 3Y,Dividend Est.,EV/EBITDA,Sales past 3/5Y,Gross Margin,Volatility W,Volatility M,Perf 5Y,Dividend TTM,EV/Sales,EPS Y/Y TTM,Oper. Margin,ATR (14),Perf 10Y,Dividend Ex-Date,Quick Ratio,Sales Y/Y TTM,Profit Margin,RSI (14),Recom,Dividend Gr. 3/5Y,Current Ratio,EPS Q/Q,SMA20,Beta,Target Price,Payout,Debt/Eq,Sales Q/Q,SMA50,Rel Volume,Prev Close,Employees,LT Debt/Eq,Earnings,SMA200,Avg Volume,Price,IPO,Option/Short,EPS/Sales Surpr.,Trades,Volume,Change,Ticker
Ziff Davis Inc,Communication Services,Advertising Agencies,USA,NASD,RUT,26.36,1.45,2.97%,41.17M,4.56%,1.57B,5.19,7.39,0.11%,39.78M,6.74%,1.98B,4.56,1.79,109.47%,10.37%,21.86%,66.09M,1.09,3.02%,0.43%,7.05,-8.74%,1.45B,0.86,8.29%,1.84%,4.13M,-29.52%,44.76,3.43,5.78%,3.56%,60.62 -36.82%,-25.40%,11.15,6.74,-48.50% -20.26%,2.44%,28.55 34.15%,-48.95%,-,4.41,-0.35% 0.43%,70.50%,3.25%,3.81%,-39.90%,-,1.37,-8.89%,15.46%,1.45,-36.66%,"May 17, 2019",1.59,5.94%,4.57%,56.39,2.00,- -,1.59,-19.08%,1.29%,1.62,45.29,0.00%,0.47,9.79%,9.35%,2.07,39.20,3800,0.47,Aug 06 AMC,-4.90%,585.20K,38.30,"Jul 23, 1999",Yes / Yes,4.47% 4.13%,"

","1,213,038",-2.30%,ZD
Zebra Technologies Corp,Technology,Communication Equipment,USA,NASD,S&P 500,30.10,10.58,0.82%,50.84M,1.88%,16.20B,18.40,17.31,-0.26%,50.43M,4.53%,17.68B,2.60,3.73,93.93%,2.05%,8.33%,548.00M,3.12,15.23%,1.80%,1.94,11.76%,5.19B,4.48,11.10%,7.10%,1.03M,-17.52%,71.15,18.57,11.59%,15.87%,427.76 -25.53%,-10.15%,17.15,18.99,-13.14% 0.42%,9.29%,205.73 54.83%,7.63%,-,18.06,-4.07% 2.27%,46.62%,2.35%,2.26%,26.78%,-,3.41,138.53%,15.57%,8.42,290.32%,-,1.03,19.12%,10.56%,51.32,1.95,- -,1.46,0.17%,0.80%,1.77,364.64,0.00%,0.65,7.76%,-0.82%,1.18,322.88,9900,0.63,Aug 05 BMO,-0.49%,532.97K,318.54,"Aug 15, 1991",Yes / Yes,8.11% 0.16%,"

","630,376",-1.34%,ZBRA
Zimmer Biomet Holdings Inc,Healthcare,Medical Devices,USA,NYSE,S&P 500,24.37,4.11,0.14%,197.90M,-2.90%,19.83B,11.68,8.57,-2.12%,197.82M,-5.32%,26.85B,4.74,1.88,98.94%,2.94%,9.72%,823.30M,2.53,1.89%,4.29%,3.37,-10.46%,7.83B,1.58,5.13%,3.71%,5.81M,-5.24%,63.29,35.60,5.14%,6.52%,114.72 -12.75%,-5.79%,2.81,16.00,32.42% -4.13%,4.27%,89.22 12.18%,-14.02%,0.90 (0.90%),10.78,3.99% -0.77%,62.36%,2.39%,1.82%,-26.61%,0.96 (0.96%),3.43,-14.43%,18.50%,2.09,2.97%,"Sep 30, 2025",0.96,4.11%,10.51%,43.50,2.43,0.00% 0.00%,1.87,-34.50%,-3.74%,0.68,112.08,21.66%,0.60,6.97%,0.27%,2.45,100.21,17000,0.54,Aug 07 BMO,-1.50%,1.73M,100.09,"Jul 25, 2001",Yes / Yes,4.61% 1.00%,"

","4,228,497",-0.12%,ZBH
Zillow Group Inc,Communication Services,Internet Content & Information,USA,NASD,-,-,-0.27,31.32%,184.82M,-1.18%,20.84B,39.04,2.22,-1.50%,166.40M,6.95%,20.01B,-,0.43,69.65%,8.91%,27.11%,-62.00M,8.73,17.82%,1.49%,5.75,22.27%,2.39B,4.41,36.66%,-1.03%,14.83M,17.14%,19.68,17.92,31.54%,-1.34%,93.88 -7.61%,38.10%,4.84,60.59,39.04% 20.21%,-1.28%,57.00 52.17%,143.24%,-,131.64,1.60% -4.00%,75.75%,3.32%,3.36%,-0.50%,-,8.38,56.19%,-5.57%,3.05,235.29%,-,3.34,15.31%,-2.60%,52.15,2.23,- -,3.34,110.99%,0.09%,2.16,88.40,-,0.07,14.51%,4.22%,1.75,89.98,6856,0.02,Aug 06 AMC,14.85%,2.58M,86.74,"Aug 03, 2015",Yes / Yes,-5.62% 1.08%,"

","4,521,428",-3.60%,Z
Yum China Holdings Inc,Consumer Cyclical,Restaurants,China,NYSE,-,18.08,2.42,3.56%,371.00M,-0.48%,16.14B,15.15,2.89,0.00%,355.59M,-1.91%,16.47B,1.60,0.78,81.98%,2.15%,2.17%,919.00M,1.41,8.52%,-10.70%,3.90,-16.70%,11.43B,2.80,13.72%,8.15%,7.66M,-9.16%,15.60,7.49,11.30%,15.84%,53.99 -18.95%,25.39%,5.84,19.25,-0.14% 4.31%,12.10%,35.15 24.50%,-12.15%,0.89 (2.03%),8.90,4.68% 5.19%,17.09%,1.70%,1.74%,-16.12%,0.88 (2.01%),1.44,16.64%,12.16%,1.01,-,"Sep 02, 2025",1.22,3.53%,8.04%,43.60,1.34,10.06% 5.92%,1.39,6.03%,-2.03%,0.17,58.20,27.40%,0.31,4.03%,-4.06%,0.65,43.83,350000,0.31,Aug 05 BMO,-5.73%,1.96M,43.76,"Oct 17, 2016",Yes / Yes,2.51% -0.25%,"

","1,267,449",-0.16%,YUMC
Yum Brands Inc,Consumer Cyclical,Restaurants,USA,NYSE,S&P 500,28.77,5.06,0.15%,278.00M,-2.56%,40.43B,21.85,6.67,-12.24%,277.11M,-2.46%,51.94B,2.49,1.48,85.52%,2.58%,4.75%,1.43B,5.11,11.59%,0.74%,3.53,-7.75%,7.91B,-,10.81%,21.51%,7.16M,8.57%,-27.63,50.79,11.57%,-,163.30 -10.80%,10.06%,2.87,26.35,-0.01% 4.75%,39.14%,122.13 19.27%,26.86%,2.84 (1.95%),19.89,4.66% 6.17%,46.26%,1.53%,1.59%,56.84%,2.80 (1.92%),6.57,-7.82%,30.64%,2.59,148.77%,"Sep 02, 2025",0.82,11.30%,18.11%,47.14,2.48,10.25% 9.79%,0.82,3.73%,-0.65%,0.72,160.23,51.40%,-,9.64%,-0.39%,1.52,145.26,40000,-,Aug 05 BMO,0.75%,2.02M,145.66,"Sep 12, 1997",Yes / Yes,-1.31% -0.28%,"

","3,068,577",0.28%,YUM
YPF ADR,Energy,Oil & Gas Integrated,Argentina,NYSE,-,7.66,3.12,0.04%,393.26M,-11.85%,9.39B,6.13,3.89,0.00%,393.12M,-24.01%,19.24B,-,0.77,8.55%,1.71%,-31.17%,1.21B,0.48,-68.00%,-4.85%,3.50,-32.82%,19.40B,0.78,103.02%,4.25%,6.71M,-43.85%,30.45,9.21,-3.21%,10.88%,47.43 -49.67%,0.93%,2.59,-,843.02% -,6.09%,21.01 13.61%,226.99%,-,4.25,14.06% 7.05%,25.14%,5.85%,4.89%,371.74%,-,0.99,143.56%,6.67%,1.61,8.40%,"Jul 09, 2019",0.54,4.28%,6.22%,29.98,1.67,- -,0.75,-89.22%,-16.62%,1.74,41.69,0.00%,0.90,-5.01%,-23.37%,3.27,24.41,-,0.68,Aug 08 BMO,-32.06%,1.92M,23.87,"Jun 29, 1993",Yes / Yes,-78.71% 3.12%,"

","6,277,113",-2.21%,YPF
Clear Secure Inc,Technology,Software - Application,USA,NYSE,RUT,20.33,1.87,8.57%,93.78M,1.63%,5.04B,25.81,1.47,-15.48%,87.67M,13.01%,4.56B,17.68,0.30,103.16%,18.10%,50.95%,176.88M,6.04,-33.83%,2.86%,9.60,42.56%,835.53M,29.50,23.43%,16.36%,15.87M,43.97%,1.29,8.33,1.15%,128.70%,38.80 -2.19%,17.69%,4.56,16.53,- -,76.61%,21.44 76.99%,63.43%,-,25.85,44.77% 32.00%,59.69%,3.15%,3.23%,-,0.50 (1.31%),5.46,135.66%,17.85%,1.15,-,"Sep 10, 2025",0.87,19.85%,21.17%,66.34,2.40,- -,0.87,0.77%,3.88%,1.27,35.22,26.62%,0.95,17.52%,13.87%,2.21,37.07,4022,0.90,Aug 05 BMO,38.41%,1.65M,37.95,"Jun 30, 2021",Yes / Yes,50.61% 2.07%,"

","3,658,705",2.37%,YOU
Full Truck Alliance Co Ltd ADR,Technology,Software - Application,China,NYSE,-,24.58,0.55,5.62%,931.89M,-0.22%,12.66B,18.32,0.74,0.00%,879.56M,23.43%,10.41B,0.77,0.14,66.98%,2.76%,16.55%,578.52M,7.52,50.78%,3.66%,2.25,2.41%,1.68B,2.58,19.04%,10.15%,24.27M,25.60%,5.27,5.40,31.74%,11.14%,14.02 -3.10%,80.72%,2.52,-,- -,10.57%,7.44 82.66%,89.80%,0.18 (1.29%),19.11,29.32% 34.26%,61.31%,2.62%,3.38%,-,0.10 (0.71%),6.18,61.25%,31.94%,0.41,-,"Oct 10, 2025",8.89,25.36%,34.37%,62.74,1.31,- -,8.89,51.24%,2.40%,0.22,15.31,20.00%,0.00,17.33%,10.50%,0.49,13.77,7185,0.00,Aug 21 BMO,14.37%,10.78M,13.59,"Jun 22, 2021",Yes / Yes,4.61% 5.42%,"

","5,279,838",-1.31%,YMM
Yext Inc,Technology,Software - Infrastructure,USA,NYSE,RUT,-,-0.13,19.17%,123.13M,1.85%,1.09B,14.68,0.60,-0.17%,99.61M,2.56%,1.08B,-,0.13,64.38%,2.44%,9.99%,7.45M,2.41,65.71%,-2.17%,2.57,39.18%,449.66M,7.11,3.45%,1.37%,2.43M,38.52%,1.24,5.55,25.39%,4.72%,9.20 -4.24%,34.92%,1.59,16.56,32.91% 27.34%,2.33%,5.51 59.89%,81.28%,-,19.60,2.53% 7.09%,75.72%,2.59%,2.40%,-46.02%,-,2.39,226.76%,4.30%,0.24,-,-,0.99,13.51%,1.66%,52.73,1.50,- -,0.99,179.75%,-0.93%,0.93,9.83,-,1.21,15.54%,3.75%,1.68,8.99,1150,1.09,Sep 08 AMC,21.23%,945.43K,8.81,"Apr 13, 2017",Yes / Yes,0.00% 1.68%,"

","1,584,171",-2.00%,YEXT
YETI Holdings Inc,Consumer Cyclical,Leisure,USA,NYSE,-,16.50,2.10,0.94%,82.12M,-2.45%,2.81B,12.52,2.76,0.00%,80.46M,1.50%,2.72B,4.30,0.58,104.98%,9.06%,17.57%,177.20M,1.54,-11.60%,-7.54%,3.41,-0.29%,1.82B,3.54,14.47%,13.98%,7.29M,-10.18%,9.77,10.42,3.84%,23.49%,45.25 -23.56%,-11.92%,3.32,11.24,-5.11% 28.53%,18.61%,26.61 29.99%,-3.35%,0.40 (1.15%),9.48,9.05% 14.90%,58.37%,3.34%,3.09%,-27.70%,-,1.49,-2.60%,12.94%,1.21,-,-,1.48,3.63%,9.73%,46.35,2.41,- -,2.52,3.95%,-2.59%,1.85,36.53,0.00%,0.22,-3.80%,-2.18%,1.11,35.84,1340,0.19,Aug 07 BMO,0.25%,2.14M,34.59,"Oct 25, 2018",Yes / Yes,20.48% -3.57%,"

","2,383,433",-3.49%,YETI
Yelp Inc,Communication Services,Internet Content & Information,USA,NYSE,RUT,14.40,2.21,2.98%,63.84M,2.91%,2.01B,11.98,2.66,-7.97%,61.17M,2.61%,1.73B,0.79,0.52,99.28%,8.06%,-7.69%,149.14M,1.38,15.01%,1.50%,5.78,-10.19%,1.45B,2.72,22.84%,15.33%,4.93M,-17.75%,11.69,6.45,18.12%,20.13%,41.72 -23.71%,-5.97%,4.93,7.04,55.06% 29.12%,19.44%,29.96 6.24%,-9.34%,-,6.90,11.02% 6.84%,87.49%,1.71%,1.95%,45.14%,-,1.19,13.08%,13.13%,0.67,28.81%,-,3.27,5.37%,10.28%,49.27,3.08,- -,3.27,24.30%,0.54%,0.99,35.25,0.00%,0.04,3.75%,-2.58%,2.67,32.13,5116,0.03,Aug 07 AMC,-11.52%,853.95K,31.83,"Mar 02, 2012",Yes / Yes,30.81% 1.23%,"

","2,281,558",-0.93%,YELP
Yuanbao Inc. ADR,Technology,Software - Application,China,NASD,-,4.00,5.89,-,31.39M,-7.10%,739.55M,-,-,-,-,-6.77%,264.55M,-,-,0.99%,-,15.38%,215.91M,1.41,-,15.91%,0.25,-,525.78M,2.92,-,-,0.02M,47.62%,8.07,1.55,-,-,31.00 -24.00%,-,15.20,-,- -,59.28%,14.04 67.81%,-,-,-,96.92% -,96.69%,5.51%,7.26%,-,-,0.50,-,29.80%,1.68,-,-,3.07,-,41.06%,44.60,-,- -,3.07,402.69%,-5.00%,-,-,-,0.01,96.53%,-9.78%,1.25,23.94,497,0.00,Aug 27 BMO,7.03%,87.99K,23.56,"Apr 30, 2025",No / Yes,- -,"

","110,153",-1.59%,YB
Yalla Group Limited ADR,Technology,Software - Application,United Arab Emirates,NYSE,-,9.41,0.80,-,133.34M,0.40%,998.72M,8.66,0.86,-,131.47M,-2.85%,288.13M,-,-,12.64%,0.56%,18.89%,146.31M,2.87,8.11%,50.07%,1.24,47.73%,348.19M,1.68,8.12%,18.90%,0.74M,84.48%,4.46,1.42,-,21.16%,9.29 -19.38%,78.33%,5.28,-,10.08% 27.89%,19.67%,3.83 95.82%,94.55%,-,-,7.54% 39.86%,65.53%,3.21%,2.80%,-,-,0.83,12.97%,35.74%,0.27,-,-,6.80,6.79%,42.02%,44.38,1.67,- -,8.00,16.01%,-2.32%,0.80,9.27,0.00%,0.00,4.15%,-4.28%,0.82,7.90,815,0.00,Aug 11 AMC,23.88%,595.98K,7.49,"Sep 30, 2020",Yes / Yes,- 1.10%,"

","490,698",-5.19%,YALA
